null_kind,domain,split_regime,layer,perm_idx,null_delta_spearman
symbol_permutation,lung,source_disjoint,7,1,0.020315475271781493
symbol_permutation,lung,source_disjoint,7,2,0.011067366520471453
symbol_permutation,lung,source_disjoint,7,3,0.004564744283757165
symbol_permutation,lung,source_disjoint,7,4,0.009380219964755094
symbol_permutation,lung,source_disjoint,7,5,0.017543645411316044
symbol_permutation,lung,source_disjoint,7,6,0.016887000604073447
symbol_permutation,lung,source_disjoint,7,7,0.01962070258803198
symbol_permutation,lung,source_disjoint,7,8,0.00143881024637613
symbol_permutation,lung,source_disjoint,7,9,0.029973220174359976
symbol_permutation,lung,source_disjoint,7,10,-0.0005233188000840824
symbol_permutation,lung,source_disjoint,7,11,0.001779544933295055
symbol_permutation,lung,source_disjoint,7,12,0.02252507093738478
symbol_permutation,lung,source_disjoint,7,13,0.01952048438635947
symbol_permutation,lung,source_disjoint,7,14,-0.0020889725083314426
symbol_permutation,lung,source_disjoint,7,15,0.009142340948316232
symbol_permutation,lung,source_disjoint,7,16,0.020579180751283642
symbol_permutation,lung,source_disjoint,7,17,0.002113347174597259
symbol_permutation,lung,source_disjoint,7,18,0.014324676985024801
symbol_permutation,lung,source_disjoint,7,19,0.00847408796989127
symbol_permutation,lung,source_disjoint,7,20,0.016355207583147034
symbol_permutation,lung,source_disjoint,7,21,0.01736702813665614
symbol_permutation,lung,source_disjoint,7,22,0.016796241258025597
symbol_permutation,lung,source_disjoint,7,23,0.005530974165319152
symbol_permutation,lung,source_disjoint,11,0,0.06580897860828884
symbol_permutation,lung,source_disjoint,11,1,0.05090855259969958
symbol_permutation,lung,source_disjoint,11,2,0.005201442400282558
symbol_permutation,lung,source_disjoint,11,3,0.028219999477243775
symbol_permutation,lung,source_disjoint,11,4,0.012318979531211444
symbol_permutation,lung,source_disjoint,11,5,0.013170355131000793
symbol_permutation,lung,source_disjoint,11,6,0.03671627796991591
symbol_permutation,lung,source_disjoint,11,7,0.02653113637856157
symbol_permutation,lung,source_disjoint,11,8,0.04308174487762427
symbol_permutation,lung,source_disjoint,11,9,0.026141003951566943
symbol_permutation,lung,source_disjoint,11,10,0.023940148796795423
symbol_permutation,lung,source_disjoint,11,11,0.032018987164900266
symbol_permutation,lung,source_disjoint,11,12,0.004535340625966354
symbol_permutation,lung,source_disjoint,11,13,0.025478349438925463
symbol_permutation,lung,source_disjoint,11,14,0.03982652900597297
symbol_permutation,lung,source_disjoint,11,15,0.037769644050560054
symbol_permutation,lung,source_disjoint,11,16,0.04622372218511169
symbol_permutation,lung,source_disjoint,11,17,0.02400819294211245
symbol_permutation,lung,source_disjoint,11,18,0.023782962983361695
symbol_permutation,lung,source_disjoint,11,19,0.029437106329916272
symbol_permutation,lung,source_disjoint,11,20,0.03377319452046591
symbol_permutation,lung,source_disjoint,11,21,0.02672346382768813
symbol_permutation,lung,source_disjoint,11,22,0.01916913254359531
symbol_permutation,lung,source_disjoint,11,23,0.01951601429228961
symbol_permutation,lung,target_disjoint,7,0,0.023807454716104504
symbol_permutation,lung,target_disjoint,7,1,0.010797912429334327
symbol_permutation,lung,target_disjoint,7,2,0.006316331069482759
symbol_permutation,lung,target_disjoint,7,3,0.009434902438020084
symbol_permutation,lung,target_disjoint,7,4,0.025485617260089043
symbol_permutation,lung,target_disjoint,7,5,0.010538720757099114
symbol_permutation,lung,target_disjoint,7,6,-0.005395003074448014
symbol_permutation,lung,target_disjoint,7,7,-0.005155541655536635
symbol_permutation,lung,target_disjoint,7,8,-0.0012226546218448136
symbol_permutation,lung,target_disjoint,7,9,0.02204157142765388
symbol_permutation,lung,target_disjoint,7,10,0.028803781291382165
symbol_permutation,lung,target_disjoint,7,11,0.005926109578413214
symbol_permutation,lung,target_disjoint,7,12,-0.011424496274553365
symbol_permutation,lung,target_disjoint,7,13,0.027490811752939735
symbol_permutation,lung,target_disjoint,7,14,0.015116268374033454
symbol_permutation,lung,target_disjoint,7,15,-0.0016135677463228523
symbol_permutation,lung,target_disjoint,7,16,0.01809922747643098
symbol_permutation,lung,target_disjoint,7,17,0.002115304898728237
symbol_permutation,lung,target_disjoint,7,18,0.002713157471202629
symbol_permutation,lung,target_disjoint,7,19,0.014159483995664489
symbol_permutation,lung,target_disjoint,7,20,0.0017592378369662163
symbol_permutation,lung,target_disjoint,7,21,0.017746132185164125
symbol_permutation,lung,target_disjoint,7,22,0.026455098900500056
symbol_permutation,lung,target_disjoint,7,23,0.004771019992988389
symbol_permutation,lung,target_disjoint,11,0,0.009618353374091712
symbol_permutation,lung,target_disjoint,11,1,0.015429185144394472
symbol_permutation,lung,target_disjoint,11,2,0.031975539831851814
symbol_permutation,lung,target_disjoint,11,3,0.021724474138240073
symbol_permutation,lung,target_disjoint,11,4,0.012572406483704179
symbol_permutation,lung,target_disjoint,11,5,0.03839677026816717
symbol_permutation,lung,target_disjoint,11,6,0.021809727795481636
symbol_permutation,lung,target_disjoint,11,7,0.014471746767701195
symbol_permutation,lung,target_disjoint,11,8,0.025111838624710503
symbol_permutation,lung,target_disjoint,11,9,0.023914159951654856
symbol_permutation,lung,target_disjoint,11,10,-0.005268155100778001
symbol_permutation,lung,target_disjoint,11,11,0.0192383265249979
symbol_permutation,lung,target_disjoint,11,12,0.039636289010138354
symbol_permutation,lung,target_disjoint,11,13,0.03876328406233759
symbol_permutation,lung,target_disjoint,11,14,0.017689150725599276
symbol_permutation,lung,target_disjoint,11,15,0.020826699289179476
symbol_permutation,lung,target_disjoint,11,16,0.03826858602710474
symbol_permutation,lung,target_disjoint,11,17,0.017436760103576854
symbol_permutation,lung,target_disjoint,11,18,0.025413803870828037
symbol_permutation,lung,target_disjoint,11,19,0.03738323958243746
symbol_permutation,lung,target_disjoint,11,20,0.0398775940040388
symbol_permutation,lung,target_disjoint,11,21,0.00990737020002767
symbol_permutation,lung,target_disjoint,11,22,0.030451841893417025
symbol_permutation,lung,target_disjoint,11,23,0.029490758358951347
