domain,null_idx,procrustes_top1_null,random_top1_null,jaccard_null,transfer_auc_null
external_lung,241,0.0016666666666666668,0.0016666666666666668,0.009736842105263158,0.5087313192269711
external_lung,242,0.0,0.0,0.009436417841990598,0.5081290451590008
external_lung,243,0.0016666666666666668,0.0016666666666666668,0.007738791423001949,0.5115502150141067
external_lung,244,0.0016666666666666668,0.0016666666666666668,0.009132553606237815,0.4912736740796755
external_lung,245,0.0,0.0016666666666666668,0.007319688109161793,0.5099706463243224
external_lung,246,0.0016666666666666668,0.0033333333333333335,0.007526086457975003,0.5310703861149845
external_lung,247,0.0,0.0,0.006598440545808966,0.48751905585164446
external_lung,248,0.0016666666666666668,0.0016666666666666668,0.00936016511867905,0.4929550249386636
external_lung,249,0.0,0.0016666666666666668,0.009309712188969156,0.47496925052092964
external_lung,250,0.0016666666666666668,0.0,0.008372319688109161,0.5272766923593583
external_lung,251,0.005,0.0033333333333333335,0.009836027978442838,0.47638467877013235
external_lung,252,0.005,0.0016666666666666668,0.00838206627680312,0.51097604281145
external_lung,253,0.0,0.0,0.008255360623781677,0.5099992707449827
external_lung,254,0.0016666666666666668,0.0,0.008040935672514621,0.4874156479546951
external_lung,255,0.0016666666666666668,0.006666666666666667,0.008226120857699805,0.5004100317620752
external_lung,256,0.0016666666666666668,0.0033333333333333335,0.009288499025341129,0.4940665001611793
external_lung,257,0.0,0.0016666666666666668,0.008879142300194933,0.4840237411990067
external_lung,258,0.0016666666666666668,0.0,0.008752436647173489,0.516893111187701
external_lung,259,0.0016666666666666668,0.0,0.008810916179337231,0.5101616112727033
external_lung,260,0.0016666666666666668,0.0,0.0062865497076023385,0.47546527166839614
external_lung,261,0.006666666666666667,0.0016666666666666668,0.010964912280701754,0.5130029188780435
external_lung,262,0.0033333333333333335,0.0,0.007465886939571149,0.47776933431558255
external_lung,263,0.0,0.0,0.008586744639376219,0.47899315893764727
external_lung,264,0.0,0.005,0.012136222910216718,0.5211328930243274
external_lung,265,0.0016666666666666668,0.0016666666666666668,0.008840155945419103,0.4629992493782752
external_lung,266,0.0,0.0,0.008674463937621831,0.4896736096079581
external_lung,267,0.0016666666666666668,0.0016666666666666668,0.0078672170622635,0.5063018432965671
external_lung,268,0.0033333333333333335,0.0,0.010799220272904482,0.492741299801847
external_lung,269,0.0016666666666666668,0.0033333333333333335,0.008918128654970759,0.48860388075147637
external_lung,270,0.0016666666666666668,0.0016666666666666668,0.009727095516569199,0.4727361392774894
external_lung,271,0.0033333333333333335,0.0,0.008599931200550396,0.49281817349952295
external_lung,272,0.0016666666666666668,0.0016666666666666668,0.008265107212475635,0.493507482063578
external_lung,273,0.0016666666666666668,0.0,0.00786549707602339,0.4961647340634554
external_lung,274,0.0033333333333333335,0.0033333333333333335,0.009944960440316479,0.4794809353229763
external_lung,275,0.0,0.0033333333333333335,0.008557504873294347,0.5055732269580961
external_lung,276,0.005,0.0033333333333333335,0.008996101364522415,0.5169766619814741
external_lung,277,0.0,0.0,0.0094541910331384,0.5102207761502953
external_lung,278,0.0,0.0033333333333333335,0.009434697855750488,0.504831314489136
external_lung,279,0.0033333333333333335,0.0,0.007417153996101365,0.490422315296426
external_lung,280,0.0,0.0,0.008391812865497075,0.5052990015244682
external_lung,281,0.0016666666666666668,0.0,0.008664717348927875,0.47837439534540216
external_lung,282,0.0,0.0016666666666666668,0.007680311890838206,0.46782440932666075
external_lung,283,0.005,0.0016666666666666668,0.010068226120857698,0.5178624513559034
external_lung,284,0.0,0.0016666666666666668,0.008996101364522417,0.4895141721654972
external_lung,285,0.0016666666666666668,0.0016666666666666668,0.01020639834881321,0.5054120476644796
external_lung,286,0.0016666666666666668,0.005,0.008645224171539961,0.47890235043072493
external_lung,287,0.0016666666666666668,0.0,0.008099415204678361,0.5050970048521006
external_lung,288,0.0033333333333333335,0.0,0.009074074074074075,0.5054688320121586
external_lung,289,0.0033333333333333335,0.0,0.010409356725146198,0.4699720537400564
external_lung,290,0.0016666666666666668,0.0,0.009173259947253754,0.48133049094190944
external_lung,291,0.005,0.0016666666666666668,0.009775828460038986,0.5144329786769549
external_lung,292,0.0,0.0,0.008947368421052631,0.5019559827245524
external_lung,293,0.0016666666666666668,0.0016666666666666668,0.009083820662768033,0.5018103059062224
external_lung,294,0.005,0.0,0.009200779727095517,0.4976288760833153
external_lung,295,0.0,0.0033333333333333335,0.008529985093452585,0.5154898178348837
external_lung,296,0.005,0.0033333333333333335,0.010009746588693956,0.5008053739127365
external_lung,297,0.0,0.0,0.009883040935672514,0.5019444865069242
external_lung,298,0.0016666666666666668,0.005,0.008304093567251461,0.49595954399730224
external_lung,299,0.0033333333333333335,0.0016666666666666668,0.006988304093567252,0.4858873477505966
immune,0,0.002770083102493075,0.0,0.013072848325800648,0.5117667021457109
immune,1,0.00554016620498615,0.002770083102493075,0.014546986117185854,0.4397840406003671
immune,2,0.002770083102493075,0.0,0.014865731489660547,0.4870177549477841
immune,3,0.002770083102493075,0.0,0.015359810639520423,0.5146988137658691
immune,4,0.0110803324099723,0.008310249307479225,0.011650167186474143,0.5346525367516621
immune,5,0.0,0.002770083102493075,0.012638325486193893,0.4743140975210946
immune,6,0.002770083102493075,0.00554016620498615,0.019444897072402368,0.46114304225091396
immune,7,0.00554016620498615,0.00554016620498615,0.014692779964685489,0.4839600783624107
immune,8,0.0,0.00554016620498615,0.018677811796342193,0.512798988075956
immune,9,0.0,0.002770083102493075,0.016458505451069964,0.4751421475619726
immune,10,0.0,0.002770083102493075,0.013931412094409616,0.48854304533604825
immune,11,0.0,0.008310249307479225,0.012767920017304682,0.5095108519598316
immune,12,0.002770083102493075,0.0,0.015829590814797026,0.46272232248908635
immune,13,0.0,0.0,0.016798691095235782,0.494231415922378
immune,14,0.00554016620498615,0.00554016620498615,0.014984367659684762,0.5412997670723618
immune,15,0.002770083102493075,0.00554016620498615,0.014287797054964281,0.47354898421953817
immune,16,0.00554016620498615,0.0,0.016442306134681117,0.4790321933762167
immune,17,0.002770083102493075,0.002770083102493075,0.01538172736169357,0.4723812608943804
immune,18,0.002770083102493075,0.00554016620498615,0.015016766292462456,0.5202727258703935
immune,19,0.002770083102493075,0.0,0.012522071568579806,0.5110632915297638
immune,20,0.0,0.0,0.01339683465357762,0.46495688524843043
immune,21,0.00554016620498615,0.00554016620498615,0.012603068150524047,0.5097632159439739
immune,22,0.0,0.0,0.01859681521439795,0.5001298841532077
immune,23,0.002770083102493075,0.00554016620498615,0.012214284557191684,0.49081678930075434
immune,24,0.0,0.002770083102493075,0.012959453111078711,0.4724883150539127
immune,25,0.0,0.0,0.011617768553696445,0.4667987104138708
immune,26,0.0,0.0,0.012784119333693528,0.4790951301155383
immune,27,0.00554016620498615,0.0,0.017867845976899777,0.48608974655621884
immune,28,0.002770083102493075,0.00554016620498615,0.017141735442293745,0.4992302589970229
immune,29,0.002770083102493075,0.0,0.01338063533718877,0.5231270921066838
immune,30,0.002770083102493075,0.0,0.014206800473020037,0.499414750026995
immune,31,0.00554016620498615,0.0,0.01801649852729156,0.5170179092044982
immune,32,0.00554016620498615,0.0,0.016069721857737602,0.4556212689157295
immune,33,0.002770083102493075,0.002770083102493075,0.020038554373005456,0.4926376355530874
immune,34,0.0,0.0,0.013283439438855679,0.49245993181853237
immune,35,0.002770083102493075,0.002770083102493075,0.014919570394129366,0.5334666111342496
immune,36,0.0110803324099723,0.008310249307479225,0.015211158089128637,0.5106616070464468
immune,37,0.002770083102493075,0.0,0.011196586327586388,0.5072873956838971
immune,38,0.002770083102493075,0.00554016620498615,0.016266972357295933,0.5293772656454873
immune,39,0.0110803324099723,0.0,0.012343879088302473,0.516917642340383
immune,40,0.0,0.0,0.014323054390634127,0.5143073102256775
immune,41,0.00554016620498615,0.008310249307479225,0.01921238923717419,0.5272630231230815
immune,42,0.00554016620498615,0.0,0.011857899596637023,0.5138429975164669
immune,43,0.00554016620498615,0.00554016620498615,0.016944484942735417,0.5258022120412791
immune,44,0.0,0.002770083102493075,0.019312443838399432,0.5235559257716692
immune,45,0.0,0.002770083102493075,0.01678535048173908,0.47289616980579074
immune,46,0.002770083102493075,0.0,0.013024250376634107,0.5114554120968116
