domain,seed_tag,split_regime,layer,perm_idx,null_interaction_coef_mean
external_lung,seed42_main,target_disjoint,3,32,-0.12977698185937012
external_lung,seed42_main,target_disjoint,3,33,-0.00610623119204412
external_lung,seed42_main,target_disjoint,3,34,0.012389149887819723
external_lung,seed42_main,target_disjoint,3,35,0.045519260131166084
external_lung,seed42_main,target_disjoint,3,36,-0.22670600092703
external_lung,seed42_main,target_disjoint,3,37,0.0640455876384106
external_lung,seed42_main,target_disjoint,3,38,-0.03447455478217877
external_lung,seed42_main,target_disjoint,3,39,-0.21282168457580833
external_lung,seed42_main,target_disjoint,3,40,-0.13759633255163528
external_lung,seed42_main,target_disjoint,3,41,0.014103124315118426
external_lung,seed42_main,target_disjoint,3,42,0.06537968412267556
external_lung,seed42_main,target_disjoint,3,43,-0.11834475539869584
external_lung,seed42_main,target_disjoint,3,44,-0.16779401862090673
external_lung,seed42_main,target_disjoint,3,45,0.013146043085110063
external_lung,seed42_main,target_disjoint,3,46,0.04902647696861023
external_lung,seed42_main,target_disjoint,3,47,-0.11645456838183332
external_lung,seed42_main,target_disjoint,3,48,-0.048836958617366776
external_lung,seed42_main,target_disjoint,3,49,0.030132476702911914
external_lung,seed42_main,target_disjoint,3,50,0.08310086699982826
external_lung,seed42_main,target_disjoint,3,51,-0.041505129152570173
external_lung,seed42_main,target_disjoint,3,52,-0.026593281557429866
external_lung,seed42_main,target_disjoint,3,53,0.06000585803479974
external_lung,seed42_main,target_disjoint,3,54,0.03331776049786633
external_lung,seed42_main,target_disjoint,3,55,-0.017904932367390287
external_lung,seed42_main,target_disjoint,3,56,-0.1141211099576952
external_lung,seed42_main,target_disjoint,3,57,0.10145262075609122
external_lung,seed42_main,target_disjoint,3,58,0.006993871248891004
external_lung,seed42_main,target_disjoint,3,59,0.04487520314123869
external_lung,seed42_main,target_disjoint,3,60,0.00529792907946669
external_lung,seed42_main,target_disjoint,3,61,0.03175776892749015
external_lung,seed42_main,target_disjoint,3,62,-0.08368378763440677
external_lung,seed42_main,target_disjoint,3,63,-0.07190399668429863
external_lung,seed42_main,target_disjoint,3,64,0.03522582431790078
external_lung,seed42_main,target_disjoint,3,65,-0.06729074703166678
external_lung,seed42_main,target_disjoint,3,66,-0.001578026748559345
external_lung,seed42_main,target_disjoint,3,67,-0.08190824593715244
external_lung,seed42_main,target_disjoint,3,68,-0.09555465392513164
external_lung,seed42_main,target_disjoint,3,69,0.02494277694890229
external_lung,seed42_main,target_disjoint,3,70,-0.28621056426403163
external_lung,seed42_main,target_disjoint,3,71,0.035172289153523044
external_lung,seed42_main,target_disjoint,3,72,-0.0981452195782193
external_lung,seed42_main,target_disjoint,3,73,-0.02479345274488012
external_lung,seed42_main,target_disjoint,3,74,0.012228472123755182
external_lung,seed42_main,target_disjoint,3,75,-0.014817058934969193
external_lung,seed42_main,target_disjoint,3,76,-0.19282318788989838
external_lung,seed42_main,target_disjoint,3,77,-0.11320429110802101
external_lung,seed42_main,target_disjoint,3,78,-0.2545859607766869
external_lung,seed42_main,target_disjoint,3,79,-0.1193405560959223
external_lung,seed42_main,target_disjoint,7,0,-0.1322605865839391
external_lung,seed42_main,target_disjoint,7,1,-0.23295806486343337
external_lung,seed42_main,target_disjoint,7,2,0.034850367367083544
external_lung,seed42_main,target_disjoint,7,3,-0.05333669583062658
external_lung,seed42_main,target_disjoint,7,4,-0.07992475653719486
external_lung,seed42_main,target_disjoint,7,5,-0.1259756927859127
external_lung,seed42_main,target_disjoint,7,6,2.687339912086732e-05
external_lung,seed42_main,target_disjoint,7,7,-0.11527578549175148
external_lung,seed42_main,target_disjoint,7,8,0.013215377931484381
external_lung,seed42_main,target_disjoint,7,9,-0.029954595498133174
external_lung,seed42_main,target_disjoint,7,10,-0.34384687542066245
external_lung,seed42_main,target_disjoint,7,11,0.0071510317159433345
external_lung,seed42_main,target_disjoint,7,12,-0.0068478086334538
external_lung,seed42_main,target_disjoint,7,13,-0.15409633430101335
external_lung,seed42_main,target_disjoint,7,14,-0.0483521825976904
external_lung,seed42_main,target_disjoint,7,15,-0.018019972186243554
external_lung,seed42_main,target_disjoint,7,16,0.0032316178290821285
external_lung,seed42_main,target_disjoint,7,17,-0.2356861083251041
external_lung,seed42_main,target_disjoint,7,18,-0.15496924118497737
external_lung,seed42_main,target_disjoint,7,19,0.04796881141722551
external_lung,seed42_main,target_disjoint,7,20,-0.05565198641607355
external_lung,seed42_main,target_disjoint,7,21,0.0648757579919132
external_lung,seed42_main,target_disjoint,7,22,-0.03637692959262132
external_lung,seed42_main,target_disjoint,7,23,-0.1159658468050725
external_lung,seed42_main,target_disjoint,7,24,-0.028371663311983968
external_lung,seed42_main,target_disjoint,7,25,0.045644755517331055
external_lung,seed42_main,target_disjoint,7,26,-0.23773049142172498
external_lung,seed42_main,target_disjoint,7,27,0.05163767840161549
external_lung,seed42_main,target_disjoint,7,28,0.003469075792463879
external_lung,seed42_main,target_disjoint,7,29,-0.17904590696707653
external_lung,seed42_main,target_disjoint,7,30,-0.1429461191731572
external_lung,seed42_main,target_disjoint,7,31,-0.05797659861145563
external_lung,seed42_main,target_disjoint,7,32,0.03408605847266488
external_lung,seed42_main,target_disjoint,7,33,-0.09495637083316345
external_lung,seed42_main,target_disjoint,7,34,-0.12481848073630457
external_lung,seed42_main,target_disjoint,7,35,-0.09003142852236394
external_lung,seed42_main,target_disjoint,7,36,-0.08006903787309892
external_lung,seed42_main,target_disjoint,7,37,-0.13898888383285257
external_lung,seed42_main,target_disjoint,7,38,-0.046047159210415606
external_lung,seed42_main,target_disjoint,7,39,0.024821749932108745
external_lung,seed42_main,target_disjoint,7,40,0.03556675036039905
external_lung,seed42_main,target_disjoint,7,41,0.049444095211200266
external_lung,seed42_main,target_disjoint,7,42,-0.35785795534996606
external_lung,seed42_main,target_disjoint,7,43,-0.21803880438003978
external_lung,seed42_main,target_disjoint,7,44,-0.05622956746649246
external_lung,seed42_main,target_disjoint,7,45,-0.14640290788093122
external_lung,seed42_main,target_disjoint,7,46,-0.03325332794642028
external_lung,seed42_main,target_disjoint,7,47,-0.03024674671053514
external_lung,seed42_main,target_disjoint,7,48,-0.021408172638238923
external_lung,seed42_main,target_disjoint,7,49,0.007971460293730618
external_lung,seed42_main,target_disjoint,7,50,0.039990959686940435
external_lung,seed42_main,target_disjoint,7,51,-0.04721823939104569
external_lung,seed42_main,target_disjoint,7,52,0.005994965357113802
external_lung,seed42_main,target_disjoint,7,53,0.04488881556856015
external_lung,seed42_main,target_disjoint,7,54,-0.06898654106025141
external_lung,seed42_main,target_disjoint,7,55,0.014659215928467473
external_lung,seed42_main,target_disjoint,7,56,-0.0890751676307352
external_lung,seed42_main,target_disjoint,7,57,0.03501461999835629
external_lung,seed42_main,target_disjoint,7,58,-0.009395886882329027
external_lung,seed42_main,target_disjoint,7,59,-0.07254451903565899
external_lung,seed42_main,target_disjoint,7,60,-0.1758272842302723
external_lung,seed42_main,target_disjoint,7,61,-0.09697987120571812
external_lung,seed42_main,target_disjoint,7,62,-0.018707069695161154
external_lung,seed42_main,target_disjoint,7,63,-0.02177638483360812
external_lung,seed42_main,target_disjoint,7,64,-0.12509928834963166
external_lung,seed42_main,target_disjoint,7,65,-0.03252950758787689
external_lung,seed42_main,target_disjoint,7,66,-0.05942299766893847
external_lung,seed42_main,target_disjoint,7,67,-0.06696304130667124
external_lung,seed42_main,target_disjoint,7,68,-0.16479536956815002
external_lung,seed42_main,target_disjoint,7,69,-0.23226781305431088
external_lung,seed42_main,target_disjoint,7,70,-0.030412465630113007
external_lung,seed42_main,target_disjoint,7,71,-0.3272470105884664
external_lung,seed42_main,target_disjoint,7,72,-0.01626190010447537
external_lung,seed42_main,target_disjoint,7,73,-0.09339716812690894
external_lung,seed42_main,target_disjoint,7,74,-0.1134867084386844
external_lung,seed42_main,target_disjoint,7,75,0.006611074393357452
external_lung,seed42_main,target_disjoint,7,76,-0.03268734590898522
external_lung,seed42_main,target_disjoint,7,77,-0.004342770146172681
external_lung,seed42_main,target_disjoint,7,78,-0.036378401243268625
external_lung,seed42_main,target_disjoint,7,79,0.003511874990211781
external_lung,seed42_main,target_disjoint,11,0,-0.0558095048187729
external_lung,seed42_main,target_disjoint,11,1,-0.3967782166720902
external_lung,seed42_main,target_disjoint,11,2,0.020038910599642606
external_lung,seed42_main,target_disjoint,11,3,-0.14684416725131563
external_lung,seed42_main,target_disjoint,11,4,-0.013271548690908483
external_lung,seed42_main,target_disjoint,11,5,-0.0064805813592793875
external_lung,seed42_main,target_disjoint,11,6,-0.16964967253444377
external_lung,seed42_main,target_disjoint,11,7,0.0030050685920920295
external_lung,seed42_main,target_disjoint,11,8,0.0012180012543115404
external_lung,seed42_main,target_disjoint,11,9,-0.009071475293460566
external_lung,seed42_main,target_disjoint,11,10,-0.04269947866518675
external_lung,seed42_main,target_disjoint,11,11,0.09218940668120473
external_lung,seed42_main,target_disjoint,11,12,0.027365552140057963
external_lung,seed42_main,target_disjoint,11,13,0.0202449819544623
external_lung,seed42_main,target_disjoint,11,14,-0.08440955757112946
external_lung,seed42_main,target_disjoint,11,15,-0.14997607073753208
external_lung,seed42_main,target_disjoint,11,16,-0.08819972315475921
external_lung,seed42_main,target_disjoint,11,17,-0.06498535674078963
external_lung,seed42_main,target_disjoint,11,18,0.10495384984971345
external_lung,seed42_main,target_disjoint,11,19,-0.10440015799361013
external_lung,seed42_main,target_disjoint,11,20,0.03440627124978326
external_lung,seed42_main,target_disjoint,11,21,-0.30622320813466913
external_lung,seed42_main,target_disjoint,11,22,-0.026650689426240565
external_lung,seed42_main,target_disjoint,11,23,-0.14710193851120804
external_lung,seed42_main,target_disjoint,11,24,-0.10500470141049782
external_lung,seed42_main,target_disjoint,11,25,0.024182682941783478
external_lung,seed42_main,target_disjoint,11,26,-0.12037421786675855
external_lung,seed42_main,target_disjoint,11,27,-0.06332331454257174
external_lung,seed42_main,target_disjoint,11,28,-0.08430083602744409
external_lung,seed42_main,target_disjoint,11,29,0.09065913801880832
external_lung,seed42_main,target_disjoint,11,30,0.0832826275495547
external_lung,seed42_main,target_disjoint,11,31,-0.07998063380108461
external_lung,seed42_main,target_disjoint,11,32,-0.0746993045217348
external_lung,seed42_main,target_disjoint,11,33,0.05427246491262727
external_lung,seed42_main,target_disjoint,11,34,-0.07506987947083842
external_lung,seed42_main,target_disjoint,11,35,0.06252019199844994
external_lung,seed42_main,target_disjoint,11,36,0.05158710913627035
external_lung,seed42_main,target_disjoint,11,37,-0.009093218221876318
external_lung,seed42_main,target_disjoint,11,38,-0.11967713914605717
external_lung,seed42_main,target_disjoint,11,39,-0.21501977305755512
external_lung,seed42_main,target_disjoint,11,40,-0.09323758067138704
external_lung,seed42_main,target_disjoint,11,41,-0.00967403478503374
external_lung,seed42_main,target_disjoint,11,42,-0.13926571128097523
external_lung,seed42_main,target_disjoint,11,43,-0.14786713107274777
external_lung,seed42_main,target_disjoint,11,44,-0.21567393887833008
external_lung,seed42_main,target_disjoint,11,45,0.037990095468165154
external_lung,seed42_main,target_disjoint,11,46,0.047274189631958896
external_lung,seed42_main,target_disjoint,11,47,-0.1340651125336919
external_lung,seed42_main,target_disjoint,11,48,0.032427381368663986
external_lung,seed42_main,target_disjoint,11,49,-0.04680514420282821
external_lung,seed42_main,target_disjoint,11,50,-0.024537254857658203
external_lung,seed42_main,target_disjoint,11,51,-0.023596166128178536
external_lung,seed42_main,target_disjoint,11,52,-0.07810847904432498
external_lung,seed42_main,target_disjoint,11,53,-0.0802260263811206
external_lung,seed42_main,target_disjoint,11,54,-0.15563337630969754
external_lung,seed42_main,target_disjoint,11,55,-0.12816094439448633
external_lung,seed42_main,target_disjoint,11,56,-0.14713414262136157
external_lung,seed42_main,target_disjoint,11,57,-0.054241755202315216
external_lung,seed42_main,target_disjoint,11,58,-0.039277514368589984
external_lung,seed42_main,target_disjoint,11,59,0.013356788982526624
external_lung,seed42_main,target_disjoint,11,60,-0.03378323070187635
external_lung,seed42_main,target_disjoint,11,61,-0.032312593333626426
external_lung,seed42_main,target_disjoint,11,62,-0.008451200898868411
external_lung,seed42_main,target_disjoint,11,63,-0.045590672390732466
external_lung,seed42_main,target_disjoint,11,64,0.021578371731680052
external_lung,seed42_main,target_disjoint,11,65,-0.24239200768181543
external_lung,seed42_main,target_disjoint,11,66,-0.03623319849270787
external_lung,seed42_main,target_disjoint,11,67,0.04574797410493215
external_lung,seed42_main,target_disjoint,11,68,-0.032908101616722675
external_lung,seed42_main,target_disjoint,11,69,-0.1375141031492352
external_lung,seed42_main,target_disjoint,11,70,-0.15194497093740764
external_lung,seed42_main,target_disjoint,11,71,0.018890374425726695
external_lung,seed42_main,target_disjoint,11,72,-0.04464763385250464
external_lung,seed42_main,target_disjoint,11,73,0.03171927214430231
external_lung,seed42_main,target_disjoint,11,74,0.0883258787418137
external_lung,seed42_main,target_disjoint,11,75,0.04976823418863499
external_lung,seed42_main,target_disjoint,11,76,0.06922386841729311
external_lung,seed42_main,target_disjoint,11,77,-0.1019041609428496
external_lung,seed42_main,target_disjoint,11,78,-0.3137953807161971
external_lung,seed42_main,target_disjoint,11,79,-0.07634583247742077
immune,seed42_main,source_disjoint,0,0,0.11797026580849478
immune,seed42_main,source_disjoint,0,1,0.12991296991340284
immune,seed42_main,source_disjoint,0,2,0.01620036985199354
immune,seed42_main,source_disjoint,0,3,0.011245639493487928
immune,seed42_main,source_disjoint,0,4,0.25918850270375177
immune,seed42_main,source_disjoint,0,5,0.27308062879506717
immune,seed42_main,source_disjoint,0,6,0.33388017601003067
immune,seed42_main,source_disjoint,0,7,0.39974213576910644
immune,seed42_main,source_disjoint,0,8,0.3706651052835475
immune,seed42_main,source_disjoint,0,9,0.34753049410384373
immune,seed42_main,source_disjoint,0,10,0.3934116540953793
immune,seed42_main,source_disjoint,0,11,0.03450995987556226
immune,seed42_main,source_disjoint,0,12,0.230188870665511
immune,seed42_main,source_disjoint,0,13,0.055939117957808725
immune,seed42_main,source_disjoint,0,14,0.1669531778485934
immune,seed42_main,source_disjoint,0,15,-0.02984125769741187
immune,seed42_main,source_disjoint,0,16,0.1301073361305543
immune,seed42_main,source_disjoint,0,17,0.15043739228469996
immune,seed42_main,source_disjoint,0,18,0.26654028915857725
immune,seed42_main,source_disjoint,0,19,0.3443705508892294
immune,seed42_main,source_disjoint,0,20,0.3132217251385942
immune,seed42_main,source_disjoint,0,21,0.19084152392198436
immune,seed42_main,source_disjoint,0,22,0.12249544733891271
immune,seed42_main,source_disjoint,0,23,0.10615980424662762
immune,seed42_main,source_disjoint,0,24,0.11272256097682877
immune,seed42_main,source_disjoint,0,25,0.41577910424980247
immune,seed42_main,source_disjoint,0,26,0.352856151670994
immune,seed42_main,source_disjoint,0,27,0.05036862357566379
immune,seed42_main,source_disjoint,0,28,0.3270828792565131
immune,seed42_main,source_disjoint,0,29,0.10835051431630473
immune,seed42_main,source_disjoint,0,30,0.37132463352940226
immune,seed42_main,source_disjoint,0,31,0.24703182316838002
immune,seed42_main,source_disjoint,0,32,0.39878456756511965
immune,seed42_main,source_disjoint,0,33,0.059001095684076854
immune,seed42_main,source_disjoint,0,34,-0.18537389040960275
immune,seed42_main,source_disjoint,0,35,-0.049837730336288466
immune,seed42_main,source_disjoint,0,36,0.047276756934085507
immune,seed42_main,source_disjoint,0,37,0.08995276357382471
immune,seed42_main,source_disjoint,0,38,0.019561459611967286
immune,seed42_main,source_disjoint,0,39,0.025274780479113763
immune,seed42_main,source_disjoint,0,40,0.4623247395999747
immune,seed42_main,source_disjoint,0,41,0.3403230489079186
immune,seed42_main,source_disjoint,0,42,0.32966032330387146
immune,seed42_main,source_disjoint,0,43,0.23532015647098917
immune,seed42_main,source_disjoint,0,44,-0.010221308991387068
immune,seed42_main,source_disjoint,0,45,0.3612898649199677
immune,seed42_main,source_disjoint,0,46,0.11993946018050083
immune,seed42_main,source_disjoint,0,47,0.39847509329867964
immune,seed42_main,source_disjoint,0,48,0.31353889963622417
immune,seed42_main,source_disjoint,0,49,0.12282220412726506
immune,seed42_main,source_disjoint,0,50,0.31202486138520685
immune,seed42_main,source_disjoint,0,51,0.048644777397976034
immune,seed42_main,source_disjoint,0,52,0.41752109123361597
immune,seed42_main,source_disjoint,0,53,0.027690571636950323
immune,seed42_main,source_disjoint,0,54,0.34366106630930116
immune,seed42_main,source_disjoint,0,55,0.30178517357842716
immune,seed42_main,source_disjoint,0,56,0.13044834679458098
immune,seed42_main,source_disjoint,0,57,-0.21119985584247167
immune,seed42_main,source_disjoint,0,58,0.05201601135213513
immune,seed42_main,source_disjoint,0,59,0.16469113690796797
immune,seed42_main,source_disjoint,0,60,0.43439488566198176
immune,seed42_main,source_disjoint,0,61,0.0480150464330771
immune,seed42_main,source_disjoint,0,62,-0.2468690135389893
immune,seed42_main,source_disjoint,0,63,0.31761664296989983
immune,seed42_main,source_disjoint,0,64,0.03536733408526923
immune,seed42_main,source_disjoint,0,65,0.005434514577597231
immune,seed42_main,source_disjoint,0,66,0.07355152391072715
immune,seed42_main,source_disjoint,0,67,0.3044421415800605
immune,seed42_main,source_disjoint,0,68,0.337971451745202
immune,seed42_main,source_disjoint,0,69,0.03475466410308137
immune,seed42_main,source_disjoint,0,70,0.10785266278933336
immune,seed42_main,source_disjoint,0,71,0.32852339423895655
immune,seed42_main,source_disjoint,0,72,0.40760492968029194
immune,seed42_main,source_disjoint,0,73,0.05660837911607858
immune,seed42_main,source_disjoint,0,74,0.30652977327600306
immune,seed42_main,source_disjoint,0,75,0.3122288887042594
immune,seed42_main,source_disjoint,0,76,0.1530475793376702
immune,seed42_main,source_disjoint,0,77,0.28368710024920246
immune,seed42_main,source_disjoint,0,78,0.04410030917995177
immune,seed42_main,source_disjoint,0,79,0.014438798451870275
immune,seed42_main,source_disjoint,3,0,0.3117989059467199
immune,seed42_main,source_disjoint,3,1,0.4339982895020375
immune,seed42_main,source_disjoint,3,2,0.3145120333778955
immune,seed42_main,source_disjoint,3,3,0.15658518828111115
immune,seed42_main,source_disjoint,3,4,0.09662596583380488
immune,seed42_main,source_disjoint,3,5,0.4293005458298382
immune,seed42_main,source_disjoint,3,6,0.1036072339627578
immune,seed42_main,source_disjoint,3,7,0.09070240495604671
immune,seed42_main,source_disjoint,3,8,-0.0795054169648713
immune,seed42_main,source_disjoint,3,9,0.011067561897731679
immune,seed42_main,source_disjoint,3,10,0.39534211668133495
immune,seed42_main,source_disjoint,3,11,0.1858896215343042
immune,seed42_main,source_disjoint,3,12,0.47655165898404767
immune,seed42_main,source_disjoint,3,13,0.06762615233106191
immune,seed42_main,source_disjoint,3,14,0.3417450061402112
immune,seed42_main,source_disjoint,3,15,0.37431072838059865
immune,seed42_main,source_disjoint,3,16,0.025297846406971258
immune,seed42_main,source_disjoint,3,17,0.3142063975514191
immune,seed42_main,source_disjoint,3,18,0.13279524983642269
immune,seed42_main,source_disjoint,3,19,0.17976300847757956
immune,seed42_main,source_disjoint,3,20,0.45783187478441967
immune,seed42_main,source_disjoint,3,21,0.11707667676112525
immune,seed42_main,source_disjoint,3,22,0.3431129524762919
immune,seed42_main,source_disjoint,3,23,0.07700995290140408
immune,seed42_main,source_disjoint,3,24,-0.1343011432675624
immune,seed42_main,source_disjoint,3,25,0.0010267368259477643
immune,seed42_main,source_disjoint,3,26,0.30708834241862504
immune,seed42_main,source_disjoint,3,27,0.11180745622863035
immune,seed42_main,source_disjoint,3,28,0.0927688448397934
immune,seed42_main,source_disjoint,3,29,0.00566794300775227
immune,seed42_main,source_disjoint,3,30,0.05975798329846684
immune,seed42_main,source_disjoint,3,31,0.05740310750293218
immune,seed42_main,source_disjoint,3,32,0.10161612352742884
immune,seed42_main,source_disjoint,3,33,0.2833242796767815
immune,seed42_main,source_disjoint,3,34,0.04513615600078041
immune,seed42_main,source_disjoint,3,35,0.06569572507317951
immune,seed42_main,source_disjoint,3,36,0.3122222442550131
immune,seed42_main,source_disjoint,3,37,0.1710336109609226
immune,seed42_main,source_disjoint,3,38,0.14902809684022292
immune,seed42_main,source_disjoint,3,39,0.28003169727292465
immune,seed42_main,source_disjoint,3,40,0.2902506984805299
immune,seed42_main,source_disjoint,3,41,0.28869460091177485
immune,seed42_main,source_disjoint,3,42,0.30135073978963267
immune,seed42_main,source_disjoint,3,43,0.09708381457029051
immune,seed42_main,source_disjoint,3,44,0.358971783499828
immune,seed42_main,source_disjoint,3,45,0.10992106882658097
immune,seed42_main,source_disjoint,3,46,0.1226867891985881
immune,seed42_main,source_disjoint,3,47,0.16015800151338458
immune,seed42_main,source_disjoint,3,48,0.38873446102914033
immune,seed42_main,source_disjoint,3,49,-0.14107979985187144
immune,seed42_main,source_disjoint,3,50,0.31950269633183753
immune,seed42_main,source_disjoint,3,51,-0.007640216367465341
immune,seed42_main,source_disjoint,3,52,0.3624870066539792
immune,seed42_main,source_disjoint,3,53,0.3343794991763364
immune,seed42_main,source_disjoint,3,54,0.3309492893717247
immune,seed42_main,source_disjoint,3,55,-0.2053915963085968
immune,seed42_main,source_disjoint,3,56,0.35647193904002
immune,seed42_main,source_disjoint,3,57,0.3270957046663857
immune,seed42_main,source_disjoint,3,58,0.2768490278395915
immune,seed42_main,source_disjoint,3,59,-0.18297562030907674
immune,seed42_main,source_disjoint,3,60,0.058793223287096436
immune,seed42_main,source_disjoint,3,61,0.027130278351920167
immune,seed42_main,source_disjoint,3,62,0.10240955528600766
immune,seed42_main,source_disjoint,3,63,0.27950761706096944
immune,seed42_main,source_disjoint,3,64,0.4301056747235961
immune,seed42_main,source_disjoint,3,65,0.15156959283880597
immune,seed42_main,source_disjoint,3,66,0.2795400993688874
immune,seed42_main,source_disjoint,3,67,0.42295830139894824
immune,seed42_main,source_disjoint,3,68,0.3959687182211775
immune,seed42_main,source_disjoint,3,69,0.12470762013479787
immune,seed42_main,source_disjoint,3,70,0.32440332782706854
immune,seed42_main,source_disjoint,3,71,0.22575854389911928
immune,seed42_main,source_disjoint,3,72,0.2834542196904
immune,seed42_main,source_disjoint,3,73,0.2816744111122051
immune,seed42_main,source_disjoint,3,74,0.06266462973971478
immune,seed42_main,source_disjoint,3,75,0.403696399021511
immune,seed42_main,source_disjoint,3,76,0.15382823574133653
immune,seed42_main,source_disjoint,3,77,0.3033038960987619
immune,seed42_main,source_disjoint,3,78,0.36722566984048893
immune,seed42_main,source_disjoint,3,79,0.15618746334151976
immune,seed42_main,source_disjoint,7,0,0.0723419677138215
immune,seed42_main,source_disjoint,7,1,0.4076913363126693
immune,seed42_main,source_disjoint,7,2,0.44942656088894156
immune,seed42_main,source_disjoint,7,3,0.061273002015124346
immune,seed42_main,source_disjoint,7,4,0.07300840438835793
immune,seed42_main,source_disjoint,7,5,0.16656027551204386
immune,seed42_main,source_disjoint,7,6,0.06195293402953139
immune,seed42_main,source_disjoint,7,7,0.352941169190337
immune,seed42_main,source_disjoint,7,8,0.399389346225552
immune,seed42_main,source_disjoint,7,9,0.3716288519077476
immune,seed42_main,source_disjoint,7,10,0.07568624883658866
immune,seed42_main,source_disjoint,7,11,0.09001847831284797
immune,seed42_main,source_disjoint,7,12,0.27872969963101674
immune,seed42_main,source_disjoint,7,13,0.021462064069550497
immune,seed42_main,source_disjoint,7,14,0.09008630969740201
immune,seed42_main,source_disjoint,7,15,0.41416293340132215
immune,seed42_main,source_disjoint,7,16,0.36341810235310595
immune,seed42_main,source_disjoint,7,17,0.45549970754438557
immune,seed42_main,source_disjoint,7,18,0.10203935283394983
immune,seed42_main,source_disjoint,7,19,0.35798161674097173
immune,seed42_main,source_disjoint,7,20,0.36537612069907555
immune,seed42_main,source_disjoint,7,21,0.4311652804098583
immune,seed42_main,source_disjoint,7,22,0.275834928096731
immune,seed42_main,source_disjoint,7,23,0.4210589627415538
immune,seed42_main,source_disjoint,7,24,0.04846564615584162
immune,seed42_main,source_disjoint,7,25,0.32419173479769575
immune,seed42_main,source_disjoint,7,26,0.07117929180375893
immune,seed42_main,source_disjoint,7,27,-0.06807439155981237
immune,seed42_main,source_disjoint,7,28,0.29529631918227367
immune,seed42_main,source_disjoint,7,29,0.3738727132571081
immune,seed42_main,source_disjoint,7,30,0.1552006734781176
immune,seed42_main,source_disjoint,7,31,0.27674579581291425
immune,seed42_main,source_disjoint,7,32,0.10888700960113389
immune,seed42_main,source_disjoint,7,33,0.3843675308641252
immune,seed42_main,source_disjoint,7,34,0.13878263963887166
immune,seed42_main,source_disjoint,7,35,0.2640117078978234
immune,seed42_main,source_disjoint,7,36,0.4108648659128981
immune,seed42_main,source_disjoint,7,37,0.01218910505433272
immune,seed42_main,source_disjoint,7,38,0.04240335773739432
immune,seed42_main,source_disjoint,7,39,0.3800007201560988
immune,seed42_main,source_disjoint,7,40,0.1595515565661616
immune,seed42_main,source_disjoint,7,41,0.30135290284611405
immune,seed42_main,source_disjoint,7,42,0.010206530816499344
immune,seed42_main,source_disjoint,7,43,0.36243368568626044
immune,seed42_main,source_disjoint,7,44,0.4910163928194
immune,seed42_main,source_disjoint,7,45,0.2619148257862595
immune,seed42_main,source_disjoint,7,46,-0.18689276951782688
immune,seed42_main,source_disjoint,7,47,0.4282930742960329
immune,seed42_main,source_disjoint,7,48,0.059510835491545434
immune,seed42_main,source_disjoint,7,49,0.13255722410423418
immune,seed42_main,source_disjoint,7,50,0.40729508497677064
immune,seed42_main,source_disjoint,7,51,0.1094124780850843
immune,seed42_main,source_disjoint,7,52,0.3480199071704498
immune,seed42_main,source_disjoint,7,53,0.15837149426498984
immune,seed42_main,source_disjoint,7,54,0.2864817345530178
immune,seed42_main,source_disjoint,7,55,0.39793685287313635
immune,seed42_main,source_disjoint,7,56,0.05211586943462643
immune,seed42_main,source_disjoint,7,57,0.40882742402006866
immune,seed42_main,source_disjoint,7,58,0.3960174212783405
immune,seed42_main,source_disjoint,7,59,0.11968485465922059
immune,seed42_main,source_disjoint,7,60,0.1546099730335755
immune,seed42_main,source_disjoint,7,61,0.41177531955031665
immune,seed42_main,source_disjoint,7,62,0.27424105107677654
immune,seed42_main,source_disjoint,7,63,-0.039264189158805834
immune,seed42_main,source_disjoint,7,64,0.08360794131442384
immune,seed42_main,source_disjoint,7,65,0.04317493043217588
immune,seed42_main,source_disjoint,7,66,0.0893618062248175
immune,seed42_main,source_disjoint,7,67,0.35686048690345196
immune,seed42_main,source_disjoint,7,68,0.3279890431061455
immune,seed42_main,source_disjoint,7,69,0.06284762831494932
immune,seed42_main,source_disjoint,7,70,0.10257803325425774
immune,seed42_main,source_disjoint,7,71,0.3750177402147273
immune,seed42_main,source_disjoint,7,72,0.1168375671257627
immune,seed42_main,source_disjoint,7,73,0.3922991430081965
immune,seed42_main,source_disjoint,7,74,0.2941634730251722
immune,seed42_main,source_disjoint,7,75,0.39944056063733085
immune,seed42_main,source_disjoint,7,76,0.08805261043609154
immune,seed42_main,source_disjoint,7,77,0.4461236259090156
immune,seed42_main,source_disjoint,7,78,0.15815960007718752
immune,seed42_main,source_disjoint,7,79,0.3959069213311377
immune,seed42_main,source_disjoint,11,0,0.4820747818566509
immune,seed42_main,source_disjoint,11,1,0.4386321348941662
immune,seed42_main,source_disjoint,11,2,0.1312608163859749
immune,seed42_main,source_disjoint,11,3,0.2891701882729422
immune,seed42_main,source_disjoint,11,4,0.14338884068027455
immune,seed42_main,source_disjoint,11,5,0.47904955876490884
immune,seed42_main,source_disjoint,11,6,0.32567628845495483
immune,seed42_main,source_disjoint,11,7,0.14347367426375032
immune,seed42_main,source_disjoint,11,8,0.4228809383244472
immune,seed42_main,source_disjoint,11,9,0.24872947018666244
immune,seed42_main,source_disjoint,11,10,0.05533678095195793
immune,seed42_main,source_disjoint,11,11,0.0776609102352629
immune,seed42_main,source_disjoint,11,12,0.5013670743793391
