hypothesis_id,null_kind,domain,seed_tag,split_regime,layer,perm_idx,null_response_value,null_jacobian_value
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,29,0.699137252774085,0.5673479807049163
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,30,0.7680485091836459,0.22793497658968165
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,31,0.7937545782576847,0.5471917631026232
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,32,0.7282346238367834,0.7149813508252584
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,33,0.8578908814672128,0.40393376141002385
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,34,0.7157139368946525,0.4526398225681405
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,35,0.6024987113052443,0.1807252755833985
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,36,0.718467674109444,0.2665131817252747
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,37,0.7728370275916329,0.38080685747773063
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,38,0.7860902357633142,0.5954511946443088
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,39,0.7468732195664559,0.46970951051817816
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,40,0.7602892102335927,0.46364901485801846
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,41,0.8188637781817195,0.3595531950216691
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,42,0.7220081933856046,0.39021312826986426
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,43,0.7929271005724517,0.6073482068541365
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,44,0.7296861010879296,0.4132843117255528
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,45,0.8105076100816626,0.26925349785508695
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,46,0.7860495401394502,0.4393515905527344
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,47,0.8156623891044249,0.7006550715428189
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,48,0.6623484088011069,0.37902463687736276
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,49,0.6922325619251742,0.4424799493158841
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,50,0.7970373585827071,0.4154734586502676
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,51,0.7531946064733172,0.4292721988594123
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,52,0.7983260533383977,0.5007794888629362
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,53,0.8165169972055671,0.41364331108734387
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,54,0.7535879975040016,0.6181507359025337
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,55,0.7622019045551968,0.5584949631434101
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,56,0.8484223663148756,0.7169631663528542
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,57,0.6512791991101223,0.20875412468155816
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,58,0.7354106188447869,0.44243355656064975
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,59,0.8103583927941614,0.4465388645538917
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,60,0.8658536585365854,0.6373300932073352
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,61,0.7834043245882959,0.6988150890543671
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,62,0.8361594183238829,0.44498865724420594
H109,module_size_variance_matched_shuffle,external_lung,seed44,other,-1,63,0.7549309530915109,0.6278640328666066
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,0,0.7058560208358768,0.2748289549125776
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,1,0.7943135419634016,0.3211635210040561
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,2,0.7362416744665555,0.08643186356541929
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,3,0.8152308088823778,0.12926181278073298
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,4,0.7721754228896215,0.11127496573691698
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,5,0.7504849496059361,0.15844094325456617
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,6,0.8194224012805383,0.5462684996109172
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,7,0.7649317001044508,0.12419201114297074
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,8,0.7547714971716927,0.5209687469919649
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,9,0.779866791464887,0.5268998702838398
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,10,0.7108072545748044,0.12338667820815075
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,11,0.7670478438394445,0.31866158627649904
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,12,0.8239124242054288,0.2900032646209829
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,13,0.8042160094412567,0.5319176705592918
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,14,0.7485858462540187,0.14616188834817537
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,15,0.8137522212726707,0.30420512427382435
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,16,0.7777777777777779,0.267332030333743
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,17,0.6249949131160217,0.09660662988137876
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,18,0.8351849591014529,0.280303958870339
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,19,0.7220390943990017,0.3899353889523287
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,20,0.7728265440388503,0.5097508134962692
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,21,0.727695709382927,0.10698933351214832
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,22,0.8338420217311685,0.3122478125677005
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,23,0.6796890896512433,0.3373154595152563
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,24,0.7470529985485426,0.3150069759141187
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,25,0.6881807946391028,0.08787104940262348
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,26,0.5559625062738237,0.11236969710495794
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,27,0.7215507535370801,0.5088927149397183
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,28,0.704187522890978,0.08981066841335367
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,29,0.802506816424531,0.22260501343336447
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,30,0.6827005249664266,0.28646090075235114
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,31,0.7703848397292423,0.4863717478745746
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,32,0.7141985105603713,0.11073058857088067
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,33,0.6275722676650525,0.21950393728710896
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,34,0.7639007582848385,0.36104379455897007
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,35,0.7265833774196613,0.24394896664017537
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,36,0.716016223768635,0.31484696599773343
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,37,0.7719312524586606,0.3231205208804844
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,38,0.7214151032976575,0.31838542677845477
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,39,0.7353599479103082,0.121537730400607
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,40,0.7724738534163513,0.09502841634759099
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,41,0.8893094046310993,0.6957758183265985
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,42,0.8230849577449505,0.1152260971307125
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,43,0.8103745303110461,0.2964195325935824
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,44,0.7566299054517831,0.5274200889830177
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,45,0.7776014324665284,0.5192656932672687
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,46,0.6332153176250357,0.3058647349213248
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,47,0.8413977400670113,0.5322247795269045
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,48,0.8514087277364045,0.5758937008664474
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,49,0.8456028974891142,0.5139596351624913
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,50,0.7552327079857298,0.4275394750711275
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,51,0.7114990707958601,0.1338146842546973
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,52,0.6570897597634261,0.12120414948149971
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,53,0.7624899957948427,0.3186038504865012
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,54,0.7858354019994845,0.09985742888543897
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,55,0.7405824821280809,0.4386690419221783
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,56,0.6959535533580218,0.10374169659532641
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,57,0.6601554551743785,0.33606489072013634
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,58,0.6286167745086071,0.14138844252483976
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,59,0.8391188160447104,0.3070035195843243
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,60,0.8465660141890151,0.5620806829933437
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,61,0.8206296884114,0.5564379400044731
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,62,0.7513666761621836,0.3679318985273695
H109,module_size_variance_matched_shuffle,immune,seed44,other,-1,63,0.8011638790542466,0.5529046564143452
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,0,0.7505290287574605,0.6328197750288006
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,1,0.7846039066739012,0.6153635642191434
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,2,0.8604856212696689,0.7571560049342958
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,3,0.7822300596852957,0.42542755765833656
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,4,0.7108247422680413,0.49055268505782057
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,5,0.8027943570265871,0.4264655642172608
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,6,0.8179869777536625,0.687401238151291
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,7,0.7427021161150298,0.5020749475100968
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,8,0.8266684753119913,0.5402201818564766
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,9,0.6427563754747694,0.31773600517754885
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,10,0.6828540423223005,0.5211711650276734
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,11,0.8426342919153554,0.6660406477094714
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,12,0.7516820401519262,0.5091283802824121
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,13,0.8470564297341291,0.724778444436357
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,14,0.7537574606619643,0.5891924797334697
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,15,0.6503391209983722,0.4927777054755817
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,16,0.703174172544764,0.532553204608512
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,17,0.7684888768312533,0.45548139331958887
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,18,0.8073928377645144,0.470484604490157
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,19,0.8453879544221379,0.7492708452371923
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,20,0.8343461747151384,0.5919748732623024
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,21,0.8344682582745524,0.6307747439921619
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,22,0.7333016820401519,0.4817617623098806
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,23,0.7333423765599566,0.26545870675671257
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,24,0.6938144329896907,0.32657901987114474
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,25,0.7102550189907759,0.6369208912129471
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,26,0.8163727618014108,0.509217818957798
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,27,0.8126153011394465,0.5066255309328771
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,28,0.7425122083559414,0.7260572530221278
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,29,0.7423629951166576,0.37354995351562015
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,30,0.7793000542593598,0.6804082272094795
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,31,0.7700352685838306,0.2662205673793401
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,32,0.6861774281063484,0.4419962278364806
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,33,0.717444384156267,0.47053903786399787
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,34,0.8532555615843733,0.7076075785639632
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,35,0.7801817688551276,0.5852173692009607
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,36,0.7854449267498644,0.4438070193775281
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,37,0.7607840477482365,0.50945695974881
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,38,0.8303988062940858,0.45817422462606266
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,39,0.8072300596852956,0.610491692742082
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,40,0.7302902875746066,0.5186815382483985
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,41,0.7807921866521974,0.520482542437992
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,42,0.7836814975583287,0.414831650737676
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,43,0.7703336950623982,0.790137264843007
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,44,0.8313754747693977,0.8266349675910658
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,45,0.7852007596310363,0.6726511519756218
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,46,0.770618556701031,0.5120465794576197
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,47,0.7090613130765058,0.46437598776225997
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,48,0.8248236570808465,0.48839884993282345
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,49,0.7342376559956592,0.5091871089462267
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,50,0.7287032013022248,0.5496260367678384
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,51,0.8111502984264786,0.5206508955432979
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,52,0.7924172544763972,0.4403589186492815
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,53,0.7235892566467717,0.5089029678056262
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,54,0.7079761258817147,0.569885136337797
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,55,0.8593054801953337,0.6918418181799427
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,56,0.7115165491047205,0.5119119533882055
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,57,0.6434753119913185,0.3462050589258849
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,58,0.7031877373846988,0.3422714553001621
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,59,0.8069316332067282,0.732210781539771
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,60,0.7559007053716766,0.6050021836212176
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,61,0.8455914270211612,0.6951226880291824
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,62,0.8433260987520348,0.4650981003233696
H109,module_size_variance_matched_shuffle,lung,seed44,other,-1,63,0.8020211611502984,0.631722670909417
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,0,0.4388013944844613,0.4744349236612893
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,1,0.47885891018597654,0.47443492366128964
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,2,0.5373479021690474,0.47443492366128903
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,3,0.3867863101778375,0.4744349236612893
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,4,0.5166578494011043,0.4744349236612896
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,5,0.4687834886528575,0.4744349236612895
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,6,0.47640024959644056,0.47443492366128914
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,7,0.40886338664387745,0.4744349236612891
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,8,0.42061408863386646,0.47443492366128903
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,9,0.3504998711322726,0.47443492366128914
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,10,0.4633506965639795,0.47443492366128914
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,11,0.44866316689048963,0.47443492366128925
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,12,0.4487920346179412,0.4744349236612894
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,13,0.37636158927820507,0.4744349236612891
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,14,0.31715025977020855,0.47443492366128925
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,15,0.42272344985688903,0.4744349236612894
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,16,0.32420407222018754,0.47443492366128914
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,17,0.38589440985363344,0.47443492366128925
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,18,0.5175667060052361,0.47443492366128925
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,19,0.45245459108235325,0.47443492366128936
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,20,0.4645885049987114,0.4744349236612897
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,21,0.3627558702641111,0.4744349236612894
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,22,0.29062046419511933,0.4744349236612896
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,23,0.38816316010797763,0.47443492366129003
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,24,0.3827439330430419,0.4744349236612894
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,25,0.3584150626025855,0.4744349236612894
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,26,0.45138295419091423,0.47443492366128964
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,27,0.4135636674398731,0.4744349236612894
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,28,0.33599207802601777,0.4744349236612895
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,29,0.44993827914106277,0.47443492366128953
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,30,0.4739721103107748,0.47443492366128953
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,31,0.5027503086042947,0.4744349236612897
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,32,0.41279724358713493,0.47443492366128964
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,33,0.48049349557101967,0.4744349236612894
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,34,0.32331217189598344,0.4744349236612895
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,35,0.402040179600917,0.4744349236612893
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,36,0.34072288012588353,0.4744349236612895
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,37,0.3491738900419159,0.47443492366128903
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,38,0.48570246476485035,0.47443492366128936
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,39,0.3843378233562583,0.474434923661289
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,40,0.40430892985526123,0.474434923661289
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,41,0.3331468142541272,0.47443492366128953
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,42,0.3140472605434149,0.4744349236612897
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,43,0.4024640865991129,0.4744349236612893
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,44,0.39014365360354863,0.47443492366128953
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,45,0.3368738045822651,0.47443492366128964
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,46,0.41031823546168567,0.47443492366128925
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,47,0.28659165208426596,0.4744349236612896
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,48,0.4836405811256258,0.474434923661289
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,49,0.3774840950094277,0.47443492366128936
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,50,0.3795629349285802,0.47443492366128953
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,51,0.44417653522158473,0.4744349236612891
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,52,0.34856685522049957,0.4744349236612896
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,53,0.31658731127660444,0.47443492366128964
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,54,0.4317475820344824,0.47443492366128925
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,55,0.470736852100544,0.47443492366128936
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,56,0.42578575401185587,0.4744349236612897
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,57,0.3879529022368725,0.4744349236612895
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,58,0.4318187984101792,0.47443492366128953
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,59,0.3494451905207613,0.47443492366128903
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,60,0.2776048237225139,0.4744349236612894
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,61,0.4492091591041659,0.47443492366128953
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,62,0.41579172262239045,0.4744349236612896
H109,perturbation_schedule_permutation,external_lung,seed42_main,other,-1,63,0.36539087616489646,0.4744349236612895
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,0,0.336576548468488,0.6366452696012725
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,1,0.22819731951490813,0.6366452696012742
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,2,0.3328257684690306,0.6366452696012737
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,3,0.21433028568327953,0.6366452696012734
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,4,0.20733063837868634,0.6366452696012758
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,5,0.278971892889118,0.6366452696012732
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,6,0.3409547193358474,0.6366452696012745
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,7,0.14200398817113866,0.6366452696012737
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,8,0.3115894354160449,0.636645269601274
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,9,0.359562793347622,0.636645269601274
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,10,0.20191472910279715,0.636645269601273
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,11,0.32330299248487476,0.6366452696012734
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,12,0.2794738055834396,0.6366452696012732
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,13,0.3289834233158794,0.636645269601274
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,14,0.22642027727285058,0.6366452696012731
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,15,0.3185721262106948,0.6366452696012722
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,16,0.34361010879296777,0.6366452696012742
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,17,0.30161222496540874,0.6366452696012745
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,18,0.20787324669687182,0.6366452696012739
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,19,0.30299926747877043,0.6366452696012757
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,20,0.2713007677907702,0.6366452696012738
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,21,0.22365975745408173,0.6366452696012747
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,22,0.13660164410320408,0.6366452696012737
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,23,0.2522619984264359,0.6366452696012739
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,24,0.1558947611166879,0.6366452696012739
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,25,0.2651625111912965,0.6366452696012742
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,26,0.3365731571664993,0.6366452696012739
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,27,0.3062040478580536,0.6366452696012734
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,28,0.2590513850077321,0.6366452696012744
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,29,0.24316313519086247,0.6366452696012749
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,30,0.25496486611139746,0.6366452696012731
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,31,0.16277571285167802,0.6366452696012721
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,32,0.1980181231178274,0.6366452696012725
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,33,0.3238150790851623,0.6366452696012752
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,34,0.31692395344420626,0.6366452696012732
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,35,0.15933015003119996,0.6366452696012738
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,36,0.25149217287501013,0.6366452696012749
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,37,0.18503621910523887,0.6366452696012741
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,38,0.13861946878645648,0.6366452696012752
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,39,0.14825754903822674,0.6366452696012745
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,40,0.22346645324072817,0.6366452696012738
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,41,0.3486088879242518,0.6366452696012741
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,42,0.20838872459914812,0.6366452696012728
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,43,0.3761496513741555,0.6366452696012732
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,44,0.18518204509075123,0.6366452696012752
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,45,0.19763490599310884,0.6366452696012748
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,46,0.27060215958110634,0.6366452696012742
H109,perturbation_schedule_permutation,immune,seed42_main,other,-1,47,0.29327301337529504,0.6366452696012742
