null_kind,domain,seed_tag,split_regime,layer,perm_idx,null_delta_auc,null_spearman
support_shuffle,external_lung,seed43,target_disjoint,0,2,-0.00636490493633346,
support_shuffle,external_lung,seed43,target_disjoint,0,3,-0.0014512471655326875,
support_shuffle,external_lung,seed43,target_disjoint,0,4,-0.005409035409035257,
support_shuffle,external_lung,seed43,target_disjoint,0,5,-0.009965114250828355,
support_shuffle,external_lung,seed43,target_disjoint,0,6,-0.0038077795220651245,
support_shuffle,external_lung,seed43,target_disjoint,0,7,-0.0008110936682363956,
support_shuffle,external_lung,seed43,target_disjoint,0,8,-0.008076050933193746,
support_shuffle,external_lung,seed43,target_disjoint,0,9,0.002077446363160651,
support_shuffle,external_lung,seed43,target_disjoint,0,10,-0.0016186987615557369,
support_shuffle,external_lung,seed43,target_disjoint,0,11,0.002246642246642394,
support_shuffle,external_lung,seed43,target_disjoint,0,12,-0.005478806907378231,
support_shuffle,external_lung,seed43,target_disjoint,0,13,-0.000743066457352004,
support_shuffle,external_lung,seed43,target_disjoint,0,14,-0.004547357404500185,
support_shuffle,external_lung,seed43,target_disjoint,0,15,-0.0028501657073084496,
support_shuffle,external_lung,seed43,target_disjoint,0,16,-0.00942961800104647,
support_shuffle,external_lung,seed43,target_disjoint,0,17,-0.0018123146694574155,
support_shuffle,external_lung,seed43,target_disjoint,0,18,-0.0049171463457176046,
support_shuffle,external_lung,seed43,target_disjoint,0,19,-0.005314843886272236,
support_shuffle,external_lung,seed43,target_disjoint,3,0,0.00463457177742882,
support_shuffle,external_lung,seed43,target_disjoint,3,1,0.004475841618698795,
support_shuffle,external_lung,seed43,target_disjoint,3,2,0.002480376766091086,
support_shuffle,external_lung,seed43,target_disjoint,3,3,0.006244549101691976,
support_shuffle,external_lung,seed43,target_disjoint,3,4,0.007078318506889947,
support_shuffle,external_lung,seed43,target_disjoint,3,5,0.0022885051456479344,
support_shuffle,external_lung,seed43,target_disjoint,3,6,0.0067381824524681,
support_shuffle,external_lung,seed43,target_disjoint,3,7,0.0026391069248212218,
support_shuffle,external_lung,seed43,target_disjoint,3,8,0.007034711320425491,
support_shuffle,external_lung,seed43,target_disjoint,3,9,-0.003532182103610615,
support_shuffle,external_lung,seed43,target_disjoint,3,10,0.002963544392115769,
support_shuffle,external_lung,seed43,target_disjoint,3,11,-0.0008163265306122547,
support_shuffle,external_lung,seed43,target_disjoint,3,12,0.004735740450026171,
support_shuffle,external_lung,seed43,target_disjoint,3,13,-0.0015611372754229524,
support_shuffle,external_lung,seed43,target_disjoint,3,14,0.00223094365951515,
support_shuffle,external_lung,seed43,target_disjoint,3,15,-0.0011163439734868108,
support_shuffle,external_lung,seed43,target_disjoint,3,16,0.0009663352520495327,
support_shuffle,external_lung,seed43,target_disjoint,3,17,0.00028955171812317104,
support_shuffle,external_lung,seed43,target_disjoint,3,18,0.0022466422466422276,
support_shuffle,external_lung,seed43,target_disjoint,3,19,0.002323390894819477,
support_shuffle,external_lung,seed43,target_disjoint,7,0,0.0026548055119484104,
support_shuffle,external_lung,seed43,target_disjoint,7,1,-0.0011250654107797242,
support_shuffle,external_lung,seed43,target_disjoint,7,2,0.0013082155939299067,
support_shuffle,external_lung,seed43,target_disjoint,7,3,-0.0003383917669631531,
support_shuffle,external_lung,seed43,target_disjoint,7,4,-0.0030420373277516566,
support_shuffle,external_lung,seed43,target_disjoint,7,5,-0.0009384266527122653,
support_shuffle,external_lung,seed43,target_disjoint,7,6,-0.0014878772021628128,
support_shuffle,external_lung,seed43,target_disjoint,7,7,-0.007013779870922721,
support_shuffle,external_lung,seed43,target_disjoint,7,8,0.0015890458747601643,
support_shuffle,external_lung,seed43,target_disjoint,7,9,-0.00671725100296533,
support_shuffle,external_lung,seed43,target_disjoint,7,10,-0.0032129774986917603,
support_shuffle,external_lung,seed43,target_disjoint,7,11,0.0001482644339787509,
support_shuffle,external_lung,seed43,target_disjoint,7,12,-0.011826268969126086,
support_shuffle,external_lung,seed43,target_disjoint,7,13,0.0009506366649223441,
support_shuffle,external_lung,seed43,target_disjoint,7,14,-0.0029216814931101176,
support_shuffle,external_lung,seed43,target_disjoint,7,15,0.004039769754055622,
support_shuffle,external_lung,seed43,target_disjoint,7,16,-0.000327926042211768,
support_shuffle,external_lung,seed43,target_disjoint,7,17,0.002136752136752129,
support_shuffle,external_lung,seed43,target_disjoint,7,18,-0.002415838130123804,
support_shuffle,external_lung,seed43,target_disjoint,7,19,0.0050654107796964665,
support_shuffle,external_lung,seed43,target_disjoint,11,0,-0.0010518053375196956,
support_shuffle,external_lung,seed43,target_disjoint,11,1,-0.0007413221698936434,
support_shuffle,external_lung,seed43,target_disjoint,11,2,-0.00010465724751440586,
support_shuffle,external_lung,seed43,target_disjoint,11,3,-0.006016047444618922,
support_shuffle,external_lung,seed43,target_disjoint,11,4,-0.005049712192569333,
support_shuffle,external_lung,seed43,target_disjoint,11,5,0.0027786499215071148,
support_shuffle,external_lung,seed43,target_disjoint,11,6,-0.0018192918192918572,
support_shuffle,external_lung,seed43,target_disjoint,11,7,-0.0005982905982906406,
support_shuffle,external_lung,seed43,target_disjoint,11,8,0.002748997034711209,
support_shuffle,external_lung,seed43,target_disjoint,11,9,-0.008655154369440088,
support_shuffle,external_lung,seed43,target_disjoint,11,10,-0.0001360544217686721,
support_shuffle,external_lung,seed43,target_disjoint,11,11,-0.0036647479504622327,
support_shuffle,external_lung,seed43,target_disjoint,11,12,-0.0034693877551020824,
support_shuffle,external_lung,seed43,target_disjoint,11,13,-0.0015698587127158659,
support_shuffle,external_lung,seed43,target_disjoint,11,14,-0.005743938601081466,
support_shuffle,external_lung,seed43,target_disjoint,11,15,-0.004367695796267168,
support_shuffle,external_lung,seed43,target_disjoint,11,16,-0.006514913657770793,
support_shuffle,external_lung,seed43,target_disjoint,11,17,-0.004196755625326953,
support_shuffle,external_lung,seed43,target_disjoint,11,18,-0.008063840920983778,
support_shuffle,external_lung,seed43,target_disjoint,11,19,-0.006614338042909451,
support_shuffle,external_lung,seed44,source_disjoint,0,0,-0.005087065903709553,
support_shuffle,external_lung,seed44,source_disjoint,0,1,-0.010528684885556472,
support_shuffle,external_lung,seed44,source_disjoint,0,2,-0.003002910418310911,
support_shuffle,external_lung,seed44,source_disjoint,0,3,-0.006286380228887056,
support_shuffle,external_lung,seed44,source_disjoint,0,4,-0.0067118439226518944,
support_shuffle,external_lung,seed44,source_disjoint,0,5,-0.0028795876085241368,
support_shuffle,external_lung,seed44,source_disjoint,0,6,-0.002602111286503672,
support_shuffle,external_lung,seed44,source_disjoint,0,7,-0.006141475927387452,
support_shuffle,external_lung,seed44,source_disjoint,0,8,-0.0048065065114442085,
support_shuffle,external_lung,seed44,source_disjoint,0,9,-0.003798342541436517,
support_shuffle,external_lung,seed44,source_disjoint,0,10,-0.007898825966850875,
support_shuffle,external_lung,seed44,source_disjoint,0,11,-0.007701509471191859,
support_shuffle,external_lung,seed44,source_disjoint,0,12,-0.005543360299921085,
support_shuffle,external_lung,seed44,source_disjoint,0,13,0.005601938634569814,
support_shuffle,external_lung,seed44,source_disjoint,0,14,-0.0034869524467245894,
support_shuffle,external_lung,seed44,source_disjoint,0,15,0.000776933701657434,
support_shuffle,external_lung,seed44,source_disjoint,0,16,0.0006289463299131715,
support_shuffle,external_lung,seed44,source_disjoint,0,17,-0.011243957182320408,
support_shuffle,external_lung,seed44,source_disjoint,0,18,-4.0079913180779414e-05,
support_shuffle,external_lung,seed44,source_disjoint,0,19,-0.005632769337016508,
support_shuffle,external_lung,seed44,source_disjoint,3,0,-0.0029813289265984144,
support_shuffle,external_lung,seed44,source_disjoint,3,1,6.782754538270375e-05,
support_shuffle,external_lung,seed44,source_disjoint,3,2,-0.0019731649565903897,
support_shuffle,external_lung,seed44,source_disjoint,3,3,-0.0065361089187057075,
support_shuffle,external_lung,seed44,source_disjoint,3,4,-0.00507781669297569,
support_shuffle,external_lung,seed44,source_disjoint,3,5,0.00013257202052097128,
support_shuffle,external_lung,seed44,source_disjoint,3,6,-0.003527032359905369,
support_shuffle,external_lung,seed44,source_disjoint,3,7,-0.005272050118389826,
support_shuffle,external_lung,seed44,source_disjoint,3,8,0.006573105761641718,
support_shuffle,external_lung,seed44,source_disjoint,3,9,-0.0022999704025257195,
support_shuffle,external_lung,seed44,source_disjoint,3,10,0.004109732636148444,
support_shuffle,external_lung,seed44,source_disjoint,3,11,0.004683183701657434,
support_shuffle,external_lung,seed44,source_disjoint,3,12,-0.008681925808997626,
support_shuffle,external_lung,seed44,source_disjoint,3,13,0.004905164759273828,
support_shuffle,external_lung,seed44,source_disjoint,3,14,0.006690262430939176,
support_shuffle,external_lung,seed44,source_disjoint,3,15,-0.00164635951065506,
support_shuffle,external_lung,seed44,source_disjoint,3,16,-0.005685181531176031,
support_shuffle,external_lung,seed44,source_disjoint,3,17,0.0019700818863457314,
support_shuffle,external_lung,seed44,source_disjoint,3,18,-0.008247212904498924,
support_shuffle,external_lung,seed44,source_disjoint,3,19,0.001775848460931373,
support_shuffle,external_lung,seed44,source_disjoint,7,0,-0.0032988851617994364,
support_shuffle,external_lung,seed44,source_disjoint,7,1,-0.0038507547355959293,
support_shuffle,external_lung,seed44,source_disjoint,7,2,-0.0072883780584056534,
support_shuffle,external_lung,seed44,source_disjoint,7,3,-0.01455209155485393,
support_shuffle,external_lung,seed44,source_disjoint,7,4,-0.013617921270718147,
support_shuffle,external_lung,seed44,source_disjoint,7,5,-0.006684096290449859,
support_shuffle,external_lung,seed44,source_disjoint,7,6,-0.013941643646408819,
support_shuffle,external_lung,seed44,source_disjoint,7,7,-0.00823488062352018,
support_shuffle,external_lung,seed44,source_disjoint,7,8,-0.0031724792817677816,
support_shuffle,external_lung,seed44,source_disjoint,7,9,0.00545703433307021,
support_shuffle,external_lung,seed44,source_disjoint,7,10,-0.011077471389108084,
support_shuffle,external_lung,seed44,source_disjoint,7,11,-0.0019854972375690227,
support_shuffle,external_lung,seed44,source_disjoint,7,12,-0.011018893054459244,
support_shuffle,external_lung,seed44,source_disjoint,7,13,-0.0009495856353590737,
support_shuffle,external_lung,seed44,source_disjoint,7,14,-0.004895915548539853,
support_shuffle,external_lung,seed44,source_disjoint,7,15,0.0008324289660617268,
support_shuffle,external_lung,seed44,source_disjoint,7,16,0.003564029202841379,
support_shuffle,external_lung,seed44,source_disjoint,7,17,-0.014869647790055285,
support_shuffle,external_lung,seed44,source_disjoint,7,18,-0.004328630623520069,
support_shuffle,external_lung,seed44,source_disjoint,7,19,-0.007106476913969928,
support_shuffle,external_lung,seed44,source_disjoint,11,0,-0.0008385951065509323,
support_shuffle,external_lung,seed44,source_disjoint,11,1,-0.005198056432517806,
support_shuffle,external_lung,seed44,source_disjoint,11,2,-0.00314164857932131,
support_shuffle,external_lung,seed44,source_disjoint,11,3,-0.0013966308208367417,
support_shuffle,external_lung,seed44,source_disjoint,11,4,-0.006474447513812209,
support_shuffle,external_lung,seed44,source_disjoint,11,5,-0.007895742896606217,
support_shuffle,external_lung,seed44,source_disjoint,11,6,-0.00051795580110503,
support_shuffle,external_lung,seed44,source_disjoint,11,7,0.0014675414364641037,
support_shuffle,external_lung,seed44,source_disjoint,11,8,-0.0028086769928967747,
support_shuffle,external_lung,seed44,source_disjoint,11,9,-0.0038415055248618435,
support_shuffle,external_lung,seed44,source_disjoint,11,10,-0.000835512036306274,
support_shuffle,external_lung,seed44,source_disjoint,11,11,-0.006061316101026115,
support_shuffle,external_lung,seed44,source_disjoint,11,12,-0.00011407359905279968,
support_shuffle,external_lung,seed44,source_disjoint,11,13,-0.006933824980268399,
support_shuffle,external_lung,seed44,source_disjoint,11,14,-0.00603356846882408,
support_shuffle,external_lung,seed44,source_disjoint,11,15,-0.0010729084451459592,
support_shuffle,external_lung,seed44,source_disjoint,11,16,0.00017265193370163967,
support_shuffle,external_lung,seed44,source_disjoint,11,17,-0.002256807419100282,
support_shuffle,external_lung,seed44,source_disjoint,11,18,-0.003141648579321421,
support_shuffle,external_lung,seed44,source_disjoint,11,19,-0.006381955406472017,
support_shuffle,external_lung,seed44,target_disjoint,0,0,-0.0012745767459775847,
support_shuffle,external_lung,seed44,target_disjoint,0,1,0.008645412048952084,
support_shuffle,external_lung,seed44,target_disjoint,0,2,0.007913580895355155,
support_shuffle,external_lung,seed44,target_disjoint,0,3,0.0015091829052646943,
support_shuffle,external_lung,seed44,target_disjoint,0,4,0.007850552374949638,
support_shuffle,external_lung,seed44,target_disjoint,0,5,0.008247982211950888,
support_shuffle,external_lung,seed44,target_disjoint,0,6,0.005266383038324773,
support_shuffle,external_lung,seed44,target_disjoint,0,7,0.0062310695589753995,
support_shuffle,external_lung,seed44,target_disjoint,0,8,0.0019048619500323105,
support_shuffle,external_lung,seed44,target_disjoint,0,9,0.0018663445208956797,
support_shuffle,external_lung,seed44,target_disjoint,0,10,0.004597580405133306,
support_shuffle,external_lung,seed44,target_disjoint,0,11,0.0010172102876552236,
support_shuffle,external_lung,seed44,target_disjoint,0,12,0.008403802720731102,
support_shuffle,external_lung,seed44,target_disjoint,0,13,0.006518199485267107,
support_shuffle,external_lung,seed44,target_disjoint,0,14,0.003953288863210558,
support_shuffle,external_lung,seed44,target_disjoint,0,15,0.006649508902778434,
support_shuffle,external_lung,seed44,target_disjoint,0,16,-0.004611586743001217,
support_shuffle,external_lung,seed44,target_disjoint,0,17,0.007535409772922219,
support_shuffle,external_lung,seed44,target_disjoint,0,18,0.0075231542272878316,
support_shuffle,external_lung,seed44,target_disjoint,0,19,-0.0008701437400424061,
support_shuffle,external_lung,seed44,target_disjoint,3,0,-0.0030096118493617707,
support_shuffle,external_lung,seed44,target_disjoint,3,1,0.0034893289213369094,
support_shuffle,external_lung,seed44,target_disjoint,3,2,-0.001652747868410409,
support_shuffle,external_lung,seed44,target_disjoint,3,3,0.003744944587425858,
support_shuffle,external_lung,seed44,target_disjoint,3,4,0.004529299508027329,
support_shuffle,external_lung,seed44,target_disjoint,3,5,0.010711346884465234,
support_shuffle,external_lung,seed44,target_disjoint,3,6,-0.002769753313374257,
support_shuffle,external_lung,seed44,target_disjoint,3,7,-0.0015547035033351975,
support_shuffle,external_lung,seed44,target_disjoint,3,8,-1.7507922334791814e-05,
support_shuffle,external_lung,seed44,target_disjoint,3,9,0.00067755659435903,
support_shuffle,external_lung,seed44,target_disjoint,3,10,0.004068841150620617,
support_shuffle,external_lung,seed44,target_disjoint,3,11,-0.005408197209237187,
support_shuffle,external_lung,seed44,target_disjoint,3,12,0.00240909011327628,
support_shuffle,external_lung,seed44,target_disjoint,3,13,-0.0004937234098429388,
support_shuffle,external_lung,seed44,target_disjoint,3,14,-0.0014233940858238148,
support_shuffle,external_lung,seed44,target_disjoint,3,15,0.007621198592363154,
support_shuffle,external_lung,seed44,target_disjoint,3,16,-0.004870703993556991,
support_shuffle,external_lung,seed44,target_disjoint,3,17,-0.002468617049214694,
support_shuffle,external_lung,seed44,target_disjoint,3,18,0.0024878757637831206,
support_shuffle,external_lung,seed44,target_disjoint,3,19,0.005502739989845407,
support_shuffle,external_lung,seed44,target_disjoint,7,0,0.0015949717247054074,
support_shuffle,external_lung,seed44,target_disjoint,7,1,-0.002878302431850388,
support_shuffle,external_lung,seed44,target_disjoint,7,2,0.002475620218148622,
support_shuffle,external_lung,seed44,target_disjoint,7,3,-0.0003956790447677272,
support_shuffle,external_lung,seed44,target_disjoint,7,4,0.001174781588668905,
support_shuffle,external_lung,seed44,target_disjoint,7,5,-0.0009664373128840942,
support_shuffle,external_lung,seed44,target_disjoint,7,6,-0.00296584204352468,
support_shuffle,external_lung,seed44,target_disjoint,7,7,-0.0023653203074391893,
support_shuffle,external_lung,seed44,target_disjoint,7,8,-0.002549153491955114,
support_shuffle,external_lung,seed44,target_disjoint,7,9,0.0001523189243132217,
support_shuffle,external_lung,seed44,target_disjoint,7,10,-0.00644991858816113,
support_shuffle,external_lung,seed44,target_disjoint,7,11,-0.002484374179316129,
support_shuffle,external_lung,seed44,target_disjoint,7,12,0.006206558467706735,
support_shuffle,external_lung,seed44,target_disjoint,7,13,-0.003907768265139944,
support_shuffle,external_lung,seed44,target_disjoint,7,14,0.007771766724442741,
support_shuffle,external_lung,seed44,target_disjoint,7,15,0.001246564070241818,
support_shuffle,external_lung,seed44,target_disjoint,7,16,0.0022270077209937122,
support_shuffle,external_lung,seed44,target_disjoint,7,17,0.00019608873015042327,
support_shuffle,external_lung,seed44,target_disjoint,7,18,-0.005676068420960467,
support_shuffle,external_lung,seed44,target_disjoint,7,19,0.005331162350963814,
support_shuffle,external_lung,seed44,target_disjoint,11,0,0.0011170054449637368,
support_shuffle,external_lung,seed44,target_disjoint,11,1,-0.005070294308174517,
support_shuffle,external_lung,seed44,target_disjoint,11,2,0.0035978780398129295,
support_shuffle,external_lung,seed44,target_disjoint,11,3,0.002207749006425397,
support_shuffle,external_lung,seed44,target_disjoint,11,4,0.0004692123185742192,
support_shuffle,external_lung,seed44,target_disjoint,11,5,-0.004447012273053608,
support_shuffle,external_lung,seed44,target_disjoint,11,6,0.00024160932822103742,
support_shuffle,external_lung,seed44,target_disjoint,11,7,0.0027539961832728777,
support_shuffle,external_lung,seed44,target_disjoint,11,8,-0.0016124796470403102,
support_shuffle,external_lung,seed44,target_disjoint,11,9,-0.004142374424427053,
support_shuffle,external_lung,seed44,target_disjoint,11,10,-0.005227865609188143,
support_shuffle,external_lung,seed44,target_disjoint,11,11,0.0023653203074390783,
support_shuffle,external_lung,seed44,target_disjoint,11,12,-0.0033265052436228237,
support_shuffle,external_lung,seed44,target_disjoint,11,13,-0.0013288513052155948,
support_shuffle,external_lung,seed44,target_disjoint,11,14,-0.0023005409948001487,
support_shuffle,external_lung,seed44,target_disjoint,11,15,-0.0006635502564911189,
support_shuffle,external_lung,seed44,target_disjoint,11,16,0.00152318924313255,
support_shuffle,external_lung,seed44,target_disjoint,11,17,-0.009426265385086785,
support_shuffle,external_lung,seed44,target_disjoint,11,18,0.0011082514837964519,
support_shuffle,external_lung,seed44,target_disjoint,11,19,-0.007603690670028196,
support_shuffle,immune,seed42_main,source_disjoint,0,0,-0.007193975646229589,
support_shuffle,immune,seed42_main,source_disjoint,0,1,-0.005594424268318798,
support_shuffle,immune,seed42_main,source_disjoint,0,2,-0.00480933561204866,
support_shuffle,immune,seed42_main,source_disjoint,0,3,-0.007218008972441958,
support_shuffle,immune,seed42_main,source_disjoint,0,4,-0.006681264687032784,
support_shuffle,immune,seed42_main,source_disjoint,0,5,-0.005458235419781965,
support_shuffle,immune,seed42_main,source_disjoint,0,6,-0.006726660969878395,
support_shuffle,immune,seed42_main,source_disjoint,0,7,-0.0068174535355692845,
support_shuffle,immune,seed42_main,source_disjoint,0,8,-0.0023873104037598347,
support_shuffle,immune,seed42_main,source_disjoint,0,9,-0.008601260414441425,
support_shuffle,immune,seed42_main,source_disjoint,0,10,-0.019603183080538433,
support_shuffle,immune,seed42_main,source_disjoint,0,11,0.0007396923734244165,
support_shuffle,immune,seed42_main,source_disjoint,0,12,-0.007161931211279726,
support_shuffle,immune,seed42_main,source_disjoint,0,13,-0.011495941038239699,
support_shuffle,immune,seed42_main,source_disjoint,0,14,-0.00409634693441574,
support_shuffle,immune,seed42_main,source_disjoint,0,15,-0.0034287545396284314,
support_shuffle,immune,seed42_main,source_disjoint,0,16,-0.011012604144413629,
support_shuffle,immune,seed42_main,source_disjoint,0,17,-0.0004886776329843245,
support_shuffle,immune,seed42_main,source_disjoint,0,18,-0.008224738303781343,
support_shuffle,immune,seed42_main,source_disjoint,0,19,-0.008494445631275438,
support_shuffle,immune,seed42_main,source_disjoint,3,0,-0.0012176885280923422,
support_shuffle,immune,seed42_main,source_disjoint,3,1,-0.009338282418286825,
support_shuffle,immune,seed42_main,source_disjoint,3,2,-0.011191518906216613,
support_shuffle,immune,seed42_main,source_disjoint,3,3,-0.005503631702627687,
support_shuffle,immune,seed42_main,source_disjoint,3,4,-0.005594424268318687,
support_shuffle,immune,seed42_main,source_disjoint,3,5,-0.01215018158513137,
support_shuffle,immune,seed42_main,source_disjoint,3,6,-0.010203482161931232,
support_shuffle,immune,seed42_main,source_disjoint,3,7,-0.009709463789788542,
support_shuffle,immune,seed42_main,source_disjoint,3,8,-0.009124652851954518,
support_shuffle,immune,seed42_main,source_disjoint,3,9,-0.0010174108096560053,
support_shuffle,immune,seed42_main,source_disjoint,3,10,-0.009891048921170653,
support_shuffle,immune,seed42_main,source_disjoint,3,11,-0.0032845545823541045,
support_shuffle,immune,seed42_main,source_disjoint,3,12,0.0005954924161504227,
support_shuffle,immune,seed42_main,source_disjoint,3,13,-0.004358043153172453,
support_shuffle,immune,seed42_main,source_disjoint,3,14,-0.005375453962828458,
support_shuffle,immune,seed42_main,source_disjoint,3,15,0.0014313180944243165,
support_shuffle,immune,seed42_main,source_disjoint,3,16,-0.00645428327280495,
support_shuffle,immune,seed42_main,source_disjoint,3,17,-0.003645054475539422,
support_shuffle,immune,seed42_main,source_disjoint,3,18,-0.008510467848750314,
support_shuffle,immune,seed42_main,source_disjoint,3,19,-0.003487502670369569,
support_shuffle,immune,seed42_main,source_disjoint,7,0,-0.010379726554155089,
support_shuffle,immune,seed42_main,source_disjoint,7,1,-0.008187353129673114,
support_shuffle,immune,seed42_main,source_disjoint,7,2,-0.0021469771416364747,
support_shuffle,immune,seed42_main,source_disjoint,7,3,-0.0064382610553299635,
support_shuffle,immune,seed42_main,source_disjoint,7,4,-0.008411664174321709,
support_shuffle,immune,seed42_main,source_disjoint,7,5,-0.0012604144413586038,
support_shuffle,immune,seed42_main,source_disjoint,7,6,-0.00377323221533854,
support_shuffle,immune,seed42_main,source_disjoint,7,7,0.0020001068147832424,
support_shuffle,immune,seed42_main,source_disjoint,7,8,-0.008433027130955062,
support_shuffle,immune,seed42_main,source_disjoint,7,9,0.005530335398419073,
support_shuffle,immune,seed42_main,source_disjoint,7,10,0.0023472548600724785,
support_shuffle,immune,seed42_main,source_disjoint,7,11,0.0006916257209997889,
support_shuffle,immune,seed42_main,source_disjoint,7,12,-0.011442533646656594,
support_shuffle,immune,seed42_main,source_disjoint,7,13,0.0023071993163854554,
support_shuffle,immune,seed42_main,source_disjoint,7,14,-0.002008117923520625,
support_shuffle,immune,seed42_main,source_disjoint,7,15,-0.012016663106173886,
support_shuffle,immune,seed42_main,source_disjoint,7,16,8.81221961119838e-05,
support_shuffle,immune,seed42_main,source_disjoint,7,17,-0.00027771843623147774,
support_shuffle,immune,seed42_main,source_disjoint,7,18,-0.008473082674642085,
support_shuffle,immune,seed42_main,source_disjoint,7,19,-0.0022751548814355926,
support_shuffle,immune,seed42_main,source_disjoint,11,0,0.0016529587694935621,
support_shuffle,immune,seed42_main,source_disjoint,11,1,-0.0016769920957062645,
support_shuffle,immune,seed42_main,source_disjoint,11,2,-0.0003471480452894582,
support_shuffle,immune,seed42_main,source_disjoint,11,3,-0.008708075197607523,
support_shuffle,immune,seed42_main,source_disjoint,11,4,0.0034688100833154545,
support_shuffle,immune,seed42_main,source_disjoint,11,5,-0.0017944883571887615,
support_shuffle,immune,seed42_main,source_disjoint,11,6,-0.005642490920743648,
support_shuffle,immune,seed42_main,source_disjoint,11,7,-0.005607776116214547,
support_shuffle,immune,seed42_main,source_disjoint,11,8,-0.006168553727835979,
support_shuffle,immune,seed42_main,source_disjoint,11,9,-0.004480880153813427,
support_shuffle,immune,seed42_main,source_disjoint,11,10,-0.003143024994659349,
support_shuffle,immune,seed42_main,source_disjoint,11,11,0.003030869472334996,
support_shuffle,immune,seed42_main,source_disjoint,11,12,0.0010040589617602569,
support_shuffle,immune,seed42_main,source_disjoint,11,13,-0.00451025421918394,
support_shuffle,immune,seed42_main,source_disjoint,11,14,-0.0010788293099767143,
support_shuffle,immune,seed42_main,source_disjoint,11,15,0.0007530442213201649,
support_shuffle,immune,seed42_main,source_disjoint,11,16,-0.00455565050202944,
support_shuffle,immune,seed42_main,source_disjoint,11,17,-0.005759987182226034,
support_shuffle,immune,seed42_main,source_disjoint,11,18,-0.007135227515488229,
support_shuffle,immune,seed42_main,source_disjoint,11,19,-0.0031884212775048493,
support_shuffle,immune,seed42_main,target_disjoint,0,0,-0.012889235045280167,
support_shuffle,immune,seed42_main,target_disjoint,0,1,-0.0025866281822205517,
support_shuffle,immune,seed42_main,target_disjoint,0,2,-0.0028958781936744282,
support_shuffle,immune,seed42_main,target_disjoint,0,3,-0.0014947083886928114,
support_shuffle,immune,seed42_main,target_disjoint,0,4,-0.0019184954414256383,
support_shuffle,immune,seed42_main,target_disjoint,0,5,-0.007763702448038257,
support_shuffle,immune,seed42_main,target_disjoint,0,6,-0.002766069546891514,
support_shuffle,immune,seed42_main,target_disjoint,0,7,-0.010176616117652415,
support_shuffle,immune,seed42_main,target_disjoint,0,8,-0.0014622562269970274,
support_shuffle,immune,seed42_main,target_disjoint,0,9,-0.0016359707396037537,
support_shuffle,immune,seed42_main,target_disjoint,0,10,-0.012755608497121207,
support_shuffle,immune,seed42_main,target_disjoint,0,11,-0.001803958400146577,
support_shuffle,immune,seed42_main,target_disjoint,0,12,-0.008204670056962904,
support_shuffle,immune,seed42_main,target_disjoint,0,13,-0.009027427803484867,
support_shuffle,immune,seed42_main,target_disjoint,0,14,-0.0033158473450313197,
support_shuffle,immune,seed42_main,target_disjoint,0,15,-0.0062021807852660205,
support_shuffle,immune,seed42_main,target_disjoint,0,16,-0.0024243673737419646,
support_shuffle,immune,seed42_main,target_disjoint,0,17,-0.007429636077640689,
support_shuffle,immune,seed42_main,target_disjoint,0,18,-0.006112460102930539,
support_shuffle,immune,seed42_main,target_disjoint,0,19,-0.009233594477787266,
support_shuffle,immune,seed42_main,target_disjoint,3,0,-0.0056447671843739,
support_shuffle,immune,seed42_main,target_disjoint,3,1,-0.0096516546784563,
support_shuffle,immune,seed42_main,target_disjoint,3,2,-0.0042550510835204225,
support_shuffle,immune,seed42_main,target_disjoint,3,3,-0.002363280951726332,
support_shuffle,immune,seed42_main,target_disjoint,3,4,-0.003886623600739103,
support_shuffle,immune,seed42_main,target_disjoint,3,5,-0.003911439959682905,
support_shuffle,immune,seed42_main,target_disjoint,3,6,0.0029321482567462587,
support_shuffle,immune,seed42_main,target_disjoint,3,7,-0.0016741497533634409,
support_shuffle,immune,seed42_main,target_disjoint,3,8,-0.01156251431713018,
support_shuffle,immune,seed42_main,target_disjoint,3,9,-0.008607458652127975,
support_shuffle,immune,seed42_main,target_disjoint,3,10,-0.0013572639391578045,
support_shuffle,immune,seed42_main,target_disjoint,3,11,-0.0023976420641101948,
support_shuffle,immune,seed42_main,target_disjoint,3,12,-0.0036021899482291397,
support_shuffle,immune,seed42_main,target_disjoint,3,13,-0.0029016050457382203,
support_shuffle,immune,seed42_main,target_disjoint,3,14,-0.009653563629144268,
support_shuffle,immune,seed42_main,target_disjoint,3,15,-0.002687802568683839,
support_shuffle,immune,seed42_main,target_disjoint,3,16,-0.009224049724347427,
support_shuffle,immune,seed42_main,target_disjoint,3,17,-0.011575876971946064,
support_shuffle,immune,seed42_main,target_disjoint,3,18,-0.01003726271742944,
support_shuffle,immune,seed42_main,target_disjoint,3,19,-0.014729463508498464,
support_shuffle,immune,seed42_main,target_disjoint,7,0,-0.0069180372932606815,
support_shuffle,immune,seed42_main,target_disjoint,7,1,-0.0015023441914447933,
support_shuffle,immune,seed42_main,target_disjoint,7,2,0.003184129747560327,
support_shuffle,immune,seed42_main,target_disjoint,7,3,0.002533177562957234,
support_shuffle,immune,seed42_main,target_disjoint,7,4,-0.006971487912524443,
support_shuffle,immune,seed42_main,target_disjoint,7,5,-0.003731998595012276,
support_shuffle,immune,seed42_main,target_disjoint,7,6,-0.00301995998839355,
support_shuffle,immune,seed42_main,target_disjoint,7,7,-0.001901314885233818,
