null_kind,domain,layer,top_k,variant,perm_idx,null_overlap_total
degree_rewire,lung,11,100,module,10,14.0
degree_rewire,lung,11,100,module,11,5.0
degree_rewire,lung,11,100,module,12,8.0
degree_rewire,lung,11,100,module,13,5.0
degree_rewire,lung,11,100,module,14,6.0
degree_rewire,lung,11,100,module,15,3.0
degree_rewire,lung,11,100,module,16,15.0
degree_rewire,lung,11,100,module,17,5.0
degree_rewire,lung,11,100,module,18,15.0
degree_rewire,lung,11,100,module,19,4.0
degree_rewire,lung,11,100,module,20,13.0
degree_rewire,lung,11,100,module,21,2.0
degree_rewire,lung,11,100,module,22,9.0
degree_rewire,lung,11,100,module,23,11.0
degree_rewire,lung,11,100,module,24,2.0
degree_rewire,lung,11,100,module,25,12.0
degree_rewire,lung,11,100,module,26,7.0
degree_rewire,lung,11,100,module,27,8.0
degree_rewire,lung,11,100,module,28,4.0
degree_rewire,lung,11,100,module,29,3.0
degree_rewire,lung,11,100,module,30,6.0
degree_rewire,lung,11,100,module,31,2.0
degree_rewire,lung,11,100,module,32,6.0
degree_rewire,lung,11,100,module,33,7.0
degree_rewire,lung,11,100,module,34,7.0
degree_rewire,lung,11,100,module,35,5.0
degree_rewire,lung,11,200,module,0,14.0
degree_rewire,lung,11,200,module,1,31.0
degree_rewire,lung,11,200,module,2,49.0
degree_rewire,lung,11,200,module,3,46.0
degree_rewire,lung,11,200,module,4,34.0
degree_rewire,lung,11,200,module,5,37.0
degree_rewire,lung,11,200,module,6,26.0
degree_rewire,lung,11,200,module,7,20.0
degree_rewire,lung,11,200,module,8,9.0
degree_rewire,lung,11,200,module,9,24.0
degree_rewire,lung,11,200,module,10,31.0
degree_rewire,lung,11,200,module,11,33.0
degree_rewire,lung,11,200,module,12,25.0
degree_rewire,lung,11,200,module,13,49.0
degree_rewire,lung,11,200,module,14,29.0
degree_rewire,lung,11,200,module,15,23.0
degree_rewire,lung,11,200,module,16,23.0
degree_rewire,lung,11,200,module,17,23.0
degree_rewire,lung,11,200,module,18,18.0
degree_rewire,lung,11,200,module,19,24.0
degree_rewire,lung,11,200,module,20,8.0
degree_rewire,lung,11,200,module,21,30.0
degree_rewire,lung,11,200,module,22,23.0
degree_rewire,lung,11,200,module,23,51.0
degree_rewire,lung,11,200,module,24,31.0
degree_rewire,lung,11,200,module,25,18.0
degree_rewire,lung,11,200,module,26,29.0
degree_rewire,lung,11,200,module,27,39.0
degree_rewire,lung,11,200,module,28,48.0
degree_rewire,lung,11,200,module,29,40.0
degree_rewire,lung,11,200,module,30,26.0
degree_rewire,lung,11,200,module,31,21.0
degree_rewire,lung,11,200,module,32,48.0
degree_rewire,lung,11,200,module,33,44.0
degree_rewire,lung,11,200,module,34,25.0
degree_rewire,lung,11,200,module,35,38.0
degree_rewire,lung,11,400,module,0,85.0
degree_rewire,lung,11,400,module,1,86.0
degree_rewire,lung,11,400,module,2,53.0
degree_rewire,lung,11,400,module,3,90.0
degree_rewire,lung,11,400,module,4,95.0
degree_rewire,lung,11,400,module,5,103.0
degree_rewire,lung,11,400,module,6,69.0
degree_rewire,lung,11,400,module,7,87.0
degree_rewire,lung,11,400,module,8,62.0
degree_rewire,lung,11,400,module,9,111.0
degree_rewire,lung,11,400,module,10,124.0
degree_rewire,lung,11,400,module,11,95.0
degree_rewire,lung,11,400,module,12,109.0
degree_rewire,lung,11,400,module,13,41.0
degree_rewire,lung,11,400,module,14,77.0
degree_rewire,lung,11,400,module,15,80.0
degree_rewire,lung,11,400,module,16,103.0
degree_rewire,lung,11,400,module,17,95.0
degree_rewire,lung,11,400,module,18,116.0
degree_rewire,lung,11,400,module,19,85.0
degree_rewire,lung,11,400,module,20,86.0
degree_rewire,lung,11,400,module,21,67.0
degree_rewire,lung,11,400,module,22,161.0
degree_rewire,lung,11,400,module,23,81.0
degree_rewire,lung,11,400,module,24,72.0
degree_rewire,lung,11,400,module,25,58.0
degree_rewire,lung,11,400,module,26,93.0
degree_rewire,lung,11,400,module,27,71.0
degree_rewire,lung,11,400,module,28,75.0
degree_rewire,lung,11,400,module,29,97.0
degree_rewire,lung,11,400,module,30,98.0
degree_rewire,lung,11,400,module,31,126.0
degree_rewire,lung,11,400,module,32,141.0
degree_rewire,lung,11,400,module,33,70.0
degree_rewire,lung,11,400,module,34,68.0
degree_rewire,lung,11,400,module,35,74.0
module_shuffle,external_lung,7,100,module,0,39.0
module_shuffle,external_lung,7,100,module,1,14.0
module_shuffle,external_lung,7,100,module,2,38.0
module_shuffle,external_lung,7,100,module,3,21.0
module_shuffle,external_lung,7,100,module,4,32.0
module_shuffle,external_lung,7,100,module,5,13.0
module_shuffle,external_lung,7,100,module,6,6.0
module_shuffle,external_lung,7,100,module,7,24.0
module_shuffle,external_lung,7,100,module,8,15.0
module_shuffle,external_lung,7,100,module,9,21.0
module_shuffle,external_lung,7,100,module,10,26.0
module_shuffle,external_lung,7,100,module,11,23.0
module_shuffle,external_lung,7,100,module,12,29.0
module_shuffle,external_lung,7,100,module,13,15.0
module_shuffle,external_lung,7,100,module,14,19.0
module_shuffle,external_lung,7,100,module,15,31.0
module_shuffle,external_lung,7,100,module,16,37.0
module_shuffle,external_lung,7,100,module,17,15.0
module_shuffle,external_lung,7,100,module,18,17.0
module_shuffle,external_lung,7,100,module,19,36.0
module_shuffle,external_lung,7,100,module,20,14.0
module_shuffle,external_lung,7,100,module,21,23.0
module_shuffle,external_lung,7,100,module,22,31.0
module_shuffle,external_lung,7,100,module,23,18.0
module_shuffle,external_lung,7,100,module,24,26.0
module_shuffle,external_lung,7,100,module,25,19.0
module_shuffle,external_lung,7,100,module,26,25.0
module_shuffle,external_lung,7,100,module,27,23.0
module_shuffle,external_lung,7,100,module,28,38.0
module_shuffle,external_lung,7,100,module,29,44.0
module_shuffle,external_lung,7,100,module,30,35.0
module_shuffle,external_lung,7,100,module,31,17.0
module_shuffle,external_lung,7,100,module,32,37.0
module_shuffle,external_lung,7,100,module,33,11.0
module_shuffle,external_lung,7,100,module,34,31.0
module_shuffle,external_lung,7,100,module,35,52.0
module_shuffle,external_lung,7,200,module,0,67.0
module_shuffle,external_lung,7,200,module,1,76.0
module_shuffle,external_lung,7,200,module,2,93.0
module_shuffle,external_lung,7,200,module,3,51.0
module_shuffle,external_lung,7,200,module,4,58.0
module_shuffle,external_lung,7,200,module,5,97.0
module_shuffle,external_lung,7,200,module,6,84.0
module_shuffle,external_lung,7,200,module,7,90.0
module_shuffle,external_lung,7,200,module,8,82.0
module_shuffle,external_lung,7,200,module,9,93.0
module_shuffle,external_lung,7,200,module,10,91.0
module_shuffle,external_lung,7,200,module,11,100.0
module_shuffle,external_lung,7,200,module,12,49.0
module_shuffle,external_lung,7,200,module,13,66.0
module_shuffle,external_lung,7,200,module,14,91.0
module_shuffle,external_lung,7,200,module,15,88.0
module_shuffle,external_lung,7,200,module,16,58.0
module_shuffle,external_lung,7,200,module,17,78.0
module_shuffle,external_lung,7,200,module,18,61.0
module_shuffle,external_lung,7,200,module,19,72.0
module_shuffle,external_lung,7,200,module,20,51.0
module_shuffle,external_lung,7,200,module,21,47.0
module_shuffle,external_lung,7,200,module,22,99.0
module_shuffle,external_lung,7,200,module,23,67.0
module_shuffle,external_lung,7,200,module,24,73.0
module_shuffle,external_lung,7,200,module,25,116.0
module_shuffle,external_lung,7,200,module,26,121.0
module_shuffle,external_lung,7,200,module,27,55.0
module_shuffle,external_lung,7,200,module,28,55.0
module_shuffle,external_lung,7,200,module,29,90.0
module_shuffle,external_lung,7,200,module,30,45.0
module_shuffle,external_lung,7,200,module,31,69.0
module_shuffle,external_lung,7,200,module,32,81.0
module_shuffle,external_lung,7,200,module,33,56.0
module_shuffle,external_lung,7,200,module,34,60.0
module_shuffle,external_lung,7,200,module,35,96.0
module_shuffle,external_lung,7,400,module,0,294.0
module_shuffle,external_lung,7,400,module,1,196.0
module_shuffle,external_lung,7,400,module,2,193.0
module_shuffle,external_lung,7,400,module,3,230.0
module_shuffle,external_lung,7,400,module,4,168.0
module_shuffle,external_lung,7,400,module,5,211.0
module_shuffle,external_lung,7,400,module,6,210.0
module_shuffle,external_lung,7,400,module,7,135.0
module_shuffle,external_lung,7,400,module,8,162.0
module_shuffle,external_lung,7,400,module,9,173.0
module_shuffle,external_lung,7,400,module,10,155.0
module_shuffle,external_lung,7,400,module,11,234.0
module_shuffle,external_lung,7,400,module,12,162.0
module_shuffle,external_lung,7,400,module,13,192.0
module_shuffle,external_lung,7,400,module,14,237.0
module_shuffle,external_lung,7,400,module,15,277.0
module_shuffle,external_lung,7,400,module,16,121.0
module_shuffle,external_lung,7,400,module,17,218.0
module_shuffle,external_lung,7,400,module,18,231.0
module_shuffle,external_lung,7,400,module,19,268.0
module_shuffle,external_lung,7,400,module,20,165.0
module_shuffle,external_lung,7,400,module,21,205.0
module_shuffle,external_lung,7,400,module,22,231.0
module_shuffle,external_lung,7,400,module,23,244.0
module_shuffle,external_lung,7,400,module,24,284.0
module_shuffle,external_lung,7,400,module,25,217.0
module_shuffle,external_lung,7,400,module,26,194.0
module_shuffle,external_lung,7,400,module,27,279.0
module_shuffle,external_lung,7,400,module,28,257.0
module_shuffle,external_lung,7,400,module,29,264.0
module_shuffle,external_lung,7,400,module,30,144.0
module_shuffle,external_lung,7,400,module,31,263.0
module_shuffle,external_lung,7,400,module,32,206.0
module_shuffle,external_lung,7,400,module,33,189.0
module_shuffle,external_lung,7,400,module,34,224.0
module_shuffle,external_lung,7,400,module,35,159.0
module_shuffle,external_lung,11,100,module,0,27.0
module_shuffle,external_lung,11,100,module,1,30.0
module_shuffle,external_lung,11,100,module,2,26.0
module_shuffle,external_lung,11,100,module,3,17.0
module_shuffle,external_lung,11,100,module,4,15.0
module_shuffle,external_lung,11,100,module,5,22.0
module_shuffle,external_lung,11,100,module,6,40.0
module_shuffle,external_lung,11,100,module,7,14.0
module_shuffle,external_lung,11,100,module,8,32.0
module_shuffle,external_lung,11,100,module,9,40.0
module_shuffle,external_lung,11,100,module,10,45.0
module_shuffle,external_lung,11,100,module,11,17.0
module_shuffle,external_lung,11,100,module,12,60.0
module_shuffle,external_lung,11,100,module,13,33.0
module_shuffle,external_lung,11,100,module,14,20.0
module_shuffle,external_lung,11,100,module,15,27.0
module_shuffle,external_lung,11,100,module,16,33.0
module_shuffle,external_lung,11,100,module,17,32.0
module_shuffle,external_lung,11,100,module,18,23.0
module_shuffle,external_lung,11,100,module,19,27.0
module_shuffle,external_lung,11,100,module,20,27.0
module_shuffle,external_lung,11,100,module,21,16.0
module_shuffle,external_lung,11,100,module,22,38.0
module_shuffle,external_lung,11,100,module,23,35.0
module_shuffle,external_lung,11,100,module,24,31.0
module_shuffle,external_lung,11,100,module,25,36.0
module_shuffle,external_lung,11,100,module,26,56.0
module_shuffle,external_lung,11,100,module,27,55.0
module_shuffle,external_lung,11,100,module,28,47.0
module_shuffle,external_lung,11,100,module,29,26.0
module_shuffle,external_lung,11,100,module,30,36.0
module_shuffle,external_lung,11,100,module,31,34.0
module_shuffle,external_lung,11,100,module,32,18.0
module_shuffle,external_lung,11,100,module,33,13.0
module_shuffle,external_lung,11,100,module,34,32.0
module_shuffle,external_lung,11,100,module,35,17.0
module_shuffle,external_lung,11,200,module,0,82.0
module_shuffle,external_lung,11,200,module,1,138.0
module_shuffle,external_lung,11,200,module,2,53.0
module_shuffle,external_lung,11,200,module,3,61.0
module_shuffle,external_lung,11,200,module,4,59.0
module_shuffle,external_lung,11,200,module,5,81.0
module_shuffle,external_lung,11,200,module,6,95.0
module_shuffle,external_lung,11,200,module,7,78.0
module_shuffle,external_lung,11,200,module,8,111.0
module_shuffle,external_lung,11,200,module,9,68.0
module_shuffle,external_lung,11,200,module,10,86.0
module_shuffle,external_lung,11,200,module,11,58.0
module_shuffle,external_lung,11,200,module,12,73.0
module_shuffle,external_lung,11,200,module,13,57.0
module_shuffle,external_lung,11,200,module,14,45.0
module_shuffle,external_lung,11,200,module,15,87.0
module_shuffle,external_lung,11,200,module,16,82.0
module_shuffle,external_lung,11,200,module,17,53.0
module_shuffle,external_lung,11,200,module,18,62.0
module_shuffle,external_lung,11,200,module,19,60.0
module_shuffle,external_lung,11,200,module,20,52.0
module_shuffle,external_lung,11,200,module,21,88.0
module_shuffle,external_lung,11,200,module,22,117.0
module_shuffle,external_lung,11,200,module,23,82.0
module_shuffle,external_lung,11,200,module,24,80.0
module_shuffle,external_lung,11,200,module,25,72.0
module_shuffle,external_lung,11,200,module,26,72.0
module_shuffle,external_lung,11,200,module,27,82.0
module_shuffle,external_lung,11,200,module,28,77.0
module_shuffle,external_lung,11,200,module,29,65.0
module_shuffle,external_lung,11,200,module,30,98.0
module_shuffle,external_lung,11,200,module,31,78.0
module_shuffle,external_lung,11,200,module,32,98.0
module_shuffle,external_lung,11,200,module,33,57.0
module_shuffle,external_lung,11,200,module,34,89.0
module_shuffle,external_lung,11,200,module,35,48.0
module_shuffle,external_lung,11,400,module,0,359.0
module_shuffle,external_lung,11,400,module,1,257.0
module_shuffle,external_lung,11,400,module,2,314.0
module_shuffle,external_lung,11,400,module,3,167.0
module_shuffle,external_lung,11,400,module,4,172.0
module_shuffle,external_lung,11,400,module,5,150.0
module_shuffle,external_lung,11,400,module,6,202.0
module_shuffle,external_lung,11,400,module,7,141.0
module_shuffle,external_lung,11,400,module,8,225.0
module_shuffle,external_lung,11,400,module,9,212.0
module_shuffle,external_lung,11,400,module,10,330.0
module_shuffle,external_lung,11,400,module,11,180.0
module_shuffle,external_lung,11,400,module,12,180.0
module_shuffle,external_lung,11,400,module,13,171.0
module_shuffle,external_lung,11,400,module,14,104.0
module_shuffle,external_lung,11,400,module,15,157.0
module_shuffle,external_lung,11,400,module,16,189.0
module_shuffle,external_lung,11,400,module,17,232.0
module_shuffle,external_lung,11,400,module,18,163.0
module_shuffle,external_lung,11,400,module,19,178.0
module_shuffle,external_lung,11,400,module,20,230.0
module_shuffle,external_lung,11,400,module,21,202.0
module_shuffle,external_lung,11,400,module,22,252.0
module_shuffle,external_lung,11,400,module,23,139.0
module_shuffle,external_lung,11,400,module,24,119.0
module_shuffle,external_lung,11,400,module,25,211.0
module_shuffle,external_lung,11,400,module,26,248.0
module_shuffle,external_lung,11,400,module,27,233.0
module_shuffle,external_lung,11,400,module,28,159.0
module_shuffle,external_lung,11,400,module,29,172.0
module_shuffle,external_lung,11,400,module,30,215.0
module_shuffle,external_lung,11,400,module,31,286.0
module_shuffle,external_lung,11,400,module,32,191.0
module_shuffle,external_lung,11,400,module,33,254.0
module_shuffle,external_lung,11,400,module,34,259.0
module_shuffle,external_lung,11,400,module,35,196.0
module_shuffle,immune,7,100,module,0,7.0
module_shuffle,immune,7,100,module,1,19.0
module_shuffle,immune,7,100,module,2,25.0
module_shuffle,immune,7,100,module,3,6.0
module_shuffle,immune,7,100,module,4,5.0
module_shuffle,immune,7,100,module,5,13.0
module_shuffle,immune,7,100,module,6,7.0
module_shuffle,immune,7,100,module,7,15.0
module_shuffle,immune,7,100,module,8,9.0
module_shuffle,immune,7,100,module,9,1.0
module_shuffle,immune,7,100,module,10,9.0
module_shuffle,immune,7,100,module,11,4.0
module_shuffle,immune,7,100,module,12,3.0
module_shuffle,immune,7,100,module,13,2.0
module_shuffle,immune,7,100,module,14,0.0
module_shuffle,immune,7,100,module,15,15.0
module_shuffle,immune,7,100,module,16,5.0
module_shuffle,immune,7,100,module,17,17.0
module_shuffle,immune,7,100,module,18,32.0
module_shuffle,immune,7,100,module,19,5.0
module_shuffle,immune,7,100,module,20,22.0
module_shuffle,immune,7,100,module,21,10.0
module_shuffle,immune,7,100,module,22,14.0
module_shuffle,immune,7,100,module,23,10.0
module_shuffle,immune,7,100,module,24,9.0
module_shuffle,immune,7,100,module,25,5.0
module_shuffle,immune,7,100,module,26,9.0
module_shuffle,immune,7,100,module,27,15.0
module_shuffle,immune,7,100,module,28,25.0
module_shuffle,immune,7,100,module,29,10.0
module_shuffle,immune,7,100,module,30,11.0
module_shuffle,immune,7,100,module,31,15.0
module_shuffle,immune,7,100,module,32,15.0
module_shuffle,immune,7,100,module,33,12.0
module_shuffle,immune,7,100,module,34,1.0
module_shuffle,immune,7,100,module,35,14.0
module_shuffle,immune,7,200,module,0,42.0
module_shuffle,immune,7,200,module,1,55.0
module_shuffle,immune,7,200,module,2,45.0
module_shuffle,immune,7,200,module,3,44.0
module_shuffle,immune,7,200,module,4,60.0
module_shuffle,immune,7,200,module,5,26.0
module_shuffle,immune,7,200,module,6,35.0
module_shuffle,immune,7,200,module,7,24.0
module_shuffle,immune,7,200,module,8,25.0
module_shuffle,immune,7,200,module,9,10.0
module_shuffle,immune,7,200,module,10,50.0
module_shuffle,immune,7,200,module,11,73.0
module_shuffle,immune,7,200,module,12,52.0
module_shuffle,immune,7,200,module,13,48.0
module_shuffle,immune,7,200,module,14,31.0
module_shuffle,immune,7,200,module,15,78.0
module_shuffle,immune,7,200,module,16,30.0
module_shuffle,immune,7,200,module,17,21.0
module_shuffle,immune,7,200,module,18,33.0
module_shuffle,immune,7,200,module,19,28.0
module_shuffle,immune,7,200,module,20,33.0
module_shuffle,immune,7,200,module,21,16.0
module_shuffle,immune,7,200,module,22,14.0
module_shuffle,immune,7,200,module,23,22.0
module_shuffle,immune,7,200,module,24,16.0
module_shuffle,immune,7,200,module,25,31.0
module_shuffle,immune,7,200,module,26,28.0
module_shuffle,immune,7,200,module,27,21.0
module_shuffle,immune,7,200,module,28,62.0
module_shuffle,immune,7,200,module,29,29.0
module_shuffle,immune,7,200,module,30,15.0
module_shuffle,immune,7,200,module,31,39.0
module_shuffle,immune,7,200,module,32,40.0
module_shuffle,immune,7,200,module,33,43.0
module_shuffle,immune,7,200,module,34,26.0
module_shuffle,immune,7,200,module,35,24.0
module_shuffle,immune,7,400,module,0,109.0
module_shuffle,immune,7,400,module,1,118.0
module_shuffle,immune,7,400,module,2,66.0
module_shuffle,immune,7,400,module,3,43.0
module_shuffle,immune,7,400,module,4,113.0
module_shuffle,immune,7,400,module,5,71.0
module_shuffle,immune,7,400,module,6,83.0
module_shuffle,immune,7,400,module,7,102.0
module_shuffle,immune,7,400,module,8,85.0
module_shuffle,immune,7,400,module,9,66.0
module_shuffle,immune,7,400,module,10,54.0
module_shuffle,immune,7,400,module,11,52.0
module_shuffle,immune,7,400,module,12,78.0
module_shuffle,immune,7,400,module,13,79.0
module_shuffle,immune,7,400,module,14,72.0
module_shuffle,immune,7,400,module,15,104.0
module_shuffle,immune,7,400,module,16,57.0
module_shuffle,immune,7,400,module,17,80.0
module_shuffle,immune,7,400,module,18,81.0
module_shuffle,immune,7,400,module,19,71.0
module_shuffle,immune,7,400,module,20,55.0
module_shuffle,immune,7,400,module,21,141.0
module_shuffle,immune,7,400,module,22,120.0
module_shuffle,immune,7,400,module,23,31.0
module_shuffle,immune,7,400,module,24,35.0
module_shuffle,immune,7,400,module,25,132.0
module_shuffle,immune,7,400,module,26,73.0
module_shuffle,immune,7,400,module,27,89.0
module_shuffle,immune,7,400,module,28,76.0
module_shuffle,immune,7,400,module,29,95.0
module_shuffle,immune,7,400,module,30,124.0
module_shuffle,immune,7,400,module,31,95.0
module_shuffle,immune,7,400,module,32,44.0
module_shuffle,immune,7,400,module,33,76.0
module_shuffle,immune,7,400,module,34,92.0
module_shuffle,immune,7,400,module,35,71.0
module_shuffle,immune,11,100,module,0,8.0
module_shuffle,immune,11,100,module,1,4.0
module_shuffle,immune,11,100,module,2,8.0
module_shuffle,immune,11,100,module,3,9.0
module_shuffle,immune,11,100,module,4,5.0
module_shuffle,immune,11,100,module,5,24.0
module_shuffle,immune,11,100,module,6,16.0
module_shuffle,immune,11,100,module,7,31.0
module_shuffle,immune,11,100,module,8,10.0
module_shuffle,immune,11,100,module,9,12.0
module_shuffle,immune,11,100,module,10,9.0
module_shuffle,immune,11,100,module,11,11.0
module_shuffle,immune,11,100,module,12,12.0
module_shuffle,immune,11,100,module,13,3.0
module_shuffle,immune,11,100,module,14,0.0
module_shuffle,immune,11,100,module,15,18.0
module_shuffle,immune,11,100,module,16,21.0
module_shuffle,immune,11,100,module,17,21.0
module_shuffle,immune,11,100,module,18,15.0
module_shuffle,immune,11,100,module,19,12.0
module_shuffle,immune,11,100,module,20,29.0
module_shuffle,immune,11,100,module,21,8.0
module_shuffle,immune,11,100,module,22,14.0
module_shuffle,immune,11,100,module,23,10.0
module_shuffle,immune,11,100,module,24,13.0
module_shuffle,immune,11,100,module,25,18.0
module_shuffle,immune,11,100,module,26,4.0
module_shuffle,immune,11,100,module,27,4.0
module_shuffle,immune,11,100,module,28,21.0
module_shuffle,immune,11,100,module,29,15.0
module_shuffle,immune,11,100,module,30,10.0
module_shuffle,immune,11,100,module,31,7.0
module_shuffle,immune,11,100,module,32,22.0
module_shuffle,immune,11,100,module,33,11.0
module_shuffle,immune,11,100,module,34,12.0
module_shuffle,immune,11,100,module,35,14.0
module_shuffle,immune,11,200,module,0,23.0
module_shuffle,immune,11,200,module,1,44.0
module_shuffle,immune,11,200,module,2,36.0
module_shuffle,immune,11,200,module,3,19.0
module_shuffle,immune,11,200,module,4,24.0
module_shuffle,immune,11,200,module,5,24.0
module_shuffle,immune,11,200,module,6,22.0
module_shuffle,immune,11,200,module,7,25.0
module_shuffle,immune,11,200,module,8,35.0
module_shuffle,immune,11,200,module,9,16.0
module_shuffle,immune,11,200,module,10,52.0
module_shuffle,immune,11,200,module,11,39.0
module_shuffle,immune,11,200,module,12,41.0
module_shuffle,immune,11,200,module,13,52.0
module_shuffle,immune,11,200,module,14,25.0
module_shuffle,immune,11,200,module,15,20.0
module_shuffle,immune,11,200,module,16,46.0
module_shuffle,immune,11,200,module,17,27.0
module_shuffle,immune,11,200,module,18,46.0
module_shuffle,immune,11,200,module,19,52.0
module_shuffle,immune,11,200,module,20,27.0
module_shuffle,immune,11,200,module,21,20.0
module_shuffle,immune,11,200,module,22,36.0
module_shuffle,immune,11,200,module,23,13.0
module_shuffle,immune,11,200,module,24,31.0
module_shuffle,immune,11,200,module,25,42.0
module_shuffle,immune,11,200,module,26,42.0
module_shuffle,immune,11,200,module,27,34.0
module_shuffle,immune,11,200,module,28,22.0
module_shuffle,immune,11,200,module,29,38.0
module_shuffle,immune,11,200,module,30,28.0
module_shuffle,immune,11,200,module,31,23.0
module_shuffle,immune,11,200,module,32,89.0
module_shuffle,immune,11,200,module,33,39.0
module_shuffle,immune,11,200,module,34,48.0
module_shuffle,immune,11,200,module,35,20.0
module_shuffle,immune,11,400,module,0,99.0
module_shuffle,immune,11,400,module,1,73.0
module_shuffle,immune,11,400,module,2,46.0
module_shuffle,immune,11,400,module,3,92.0
module_shuffle,immune,11,400,module,4,78.0
module_shuffle,immune,11,400,module,5,37.0
module_shuffle,immune,11,400,module,6,81.0
module_shuffle,immune,11,400,module,7,143.0
module_shuffle,immune,11,400,module,8,58.0
module_shuffle,immune,11,400,module,9,101.0
module_shuffle,immune,11,400,module,10,73.0
module_shuffle,immune,11,400,module,11,103.0
module_shuffle,immune,11,400,module,12,95.0
module_shuffle,immune,11,400,module,13,72.0
module_shuffle,immune,11,400,module,14,123.0
module_shuffle,immune,11,400,module,15,41.0
module_shuffle,immune,11,400,module,16,73.0
module_shuffle,immune,11,400,module,17,62.0
module_shuffle,immune,11,400,module,18,92.0
module_shuffle,immune,11,400,module,19,82.0
module_shuffle,immune,11,400,module,20,120.0
module_shuffle,immune,11,400,module,21,112.0
module_shuffle,immune,11,400,module,22,116.0
module_shuffle,immune,11,400,module,23,48.0
module_shuffle,immune,11,400,module,24,92.0
module_shuffle,immune,11,400,module,25,103.0
module_shuffle,immune,11,400,module,26,83.0
module_shuffle,immune,11,400,module,27,68.0
module_shuffle,immune,11,400,module,28,66.0
module_shuffle,immune,11,400,module,29,129.0
module_shuffle,immune,11,400,module,30,86.0
module_shuffle,immune,11,400,module,31,88.0
module_shuffle,immune,11,400,module,32,53.0
module_shuffle,immune,11,400,module,33,71.0
module_shuffle,immune,11,400,module,34,89.0
module_shuffle,immune,11,400,module,35,98.0
module_shuffle,lung,7,100,module,0,38.0
module_shuffle,lung,7,100,module,1,40.0
module_shuffle,lung,7,100,module,2,27.0
module_shuffle,lung,7,100,module,3,46.0
module_shuffle,lung,7,100,module,4,36.0
module_shuffle,lung,7,100,module,5,35.0
module_shuffle,lung,7,100,module,6,25.0
module_shuffle,lung,7,100,module,7,26.0
module_shuffle,lung,7,100,module,8,12.0
module_shuffle,lung,7,100,module,9,32.0
module_shuffle,lung,7,100,module,10,37.0
module_shuffle,lung,7,100,module,11,28.0
module_shuffle,lung,7,100,module,12,18.0
module_shuffle,lung,7,100,module,13,36.0
module_shuffle,lung,7,100,module,14,23.0
module_shuffle,lung,7,100,module,15,27.0
module_shuffle,lung,7,100,module,16,38.0
module_shuffle,lung,7,100,module,17,33.0
module_shuffle,lung,7,100,module,18,29.0
module_shuffle,lung,7,100,module,19,31.0
module_shuffle,lung,7,100,module,20,19.0
module_shuffle,lung,7,100,module,21,18.0
module_shuffle,lung,7,100,module,22,16.0
module_shuffle,lung,7,100,module,23,48.0
module_shuffle,lung,7,100,module,24,29.0
module_shuffle,lung,7,100,module,25,26.0
module_shuffle,lung,7,100,module,26,14.0
module_shuffle,lung,7,100,module,27,26.0
module_shuffle,lung,7,100,module,28,25.0
module_shuffle,lung,7,100,module,29,48.0
module_shuffle,lung,7,100,module,30,21.0
module_shuffle,lung,7,100,module,31,20.0
module_shuffle,lung,7,100,module,32,27.0
module_shuffle,lung,7,100,module,33,28.0
module_shuffle,lung,7,100,module,34,19.0
module_shuffle,lung,7,100,module,35,33.0
module_shuffle,lung,7,200,module,0,113.0
module_shuffle,lung,7,200,module,1,43.0
module_shuffle,lung,7,200,module,2,182.0
module_shuffle,lung,7,200,module,3,66.0
module_shuffle,lung,7,200,module,4,74.0
module_shuffle,lung,7,200,module,5,57.0
module_shuffle,lung,7,200,module,6,60.0
module_shuffle,lung,7,200,module,7,91.0
module_shuffle,lung,7,200,module,8,73.0
module_shuffle,lung,7,200,module,9,64.0
module_shuffle,lung,7,200,module,10,90.0
module_shuffle,lung,7,200,module,11,106.0
module_shuffle,lung,7,200,module,12,83.0
module_shuffle,lung,7,200,module,13,80.0
module_shuffle,lung,7,200,module,14,126.0
module_shuffle,lung,7,200,module,15,55.0
module_shuffle,lung,7,200,module,16,75.0
module_shuffle,lung,7,200,module,17,73.0
module_shuffle,lung,7,200,module,18,100.0
module_shuffle,lung,7,200,module,19,82.0
module_shuffle,lung,7,200,module,20,63.0
module_shuffle,lung,7,200,module,21,55.0
module_shuffle,lung,7,200,module,22,74.0
module_shuffle,lung,7,200,module,23,49.0
module_shuffle,lung,7,200,module,24,80.0
module_shuffle,lung,7,200,module,25,77.0
module_shuffle,lung,7,200,module,26,89.0
module_shuffle,lung,7,200,module,27,86.0
module_shuffle,lung,7,200,module,28,55.0
module_shuffle,lung,7,200,module,29,80.0
module_shuffle,lung,7,200,module,30,117.0
module_shuffle,lung,7,200,module,31,67.0
module_shuffle,lung,7,200,module,32,42.0
module_shuffle,lung,7,200,module,33,38.0
module_shuffle,lung,7,200,module,34,39.0
module_shuffle,lung,7,200,module,35,80.0
module_shuffle,lung,7,400,module,0,153.0
module_shuffle,lung,7,400,module,1,167.0
module_shuffle,lung,7,400,module,2,199.0
module_shuffle,lung,7,400,module,3,195.0
module_shuffle,lung,7,400,module,4,183.0
module_shuffle,lung,7,400,module,5,147.0
module_shuffle,lung,7,400,module,6,210.0
module_shuffle,lung,7,400,module,7,157.0
module_shuffle,lung,7,400,module,8,249.0
module_shuffle,lung,7,400,module,9,204.0
module_shuffle,lung,7,400,module,10,181.0
module_shuffle,lung,7,400,module,11,320.0
module_shuffle,lung,7,400,module,12,152.0
