null_kind,domain,seed_tag,split_regime,transition_from,transition_to,perm_idx,null_delta_auc
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,3,7,15,-0.0428502902992699
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,3,7,16,-0.025485285689367254
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,3,7,17,-0.031104383145199477
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,3,7,18,-0.02020570132815025
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,3,7,19,-0.02909533776880724
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,3,7,20,-0.05344995140913511
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,3,7,21,-0.04458834815977686
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,3,7,22,-0.03492935635792782
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,3,7,23,-0.03840235727990837
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,0,-0.06704604918890633
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,1,-0.05971692706386589
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,2,-0.04285340509830304
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,3,-0.08521778674839897
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,4,-0.05704754429244219
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,5,-0.0704193765418255
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,6,-0.0788293339313747
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,7,-0.0705813460915502
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,8,-0.03348097480750545
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,9,-0.04305898183449208
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,10,-0.05938675836635021
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,11,-0.060081358550746256
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,12,-0.08001295756397797
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,13,-0.05673917918815874
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,14,-0.0708118412200045
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,15,-0.05390159726894417
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,16,-0.05692295233111555
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,17,-0.09886060651366768
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,18,-0.0646788019236999
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,19,-0.06781540455009838
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,20,-0.05940233236151604
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,21,-0.03926515661209529
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,22,-0.06967805437193186
endpoint_swap_within_geodesic_bins,immune,seed43,source_disjoint,7,11,23,-0.06310894321098404
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,0,0.022934433041844393
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,1,0.009300245718002476
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,2,-0.013196050444460372
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,3,-0.009937125099371169
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,4,0.003362813471128212
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,5,0.006495266314952675
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,6,0.014316235455662296
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,7,-0.002904350654043486
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,8,0.005847094745971004
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,9,0.017640655488906587
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,10,0.007583833200838441
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,11,-0.004022277227722748
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,12,0.008222971019729797
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,13,0.026412426826624258
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,14,0.009063109778131184
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,15,-0.007500271012502613
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,16,-0.010427206041771941
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,17,0.0007565765700657812
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,18,-0.010524318855243187
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,19,-0.007491237262412298
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,20,0.007389607573896062
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,21,0.013792277950422926
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,22,-0.00600292693502924
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,0,3,23,0.011441244489412528
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,0,-0.09604908939799078
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,1,-0.07238518103635172
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,2,-0.08528085929030849
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,3,-0.083408614584086
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,4,-0.08948155308231553
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,5,-0.07748924983739247
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,6,-0.08637394305123941
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,7,-0.0923475102984751
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,8,-0.07665588639155885
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,9,-0.07779865577798645
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,10,-0.10663212762882124
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,11,-0.07736729421117283
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,12,-0.1006788863192889
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,13,-0.08209872082098713
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,14,-0.09688922815639228
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,15,-0.09813136879381368
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,16,-0.08324149020741478
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,17,-0.08835910963359106
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,18,-0.07722727108477262
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,19,-0.08441813615668131
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,20,-0.0778257570282575
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,21,-0.07862524391125236
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,22,-0.07781446484064458
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,3,7,23,-0.08777191587771904
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,0,-0.08544346679193482
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,1,-0.0705400375804005
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,2,-0.07385542386355437
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,3,-0.08344249114692504
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,4,-0.08156347112813478
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,5,-0.07379896292548971
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,6,-0.05331719303317206
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,7,-0.0674640456746406
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,8,-0.08460784490857859
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,9,-0.07670783045457841
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,10,-0.09298890655488923
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,11,-0.0744268085567682
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,12,-0.06771473223964741
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,13,-0.06644097347690991
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,14,-0.0707771735202718
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,15,-0.09689826190648271
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,16,-0.07640068295150687
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,17,-0.08667883211678845
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,18,-0.07842198453421989
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,19,-0.06559631784346331
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,20,-0.08431424803064264
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,21,-0.09438236250632376
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,22,-0.07646391920213935
endpoint_swap_within_geodesic_bins,immune,seed43,target_disjoint,7,11,23,-0.07328403917034054
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,0,-0.025316492688229775
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,1,-0.017052029878312558
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,2,-0.025035945152956818
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,3,-0.017078331209744335
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,4,-0.01992471974470178
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,5,-0.008916151355395363
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,6,-0.02634516698423084
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,7,-0.023612750885478095
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,8,-0.011426467322056877
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,9,-0.0197610670157925
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,10,-0.01443066384560543
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,11,-0.0028463885349573337
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,12,-0.02179211427636263
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,13,-0.02769530199773218
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,14,0.004149765625913182
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,15,-0.004459536862777225
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,16,-0.021198873134066654
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,17,-0.010204916595555669
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,18,-0.019188282464610018
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,19,-0.011221901410920387
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,20,-0.022318140904999617
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,21,-0.02129238897915775
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,22,-0.0234520205267279
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,0,3,23,-0.010067565198078166
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,0,-0.030445252317439553
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,1,-0.03099758027750832
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,2,-0.04900522519784445
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,3,-0.012656785159035344
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,4,-0.010502998351783255
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,5,-0.0335838778683063
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,6,-0.032268811296713995
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,7,-0.026079231299753425
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,8,-0.037248530047809925
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,9,-0.03691830221983239
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,10,-0.03809893976410628
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,11,-0.04792102586882063
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,12,-0.029776029551007
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,13,-0.026134756332776066
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,14,-0.04499281096940866
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,15,0.017487463032017536
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,16,0.0077705822530304
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,17,-0.039665330169380564
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,18,-0.023481244228318876
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,19,-0.013480893543899808
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,20,-0.018390475411177554
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,21,-0.04380632868481649
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,22,-0.017645271020608533
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,3,7,23,-0.009684734707236964
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,0,0.00210410651454751
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,1,-0.026225349807708076
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,2,-0.03720469449542363
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,3,-0.010047108606964561
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,4,-0.018174220019404608
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,5,-0.020640700433679715
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,6,-0.0189895612937917
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,7,0.007899166540030533
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,8,-0.02243795808152238
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,9,-0.008921996095713536
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,10,-0.014451120436719034
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,11,-0.029381509579529452
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,12,-0.01581294493085683
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,13,0.005266111026687059
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,14,0.007647842706348551
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,15,-0.04303482296281591
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,16,-0.021216407355021283
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,17,-0.04067354787426802
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,18,-0.003024653114662157
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,19,0.004500450045004434
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,20,-0.022058049960840265
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,21,-0.03187136895507736
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,22,-0.022350286976749678
endpoint_swap_within_geodesic_bins,immune,seed44,source_disjoint,7,11,23,-0.02533110453902543
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,0,-0.051253422013196714
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,1,-0.06441062403481679
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,2,-0.052819651130141865
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,3,-0.04972009686929668
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,4,-0.04694738874069915
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,5,-0.02347150077214666
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,6,-0.047618629790818545
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,7,-0.033195721606064876
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,8,-0.07193466587112185
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,9,-0.04514863821423565
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,10,-0.062061280359399174
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,11,-0.046651252983293645
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,12,-0.06242322406289491
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,13,-0.0339327706022744
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,14,-0.07084225396602561
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,15,-0.0538769654639899
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,16,-0.05730336585708262
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,17,-0.03882888179138011
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,18,-0.055215060367822644
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,19,-0.0532232731994946
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,20,-0.0562372771304227
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,21,-0.04483934086761199
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,22,-0.05296662220974313
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,0,3,23,-0.0436767338200198
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,0,0.008309349992980497
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,1,-0.002720061771725346
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,2,0.005036501474098065
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,3,-0.025017987505264516
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,4,0.004042801488137071
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,5,-0.018077442790958798
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,6,-0.015230152323459256
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,7,-0.0034198195984838087
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,8,-0.01285887266601149
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,9,-0.0025555419064999807
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,10,0.002748578548364522
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,11,0.012216148392531267
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,12,-0.0030008423417099417
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,13,-0.000653692264495298
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,14,-0.013962252562122801
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,15,0.018305577004071427
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,16,-0.00856600098273197
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,17,-0.005565158641021917
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,18,1.1102230246251565e-16
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,19,-0.02308762108662088
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,20,0.01702012845711076
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,21,0.014835304646918401
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,22,-0.008783167204829412
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,3,7,23,-0.011316773129299351
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,0,-0.017048645233749826
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,1,-0.019121595535588898
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,2,-0.03286010108100523
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,3,-0.02374350694931915
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,4,-0.02138538888108943
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,5,-0.03496814895409228
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,6,-0.034544784500912584
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,7,-0.03128729116945106
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,8,-0.007499912256071828
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,9,-0.03536738382703919
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,10,-0.012310473115260456
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,11,-0.034781693106836986
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,12,-0.029922873087182333
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,13,-0.04225528218447283
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,14,-0.012661448827741117
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,15,-0.027163326547802846
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,16,-0.0028319352800786346
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,17,-0.010608240909729005
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,18,0.011025024568299902
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,19,-0.008938912677242783
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,20,-0.005714323318826375
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,21,-0.026597378211427714
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,22,-0.011452776217885763
endpoint_swap_within_geodesic_bins,immune,seed44,target_disjoint,7,11,23,0.006328530815667643
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,0,-0.011880755528668407
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,1,-0.005209383612287399
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,2,-0.010364152718962183
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,3,-0.01832946830678228
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,4,-0.005343819318410992
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,5,-0.012179034751630069
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,6,0.004533003965853322
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,7,-0.011137158029172589
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,8,0.0029659877663507084
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,9,-0.01619530147207099
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,10,-0.010057471264367845
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,11,5.461450561272674e-05
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,12,-0.029752302211467407
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,13,0.009175236942931986
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,14,-0.010725448679169247
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,15,-0.009460912818444522
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,16,-0.003982657793910049
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,17,-0.01669103313840159
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,18,0.000197452443368884
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,19,-0.02413120924917661
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,20,0.023576661961416945
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,21,-0.016724642064932405
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,22,0.0018736976540969508
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,0,3,23,0.012166431404180944
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,3,7,0,-0.02839954291859914
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,3,7,1,-0.02689974457215838
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,3,7,2,-0.012788196545002406
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,3,7,3,-0.0333274517711904
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,3,7,4,0.0015208039255226735
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,3,7,5,-0.016426362841970854
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,3,7,6,-0.001008267795926554
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,3,7,7,-0.01675825099146333
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,3,7,8,0.0023106136989984316
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,3,7,9,-0.016371748336358127
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,3,7,10,-0.02192142232977079
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,3,7,11,-0.0005503461719432723
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,3,7,12,-0.02534533172010489
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,3,7,13,-0.018039591315453296
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,3,7,14,-0.005293405928614603
endpoint_swap_within_geodesic_bins,lung,seed42_main,source_disjoint,3,7,15,-0.012460509511326157
