null_kind,domain,split_regime,layer,direction,perm_idx,null_value
random_map_transfer_control,external_lung,dual_axis_disjoint,11,target_to_source,12,0.0
random_map_transfer_control,external_lung,dual_axis_disjoint,11,target_to_source,13,0.0
random_map_transfer_control,external_lung,dual_axis_disjoint,11,target_to_source,14,0.0
random_map_transfer_control,external_lung,dual_axis_disjoint,11,target_to_source,15,0.0
random_map_transfer_control,external_lung,dual_axis_disjoint,11,target_to_source,16,0.0
random_map_transfer_control,external_lung,dual_axis_disjoint,11,target_to_source,17,0.0
random_map_transfer_control,external_lung,dual_axis_disjoint,11,target_to_source,18,0.0
random_map_transfer_control,external_lung,dual_axis_disjoint,11,target_to_source,19,0.0
random_map_transfer_control,external_lung,dual_axis_disjoint,11,target_to_source,20,0.0
random_map_transfer_control,external_lung,dual_axis_disjoint,11,target_to_source,21,0.0
random_map_transfer_control,external_lung,dual_axis_disjoint,11,target_to_source,22,0.0
random_map_transfer_control,external_lung,dual_axis_disjoint,11,target_to_source,23,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,0,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,1,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,2,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,3,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,4,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,5,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,6,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,7,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,8,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,9,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,10,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,11,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,12,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,13,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,14,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,15,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,16,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,17,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,18,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,19,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,20,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,21,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,22,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,source_to_target,23,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,0,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,1,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,2,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,3,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,4,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,5,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,6,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,7,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,8,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,9,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,10,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,11,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,12,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,13,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,14,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,15,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,16,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,17,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,18,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,19,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,20,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,21,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,22,0.0
random_map_transfer_control,immune,dual_axis_disjoint,7,target_to_source,23,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,0,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,1,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,2,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,3,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,4,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,5,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,6,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,7,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,8,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,9,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,10,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,11,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,12,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,13,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,14,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,15,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,16,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,17,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,18,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,19,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,20,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,21,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,22,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,source_to_target,23,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,0,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,1,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,2,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,3,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,4,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,5,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,6,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,7,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,8,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,9,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,10,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,11,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,12,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,13,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,14,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,15,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,16,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,17,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,18,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,19,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,20,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,21,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,22,0.0
random_map_transfer_control,immune,dual_axis_disjoint,11,target_to_source,23,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,0,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,1,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,2,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,3,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,4,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,5,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,6,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,7,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,8,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,9,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,10,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,11,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,12,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,13,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,14,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,15,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,16,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,17,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,18,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,19,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,20,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,21,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,22,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,source_to_target,23,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,0,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,1,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,2,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,3,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,4,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,5,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,6,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,7,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,8,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,9,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,10,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,11,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,12,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,13,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,14,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,15,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,16,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,17,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,18,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,19,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,20,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,21,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,22,0.0
random_map_transfer_control,lung,dual_axis_disjoint,7,target_to_source,23,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,0,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,1,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,2,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,3,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,4,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,5,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,6,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,7,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,8,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,9,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,10,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,11,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,12,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,13,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,14,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,15,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,16,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,17,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,18,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,19,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,20,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,21,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,22,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,source_to_target,23,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,0,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,1,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,2,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,3,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,4,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,5,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,6,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,7,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,8,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,9,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,10,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,11,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,12,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,13,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,14,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,15,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,16,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,17,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,18,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,19,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,20,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,21,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,22,0.0
random_map_transfer_control,lung,dual_axis_disjoint,11,target_to_source,23,0.0
sign_shuffle_null,external_lung,source_disjoint,7,na,0,-0.02235982112143098
sign_shuffle_null,external_lung,source_disjoint,7,na,1,-0.014335010319917463
sign_shuffle_null,external_lung,source_disjoint,7,na,2,-0.02063445992432056
sign_shuffle_null,external_lung,source_disjoint,7,na,3,-0.02092470760233911
sign_shuffle_null,external_lung,source_disjoint,7,na,4,-0.015485251117991039
sign_shuffle_null,external_lung,source_disjoint,7,na,5,-0.02590729274165804
sign_shuffle_null,external_lung,source_disjoint,7,na,6,-0.011024036807705473
sign_shuffle_null,external_lung,source_disjoint,7,na,7,-0.02278981768145849
sign_shuffle_null,external_lung,source_disjoint,7,na,8,-0.02235444616443072
sign_shuffle_null,external_lung,source_disjoint,7,na,9,-0.030212633298933644
sign_shuffle_null,external_lung,source_disjoint,7,na,10,-0.01897359821121436
sign_shuffle_null,external_lung,source_disjoint,7,na,11,-0.02102145682834544
sign_shuffle_null,external_lung,source_disjoint,7,na,12,-0.01736648606811153
sign_shuffle_null,external_lung,source_disjoint,7,na,13,-0.014711257309941606
sign_shuffle_null,external_lung,source_disjoint,7,na,14,-0.02079570863433089
sign_shuffle_null,external_lung,source_disjoint,7,na,15,-0.01593674750601992
sign_shuffle_null,external_lung,source_disjoint,7,na,16,-0.02400993292053677
sign_shuffle_null,external_lung,source_disjoint,7,na,17,-0.02234369625043009
sign_shuffle_null,external_lung,source_disjoint,7,na,18,-0.025165548675610605
sign_shuffle_null,external_lung,source_disjoint,7,na,19,-0.017635233918128712
sign_shuffle_null,external_lung,source_disjoint,7,na,20,-0.024020682834537288
sign_shuffle_null,external_lung,source_disjoint,7,na,21,-0.015947497420020662
sign_shuffle_null,external_lung,source_disjoint,7,na,22,-0.02073120915032678
sign_shuffle_null,external_lung,source_disjoint,7,na,23,-0.025649294805641598
sign_shuffle_null,external_lung,source_disjoint,11,na,0,-0.012152777777777679
sign_shuffle_null,external_lung,source_disjoint,11,na,1,-0.001408238734090017
sign_shuffle_null,external_lung,source_disjoint,11,na,2,-0.010749914000687921
sign_shuffle_null,external_lung,source_disjoint,11,na,3,-0.003955968352253092
sign_shuffle_null,external_lung,source_disjoint,11,na,4,-0.0005052459580322521
sign_shuffle_null,external_lung,source_disjoint,11,na,5,-0.0023757309941520033
sign_shuffle_null,external_lung,source_disjoint,11,na,6,-0.00897080323357402
sign_shuffle_null,external_lung,source_disjoint,11,na,7,-0.010814413484692031
sign_shuffle_null,external_lung,source_disjoint,11,na,8,-0.0044289645682833445
sign_shuffle_null,external_lung,source_disjoint,11,na,9,-0.011781905744754018
sign_shuffle_null,external_lung,source_disjoint,11,na,10,-0.006009201926384655
sign_shuffle_null,external_lung,source_disjoint,11,na,11,-0.0026982284141726653
sign_shuffle_null,external_lung,source_disjoint,11,na,12,-0.007879686962504184
sign_shuffle_null,external_lung,source_disjoint,11,na,13,-0.007793687650498593
sign_shuffle_null,external_lung,source_disjoint,11,na,14,-0.004138716890264793
sign_shuffle_null,external_lung,source_disjoint,11,na,15,-0.009314800481595942
sign_shuffle_null,external_lung,source_disjoint,11,na,16,-0.016011996904024772
sign_shuffle_null,external_lung,source_disjoint,11,na,17,-0.0044074647402819744
sign_shuffle_null,external_lung,source_disjoint,11,na,18,-0.009422299621602903
sign_shuffle_null,external_lung,source_disjoint,11,na,19,-0.005536205710354292
sign_shuffle_null,external_lung,source_disjoint,11,na,20,-0.006122076023391654
sign_shuffle_null,external_lung,source_disjoint,11,na,21,-0.0028863519091846257
sign_shuffle_null,external_lung,source_disjoint,11,na,22,-0.004299965600275235
sign_shuffle_null,external_lung,source_disjoint,11,na,23,-0.004547213622290935
sign_shuffle_null,external_lung,target_disjoint,7,na,0,-0.0006677637825177607
sign_shuffle_null,external_lung,target_disjoint,7,na,1,-0.004990822203936873
sign_shuffle_null,external_lung,target_disjoint,7,na,2,-0.006174441420342958
sign_shuffle_null,external_lung,target_disjoint,7,na,3,-0.002148870181656881
sign_shuffle_null,external_lung,target_disjoint,7,na,4,-0.004566744730679084
sign_shuffle_null,external_lung,target_disjoint,7,na,5,-0.008623963541996238
sign_shuffle_null,external_lung,target_disjoint,7,na,6,-0.008737894803468538
sign_shuffle_null,external_lung,target_disjoint,7,na,7,-0.011291853914804584
sign_shuffle_null,external_lung,target_disjoint,7,na,8,-0.008228368884106496
sign_shuffle_null,external_lung,target_disjoint,7,na,9,-0.00808911956452929
sign_shuffle_null,external_lung,target_disjoint,7,na,10,-0.007908728400531584
sign_shuffle_null,external_lung,target_disjoint,7,na,11,-0.0030603202734349466
sign_shuffle_null,external_lung,target_disjoint,7,na,12,-0.010643078675865447
sign_shuffle_null,external_lung,target_disjoint,7,na,13,-0.008788530919678461
sign_shuffle_null,external_lung,target_disjoint,7,na,14,-0.0038641686182669943
sign_shuffle_null,external_lung,target_disjoint,7,na,15,-0.00641812772960304
sign_shuffle_null,external_lung,target_disjoint,7,na,16,-0.007111209570225929
sign_shuffle_null,external_lung,target_disjoint,7,na,17,-0.012491296917526373
sign_shuffle_null,external_lung,target_disjoint,7,na,18,-0.003921134249002978
sign_shuffle_null,external_lung,target_disjoint,7,na,19,-0.007788467624533113
sign_shuffle_null,external_lung,target_disjoint,7,na,20,-0.01022533071713394
sign_shuffle_null,external_lung,target_disjoint,7,na,21,-0.002664725615545316
sign_shuffle_null,external_lung,target_disjoint,7,na,22,-0.010181024115450299
sign_shuffle_null,external_lung,target_disjoint,7,na,23,-0.006636495980758217
sign_shuffle_null,external_lung,target_disjoint,11,na,0,-0.004497120070890426
sign_shuffle_null,external_lung,target_disjoint,11,na,1,-9.810747515659468e-05
sign_shuffle_null,external_lung,target_disjoint,11,na,2,-0.00213937590986768
sign_shuffle_null,external_lung,target_disjoint,11,na,3,-0.003794543958478447
sign_shuffle_null,external_lung,target_disjoint,11,na,4,-0.005351604531932397
sign_shuffle_null,external_lung,target_disjoint,11,na,5,-0.0017374517374515452
sign_shuffle_null,external_lung,target_disjoint,11,na,6,-0.0012342553326158967
sign_shuffle_null,external_lung,target_disjoint,11,na,7,-0.0021900120260776035
sign_shuffle_null,external_lung,target_disjoint,11,na,8,-0.00762073548958786
sign_shuffle_null,external_lung,target_disjoint,11,na,9,-0.007092221026647305
sign_shuffle_null,external_lung,target_disjoint,11,na,10,-0.0030571555161718056
sign_shuffle_null,external_lung,target_disjoint,11,na,11,-0.0036109880372174885
sign_shuffle_null,external_lung,target_disjoint,11,na,12,-0.001123488828406738
sign_shuffle_null,external_lung,target_disjoint,11,na,13,-0.004940186087727061
sign_shuffle_null,external_lung,target_disjoint,11,na,14,-0.0033388189125894696
sign_shuffle_null,external_lung,target_disjoint,11,na,15,-0.004253433761630454
sign_shuffle_null,external_lung,target_disjoint,11,na,16,-0.003946452307107995
sign_shuffle_null,external_lung,target_disjoint,11,na,17,0.0009019558199886424
sign_shuffle_null,external_lung,target_disjoint,11,na,18,-0.008731565288942256
sign_shuffle_null,external_lung,target_disjoint,11,na,19,-0.0017184631938729211
sign_shuffle_null,external_lung,target_disjoint,11,na,20,-0.004373694537629036
sign_shuffle_null,external_lung,target_disjoint,11,na,21,-0.0050224697765679505
sign_shuffle_null,external_lung,target_disjoint,11,na,22,-0.0030381669725930704
sign_shuffle_null,external_lung,target_disjoint,11,na,23,-0.003667953667953583
sign_shuffle_null,immune,source_disjoint,7,na,0,-0.00827464278468526
sign_shuffle_null,immune,source_disjoint,7,na,1,-0.012038808219575037
sign_shuffle_null,immune,source_disjoint,7,na,2,-0.020494594672926914
sign_shuffle_null,immune,source_disjoint,7,na,3,-0.020552560646900142
sign_shuffle_null,immune,source_disjoint,7,na,4,-0.011386691012375771
sign_shuffle_null,immune,source_disjoint,7,na,5,-0.020226502043300565
sign_shuffle_null,immune,source_disjoint,7,na,6,-0.019128771411181633
sign_shuffle_null,immune,source_disjoint,7,na,7,-0.017589050227516445
sign_shuffle_null,immune,source_disjoint,7,na,8,-0.023450859345564123
sign_shuffle_null,immune,source_disjoint,7,na,9,-0.015092890473292098
sign_shuffle_null,immune,source_disjoint,7,na,10,-0.01107150102889598
sign_shuffle_null,immune,source_disjoint,7,na,11,-0.007644262817726011
sign_shuffle_null,immune,source_disjoint,7,na,12,-0.009430339390777531
sign_shuffle_null,immune,source_disjoint,7,na,13,-0.01792597745123614
sign_shuffle_null,immune,source_disjoint,7,na,14,-0.006321914036460541
sign_shuffle_null,immune,source_disjoint,7,na,15,-0.020661246848100112
sign_shuffle_null,immune,source_disjoint,7,na,16,-0.015473292177491715
sign_shuffle_null,immune,source_disjoint,7,na,17,-0.01935701243370136
sign_shuffle_null,immune,source_disjoint,7,na,18,-0.021690142886125807
sign_shuffle_null,immune,source_disjoint,7,na,19,-0.013473466075413665
sign_shuffle_null,immune,source_disjoint,7,na,20,-0.020588789380633465
sign_shuffle_null,immune,source_disjoint,7,na,21,-0.01023824015303021
sign_shuffle_null,immune,source_disjoint,7,na,22,-0.015516766657971748
sign_shuffle_null,immune,source_disjoint,7,na,23,-0.029341651450598416
sign_shuffle_null,immune,source_disjoint,11,na,0,-0.012893806335681046
sign_shuffle_null,immune,source_disjoint,11,na,1,-0.020461988812567
sign_shuffle_null,immune,source_disjoint,11,na,2,-0.013810393299133472
sign_shuffle_null,immune,source_disjoint,11,na,3,-0.014208909370199696
sign_shuffle_null,immune,source_disjoint,11,na,4,-0.0166579717705706
sign_shuffle_null,immune,source_disjoint,11,na,5,-0.021856795061299117
sign_shuffle_null,immune,source_disjoint,11,na,6,-0.025617337622815373
sign_shuffle_null,immune,source_disjoint,11,na,7,-0.016657971770570712
sign_shuffle_null,immune,source_disjoint,11,na,8,-0.022921919833058024
sign_shuffle_null,immune,source_disjoint,11,na,9,-0.009615105932817447
sign_shuffle_null,immune,source_disjoint,11,na,10,-0.021128597513259684
sign_shuffle_null,immune,source_disjoint,11,na,11,-0.006919688143059988
sign_shuffle_null,immune,source_disjoint,11,na,12,-0.018730255340115298
sign_shuffle_null,immune,source_disjoint,11,na,13,-0.011948236385241895
sign_shuffle_null,immune,source_disjoint,11,na,14,-0.01202431672608184
sign_shuffle_null,immune,source_disjoint,11,na,15,-0.005927020838767616
sign_shuffle_null,immune,source_disjoint,11,na,16,-0.014726980262585898
sign_shuffle_null,immune,source_disjoint,11,na,17,-0.006698692867287082
sign_shuffle_null,immune,source_disjoint,11,na,18,-0.010821522766136349
sign_shuffle_null,immune,source_disjoint,11,na,19,-0.02860983102918585
sign_shuffle_null,immune,source_disjoint,11,na,20,-0.016476828101904206
sign_shuffle_null,immune,source_disjoint,11,na,21,-0.019980146653914233
sign_shuffle_null,immune,source_disjoint,11,na,22,-0.01065124771758974
sign_shuffle_null,immune,source_disjoint,11,na,23,-0.024410920789496693
sign_shuffle_null,immune,target_disjoint,7,na,0,-0.009238445253217265
sign_shuffle_null,immune,target_disjoint,7,na,1,-0.018729632008373187
sign_shuffle_null,immune,target_disjoint,7,na,2,-0.012000761197935361
sign_shuffle_null,immune,target_disjoint,7,na,3,-0.008646732795737355
sign_shuffle_null,immune,target_disjoint,7,na,4,-0.010903565736578025
sign_shuffle_null,immune,target_disjoint,7,na,5,-0.005902257427626734
sign_shuffle_null,immune,target_disjoint,7,na,6,-0.01406729465496337
sign_shuffle_null,immune,target_disjoint,7,na,7,-0.02566664287923126
sign_shuffle_null,immune,target_disjoint,7,na,8,-0.0018405528200005072
sign_shuffle_null,immune,target_disjoint,7,na,9,-0.013538024215609346
sign_shuffle_null,immune,target_disjoint,7,na,10,-0.005706011084944951
sign_shuffle_null,immune,target_disjoint,7,na,11,-0.015194224410666313
sign_shuffle_null,immune,target_disjoint,7,na,12,-0.01662147053926122
sign_shuffle_null,immune,target_disjoint,7,na,13,-0.00892326173315261
sign_shuffle_null,immune,target_disjoint,7,na,14,-0.02747746140488594
sign_shuffle_null,immune,target_disjoint,7,na,15,-0.013246628131021176
sign_shuffle_null,immune,target_disjoint,7,na,16,-0.006919170294250598
sign_shuffle_null,immune,target_disjoint,7,na,17,-0.015316135017483856
sign_shuffle_null,immune,target_disjoint,7,na,18,-0.010876804871666756
sign_shuffle_null,immune,target_disjoint,7,na,19,-0.015797830585884576
sign_shuffle_null,immune,target_disjoint,7,na,20,-0.013784818858678882
sign_shuffle_null,immune,target_disjoint,7,na,21,-0.026692476034158752
