domain,seed_tag,split_regime,layer,perm_idx,null_delta_auc,null_gain_logloss
external_lung,seed43,target_disjoint,3,63,0.000726724625198516,0.0009682011372320054
external_lung,seed43,target_disjoint,3,64,0.0013528694289758336,0.001842208833241099
external_lung,seed43,target_disjoint,3,65,0.0010355471754777135,0.001310512478735426
external_lung,seed43,target_disjoint,3,66,0.001790604144738639,0.0025455163670157765
external_lung,seed43,target_disjoint,3,67,0.002653324021436365,0.0035897228800998993
external_lung,seed43,target_disjoint,3,68,0.0008528035562758163,0.0011404732144289498
external_lung,seed43,target_disjoint,3,69,0.0011233774420710274,0.0015573818068607692
external_lung,seed43,target_disjoint,3,70,0.00119420830222694,0.002055607464026221
external_lung,seed43,target_disjoint,3,71,0.0008655531111039227,0.001241219317191844
external_lung,seed43,target_disjoint,3,72,0.0029408973136688665,0.004327911512643889
external_lung,seed43,target_disjoint,3,73,0.0024691637850312587,0.003753401102726095
external_lung,seed43,target_disjoint,3,74,0.0006842261091051238,0.0013081379735605525
external_lung,seed43,target_disjoint,3,75,0.0013103709128823304,0.002277219181218426
external_lung,seed43,target_disjoint,3,76,0.0012777887172106261,0.001981631535219408
external_lung,seed43,target_disjoint,3,77,0.002714238561170368,0.004079684264474193
external_lung,seed43,target_disjoint,3,78,0.001656025510442749,0.0022484900466288593
external_lung,seed43,target_disjoint,3,79,0.0005411477715904223,0.0004786627675548716
external_lung,seed43,target_disjoint,7,0,0.00017424391598330757,0.00018928080510793865
external_lung,seed43,target_disjoint,7,1,5.9497922530793446e-05,0.00015900913522970406
external_lung,seed43,target_disjoint,7,2,0.0002833234406232066,0.00024393715310311315
external_lung,seed43,target_disjoint,7,3,0.00027907358901391177,0.00046768402766284023
external_lung,seed43,target_disjoint,7,4,0.0011602094893520265,0.001197717905244644
external_lung,seed43,target_disjoint,7,5,0.0001317453998899154,0.000454603229331052
external_lung,seed43,target_disjoint,7,6,0.0003541543007790082,0.0007059025155163323
external_lung,seed43,target_disjoint,7,7,0.000602062311324536,0.0006394919108926866
external_lung,seed43,target_disjoint,7,8,0.00038815311365369976,0.0001824010444632096
external_lung,seed43,target_disjoint,7,9,0.0013117875300854287,0.00210869045736628
external_lung,seed43,target_disjoint,7,10,0.00023940830732660512,0.00014110399742939261
external_lung,seed43,target_disjoint,7,11,0.0014449495471782203,0.0021292134463689605
external_lung,seed43,target_disjoint,7,12,0.0005737299672621266,0.0006941328014523629
external_lung,seed43,target_disjoint,7,13,0.0023388350023444415,0.0033458564598284335
external_lung,seed43,target_disjoint,7,14,0.0007323910940109091,0.0007242125596562676
external_lung,seed43,target_disjoint,7,15,0.0004660670598252148,0.0005247376638716772
external_lung,seed43,target_disjoint,7,16,0.0006374777414023258,0.0009225758314894139
external_lung,seed43,target_disjoint,7,17,0.0008103050401824241,0.0009912764986505507
external_lung,seed43,target_disjoint,7,18,0.0005609804124339091,0.0014000980945011454
external_lung,seed43,target_disjoint,7,19,0.00024365815893601095,0.00023136304182597156
external_lung,seed43,target_disjoint,7,20,0.0003881531136538108,0.00038894912427234196
external_lung,seed43,target_disjoint,7,21,0.0008698029627132176,0.0014204051179483868
external_lung,seed43,target_disjoint,7,22,0.0006714765542770174,0.0011210914289391805
external_lung,seed43,target_disjoint,7,23,1.9832640843597815e-05,0.00011877583574498862
external_lung,seed43,target_disjoint,7,24,7.366409456222023e-05,0.00036841811825200077
external_lung,seed43,target_disjoint,7,25,0.00028898990943559966,0.0007359323993137434
external_lung,seed43,target_disjoint,7,26,0.0007720563756983267,0.0011172793318869334
external_lung,seed43,target_disjoint,7,27,0.0003555709179821065,0.0006376902275336271
external_lung,seed43,target_disjoint,7,28,0.00024365815893601095,7.298423979890112e-05
external_lung,seed43,target_disjoint,7,29,0.00027340712020129665,0.0005733498349583255
external_lung,seed43,target_disjoint,7,30,-5.241483651519108e-05,0.00039258227294075576
external_lung,seed43,target_disjoint,7,31,0.0009278842680409127,0.0017371438297552055
external_lung,seed43,target_disjoint,7,32,0.0006714765542770174,0.0011137607331805355
external_lung,seed43,target_disjoint,7,33,0.0002861566750294031,0.00026038843921372123
external_lung,seed43,target_disjoint,7,34,0.0015058640869124451,0.0023102377625299764
external_lung,seed43,target_disjoint,7,35,0.0009378005884628227,0.001336864560669282
external_lung,seed43,target_disjoint,7,36,0.0005510640920121102,0.0006445686601815326
external_lung,seed43,target_disjoint,7,37,0.0021575080003457536,0.003168477201836495
external_lung,seed43,target_disjoint,7,38,0.00043065162974720295,0.0005325941159332048
external_lung,seed43,target_disjoint,7,39,0.0037568688226635727,0.004187500681939238
external_lung,seed43,target_disjoint,7,40,0.00010624629023370247,0.00018483576063760276
external_lung,seed43,target_disjoint,7,41,0.0001983264084362002,0.00024223541145840244
external_lung,seed43,target_disjoint,7,42,0.0006842261091050128,0.0008575320443961476
external_lung,seed43,target_disjoint,7,43,0.00013741186870230848,0.0003569748448551957
external_lung,seed43,target_disjoint,7,44,0.00036407062120091815,0.0005760025512405176
external_lung,seed43,target_disjoint,7,45,0.0016007774395210284,0.0018070852476495536
external_lung,seed43,target_disjoint,7,46,0.0005269815995592175,0.001065866368411772
external_lung,seed43,target_disjoint,7,47,0.0003499044491697134,0.0004909159295265475
external_lung,seed43,target_disjoint,7,48,0.0012395400527265288,0.0011996804462416355
external_lung,seed43,target_disjoint,7,49,0.002330335299125852,0.0030074836292466323
external_lung,seed43,target_disjoint,7,50,0.0006828094919020256,0.0009136263561816405
external_lung,seed43,target_disjoint,7,51,0.0008768860487289309,0.001977575989461189
external_lung,seed43,target_disjoint,7,52,0.00036973709001331123,0.0005927107587267999
external_lung,seed43,target_disjoint,7,53,0.0021093430154396353,0.0032017483060680085
external_lung,seed43,target_disjoint,7,54,0.0009562166121033222,0.0010498108591993072
external_lung,seed43,target_disjoint,7,55,0.00044623441898150595,0.0006297894806844284
external_lung,seed43,target_disjoint,7,56,0.0009406338228690192,0.0010772130532168966
external_lung,seed43,target_disjoint,7,57,0.0005737299672620155,0.0012621647739322062
external_lung,seed43,target_disjoint,7,58,0.0003484878319665041,0.0008409456277013727
external_lung,seed43,target_disjoint,7,59,0.00029040652663891997,0.0006566176804132517
external_lung,seed43,target_disjoint,7,60,0.00020682611165490083,0.00034732700906575653
external_lung,seed43,target_disjoint,7,61,0.0002946563782482148,0.00042400512640189403
external_lung,seed43,target_disjoint,7,62,0.0004986492554969191,0.0010004626270155859
external_lung,seed43,target_disjoint,7,63,0.000695559046730021,0.0007639025297782598
external_lung,seed43,target_disjoint,7,64,0.0008613032594945169,0.0012725378326415848
external_lung,seed43,target_disjoint,7,65,7.224747735889991e-05,0.0004508796967129802
external_lung,seed43,target_disjoint,7,66,0.0008103050401824241,0.001213880369402287
external_lung,seed43,target_disjoint,7,67,0.0005128154275280128,0.0007803259043764887
external_lung,seed43,target_disjoint,7,68,0.00014874480632731668,0.00013028859871849763
external_lung,seed43,target_disjoint,7,69,0.0006601436166520092,0.0012666319010760652
external_lung,seed43,target_disjoint,7,70,0.0008655531111039227,0.001505109066894994
external_lung,seed43,target_disjoint,7,71,0.0006813928746988163,0.0009631792319737542
external_lung,seed43,target_disjoint,7,72,0.001775021355504336,0.0016923854672598049
external_lung,seed43,target_disjoint,7,73,0.0013146207644916252,0.0017255527991293929
external_lung,seed43,target_disjoint,7,74,0.0014081174998972212,0.001123205116122128
external_lung,seed43,target_disjoint,7,75,8.358041498379709e-05,0.00038445237709039404
external_lung,seed43,target_disjoint,7,76,0.0014208670547255497,0.0016067296704520007
external_lung,seed43,target_disjoint,7,77,0.0007437240316360283,0.0009743452584167756
external_lung,seed43,target_disjoint,7,78,0.000555313943621405,0.00042929113100242944
external_lung,seed43,target_disjoint,7,79,0.0004703169114345096,0.0004363064324008903
external_lung,seed43,target_disjoint,11,0,0.0008598866422915297,0.0011833091596087364
external_lung,seed43,target_disjoint,11,1,0.0012777887172108482,0.0017519872235047806
external_lung,seed43,target_disjoint,11,2,0.001973347763940758,0.0026305826185483716
external_lung,seed43,target_disjoint,11,3,0.0027694866320919775,0.004383707431860784
external_lung,seed43,target_disjoint,11,4,0.0006261448037773176,0.0010058559220248453
external_lung,seed43,target_disjoint,11,5,0.0011049614184306389,0.0015611124389587339
external_lung,seed43,target_disjoint,11,6,0.000524148365153021,0.0010002723111263712
external_lung,seed43,target_disjoint,11,7,0.0014860314460687363,0.0018325876615312153
external_lung,seed43,target_disjoint,11,8,0.00017707715038961513,0.0003830289313335733
external_lung,seed43,target_disjoint,11,9,0.00042781839534111743,0.0008975779835003195
external_lung,seed43,target_disjoint,11,10,0.0002691572685922239,0.0005870187372790103
external_lung,seed43,target_disjoint,11,11,0.0001473281891242184,0.00018545109658768544
external_lung,seed43,target_disjoint,11,12,0.0007607234380735406,0.0013926866677575478
external_lung,seed43,target_disjoint,11,13,0.0004986492554969191,0.0009275399720851674
external_lung,seed43,target_disjoint,11,14,0.0005524807092154305,0.000768911872241762
external_lung,seed43,target_disjoint,11,15,0.0014718652740377536,0.002338782465323763
external_lung,seed43,target_disjoint,11,16,0.00032865519112312835,0.00046066813257361616
external_lung,seed43,target_disjoint,11,17,0.000586479522090233,0.0010264190770680748
external_lung,seed43,target_disjoint,11,18,0.0003782367932321229,0.0006255415920847773
external_lung,seed43,target_disjoint,11,19,0.0007437240316360283,0.0018315208958059048
external_lung,seed43,target_disjoint,11,20,0.00039240296526332763,0.0015044876864355183
external_lung,seed43,target_disjoint,11,21,0.0011035448012275406,0.0020623592378185562
external_lung,seed43,target_disjoint,11,22,2.124925804691813e-05,0.0002542393374309615
external_lung,seed43,target_disjoint,11,23,0.00022240890088931486,0.0003765364751015521
external_lung,seed43,target_disjoint,11,24,0.0005935626081057244,0.0010222293083428369
external_lung,seed43,target_disjoint,11,25,0.001272122248398233,0.0020700056610926665
external_lung,seed43,target_disjoint,11,26,0.0011347103796961466,0.001223008592619812
external_lung,seed43,target_disjoint,11,27,0.00010199643862451868,0.00047122366001772775
external_lung,seed43,target_disjoint,11,28,0.0012282071151017426,0.001651284825710253
external_lung,seed43,target_disjoint,11,29,0.00030740593307632125,0.0007898511469008329
external_lung,seed43,target_disjoint,11,30,0.0001841602364052175,0.0004394596674390794
external_lung,seed43,target_disjoint,11,31,0.0005340646855747089,0.001005327787719723
external_lung,seed43,target_disjoint,11,32,0.00044906765338792454,0.0010433614555264148
external_lung,seed43,target_disjoint,11,33,0.00030740593307632125,0.0006790084224890247
external_lung,seed43,target_disjoint,11,34,0.0001643275955616197,0.00043112453033888887
external_lung,seed43,target_disjoint,11,35,0.000586479522090233,0.0016022835789907264
external_lung,seed43,target_disjoint,11,36,0.00024507477613933126,0.0007517842717301715
external_lung,seed43,target_disjoint,11,37,0.001240956669929738,0.002033457356422408
external_lung,seed43,target_disjoint,11,38,0.0020852605229868537,0.002956796553836072
external_lung,seed43,target_disjoint,11,39,0.0007635566724797371,0.0015063770935218601
external_lung,seed43,target_disjoint,11,40,0.0005836462876839255,0.0006803193665663732
external_lung,seed43,target_disjoint,11,41,0.0038064504247727893,0.005383175193140577
external_lung,seed43,target_disjoint,11,42,0.0007933056337451339,0.0011807169260528716
external_lung,seed43,target_disjoint,11,43,0.0008556367906822349,0.0013710481604022884
external_lung,seed43,target_disjoint,11,44,0.00032723857391991906,0.0003303619423069004
external_lung,seed43,target_disjoint,11,45,0.00028049020621701004,0.00044169801147064813
external_lung,seed43,target_disjoint,11,46,0.0008669697283072431,0.0015477181273738094
external_lung,seed43,target_disjoint,11,47,0.0007238913907925415,0.0011885489401562421
external_lung,seed43,target_disjoint,11,48,0.0005623970296372294,0.0006476417319551397
external_lung,seed43,target_disjoint,11,49,0.0003938195824664259,0.0007572243748233398
external_lung,seed43,target_disjoint,11,50,0.0015526124546153541,0.0022425730447911962
external_lung,seed43,target_disjoint,11,51,0.0003414047459511238,0.0007436282938232952
external_lung,seed43,target_disjoint,11,52,0.001640442721208446,0.002412933210459156
external_lung,seed43,target_disjoint,11,53,0.0013472029601633295,0.002076298748529437
external_lung,seed43,target_disjoint,11,54,0.0009307175024473313,0.0013694511008277566
external_lung,seed43,target_disjoint,11,55,-3.116557846838397e-05,0.0007241320974447629
external_lung,seed43,target_disjoint,11,56,0.0014718652740375315,0.0022177454092890403
external_lung,seed43,target_disjoint,11,57,0.00024932462774862607,0.0007097756500973884
external_lung,seed43,target_disjoint,11,58,0.002661823724655177,0.004025551440331121
external_lung,seed43,target_disjoint,11,59,0.0003159056362950219,0.0005557967878579428
external_lung,seed43,target_disjoint,11,60,0.0004689002942316334,0.0007285963888511993
external_lung,seed43,target_disjoint,11,61,0.0007819726961202367,0.0014477491999447256
external_lung,seed43,target_disjoint,11,62,0.000602062311324536,0.0008566200653896128
external_lung,seed43,target_disjoint,11,63,0.0003144890190918126,0.0011845245636897817
external_lung,seed43,target_disjoint,11,64,0.0026873228343111677,0.004620723023115225
external_lung,seed43,target_disjoint,11,65,0.002144758445517758,0.002561730700051168
external_lung,seed43,target_disjoint,11,66,0.000446234418981728,0.0005966197636677051
external_lung,seed43,target_disjoint,11,67,0.0012494563731484387,0.0020955089811746652
external_lung,seed43,target_disjoint,11,68,0.00027482373740461696,0.0006515955535469908
external_lung,seed43,target_disjoint,11,69,0.0004476510361849373,0.0008675537719562421
external_lung,seed43,target_disjoint,11,70,0.0004292350125443267,0.0007767489826787655
external_lung,seed43,target_disjoint,11,71,0.00010766290743702278,0.0005685853678651931
external_lung,seed43,target_disjoint,11,72,0.0007338077112141184,0.0007990705273810961
external_lung,seed43,target_disjoint,11,73,0.0012494563731484387,0.001888167683873343
external_lung,seed43,target_disjoint,11,74,0.0006346445069960183,0.0008223544185297915
external_lung,seed43,target_disjoint,11,75,0.00033432165993552143,0.000687239999804079
external_lung,seed43,target_disjoint,11,76,0.0010964617152120493,0.0014489530094661807
external_lung,seed43,target_disjoint,11,77,0.00029748961265452234,0.0007210148050473264
external_lung,seed43,target_disjoint,11,78,0.0004660670598252148,0.0005396624353090074
external_lung,seed43,target_disjoint,11,79,0.0011842919818050301,0.001538063251656896
external_lung,seed44,source_disjoint,0,0,0.004188452240400431,0.0028686696754410823
external_lung,seed44,source_disjoint,0,1,0.0022319671670322228,0.002503288805871806
external_lung,seed44,source_disjoint,0,2,0.0016585146455276867,0.0010743984966276043
external_lung,seed44,source_disjoint,0,3,0.0009473210771913099,0.00047287616535374166
external_lung,seed44,source_disjoint,0,4,0.0013211896328779726,0.0012887565894241781
external_lung,seed44,source_disjoint,0,5,0.0017709563164109987,0.0017013468665144638
external_lung,seed44,source_disjoint,0,6,0.003139933659414229,0.0038537335442450082
external_lung,seed44,source_disjoint,0,7,0.003232698037892945,0.00247429791239806
external_lung,seed44,source_disjoint,0,8,0.0019874065328612245,0.00160306303995994
external_lung,seed44,source_disjoint,0,9,0.0010372744138977819,0.0008615594751230082
external_lung,seed44,source_disjoint,0,10,0.0004863102265699748,0.0006723763784852732
external_lung,seed44,source_disjoint,0,11,0.0005790746050486906,0.0003900424975535888
external_lung,seed44,source_disjoint,0,12,0.0046888176758307365,0.004270854782411848
external_lung,seed44,source_disjoint,0,13,0.0007646033620060111,0.00020751000071739245
external_lung,seed44,source_disjoint,0,14,0.0038876707707877767,0.0032933668552513895
external_lung,seed44,source_disjoint,0,15,0.002038005284758615,0.0018528621717193161
external_lung,seed44,source_disjoint,0,16,0.002330353629054982,0.001522775683616362
external_lung,seed44,source_disjoint,0,17,0.002251644459436819,0.0012142330169624405
external_lung,seed44,source_disjoint,0,18,0.0009107775341542501,0.001401006051971243
external_lung,seed44,source_disjoint,0,19,0.0028672626075225693,0.0027738720114391935
external_lung,seed44,source_disjoint,0,20,0.0020014617417216662,0.0016258631773247156
external_lung,seed44,source_disjoint,0,21,0.0010625737898466436,0.0008777767209421361
external_lung,seed44,source_disjoint,0,22,0.0024371732163940285,0.002502031485643541
external_lung,seed44,source_disjoint,0,23,0.00021082813290607127,0.0005165307654304563
external_lung,seed44,source_disjoint,0,24,0.0014364423455333064,0.0021137998669721325
external_lung,seed44,source_disjoint,0,25,0.002929105526508158,0.002793855718576932
external_lung,seed44,source_disjoint,0,26,0.0008629898240288814,0.0012877489785960705
external_lung,seed44,source_disjoint,0,27,0.002712655310058043,0.0016661075555780558
external_lung,seed44,source_disjoint,0,28,0.001453308596165881,0.001179163793004978
external_lung,seed44,source_disjoint,0,29,0.0020661157024793875,0.0011785085702952225
external_lung,seed44,source_disjoint,0,30,0.0020970371619724038,0.0013828586136871435
external_lung,seed44,source_disjoint,0,31,0.0005818856468207123,0.00034472606601732014
external_lung,seed44,source_disjoint,0,32,0.001363355259459187,0.0011063842652138112
external_lung,seed44,source_disjoint,0,33,0.002715466351830065,0.002650110169183262
external_lung,seed44,source_disjoint,0,34,0.0016388373531233125,0.0009670065538492922
external_lung,seed44,source_disjoint,0,35,0.0012087479619948827,0.0016182839845474417
external_lung,seed44,source_disjoint,0,36,0.0025861584303142893,0.001897638517230349
external_lung,seed44,source_disjoint,0,37,0.0004357114746725843,0.00039513232241206175
external_lung,seed44,source_disjoint,0,38,0.0017653342328669552,0.0013217310525275305
external_lung,seed44,source_disjoint,0,39,0.0033507617923203004,0.0030160328407040637
external_lung,seed44,source_disjoint,0,40,0.0022122898746276265,0.001989033922879302
external_lung,seed44,source_disjoint,0,41,0.0012312362961715007,0.00126982480383675
external_lung,seed44,source_disjoint,0,42,0.0005481531455557853,0.0005816815860842928
external_lung,seed44,source_disjoint,0,43,0.0008854781582053883,0.00032838922231692713
external_lung,seed44,source_disjoint,0,44,0.0032608084556138284,0.003067774662620204
external_lung,seed44,source_disjoint,0,45,0.0024624725923427793,0.002210063023834974
external_lung,seed44,source_disjoint,0,46,0.004210940574576938,0.0030294904399109646
external_lung,seed44,source_disjoint,0,47,0.0022347782088042445,0.0011642828823780205
external_lung,seed44,source_disjoint,0,48,0.0012340473379435224,0.0009744022420014042
external_lung,seed44,source_disjoint,0,49,0.0004750660594816658,0.0006756170700605857
external_lung,seed44,source_disjoint,0,50,0.003398549502445669,0.003066227339812655
external_lung,seed44,source_disjoint,0,51,0.0016585146455276867,0.0012556373658488829
external_lung,seed44,source_disjoint,0,52,0.003106201158149302,0.0035038245397055467
external_lung,seed44,source_disjoint,0,53,0.004174397031539989,0.0038199812584240878
external_lung,seed44,source_disjoint,0,54,0.0035166132568731356,0.0032140580903221583
external_lung,seed44,source_disjoint,0,55,0.001588238601225811,0.0007085479920981852
external_lung,seed44,source_disjoint,0,56,0.0023359757125992475,0.00141561474484464
external_lung,seed44,source_disjoint,0,57,0.003581267217630968,0.003147536357447689
external_lung,seed44,source_disjoint,0,58,0.0039129701467366385,0.0033475954686409404
external_lung,seed44,source_disjoint,0,59,0.0004244673075842753,0.0010555769983657814
external_lung,seed44,source_disjoint,0,60,0.003637488053072513,0.002157131289092118
external_lung,seed44,source_disjoint,0,61,0.00287007364929448,0.0018821349982599545
external_lung,seed44,source_disjoint,0,62,0.002600213639174731,0.0020742817542465097
external_lung,seed44,source_disjoint,0,63,0.005734525215044806,0.0054976638224775165
external_lung,seed44,source_disjoint,0,64,0.0023837634227246163,0.0023540119289111594
external_lung,seed44,source_disjoint,0,65,0.0019311856974195685,0.001185429201814081
external_lung,seed44,source_disjoint,0,66,0.0029993815708102556,0.0015240285390027974
external_lung,seed44,source_disjoint,0,67,0.0023247315455108275,0.0017100426106798627
external_lung,seed44,source_disjoint,0,68,0.003252375330297541,0.002544387797869474
external_lung,seed44,source_disjoint,0,69,0.002681733850565138,0.0029883622707885804
external_lung,seed44,source_disjoint,0,70,-0.0002529937594870635,0.0003683787290823526
external_lung,seed44,source_disjoint,0,71,0.0007870916961826291,0.0005076697758633619
external_lung,seed44,source_disjoint,0,72,0.0013774104683196287,0.001032843683333673
external_lung,seed44,source_disjoint,0,73,0.002847585315117862,0.0028589395230896875
external_lung,seed44,source_disjoint,0,74,0.002172935289818545,0.0016802765097430061
external_lung,seed44,source_disjoint,0,75,0.0013380558835105472,0.0009718669332103858
external_lung,seed44,source_disjoint,0,76,0.0005172316860628801,0.0003372516660962166
external_lung,seed44,source_disjoint,0,77,0.0022685107100692825,0.0012907764763318008
external_lung,seed44,source_disjoint,0,78,0.003884859729015755,0.004022683313912867
external_lung,seed44,source_disjoint,0,79,0.0020323832012144605,0.0015503334932638335
external_lung,seed44,source_disjoint,3,0,0.004213751616349071,0.002831009303094212
external_lung,seed44,source_disjoint,3,1,0.003139933659414007,0.003815909110569393
external_lung,seed44,source_disjoint,3,2,0.0053184910327767065,0.004438717811825921
external_lung,seed44,source_disjoint,3,3,0.0023893855062685487,0.001138540327588311
external_lung,seed44,source_disjoint,3,4,0.0042053184910327834,0.003170613286039514
external_lung,seed44,source_disjoint,3,5,0.002782931354359919,0.0014392129401423759
external_lung,seed44,source_disjoint,3,6,0.000607185022769352,0.000601798737732695
external_lung,seed44,source_disjoint,3,7,0.0017063023556529444,0.0008283277559263391
external_lung,seed44,source_disjoint,3,8,0.0026142688480350618,0.0021100070468283993
external_lung,seed44,source_disjoint,3,9,0.0021082813290604907,0.0019786588080932255
external_lung,seed44,source_disjoint,3,10,0.0019733513240005607,0.0016288162966057174
external_lung,seed44,source_disjoint,3,11,0.00017147354809687876,0.00023253200930106743
external_lung,seed44,source_disjoint,3,12,0.002386574464496416,0.0019015386810035118
external_lung,seed44,source_disjoint,3,13,0.003277674706246181,0.00249960164440044
external_lung,seed44,source_disjoint,3,14,0.004073199527744875,0.0027732296547132718
external_lung,seed44,source_disjoint,3,15,0.002825096980941133,0.0019771289595759134
external_lung,seed44,source_disjoint,3,16,0.0008629898240286593,0.00021557867596111446
external_lung,seed44,source_disjoint,3,17,0.0007674144037779218,0.0004185891370374062
external_lung,seed44,source_disjoint,3,18,0.002113903412604645,0.0017480446624704715
external_lung,seed44,source_disjoint,3,19,0.003749929723955603,0.0038347039620061363
external_lung,seed44,source_disjoint,3,20,0.0007336819025129948,0.0004244990925131864
external_lung,seed44,source_disjoint,3,21,-0.0001068195873390465,0.0007125047708664844
external_lung,seed44,source_disjoint,3,22,0.004671951425198162,0.004756678080968357
external_lung,seed44,source_disjoint,3,23,0.002802608646764515,0.0014604376699938193
external_lung,seed44,source_disjoint,3,24,0.0013155675493337071,0.0014045426553950247
external_lung,seed44,source_disjoint,3,25,0.004905267892280851,0.003710364058758353
external_lung,seed44,source_disjoint,3,26,0.003128689492325809,0.0026385794753041036
external_lung,seed44,source_disjoint,3,27,0.001880586945521956,0.0017398580614480519
external_lung,seed44,source_disjoint,3,28,0.0009669983695956841,0.0005436302053317688
external_lung,seed44,source_disjoint,3,29,0.0015938606847697434,0.0008671386459259134
external_lung,seed44,source_disjoint,3,30,0.0008011469050429598,0.0010956263618357998
external_lung,seed44,source_disjoint,3,31,0.002780120312587786,0.002780609597277217
external_lung,seed44,source_disjoint,3,32,0.0010175971214931856,0.0007560937207650165
external_lung,seed44,source_disjoint,3,33,0.000742115027829171,0.00021953082995718187
external_lung,seed44,source_disjoint,3,34,0.001259346713892051,0.0013771048737252212
external_lung,seed44,source_disjoint,3,35,0.0018552875695732052,0.0016408307919492104
external_lung,seed44,source_disjoint,3,36,0.0008939112835215646,0.00037066716668010535
external_lung,seed44,source_disjoint,3,37,0.0023584640467757545,0.0015289181604599689
external_lung,seed44,source_disjoint,3,38,0.0014364423455331954,0.0013387378161719976
external_lung,seed44,source_disjoint,3,39,0.0011975037949062406,0.0007335544348232581
external_lung,seed44,source_disjoint,3,40,0.0010822510822510178,0.0004225241329313123
external_lung,seed44,source_disjoint,3,41,0.0018637206948894924,0.002019854252485076
external_lung,seed44,source_disjoint,3,42,0.0015573171417326837,0.001561329385375898
external_lung,seed44,source_disjoint,3,43,0.001385843593635805,0.0008068828358530622
external_lung,seed44,source_disjoint,3,44,0.0008686119075729248,0.0010250758767570423
external_lung,seed44,source_disjoint,3,45,0.0011834485860459099,0.0010334491757647557
external_lung,seed44,source_disjoint,3,46,0.0020408163265305257,0.0011368871754194876
external_lung,seed44,source_disjoint,3,47,0.0023134873784224075,0.0016015128022903724
external_lung,seed44,source_disjoint,3,48,0.0013211896328777506,0.0006357756434123285
external_lung,seed44,source_disjoint,3,49,0.0019761623657728045,0.0019445537252097411
external_lung,seed44,source_disjoint,3,50,0.0018637206948894924,0.001267195949906763
external_lung,seed44,source_disjoint,3,51,0.0007674144037779218,0.0012591693289197847
external_lung,seed44,source_disjoint,3,52,0.0004750660594816658,0.0003675331471416632
external_lung,seed44,source_disjoint,3,53,0.0013886546354078266,0.0019184254782980137
external_lung,seed44,source_disjoint,3,54,0.0003317029291054485,0.0002670409746339253
external_lung,seed44,source_disjoint,3,55,0.001711924439197099,0.001148249995126971
external_lung,seed44,source_disjoint,3,56,0.002903806150559296,0.002024953959941178
external_lung,seed44,source_disjoint,3,57,0.003963568898633696,0.002448642566637793
external_lung,seed44,source_disjoint,3,58,0.0017540900657784242,0.0010674077181891395
external_lung,seed44,source_disjoint,3,59,0.0023387867543711582,0.0011601689715452501
external_lung,seed44,source_disjoint,3,60,0.003308596165738975,0.0036142063393546087
external_lung,seed44,source_disjoint,3,61,0.0029572159442290413,0.002403296815803979
external_lung,seed44,source_disjoint,3,62,0.002825096980941022,0.0020229517503586036
external_lung,seed44,source_disjoint,3,63,0.0012452915050316093,0.0009278568983086544
external_lung,seed44,source_disjoint,3,64,0.0016051048518580524,0.002475008536393819
external_lung,seed44,source_disjoint,3,65,0.0014533085961656589,0.0011142035854533328
external_lung,seed44,source_disjoint,3,66,0.0010681958733906871,0.0009072300244873377
external_lung,seed44,source_disjoint,3,67,0.0019845954910889807,0.0014843527142902602
external_lung,seed44,source_disjoint,3,68,0.002555236970821273,0.0020165421550891738
external_lung,seed44,source_disjoint,3,69,0.0016613256872995974,0.0018740787100359757
external_lung,seed44,source_disjoint,3,70,0.0014111429695844446,0.0009469556953690672
external_lung,seed44,source_disjoint,3,71,0.0006381064822621463,0.0004690742724373642
external_lung,seed44,source_disjoint,3,72,0.002105470287288469,0.0012153037528630506
external_lung,seed44,source_disjoint,3,73,0.0034941249226962956,0.0033743939931749622
external_lung,seed44,source_disjoint,3,74,0.003106201158149191,0.0020005308028169244
external_lung,seed44,source_disjoint,3,75,0.00041041209872372253,0.0007270022970999879
external_lung,seed44,source_disjoint,3,76,0.00020520604936180575,0.0007205129620442285
external_lung,seed44,source_disjoint,3,77,0.0016416483948951122,0.0009323372927664275
external_lung,seed44,source_disjoint,3,78,0.00194805194805181,0.001505767950884307
external_lung,seed44,source_disjoint,3,79,0.002203856749311228,0.002406546321912506
external_lung,seed44,source_disjoint,7,0,0.001914319446786994,0.000747964484009711
external_lung,seed44,source_disjoint,7,1,0.004416146623938744,0.004025609082699
external_lung,seed44,source_disjoint,7,2,0.002645190307527967,0.0012611664456285698
external_lung,seed44,source_disjoint,7,3,0.0014420644290773499,0.001515693200397017
external_lung,seed44,source_disjoint,7,4,0.0009220217012424481,0.0006685772523092881
external_lung,seed44,source_disjoint,7,5,0.006901107550458252,0.00621432647323128
external_lung,seed44,source_disjoint,7,6,0.0022713217518411932,0.0013017157088035525
external_lung,seed44,source_disjoint,7,7,0.0017034913138809227,0.0009911306020448096
external_lung,seed44,source_disjoint,7,8,0.0030584134480237113,0.0017400304412333867
external_lung,seed44,source_disjoint,7,9,0.00157699443413728,0.0007752064320900587
external_lung,seed44,source_disjoint,7,10,0.0036768426378814834,0.0037561863611218493
external_lung,seed44,source_disjoint,7,11,0.0011693933771856901,0.0005319746711613949
external_lung,seed44,source_disjoint,7,12,0.0029009951087872743,0.0017879558476291413
external_lung,seed44,source_disjoint,7,13,0.0033142182492831296,0.0024186743530348886
external_lung,seed44,source_disjoint,7,14,0.0009360769101028898,0.0007348316772236574
