domain,seed_tag,split_regime,layer,perm_idx,null_auc_combo,null_delta_combo_minus_geodesic
external_lung,seed42_main,target_disjoint,0,47,0.5312608124232853,0.01468647754765362
external_lung,seed42_main,target_disjoint,0,48,0.5337972507008752,0.021187416213997445
external_lung,seed42_main,target_disjoint,0,49,0.5406744452527952,0.024924979049388063
external_lung,seed42_main,target_disjoint,0,50,0.535131248840645,0.019559385939870055
external_lung,seed42_main,target_disjoint,0,51,0.5308332489169488,0.016878891650145333
external_lung,seed42_main,target_disjoint,0,52,0.5278784561931587,0.01537649926787965
external_lung,seed42_main,target_disjoint,0,53,0.5363468447786601,0.025707749160988724
external_lung,seed42_main,target_disjoint,0,54,0.5350378426592608,0.027934368343987326
external_lung,seed42_main,target_disjoint,0,55,0.528489543112215,0.012544055485902872
external_lung,seed42_main,target_disjoint,0,56,0.5388582870358798,0.02513810301254671
external_lung,seed42_main,target_disjoint,0,57,0.5241968055085967,0.010905500571619542
external_lung,seed42_main,target_disjoint,0,58,0.5357706207301206,0.020479634163508176
external_lung,seed42_main,target_disjoint,0,59,0.5371756601909432,0.026935185319179378
external_lung,seed42_main,target_disjoint,0,60,0.5436081886962734,0.03089639675788458
external_lung,seed42_main,target_disjoint,0,61,0.5316785090794754,0.02161892646039243
external_lung,seed42_main,target_disjoint,0,62,0.526191224818154,0.017656399441667858
external_lung,seed42_main,target_disjoint,0,63,0.5423682545278976,0.03055171479277652
external_lung,seed42_main,target_disjoint,0,64,0.5217386442421668,0.007409346669806638
external_lung,seed42_main,target_disjoint,0,65,0.5367342830944021,0.02021388699956994
external_lung,seed42_main,target_disjoint,0,66,0.5348451101864045,0.024605293104650316
external_lung,seed42_main,target_disjoint,0,67,0.5453658036023211,0.033222342232354984
external_lung,seed42_main,target_disjoint,0,68,0.5340268194142774,0.019596222180416012
external_lung,seed42_main,target_disjoint,0,69,0.5279481819341921,0.016464483944003683
external_lung,seed42_main,target_disjoint,0,70,0.5349608812281202,0.02483288844802345
external_lung,seed42_main,target_disjoint,0,71,0.5352233394420098,0.021718252751864453
external_lung,seed42_main,target_disjoint,0,72,0.547554928754764,0.0380163158234017
external_lung,seed42_main,target_disjoint,0,73,0.5262833154195188,0.0166855013872792
external_lung,seed42_main,target_disjoint,0,74,0.5323218277090095,0.02067170884635472
external_lung,seed42_main,target_disjoint,0,75,0.5435983218461271,0.03324733825272552
external_lung,seed42_main,target_disjoint,0,76,0.5247848697773118,0.016868367009989282
external_lung,seed42_main,target_disjoint,0,77,0.5300774481957478,0.014699633347848517
external_lung,seed42_main,target_disjoint,0,78,0.5396713154879289,0.024741455636668408
external_lung,seed42_main,target_disjoint,0,79,0.5396180344971393,0.026294497849684517
external_lung,seed42_main,target_disjoint,0,80,0.5225628551243815,0.009668855353292427
external_lung,seed42_main,target_disjoint,0,81,0.529658435959538,0.01808790968806273
external_lung,seed42_main,target_disjoint,0,82,0.5255972404393511,0.01132714396786827
external_lung,seed42_main,target_disjoint,0,83,0.5365310259813898,0.02742326550641283
external_lung,seed42_main,target_disjoint,0,84,0.5292696820637767,0.015064049013249203
external_lung,seed42_main,target_disjoint,0,85,0.5298235412519849,0.016842055409599377
external_lung,seed42_main,target_disjoint,0,86,0.532009377454379,0.02150841773875478
external_lung,seed42_main,target_disjoint,0,87,0.534211000617007,0.020319133401129452
external_lung,seed42_main,target_disjoint,0,88,0.5413039502921246,0.030051136595357963
external_lung,seed42_main,target_disjoint,0,89,0.5382577247569794,0.026873353058263105
external_lung,seed42_main,target_disjoint,0,90,0.5302168996778145,0.016306614341664027
external_lung,seed42_main,target_disjoint,0,91,0.5297235571705031,0.017949773786015588
external_lung,seed42_main,target_disjoint,0,92,0.5310279547598342,0.021678127561269855
external_lung,seed42_main,target_disjoint,0,93,0.5431753628698589,0.03161733460856897
external_lung,seed42_main,target_disjoint,0,94,0.5266575979350656,0.013593888341461469
external_lung,seed42_main,target_disjoint,0,95,0.5467412425127052,0.03157063151787676
external_lung,seed42_main,target_disjoint,0,96,0.5304004230905343,0.017777432803461557
external_lung,seed42_main,target_disjoint,0,97,0.5351555870710057,0.023890933154063654
external_lung,seed42_main,target_disjoint,0,98,0.5296906676700157,0.016316481191810284
external_lung,seed42_main,target_disjoint,0,99,0.5429681590167881,0.029995224444529178
external_lung,seed42_main,target_disjoint,0,100,0.5257702392119149,0.013416942828839096
external_lung,seed42_main,target_disjoint,0,101,0.5285033567024198,0.01638028682275594
external_lung,seed42_main,target_disjoint,0,102,0.5303767426501834,0.02027966600054476
external_lung,seed42_main,target_disjoint,0,103,0.5389694535475273,0.027705457420594937
external_lung,seed42_main,target_disjoint,0,104,0.5302195308378534,0.021018364181492166
external_lung,seed42_main,target_disjoint,0,105,0.523207489333935,0.01194809773707084
external_lung,seed42_main,target_disjoint,0,106,0.5319001843127608,0.017038076832504356
external_lung,seed42_main,target_disjoint,0,107,0.5295078020473056,0.01473581179838468
external_lung,seed42_main,target_disjoint,0,108,0.5397976111698005,0.02778833896182309
external_lung,seed42_main,target_disjoint,0,109,0.5427438526234639,0.0298531418024236
external_lung,seed42_main,target_disjoint,0,110,0.5391891554107833,0.02560381833944858
external_lung,seed42_main,target_disjoint,0,111,0.5387083109136571,0.03117003740193991
external_lung,seed42_main,target_disjoint,0,112,0.5463399906067588,0.03692438440721946
external_lung,seed42_main,target_disjoint,0,113,0.5260932141067014,0.014948935761543103
external_lung,seed42_main,target_disjoint,0,114,0.530950335538684,0.022091219687391805
external_lung,seed42_main,target_disjoint,0,115,0.5261320237172766,0.013855030975331584
external_lung,seed42_main,target_disjoint,0,116,0.5488290680036468,0.030604995783566014
external_lung,seed42_main,target_disjoint,0,117,0.540350812567999,0.027517987267816513
external_lung,seed42_main,target_disjoint,0,118,0.5367145493941096,0.021950452625305705
external_lung,seed42_main,target_disjoint,0,119,0.5525311101785111,0.04031134516741419
external_lung,seed42_main,target_disjoint,3,0,0.5348845775869895,0.018957508080950314
external_lung,seed42_main,target_disjoint,3,1,0.5151515350845458,0.007374483799289844
external_lung,seed42_main,target_disjoint,3,2,0.5246072664746797,0.013554420940876555
external_lung,seed42_main,target_disjoint,3,3,0.5365336571414289,0.028259974398812893
external_lung,seed42_main,target_disjoint,3,4,0.5246993570760444,0.012246734401496595
external_lung,seed42_main,target_disjoint,3,5,0.5417091489381296,0.032221185837517985
external_lung,seed42_main,target_disjoint,3,6,0.5348326121762194,0.027772552001589346
external_lung,seed42_main,target_disjoint,3,7,0.5294479431564185,0.0198863075747151
external_lung,seed42_main,target_disjoint,3,8,0.5378439748408477,0.03191794464302389
external_lung,seed42_main,target_disjoint,3,9,0.5356890547689117,0.021868228874087126
external_lung,seed42_main,target_disjoint,3,10,0.5268325700776587,0.02081971159854823
external_lung,seed42_main,target_disjoint,3,11,0.527838331002564,0.018201049569739558
external_lung,seed42_main,target_disjoint,3,12,0.5289355247388243,0.014831191349798156
external_lung,seed42_main,target_disjoint,3,13,0.5341892935466853,0.02685756609802914
external_lung,seed42_main,target_disjoint,3,14,0.5353213501534624,0.02618727807809551
external_lung,seed42_main,target_disjoint,3,15,0.5252176956037262,0.01477330582894032
external_lung,seed42_main,target_disjoint,3,16,0.5235896653295988,0.01423457581095644
external_lung,seed42_main,target_disjoint,3,17,0.5242467975493376,0.01607638783825205
external_lung,seed42_main,target_disjoint,3,18,0.5387734321246223,0.02549594077784989
external_lung,seed42_main,target_disjoint,3,19,0.5294795170768865,0.014751598758618645
external_lung,seed42_main,target_disjoint,3,20,0.5310615020503314,0.021823499153424186
external_lung,seed42_main,target_disjoint,3,21,0.5284270530612889,0.016502635764569007
external_lung,seed42_main,target_disjoint,3,22,0.5262142474684952,0.013910943126160258
external_lung,seed42_main,target_disjoint,3,23,0.5330013247890796,0.023715961011470554
external_lung,seed42_main,target_disjoint,3,24,0.5340807581950768,0.02198531549582239
external_lung,seed42_main,target_disjoint,3,25,0.5363777609091184,0.031052292990194963
external_lung,seed42_main,target_disjoint,3,26,0.5296209419289823,0.02160971740025608
external_lung,seed42_main,target_disjoint,3,27,0.5377295193791515,0.0260465110160093
external_lung,seed42_main,target_disjoint,3,28,0.5342024493468802,0.021669576291142967
external_lung,seed42_main,target_disjoint,3,29,0.5309220505682648,0.021099272352691267
external_lung,seed42_main,target_disjoint,3,30,0.5383754691687245,0.02555251071868825
external_lung,seed42_main,target_disjoint,3,31,0.5350075843188123,0.0264089533113806
external_lung,seed42_main,target_disjoint,3,32,0.531653513059105,0.02215042078826923
external_lung,seed42_main,target_disjoint,3,33,0.5261853047080662,0.015011425812469392
external_lung,seed42_main,target_disjoint,3,34,0.5289427604289316,0.021368308466678254
external_lung,seed42_main,target_disjoint,3,35,0.5447040668525142,0.034854977036550716
external_lung,seed42_main,target_disjoint,3,36,0.5204506914030792,0.012688111498037835
external_lung,seed42_main,target_disjoint,3,37,0.5401297951247236,0.029346643494917335
external_lung,seed42_main,target_disjoint,3,38,0.5295775277883389,0.01808198957797502
external_lung,seed42_main,target_disjoint,3,39,0.5217787694327614,0.012825589610075294
external_lung,seed42_main,target_disjoint,3,40,0.528068557505976,0.018188551559554345
external_lung,seed42_main,target_disjoint,3,41,0.5384399325896798,0.02537161846600744
external_lung,seed42_main,target_disjoint,3,42,0.5288486964575376,0.014301670391950738
external_lung,seed42_main,target_disjoint,3,43,0.5333802118346948,0.025565666518883257
external_lung,seed42_main,target_disjoint,3,44,0.5375953302171628,0.028161963687360236
external_lung,seed42_main,target_disjoint,3,45,0.5328105656862526,0.022559566174332857
external_lung,seed42_main,target_disjoint,3,46,0.5304023964605634,0.019726464602346172
external_lung,seed42_main,target_disjoint,3,47,0.5238843552539661,0.008791363480288084
external_lung,seed42_main,target_disjoint,3,48,0.5503077799455613,0.04289843327575482
external_lung,seed42_main,target_disjoint,3,49,0.5312147671226028,0.024972997720099865
external_lung,seed42_main,target_disjoint,3,50,0.5360916222548778,0.03008994620593297
external_lung,seed42_main,target_disjoint,3,51,0.527114104201831,0.02060132531531156
external_lung,seed42_main,target_disjoint,3,52,0.5402981893672191,0.03141078854550783
external_lung,seed42_main,target_disjoint,3,53,0.5402731933468488,0.029130230581710048
external_lung,seed42_main,target_disjoint,3,54,0.5358488977412806,0.02452043819339289
external_lung,seed42_main,target_disjoint,3,55,0.522130029297967,0.014181952610176518
external_lung,seed42_main,target_disjoint,3,56,0.5291598311321487,0.018506921924272612
external_lung,seed42_main,target_disjoint,3,57,0.5301129688562742,0.024057354026529976
external_lung,seed42_main,target_disjoint,3,58,0.5291058923513493,0.018728597157557814
external_lung,seed42_main,target_disjoint,3,59,0.532709923814761,0.021899802794555057
external_lung,seed42_main,target_disjoint,3,60,0.5224102478421199,0.013255126486441005
external_lung,seed42_main,target_disjoint,3,61,0.5402738511368584,0.029309149464361584
external_lung,seed42_main,target_disjoint,3,62,0.5260563778661556,0.01236710997328061
external_lung,seed42_main,target_disjoint,3,63,0.5298847157228914,0.018027393007165937
external_lung,seed42_main,target_disjoint,3,64,0.5299123429033009,0.022360255801379014
external_lung,seed42_main,target_disjoint,3,65,0.5330138227992649,0.0234909968281366
external_lung,seed42_main,target_disjoint,3,66,0.5181964450396713,0.0075251177115222
external_lung,seed42_main,target_disjoint,3,67,0.5327086082347415,0.021727461812000914
external_lung,seed42_main,target_disjoint,3,68,0.5108318280905277,0.0016076387838253048
external_lung,seed42_main,target_disjoint,3,69,0.5359646687829963,0.025507123208015403
external_lung,seed42_main,target_disjoint,3,70,0.5342820419380598,0.022388540771798304
external_lung,seed42_main,target_disjoint,3,71,0.5207795864079534,0.01054634722629677
external_lung,seed42_main,target_disjoint,3,72,0.5341024652653985,0.020813791488460298
external_lung,seed42_main,target_disjoint,3,73,0.5343734747494149,0.02333378501580663
external_lung,seed42_main,target_disjoint,3,74,0.5346951340641819,0.025809048822490133
external_lung,seed42_main,target_disjoint,3,75,0.5319495185634918,0.020469109523352125
external_lung,seed42_main,target_disjoint,3,76,0.5337610722503392,0.02400867756580871
external_lung,seed42_main,target_disjoint,3,77,0.5301274402364887,0.023295633195241305
external_lung,seed42_main,target_disjoint,3,78,0.5335643930374243,0.02495457959982683
external_lung,seed42_main,target_disjoint,3,79,0.5318567701721173,0.019416645507754682
external_lung,seed42_main,target_disjoint,3,80,0.5151686376247991,0.004580849627888073
external_lung,seed42_main,target_disjoint,3,81,0.5303326707195302,0.01768205325204797
external_lung,seed42_main,target_disjoint,3,82,0.5400113929229688,0.025609080659526606
external_lung,seed42_main,target_disjoint,3,83,0.5274666796470563,0.016270435891127977
external_lung,seed42_main,target_disjoint,3,84,0.530835222286978,0.024888142808842217
external_lung,seed42_main,target_disjoint,3,85,0.5287118761355101,0.016837450879531035
external_lung,seed42_main,target_disjoint,3,86,0.5238106827728743,0.015529764340151186
external_lung,seed42_main,target_disjoint,3,87,0.5179431958859182,0.006112184770582618
external_lung,seed42_main,target_disjoint,3,88,0.5294788592868767,0.01877464245824023
external_lung,seed42_main,target_disjoint,3,89,0.533280227753213,0.02101441744143384
external_lung,seed42_main,target_disjoint,3,90,0.5342300765272898,0.022164234378474035
external_lung,seed42_main,target_disjoint,3,91,0.5366994202238854,0.022827286708300365
external_lung,seed42_main,target_disjoint,3,92,0.5213998823871462,0.01549753262967335
external_lung,seed42_main,target_disjoint,3,93,0.5274587861669393,0.016815086019199676
external_lung,seed42_main,target_disjoint,3,94,0.5324731194112516,0.022651656775697582
external_lung,seed42_main,target_disjoint,3,95,0.5345681805923005,0.025061141581406154
external_lung,seed42_main,target_disjoint,3,96,0.5282639211388713,0.01723607162543861
external_lung,seed42_main,target_disjoint,3,97,0.5365316837713996,0.02504535462117219
external_lung,seed42_main,target_disjoint,3,98,0.53509243923007,0.02794818193419213
external_lung,seed42_main,target_disjoint,3,99,0.5323126186488729,0.02289701244933362
external_lung,seed42_main,target_disjoint,3,100,0.5180589669276339,0.0050413026347121415
external_lung,seed42_main,target_disjoint,3,101,0.5375558628165779,0.026973337139744813
external_lung,seed42_main,target_disjoint,3,102,0.531060186470312,0.01996853132593357
external_lung,seed42_main,target_disjoint,3,103,0.5289197377785905,0.01694467065111993
external_lung,seed42_main,target_disjoint,3,104,0.5293400655948197,0.021429482937584954
external_lung,seed42_main,target_disjoint,3,105,0.5239626322651263,0.01712556290380096
external_lung,seed42_main,target_disjoint,3,106,0.5392200715412414,0.030089288415923177
external_lung,seed42_main,target_disjoint,3,107,0.5258373337929093,0.01332616780749385
external_lung,seed42_main,target_disjoint,3,108,0.5356028842776347,0.02380081592272798
external_lung,seed42_main,target_disjoint,3,109,0.53093454857845,0.01913511138358237
external_lung,seed42_main,target_disjoint,3,110,0.5279179235937437,0.019008815701710757
external_lung,seed42_main,target_disjoint,3,111,0.5266332597047049,0.016557890125387886
external_lung,seed42_main,target_disjoint,3,112,0.5322481552279177,0.022019520576329277
external_lung,seed42_main,target_disjoint,3,113,0.5315943119582277,0.020782875358002273
external_lung,seed42_main,target_disjoint,3,114,0.5275515345583137,0.020113902918088122
external_lung,seed42_main,target_disjoint,3,115,0.5250157540707335,0.013197898755592852
external_lung,seed42_main,target_disjoint,3,116,0.527804783712067,0.014660165947263715
external_lung,seed42_main,target_disjoint,3,117,0.5240560384465105,0.01672299541783473
external_lung,seed42_main,target_disjoint,3,118,0.5297965718615852,0.021136108593237113
external_lung,seed42_main,target_disjoint,3,119,0.5344017597198342,0.024055380656500813
external_lung,seed42_main,target_disjoint,7,0,0.5289828856195264,0.021428167357565586
external_lung,seed42_main,target_disjoint,7,1,0.5310194034897076,0.018327345251611282
external_lung,seed42_main,target_disjoint,7,2,0.5326382247036985,0.02573537634139822
external_lung,seed42_main,target_disjoint,7,3,0.5364172283097033,0.025003913850558
external_lung,seed42_main,target_disjoint,7,4,0.5311891133122227,0.0195166295892365
external_lung,seed42_main,target_disjoint,7,5,0.5255564574587467,0.02143474525766298
external_lung,seed42_main,target_disjoint,7,6,0.5304175256307878,0.017673501981921302
external_lung,seed42_main,target_disjoint,7,7,0.532014639774457,0.017822162524124385
external_lung,seed42_main,target_disjoint,7,8,0.5302609716084676,0.020046808337093713
external_lung,seed42_main,target_disjoint,7,9,0.5317015317298167,0.022504311813513977
external_lung,seed42_main,target_disjoint,7,10,0.5195679372099968,0.011749445154126792
external_lung,seed42_main,target_disjoint,7,11,0.5223609135913887,0.014864738640295472
external_lung,seed42_main,target_disjoint,7,12,0.5331664300815264,0.026740479476293877
external_lung,seed42_main,target_disjoint,7,13,0.5247776340872046,0.01639212704293136
external_lung,seed42_main,target_disjoint,7,14,0.526510252972882,0.013041344733272786
external_lung,seed42_main,target_disjoint,7,15,0.5299386545036908,0.016559205705407476
external_lung,seed42_main,target_disjoint,7,16,0.5291762758823925,0.019186419004342814
external_lung,seed42_main,target_disjoint,7,17,0.527746898191209,0.018643084456290482
external_lung,seed42_main,target_disjoint,7,18,0.5253768807860854,0.015212051765442602
external_lung,seed42_main,target_disjoint,7,19,0.5385037382206255,0.029530824697646896
external_lung,seed42_main,target_disjoint,7,20,0.5212051765442607,0.009044612634041105
external_lung,seed42_main,target_disjoint,7,21,0.5315548445576428,0.02438559124139439
external_lung,seed42_main,target_disjoint,7,22,0.5239363206647362,0.016393442622950727
external_lung,seed42_main,target_disjoint,7,23,0.5325481074723629,0.020275719260486103
external_lung,seed42_main,target_disjoint,7,24,0.5273186768948628,0.01877464245824012
external_lung,seed42_main,target_disjoint,7,25,0.5311792464620764,0.02007180435746403
external_lung,seed42_main,target_disjoint,7,26,0.5373341875832927,0.022167523328522676
external_lung,seed42_main,target_disjoint,7,27,0.5288579055176742,0.017810322303949078
external_lung,seed42_main,target_disjoint,7,28,0.5269266340490527,0.01371097496319662
external_lung,seed42_main,target_disjoint,7,29,0.533141434061156,0.023696227311178042
external_lung,seed42_main,target_disjoint,7,30,0.5268884822284873,0.016636824926557714
external_lung,seed42_main,target_disjoint,7,31,0.525218353393736,0.01210070501933247
external_lung,seed42_main,target_disjoint,7,32,0.5214123803973315,0.009176170635990855
external_lung,seed42_main,target_disjoint,7,33,0.5336097805480969,0.024215881418879426
external_lung,seed42_main,target_disjoint,7,34,0.5216925989414843,0.010956150402370302
external_lung,seed42_main,target_disjoint,7,35,0.5331026244505809,0.02249115601331897
external_lung,seed42_main,target_disjoint,7,36,0.5272430310437417,0.015760648633572738
external_lung,seed42_main,target_disjoint,7,37,0.5199731358560019,0.010406237954220465
external_lung,seed42_main,target_disjoint,7,38,0.5339373599729517,0.026777315716839833
external_lung,seed42_main,target_disjoint,7,39,0.5358982319920118,0.02421193467882099
external_lung,seed42_main,target_disjoint,7,40,0.5332433915126671,0.025884036883601413
external_lung,seed42_main,target_disjoint,7,41,0.5340860205151547,0.023825154153088723
external_lung,seed42_main,target_disjoint,7,42,0.53710593444991,0.02997154400417823
external_lung,seed42_main,target_disjoint,7,43,0.5255301458583568,0.015700131952675944
external_lung,seed42_main,target_disjoint,7,44,0.5304990915919965,0.02287004305893392
external_lung,seed42_main,target_disjoint,7,45,0.5206230323856333,0.01066277605802235
external_lung,seed42_main,target_disjoint,7,46,0.5439956270120152,0.03515624486101554
external_lung,seed42_main,target_disjoint,7,47,0.5392937440223333,0.034214289567055856
external_lung,seed42_main,target_disjoint,7,48,0.5251302095324297,0.016964404351412443
external_lung,seed42_main,target_disjoint,7,49,0.526904926978731,0.015702763112715012
external_lung,seed42_main,target_disjoint,7,50,0.5215071021587352,0.011570526271475146
external_lung,seed42_main,target_disjoint,7,51,0.5393904391537664,0.03205673833508105
external_lung,seed42_main,target_disjoint,7,52,0.5257912884922269,0.019216677344791155
external_lung,seed42_main,target_disjoint,7,53,0.5280271167353618,0.015480430089420016
external_lung,seed42_main,target_disjoint,7,54,0.5268273077575807,0.015602779031233194
external_lung,seed42_main,target_disjoint,7,55,0.5262517414990507,0.013514953540291641
external_lung,seed42_main,target_disjoint,7,56,0.5334163902852309,0.01979027023329183
external_lung,seed42_main,target_disjoint,7,57,0.5240020996657111,0.01386358224545825
external_lung,seed42_main,target_disjoint,7,58,0.5307030064950186,0.023769899792269955
external_lung,seed42_main,target_disjoint,7,59,0.5253314932754127,0.01707622865306968
external_lung,seed42_main,target_disjoint,7,60,0.5301063909561767,0.017932671245762144
external_lung,seed42_main,target_disjoint,7,61,0.5297768381612928,0.021383437636902647
external_lung,seed42_main,target_disjoint,7,62,0.5275778461587037,0.014996296642245222
external_lung,seed42_main,target_disjoint,7,63,0.5324875907914661,0.0231752576234574
external_lung,seed42_main,target_disjoint,7,64,0.5256321033098678,0.01682495286934582
external_lung,seed42_main,target_disjoint,7,65,0.5338104065010703,0.025428846196855592
external_lung,seed42_main,target_disjoint,7,66,0.5346069902028756,0.024152733577943453
external_lung,seed42_main,target_disjoint,7,67,0.5397502502890987,0.030781941296188386
external_lung,seed42_main,target_disjoint,7,68,0.5343984707697853,0.02335022976605039
external_lung,seed42_main,target_disjoint,7,69,0.5320416091648567,0.022771374557471802
external_lung,seed42_main,target_disjoint,7,70,0.5364402509600446,0.02759823764900582
external_lung,seed42_main,target_disjoint,7,71,0.5322277637376155,0.024752638066834032
external_lung,seed42_main,target_disjoint,7,72,0.5382347021066383,0.031052950780204647
external_lung,seed42_main,target_disjoint,7,73,0.5225654862844206,0.01651316040472517
external_lung,seed42_main,target_disjoint,7,74,0.5360422880041468,0.025252558474242903
external_lung,seed42_main,target_disjoint,7,75,0.5316225969286469,0.022439848392558526
external_lung,seed42_main,target_disjoint,7,76,0.5335676819874731,0.02600770140543407
external_lung,seed42_main,target_disjoint,7,77,0.5344543829206139,0.021707070321698718
external_lung,seed42_main,target_disjoint,7,78,0.5322659155581809,0.017169634834453995
external_lung,seed42_main,target_disjoint,7,79,0.5334216526053088,0.025044696831162394
external_lung,seed42_main,target_disjoint,7,80,0.5235034948383218,0.017662977341765362
external_lung,seed42_main,target_disjoint,7,81,0.5276692789700588,0.014083284108714289
external_lung,seed42_main,target_disjoint,7,82,0.5256610460702967,0.01342812525900483
external_lung,seed42_main,target_disjoint,7,83,0.5320442403248957,0.01821025862987613
external_lung,seed42_main,target_disjoint,7,84,0.5291499642820024,0.021090063292554695
external_lung,seed42_main,target_disjoint,7,85,0.5316166768185592,0.022058330186904396
external_lung,seed42_main,target_disjoint,7,86,0.5295255623775689,0.014524003415245734
external_lung,seed42_main,target_disjoint,7,87,0.528277734729076,0.021676811981250377
external_lung,seed42_main,target_disjoint,7,88,0.5274351057265882,0.02036780986185094
external_lung,seed42_main,target_disjoint,7,89,0.5224964183333969,0.012300673182295885
external_lung,seed42_main,target_disjoint,7,90,0.5288736924779082,0.01740380807792452
external_lung,seed42_main,target_disjoint,7,91,0.5277488715612384,0.014091177588831383
external_lung,seed42_main,target_disjoint,7,92,0.5262530570790703,0.017347238137086163
external_lung,seed42_main,target_disjoint,7,93,0.5328763446872274,0.02621556304851469
external_lung,seed42_main,target_disjoint,7,94,0.5282264271083157,0.022333286410979314
external_lung,seed42_main,target_disjoint,7,95,0.5266549667750265,0.015139694864370279
external_lung,seed42_main,target_disjoint,7,96,0.5255959248593316,0.014926570901211744
external_lung,seed42_main,target_disjoint,7,97,0.5339288087028249,0.022362229171408066
external_lung,seed42_main,target_disjoint,7,98,0.5308996857079333,0.02274111621702335
external_lung,seed42_main,target_disjoint,7,99,0.5212453017348554,0.013324194437464576
external_lung,seed42_main,target_disjoint,7,100,0.5277225599608484,0.020266510200349752
external_lung,seed42_main,target_disjoint,7,101,0.5313364582744063,0.021124268373061694
external_lung,seed42_main,target_disjoint,7,102,0.5390418104485996,0.02620240724831968
external_lung,seed42_main,target_disjoint,7,103,0.5348385322863071,0.027208825963234817
external_lung,seed42_main,target_disjoint,7,104,0.5318048047613472,0.024196147718586913
external_lung,seed42_main,target_disjoint,7,105,0.5245408296836951,0.014363502652867122
external_lung,seed42_main,target_disjoint,7,106,0.5312049002724566,0.020190206559218882
external_lung,seed42_main,target_disjoint,7,107,0.5207670883977682,0.010070765049248753
external_lung,seed42_main,target_disjoint,7,108,0.5364244639998106,0.026678647215377604
external_lung,seed42_main,target_disjoint,7,109,0.5303274083994521,0.017711653802486627
external_lung,seed42_main,target_disjoint,7,110,0.5321850073869818,0.02248984043329938
external_lung,seed42_main,target_disjoint,7,111,0.5121197809296152,0.002645631419208261
external_lung,seed42_main,target_disjoint,7,112,0.5241132661773585,0.014959460401699154
external_lung,seed42_main,target_disjoint,7,113,0.5368605787762738,0.024532936203578104
external_lung,seed42_main,target_disjoint,7,114,0.5219800531757444,0.012921626951498455
external_lung,seed42_main,target_disjoint,7,115,0.5294610989566135,0.017136745333966696
external_lung,seed42_main,target_disjoint,7,116,0.5334848004462447,0.020928246950156604
external_lung,seed42_main,target_disjoint,7,117,0.5230121257010396,0.011791543714750663
external_lung,seed42_main,target_disjoint,7,118,0.5386155625222826,0.025749847721612706
external_lung,seed42_main,target_disjoint,7,119,0.5313969749553031,0.01991788149518292
external_lung,seed42_main,target_disjoint,11,0,0.5211071658328083,0.012175693080443861
external_lung,seed42_main,target_disjoint,11,1,0.5243566484809654,0.020328342461265914
external_lung,seed42_main,target_disjoint,11,2,0.5160434983377646,0.009603734142327403
external_lung,seed42_main,target_disjoint,11,3,0.5216366867906557,0.017136745333966474
external_lung,seed42_main,target_disjoint,11,4,0.524773687347146,0.020090222477737063
external_lung,seed42_main,target_disjoint,11,5,0.5222280400094196,0.020277034840505692
external_lung,seed42_main,target_disjoint,11,6,0.5145753110360061,0.008747291549634828
external_lung,seed42_main,target_disjoint,11,7,0.5201625793788095,0.015044973102966597
external_lung,seed42_main,target_disjoint,11,8,0.522140553938123,0.017428804098294837
external_lung,seed42_main,target_disjoint,11,9,0.5200448349670644,0.016017186737374733
external_lung,seed42_main,target_disjoint,11,10,0.5193488931367506,0.012700609508223049
external_lung,seed42_main,target_disjoint,11,11,0.5162296529105235,0.008076345739691515
external_lung,seed42_main,target_disjoint,11,12,0.5117244491337564,0.006510805516490192
external_lung,seed42_main,target_disjoint,11,13,0.5211367663832468,0.01691441231067148
external_lung,seed42_main,target_disjoint,11,14,0.5142806211116389,0.011945466577031882
external_lung,seed42_main,target_disjoint,11,15,0.5040131768494753,0.0009564266741742822
external_lung,seed42_main,target_disjoint,11,16,0.5213262099060544,0.015489639149556478
external_lung,seed42_main,target_disjoint,11,17,0.5121671418103171,0.008098710600022874
external_lung,seed42_main,target_disjoint,11,18,0.4995303379330396,-0.007404084349728612
external_lung,seed42_main,target_disjoint,11,19,0.5098721124663047,0.007026512884132807
external_lung,seed42_main,target_disjoint,11,20,0.5278238596223496,0.02395802773505784
external_lung,seed42_main,target_disjoint,11,21,0.5209966571111705,0.013479432879765274
external_lung,seed42_main,target_disjoint,11,22,0.5088354354109411,0.00731857164846117
external_lung,seed42_main,target_disjoint,11,23,0.5157323636631536,0.010228634651588187
external_lung,seed42_main,target_disjoint,11,24,0.5139438326266476,0.008185538881309684
external_lung,seed42_main,target_disjoint,11,25,0.5237738465323284,0.020407277262435852
external_lung,seed42_main,target_disjoint,11,26,0.5237350369217533,0.019536363289528902
external_lung,seed42_main,target_disjoint,11,27,0.517253174165692,0.01481211543951555
external_lung,seed42_main,target_disjoint,11,28,0.5226911241762825,0.015979034916809298
external_lung,seed42_main,target_disjoint,11,29,0.5182023651497591,0.013024242193019342
external_lung,seed42_main,target_disjoint,11,30,0.5161421668392269,0.01477791035900855
external_lung,seed42_main,target_disjoint,11,31,0.5238876442040148,0.021087432132515627
external_lung,seed42_main,target_disjoint,11,32,0.5214761860282771,0.013742548883664552
external_lung,seed42_main,target_disjoint,11,33,0.5106088372772228,0.006422661655183681
external_lung,seed42_main,target_disjoint,11,34,0.5096103120424248,0.00647923159602215
external_lung,seed42_main,target_disjoint,11,35,0.5234146931870057,0.018552309434945236
