domain,seed_tag,split_regime,perm_idx,null_breakpoint,null_improvement
immune,seed43,target_disjoint,122,7.0,0.001025942954161156
immune,seed43,target_disjoint,123,7.0,0.0010788877758347978
immune,seed43,target_disjoint,124,9.0,0.0010365690047243203
immune,seed43,target_disjoint,125,9.0,0.0012182804492811246
immune,seed43,target_disjoint,126,6.0,0.000524607862081928
immune,seed43,target_disjoint,127,9.0,0.0007598762008533612
immune,seed43,target_disjoint,128,2.0,0.0005648113173732615
immune,seed43,target_disjoint,129,2.0,0.0006843960577484088
immune,seed43,target_disjoint,130,2.0,0.0011650616662916492
immune,seed43,target_disjoint,131,8.0,0.0013383010359513873
immune,seed43,target_disjoint,132,9.0,0.0006557308745113867
immune,seed43,target_disjoint,133,9.0,0.00145932700219948
immune,seed43,target_disjoint,134,9.0,0.000571690844653989
immune,seed43,target_disjoint,135,7.0,0.0009446943842619444
immune,seed43,target_disjoint,136,7.0,0.0004567875471133075
immune,seed43,target_disjoint,137,9.0,0.0011127804597839677
immune,seed43,target_disjoint,138,9.0,0.0012599115044523842
immune,seed43,target_disjoint,139,7.0,0.0009948407960462158
immune,seed43,target_disjoint,140,4.0,0.000957435026679928
immune,seed43,target_disjoint,141,7.0,0.0007113569493092803
immune,seed43,target_disjoint,142,3.0,0.0007538143734735863
immune,seed43,target_disjoint,143,7.0,0.0018643821739971747
immune,seed43,target_disjoint,144,2.0,0.0007818233711214134
immune,seed43,target_disjoint,145,7.0,0.001308605185902998
immune,seed43,target_disjoint,146,4.0,0.001509236032380696
immune,seed43,target_disjoint,147,3.0,0.0008391821502320956
immune,seed43,target_disjoint,148,8.0,0.0007308780730058018
immune,seed43,target_disjoint,149,4.0,0.00032389290167405714
immune,seed43,target_disjoint,150,1.0,0.0010986263639361695
immune,seed43,target_disjoint,151,5.0,0.0016028677633876864
immune,seed43,target_disjoint,152,6.0,0.0009911584807003838
immune,seed43,target_disjoint,153,9.0,0.0012300059631929574
immune,seed43,target_disjoint,154,3.0,0.0011578615629395917
immune,seed43,target_disjoint,155,8.0,0.0012546733691074976
immune,seed43,target_disjoint,156,7.0,0.0013535426645959222
immune,seed43,target_disjoint,157,8.0,0.0014560335805851813
immune,seed43,target_disjoint,158,8.0,0.0006641313862976593
immune,seed43,target_disjoint,159,5.0,0.0015871440697063687
immune,seed43,target_disjoint,160,7.0,0.0015531129929682937
immune,seed43,target_disjoint,161,7.0,0.0007384828233692948
immune,seed43,target_disjoint,162,7.0,0.001166799450556289
immune,seed43,target_disjoint,163,2.0,0.0011402220614727002
immune,seed43,target_disjoint,164,2.0,0.001278156942227143
immune,seed43,target_disjoint,165,3.0,0.0013548215233198694
immune,seed43,target_disjoint,166,3.0,0.001033522103371094
immune,seed43,target_disjoint,167,4.0,0.0011710292941369328
immune,seed43,target_disjoint,168,5.0,0.0009733174464142422
immune,seed43,target_disjoint,169,9.0,0.0006315657361628704
immune,seed43,target_disjoint,170,9.0,0.0014479945520419174
immune,seed43,target_disjoint,171,3.0,0.001284565968154016
immune,seed43,target_disjoint,172,9.0,0.0010222122232941577
immune,seed43,target_disjoint,173,7.0,0.0009992944687546238
immune,seed43,target_disjoint,174,2.0,0.0012540471758786017
immune,seed43,target_disjoint,175,1.0,0.0009181517880767005
immune,seed43,target_disjoint,176,7.0,0.001253115281944983
immune,seed43,target_disjoint,177,3.0,0.0018414259544457662
immune,seed43,target_disjoint,178,9.0,0.0007202456805481684
immune,seed43,target_disjoint,179,2.0,0.0007173032996090299
immune,seed43,target_disjoint,180,1.0,0.0010449543249769352
immune,seed43,target_disjoint,181,6.0,0.001977854236112327
immune,seed43,target_disjoint,182,8.0,0.001020868029804172
immune,seed43,target_disjoint,183,2.0,0.0014553918953020136
immune,seed43,target_disjoint,184,3.0,0.0010541064538341959
immune,seed43,target_disjoint,185,5.0,0.001425282903161461
immune,seed43,target_disjoint,186,2.0,0.0009981739459420317
immune,seed43,target_disjoint,187,4.0,0.0005670869094517217
immune,seed43,target_disjoint,188,6.0,0.0011183755387541249
immune,seed43,target_disjoint,189,2.0,0.0009425380568770711
immune,seed43,target_disjoint,190,5.0,0.0008122603702008751
immune,seed43,target_disjoint,191,4.0,0.0016135098137959657
immune,seed43,target_disjoint,192,7.0,0.001417698413399787
immune,seed43,target_disjoint,193,3.0,0.0017681733527132636
immune,seed43,target_disjoint,194,1.0,0.001133297016610288
immune,seed43,target_disjoint,195,9.0,0.001417769475177148
immune,seed43,target_disjoint,196,1.0,0.0006884065096247317
immune,seed43,target_disjoint,197,6.0,0.0013056836515246623
immune,seed43,target_disjoint,198,5.0,0.0009856566873926245
immune,seed43,target_disjoint,199,4.0,0.0018369443095051811
immune,seed43,target_disjoint,200,5.0,0.0011447189697195252
immune,seed43,target_disjoint,201,5.0,0.001443042623988678
immune,seed43,target_disjoint,202,9.0,0.0006101970593085958
immune,seed43,target_disjoint,203,9.0,0.0014452845080530066
immune,seed43,target_disjoint,204,2.0,0.0007948261516793668
immune,seed43,target_disjoint,205,8.0,0.0005640476260163148
immune,seed43,target_disjoint,206,4.0,0.0009564304499368602
immune,seed43,target_disjoint,207,5.0,0.0008508535081807596
immune,seed43,target_disjoint,208,9.0,0.0010440825742510655
immune,seed43,target_disjoint,209,4.0,0.0006223444891608415
immune,seed43,target_disjoint,210,7.0,0.0008975979157949778
immune,seed43,target_disjoint,211,2.0,0.0011001453019643683
immune,seed43,target_disjoint,212,8.0,0.00120278041352057
immune,seed43,target_disjoint,213,5.0,0.0009019630740555583
immune,seed43,target_disjoint,214,8.0,0.001338498385737786
immune,seed43,target_disjoint,215,1.0,0.0008706090336683754
immune,seed43,target_disjoint,216,1.0,0.0008691154368578163
immune,seed43,target_disjoint,217,1.0,0.0011580045334727183
immune,seed43,target_disjoint,218,7.0,0.0017345047247496778
immune,seed43,target_disjoint,219,1.0,0.0012957137164840607
immune,seed43,target_disjoint,220,2.0,0.0012225692487731151
immune,seed43,target_disjoint,221,8.0,0.0008283686245745977
immune,seed43,target_disjoint,222,3.0,0.0015710698360207154
immune,seed43,target_disjoint,223,4.0,0.0008214933423680453
immune,seed43,target_disjoint,224,9.0,0.001476474154080042
immune,seed43,target_disjoint,225,5.0,0.001420852662323133
immune,seed43,target_disjoint,226,3.0,0.001430052832074944
immune,seed43,target_disjoint,227,6.0,0.0007490691733049405
immune,seed43,target_disjoint,228,3.0,0.0014128034220050457
immune,seed43,target_disjoint,229,8.0,0.000946571879872671
immune,seed43,target_disjoint,230,1.0,0.0011742484206452076
immune,seed43,target_disjoint,231,7.0,0.0009360862088128714
immune,seed43,target_disjoint,232,2.0,0.0011285909164254746
immune,seed43,target_disjoint,233,2.0,0.0008878578923583913
immune,seed43,target_disjoint,234,9.0,0.0007629341445950302
immune,seed43,target_disjoint,235,6.0,0.001600213262642117
immune,seed43,target_disjoint,236,8.0,0.0006713073372024432
immune,seed43,target_disjoint,237,4.0,0.0007611745443500319
immune,seed43,target_disjoint,238,5.0,0.0011331727821828448
immune,seed43,target_disjoint,239,4.0,0.0012097756627650236
immune,seed43,target_disjoint,240,9.0,0.0011375652611034315
immune,seed43,target_disjoint,241,3.0,0.0005816958811260832
immune,seed43,target_disjoint,242,7.0,0.0009940152353271428
immune,seed43,target_disjoint,243,4.0,0.001018549815170584
immune,seed43,target_disjoint,244,3.0,0.0011659323315479173
immune,seed43,target_disjoint,245,7.0,0.0006408260146969044
immune,seed43,target_disjoint,246,7.0,0.0011478573347834425
immune,seed43,target_disjoint,247,6.0,0.001083889118745025
immune,seed43,target_disjoint,248,7.0,0.0007939342133837443
immune,seed43,target_disjoint,249,1.0,0.001760064440379332
immune,seed43,target_disjoint,250,2.0,0.0005977888472701409
immune,seed43,target_disjoint,251,6.0,0.0011577560363613014
immune,seed43,target_disjoint,252,2.0,0.0011776594011204068
immune,seed43,target_disjoint,253,6.0,0.0010174001320022014
immune,seed43,target_disjoint,254,3.0,0.0021200162403128033
immune,seed43,target_disjoint,255,9.0,0.0014614761922070007
immune,seed43,target_disjoint,256,9.0,0.0008767944609497375
immune,seed43,target_disjoint,257,9.0,0.0017778737815404067
immune,seed43,target_disjoint,258,3.0,0.0007189003208277337
immune,seed43,target_disjoint,259,6.0,0.0008766904522850422
immune,seed43,target_disjoint,260,2.0,0.0010761912131677094
immune,seed43,target_disjoint,261,9.0,0.001102918443741375
immune,seed43,target_disjoint,262,7.0,0.0011535555783964595
immune,seed43,target_disjoint,263,4.0,0.0017142641819798093
immune,seed43,target_disjoint,264,1.0,0.0011713902380092608
immune,seed43,target_disjoint,265,1.0,0.0009048189248107967
immune,seed43,target_disjoint,266,5.0,0.001323308444020697
immune,seed43,target_disjoint,267,1.0,0.0011126866762056957
immune,seed43,target_disjoint,268,3.0,0.0009668694383137973
immune,seed43,target_disjoint,269,2.0,0.000565854524450141
immune,seed43,target_disjoint,270,1.0,0.0005386573845530176
immune,seed43,target_disjoint,271,8.0,0.0011787246783307457
immune,seed43,target_disjoint,272,9.0,0.0018965855659585835
immune,seed43,target_disjoint,273,9.0,0.0009720761404666785
immune,seed43,target_disjoint,274,1.0,0.0008437473575942731
immune,seed43,target_disjoint,275,2.0,0.0019468862835365433
immune,seed43,target_disjoint,276,5.0,0.0014703688337864627
immune,seed43,target_disjoint,277,5.0,0.0012136336124808891
immune,seed43,target_disjoint,278,9.0,0.0011902830133167387
immune,seed43,target_disjoint,279,4.0,0.0008201729357442725
immune,seed43,target_disjoint,280,9.0,0.0009156446443007978
immune,seed43,target_disjoint,281,2.0,0.0009351616465968582
immune,seed43,target_disjoint,282,2.0,0.0011892108161296409
immune,seed43,target_disjoint,283,4.0,0.0009456479770831075
immune,seed43,target_disjoint,284,9.0,0.0007631517957136871
immune,seed43,target_disjoint,285,5.0,0.0010210033092367076
immune,seed43,target_disjoint,286,1.0,0.0014594315316089415
immune,seed43,target_disjoint,287,9.0,0.0014843248035844173
immune,seed43,target_disjoint,288,7.0,0.0010102852702336335
immune,seed43,target_disjoint,289,4.0,0.0011218067169531144
immune,seed43,target_disjoint,290,7.0,0.001004704265162765
immune,seed43,target_disjoint,291,2.0,0.001500348442486944
immune,seed43,target_disjoint,292,1.0,0.0012964835275391213
immune,seed43,target_disjoint,293,7.0,0.001845579081931492
immune,seed43,target_disjoint,294,9.0,0.0008182872580263956
immune,seed43,target_disjoint,295,6.0,0.0010965288599019678
immune,seed43,target_disjoint,296,6.0,0.0009789493841016583
immune,seed43,target_disjoint,297,2.0,0.0008294832354114874
immune,seed43,target_disjoint,298,9.0,0.0008640151216040321
immune,seed43,target_disjoint,299,2.0,0.0014684603782132398
immune,seed44,source_disjoint,0,5.0,0.00618249796772072
immune,seed44,source_disjoint,1,9.0,0.004307972551961964
immune,seed44,source_disjoint,2,9.0,0.0018285443624959123
immune,seed44,source_disjoint,3,1.0,0.0038403413088400834
immune,seed44,source_disjoint,4,3.0,0.003433379022226149
immune,seed44,source_disjoint,5,5.0,0.0028396142923267373
immune,seed44,source_disjoint,6,2.0,0.0031176882164367595
immune,seed44,source_disjoint,7,6.0,0.0023549855895857244
immune,seed44,source_disjoint,8,3.0,0.002836277571494972
immune,seed44,source_disjoint,9,4.0,0.0028786756387759026
immune,seed44,source_disjoint,10,7.0,0.002379087983643082
immune,seed44,source_disjoint,11,5.0,0.004224746952174433
immune,seed44,source_disjoint,12,4.0,0.002426516654493069
immune,seed44,source_disjoint,13,5.0,0.004142635557759455
immune,seed44,source_disjoint,14,2.0,0.002812874593060891
immune,seed44,source_disjoint,15,6.0,0.0043267477767235845
immune,seed44,source_disjoint,16,8.0,0.002486542686642396
immune,seed44,source_disjoint,17,1.0,0.0028787684102592574
immune,seed44,source_disjoint,18,3.0,0.0032383649005920355
immune,seed44,source_disjoint,19,9.0,0.0027303387831095665
immune,seed44,source_disjoint,20,6.0,0.002512457487988386
immune,seed44,source_disjoint,21,4.0,0.0026808238426370944
immune,seed44,source_disjoint,22,8.0,0.004529119537909708
immune,seed44,source_disjoint,23,3.0,0.003042751064424129
immune,seed44,source_disjoint,24,4.0,0.0033783297963430135
immune,seed44,source_disjoint,25,6.0,0.001981891052325972
immune,seed44,source_disjoint,26,8.0,0.001931849679598422
immune,seed44,source_disjoint,27,6.0,0.004709645686975869
immune,seed44,source_disjoint,28,1.0,0.001998642088970516
immune,seed44,source_disjoint,29,1.0,0.003080363953452166
immune,seed44,source_disjoint,30,6.0,0.0035457701728015076
immune,seed44,source_disjoint,31,9.0,0.0023930987052663286
immune,seed44,source_disjoint,32,6.0,0.0047179243526551794
immune,seed44,source_disjoint,33,1.0,0.002389025150228336
immune,seed44,source_disjoint,34,1.0,0.0025354559965682652
immune,seed44,source_disjoint,35,4.0,0.0010340125883994446
immune,seed44,source_disjoint,36,9.0,0.0029414023131304964
immune,seed44,source_disjoint,37,6.0,0.0019115074141207028
immune,seed44,source_disjoint,38,5.0,0.0030192544436432114
immune,seed44,source_disjoint,39,1.0,0.0019151297927709424
immune,seed44,source_disjoint,40,7.0,0.0029088904128103865
immune,seed44,source_disjoint,41,1.0,0.004500392998538127
immune,seed44,source_disjoint,42,2.0,0.003450557143301227
immune,seed44,source_disjoint,43,1.0,0.002500235189880339
immune,seed44,source_disjoint,44,3.0,0.001693321299275588
immune,seed44,source_disjoint,45,3.0,0.0016957522476615987
immune,seed44,source_disjoint,46,6.0,0.004764171934812515
immune,seed44,source_disjoint,47,4.0,0.004740546812322832
immune,seed44,source_disjoint,48,7.0,0.006806433199607837
immune,seed44,source_disjoint,49,6.0,0.0014245627840245778
immune,seed44,source_disjoint,50,2.0,0.002373134377174833
immune,seed44,source_disjoint,51,2.0,0.0034170381110703294
immune,seed44,source_disjoint,52,1.0,0.0023859381942162956
immune,seed44,source_disjoint,53,7.0,0.0025611947541130968
immune,seed44,source_disjoint,54,8.0,0.004308240421744639
immune,seed44,source_disjoint,55,4.0,0.003232878477539847
immune,seed44,source_disjoint,56,9.0,0.0030593640499581264
immune,seed44,source_disjoint,57,1.0,0.0015888381462755181
immune,seed44,source_disjoint,58,9.0,0.0037355900317853075
immune,seed44,source_disjoint,59,4.0,0.0025334647203350477
immune,seed44,source_disjoint,60,3.0,0.0027307274256045235
immune,seed44,source_disjoint,61,2.0,0.004534081843131321
immune,seed44,source_disjoint,62,8.0,0.004371135650728477
immune,seed44,source_disjoint,63,5.0,0.005231439993162882
immune,seed44,source_disjoint,64,2.0,0.004081288025165939
immune,seed44,source_disjoint,65,4.0,0.0029986260059871265
immune,seed44,source_disjoint,66,7.0,0.003278033689575679
immune,seed44,source_disjoint,67,4.0,0.0017512196416959456
immune,seed44,source_disjoint,68,9.0,0.0018081873981773662
immune,seed44,source_disjoint,69,9.0,0.0038016587225702383
immune,seed44,source_disjoint,70,4.0,0.003077255333154336
immune,seed44,source_disjoint,71,5.0,0.00423999692051147
immune,seed44,source_disjoint,72,9.0,0.001999245075016633
immune,seed44,source_disjoint,73,2.0,0.00408118593149249
immune,seed44,source_disjoint,74,9.0,0.004765116568978156
immune,seed44,source_disjoint,75,4.0,0.0017226392220045543
immune,seed44,source_disjoint,76,5.0,0.0031076455371721046
immune,seed44,source_disjoint,77,2.0,0.0020686833384738618
immune,seed44,source_disjoint,78,1.0,0.0029967579823835244
immune,seed44,source_disjoint,79,5.0,0.003774513676115156
immune,seed44,source_disjoint,80,2.0,0.0027515247767911184
immune,seed44,source_disjoint,81,4.0,0.001751448142306722
immune,seed44,source_disjoint,82,2.0,0.004457894541482529
immune,seed44,source_disjoint,83,1.0,0.00402428739234879
immune,seed44,source_disjoint,84,1.0,0.0030637168383914
immune,seed44,source_disjoint,85,9.0,0.002467864660337894
immune,seed44,source_disjoint,86,3.0,0.0018192591321584744
immune,seed44,source_disjoint,87,2.0,0.002404691014218025
immune,seed44,source_disjoint,88,8.0,0.0031093629605780703
immune,seed44,source_disjoint,89,8.0,0.0035207744306004576
immune,seed44,source_disjoint,90,2.0,0.0021959862459610523
immune,seed44,source_disjoint,91,9.0,0.003243961369163952
immune,seed44,source_disjoint,92,2.0,0.002889788546764167
immune,seed44,source_disjoint,93,1.0,0.0026062468134102337
immune,seed44,source_disjoint,94,4.0,0.003657220037008294
immune,seed44,source_disjoint,95,9.0,0.0034982149882045372
immune,seed44,source_disjoint,96,1.0,0.005019178839549597
immune,seed44,source_disjoint,97,4.0,0.002894585823141764
immune,seed44,source_disjoint,98,9.0,0.0023340012301144063
immune,seed44,source_disjoint,99,9.0,0.002443503499552805
immune,seed44,source_disjoint,100,5.0,0.0020751225898402934
immune,seed44,source_disjoint,101,6.0,0.00441447723905026
immune,seed44,source_disjoint,102,7.0,0.002639609735596459
immune,seed44,source_disjoint,103,3.0,0.005014132576639163
immune,seed44,source_disjoint,104,9.0,0.003061374533208771
immune,seed44,source_disjoint,105,7.0,0.004524916691488742
immune,seed44,source_disjoint,106,6.0,0.002570906537491456
immune,seed44,source_disjoint,107,9.0,0.002348674361612336
immune,seed44,source_disjoint,108,7.0,0.0038989544126137358
immune,seed44,source_disjoint,109,9.0,0.003762583906763324
immune,seed44,source_disjoint,110,5.0,0.0022412502278206865
immune,seed44,source_disjoint,111,3.0,0.004094052783554512
immune,seed44,source_disjoint,112,7.0,0.004039160181950321
immune,seed44,source_disjoint,113,9.0,0.0025297355188635736
immune,seed44,source_disjoint,114,6.0,0.0016867738282180566
immune,seed44,source_disjoint,115,8.0,0.0033037891415713463
immune,seed44,source_disjoint,116,4.0,0.0030012719620312314
immune,seed44,source_disjoint,117,2.0,0.0028901208864692014
immune,seed44,source_disjoint,118,6.0,0.004006147516767486
immune,seed44,source_disjoint,119,1.0,0.002253801394327508
immune,seed44,source_disjoint,120,2.0,0.00573503955041435
immune,seed44,source_disjoint,121,3.0,0.0022000713644916682
immune,seed44,source_disjoint,122,9.0,0.0025187403406803964
immune,seed44,source_disjoint,123,2.0,0.0033337029067732485
immune,seed44,source_disjoint,124,7.0,0.0018997748720905629
immune,seed44,source_disjoint,125,7.0,0.0032765570916392936
immune,seed44,source_disjoint,126,3.0,0.003228013241202126
immune,seed44,source_disjoint,127,3.0,0.004219318012905421
immune,seed44,source_disjoint,128,6.0,0.004231620337402961
immune,seed44,source_disjoint,129,9.0,0.0016250221598257232
immune,seed44,source_disjoint,130,8.0,0.0026108987310244367
immune,seed44,source_disjoint,131,7.0,0.002789552217201516
immune,seed44,source_disjoint,132,7.0,0.005501560957633157
immune,seed44,source_disjoint,133,5.0,0.00429269201041214
immune,seed44,source_disjoint,134,1.0,0.003666151873244002
immune,seed44,source_disjoint,135,2.0,0.002927909657722368
immune,seed44,source_disjoint,136,2.0,0.0023460823225318903
immune,seed44,source_disjoint,137,5.0,0.003136706940119586
immune,seed44,source_disjoint,138,7.0,0.003803328297325957
immune,seed44,source_disjoint,139,4.0,0.0015415493235879226
immune,seed44,source_disjoint,140,9.0,0.002001022113431325
immune,seed44,source_disjoint,141,1.0,0.004838071941874842
immune,seed44,source_disjoint,142,2.0,0.002202346706343546
immune,seed44,source_disjoint,143,6.0,0.002851100997247977
immune,seed44,source_disjoint,144,6.0,0.005972502119701127
immune,seed44,source_disjoint,145,1.0,0.003840629874743697
immune,seed44,source_disjoint,146,9.0,0.0034505224781005662
immune,seed44,source_disjoint,147,4.0,0.0012941800494647542
immune,seed44,source_disjoint,148,9.0,0.0026690338449006793
immune,seed44,source_disjoint,149,2.0,0.003005583729857473
immune,seed44,source_disjoint,150,8.0,0.0036184751256105622
immune,seed44,source_disjoint,151,3.0,0.004101375531048092
immune,seed44,source_disjoint,152,7.0,0.0036010821257823032
immune,seed44,source_disjoint,153,9.0,0.0027061377296556614
immune,seed44,source_disjoint,154,2.0,0.0035589628975229715
immune,seed44,source_disjoint,155,8.0,0.002777870503110437
immune,seed44,source_disjoint,156,5.0,0.004217023980691693
immune,seed44,source_disjoint,157,9.0,0.0022657032556955264
immune,seed44,source_disjoint,158,2.0,0.0028815650907301083
immune,seed44,source_disjoint,159,8.0,0.0030538506124403357
immune,seed44,source_disjoint,160,1.0,0.0027744972393902185
immune,seed44,source_disjoint,161,2.0,0.004661270443131997
immune,seed44,source_disjoint,162,7.0,0.003053004898454473
immune,seed44,source_disjoint,163,4.0,0.0025901924423390142
immune,seed44,source_disjoint,164,8.0,0.002890477537918844
immune,seed44,source_disjoint,165,6.0,0.006441658150538301
immune,seed44,source_disjoint,166,2.0,0.0023707484771773348
immune,seed44,source_disjoint,167,4.0,0.002692730857443963
immune,seed44,source_disjoint,168,6.0,0.004644571343993298
immune,seed44,source_disjoint,169,8.0,0.002998884371834677
immune,seed44,source_disjoint,170,8.0,0.004037309283511758
immune,seed44,source_disjoint,171,5.0,0.0036975517357300813
immune,seed44,source_disjoint,172,5.0,0.001997318837267997
immune,seed44,source_disjoint,173,1.0,0.0032065768440996574
immune,seed44,source_disjoint,174,9.0,0.0018702558918792305
immune,seed44,source_disjoint,175,6.0,0.0029363707934253157
immune,seed44,source_disjoint,176,7.0,0.0036505497210791325
immune,seed44,source_disjoint,177,3.0,0.004034878028044491
immune,seed44,source_disjoint,178,7.0,0.004525620379066676
immune,seed44,source_disjoint,179,1.0,0.0037638044710336304
immune,seed44,source_disjoint,180,2.0,0.002407637904768214
immune,seed44,source_disjoint,181,1.0,0.004103998790477981
immune,seed44,source_disjoint,182,7.0,0.006115161686421712
immune,seed44,source_disjoint,183,6.0,0.002890019238598395
immune,seed44,source_disjoint,184,4.0,0.002051672511868533
immune,seed44,source_disjoint,185,4.0,0.004296665444168025
immune,seed44,source_disjoint,186,7.0,0.0017360325083733306
immune,seed44,source_disjoint,187,6.0,0.003876722469541523
immune,seed44,source_disjoint,188,2.0,0.0039676544805693935
immune,seed44,source_disjoint,189,4.0,0.002100393907379928
immune,seed44,source_disjoint,190,1.0,0.0031966628033544683
immune,seed44,source_disjoint,191,2.0,0.003120235985927114
immune,seed44,source_disjoint,192,9.0,0.0017033821753949987
immune,seed44,source_disjoint,193,1.0,0.0026436350275216465
immune,seed44,source_disjoint,194,2.0,0.004287273797927137
immune,seed44,source_disjoint,195,1.0,0.0014209379829641326
immune,seed44,source_disjoint,196,1.0,0.0033924822292265636
immune,seed44,source_disjoint,197,1.0,0.0030097032334174276
immune,seed44,source_disjoint,198,9.0,0.002492383248428736
immune,seed44,source_disjoint,199,7.0,0.001652744066936199
immune,seed44,source_disjoint,200,8.0,0.003130520809295728
immune,seed44,source_disjoint,201,9.0,0.0030109026120012294
immune,seed44,source_disjoint,202,9.0,0.0022354728379797104
immune,seed44,source_disjoint,203,4.0,0.001983628737581705
immune,seed44,source_disjoint,204,1.0,0.0020622871259335642
immune,seed44,source_disjoint,205,9.0,0.0031150818153965715
immune,seed44,source_disjoint,206,8.0,0.003335121585866573
immune,seed44,source_disjoint,207,2.0,0.0028132055614404705
immune,seed44,source_disjoint,208,2.0,0.002349074825165702
immune,seed44,source_disjoint,209,3.0,0.001400186214751042
immune,seed44,source_disjoint,210,9.0,0.0015549702545964352
immune,seed44,source_disjoint,211,5.0,0.0016214061902935601
immune,seed44,source_disjoint,212,3.0,0.004153761634109673
immune,seed44,source_disjoint,213,6.0,0.0026366400366708213
immune,seed44,source_disjoint,214,7.0,0.002043831415963218
immune,seed44,source_disjoint,215,8.0,0.0021154175153443007
immune,seed44,source_disjoint,216,6.0,0.002070948868601624
immune,seed44,source_disjoint,217,7.0,0.002749040166041488
immune,seed44,source_disjoint,218,1.0,0.002859186608372223
immune,seed44,source_disjoint,219,5.0,0.0025783422759203594
immune,seed44,source_disjoint,220,7.0,0.001312420670201984
immune,seed44,source_disjoint,221,1.0,0.003292008161721513
immune,seed44,source_disjoint,222,7.0,0.0027958431330427627
immune,seed44,source_disjoint,223,5.0,0.001423957569013745
immune,seed44,source_disjoint,224,4.0,0.0030434584204767673
immune,seed44,source_disjoint,225,7.0,0.0033224165332680737
immune,seed44,source_disjoint,226,7.0,0.0030604215798026467
immune,seed44,source_disjoint,227,8.0,0.002900076273434438
immune,seed44,source_disjoint,228,9.0,0.002433943836208481
immune,seed44,source_disjoint,229,2.0,0.0021826479974172168
immune,seed44,source_disjoint,230,1.0,0.002507084538550395
immune,seed44,source_disjoint,231,9.0,0.0016098521018680688
immune,seed44,source_disjoint,232,4.0,0.0035991983964794253
immune,seed44,source_disjoint,233,9.0,0.0035672816278668066
immune,seed44,source_disjoint,234,7.0,0.0012589142299048407
immune,seed44,source_disjoint,235,7.0,0.005120102962086627
immune,seed44,source_disjoint,236,2.0,0.0018707716091514075
immune,seed44,source_disjoint,237,4.0,0.002324536652874822
immune,seed44,source_disjoint,238,7.0,0.00283255087433755
immune,seed44,source_disjoint,239,4.0,0.0034160143331785223
immune,seed44,source_disjoint,240,3.0,0.0027631223282611065
immune,seed44,source_disjoint,241,3.0,0.004146661350136895
immune,seed44,source_disjoint,242,9.0,0.0022027678116702705
immune,seed44,source_disjoint,243,5.0,0.004349013206483636
immune,seed44,source_disjoint,244,9.0,0.0038025122515663364
immune,seed44,source_disjoint,245,8.0,0.001650260306686956
immune,seed44,source_disjoint,246,7.0,0.0036784504334516467
immune,seed44,source_disjoint,247,4.0,0.0016325870037356659
immune,seed44,source_disjoint,248,5.0,0.0037282639346711798
immune,seed44,source_disjoint,249,1.0,0.004847876797720092
immune,seed44,source_disjoint,250,3.0,0.003987643609559988
immune,seed44,source_disjoint,251,9.0,0.002098674212207323
immune,seed44,source_disjoint,252,7.0,0.0032153651787976776
immune,seed44,source_disjoint,253,8.0,0.0025947612194026377
immune,seed44,source_disjoint,254,3.0,0.0012975049375660856
immune,seed44,source_disjoint,255,8.0,0.0029930534838259687
immune,seed44,source_disjoint,256,4.0,0.004988880034433273
immune,seed44,source_disjoint,257,7.0,0.002145228319598045
immune,seed44,source_disjoint,258,2.0,0.00352316705766313
immune,seed44,source_disjoint,259,1.0,0.002687806267580573
immune,seed44,source_disjoint,260,1.0,0.0033368059515380367
immune,seed44,source_disjoint,261,2.0,0.0033427999098637143
immune,seed44,source_disjoint,262,6.0,0.003865445563394497
immune,seed44,source_disjoint,263,1.0,0.0032217660232103955
immune,seed44,source_disjoint,264,3.0,0.0025392012837246315
immune,seed44,source_disjoint,265,4.0,0.003952492669332771
immune,seed44,source_disjoint,266,4.0,0.0024275599028812447
immune,seed44,source_disjoint,267,1.0,0.0027842218439139933
immune,seed44,source_disjoint,268,1.0,0.002589736156097878
immune,seed44,source_disjoint,269,8.0,0.001335084246796613
immune,seed44,source_disjoint,270,2.0,0.00446852965391753
immune,seed44,source_disjoint,271,7.0,0.0025680950251158194
immune,seed44,source_disjoint,272,9.0,0.0034871728482448574
immune,seed44,source_disjoint,273,9.0,0.002558400933949433
immune,seed44,source_disjoint,274,3.0,0.002176995595310359
immune,seed44,source_disjoint,275,8.0,0.0013931968268390054
immune,seed44,source_disjoint,276,9.0,0.0034787365509498097
immune,seed44,source_disjoint,277,8.0,0.0031051847728922593
immune,seed44,source_disjoint,278,5.0,0.004135556248937887
immune,seed44,source_disjoint,279,6.0,0.0035708599242740375
immune,seed44,source_disjoint,280,1.0,0.0032859356048852047
immune,seed44,source_disjoint,281,2.0,0.0026364443368420932
immune,seed44,source_disjoint,282,1.0,0.004684120916466342
immune,seed44,source_disjoint,283,3.0,0.0027960897513219646
immune,seed44,source_disjoint,284,3.0,0.0036577023304549703
immune,seed44,source_disjoint,285,4.0,0.0038625650477181975
immune,seed44,source_disjoint,286,8.0,0.0022307893855864633
immune,seed44,source_disjoint,287,8.0,0.002135147442972632
immune,seed44,source_disjoint,288,6.0,0.003316537215205251
immune,seed44,source_disjoint,289,7.0,0.0027193203243281883
immune,seed44,source_disjoint,290,2.0,0.0041061238761497445
immune,seed44,source_disjoint,291,5.0,0.0038691679600362013
immune,seed44,source_disjoint,292,2.0,0.004989848501182829
