domain,seed_tag,split_regime,layer,perm_idx,null_delta_auc,null_gain_logloss,null_gain_brier
immune,seed44,source_disjoint,0,75,0.0010115373428560837,0.0006511468416924848,0.00025342396171973425
immune,seed44,source_disjoint,0,76,0.00013250169666811917,-1.285853028171191e-05,2.020771856042769e-06
immune,seed44,source_disjoint,0,77,0.002142649387583573,0.001454604585505892,0.00021952762834764883
immune,seed44,source_disjoint,0,78,0.00037811459780889844,0.0008842831823154262,0.00030437786149320467
immune,seed44,source_disjoint,0,79,-4.524448178910845e-05,0.0001206172298438557,-7.149507080639328e-06
immune,seed44,source_disjoint,3,0,0.002197589115470522,0.0025669167828181183,0.0007499938700995523
immune,seed44,source_disjoint,3,1,0.0008240959183014596,0.0010003635641879227,0.0003060267440461728
immune,seed44,source_disjoint,3,2,0.000368419351711502,0.0013737588877932305,0.0005528811498440867
immune,seed44,source_disjoint,3,3,0.00012603819926981785,0.0008484120356572755,0.00025276176682853535
immune,seed44,source_disjoint,3,4,0.0006237274989497887,0.00029454583843413484,2.3136091340802967e-05
immune,seed44,source_disjoint,3,5,0.0008079371748053177,0.0009153535662992374,0.00029688659753690505
immune,seed44,source_disjoint,3,6,0.001832401512458448,0.0005538833858134695,-3.947157611150498e-05
immune,seed44,source_disjoint,3,7,-0.00016158743496097472,0.0002467179313126455,0.0001048473111392445
immune,seed44,source_disjoint,3,8,0.0010406230811492723,0.0014201802326838653,0.000633399828898068
immune,seed44,source_disjoint,3,9,0.0001680509323596091,0.0012643354453137357,0.0003262883498254543
immune,seed44,source_disjoint,3,10,5.4939727886837986e-05,0.0002951080570621767,0.00034518618044596105
immune,seed44,source_disjoint,3,11,-0.00017128268105859323,0.0002471339891135238,9.867025951312836e-05
immune,seed44,source_disjoint,3,12,-4.524448178910845e-05,9.017369677305487e-05,2.7140278015813646e-06
immune,seed44,source_disjoint,3,13,-0.0003037843777267124,0.0005207200353645192,0.0003598902218993061
immune,seed44,source_disjoint,3,14,0.0015577028730245912,0.0014373300588762516,0.0006056126402458617
immune,seed44,source_disjoint,3,15,0.001922890476036665,0.0009197784207324311,0.0002124209641548025
immune,seed44,source_disjoint,3,16,0.0010600135733445093,0.0010005905721626185,0.000397187645945013
immune,seed44,source_disjoint,3,17,0.000332870116019901,7.270693701771913e-05,-2.964027544141712e-05
immune,seed44,source_disjoint,3,18,0.0017613030410755792,0.0019417920080262996,0.0007931334311475635
immune,seed44,source_disjoint,3,19,0.0015932521087161922,0.0014718086680235443,0.0005791160361944547
immune,seed44,source_disjoint,3,20,0.004631095885984093,0.0035102637057274344,0.0008317708524765155
immune,seed44,source_disjoint,3,21,0.0008337911643991891,0.0005949284513111497,0.0002929837661182766
immune,seed44,source_disjoint,3,22,0.0006948259703325466,0.0012205947228296488,0.0003463598144774205
immune,seed44,source_disjoint,3,23,0.0014122741815597584,0.0012115534893246682,0.00033694554746699357
immune,seed44,source_disjoint,3,24,0.007856381087806619,0.005586388756795124,0.0015386252797121858
immune,seed44,source_disjoint,3,25,0.003916879423455977,0.004344069688391239,0.0011481492094365109
immune,seed44,source_disjoint,3,26,0.00366157127621769,0.002919477404995263,0.0006818827198014354
immune,seed44,source_disjoint,3,27,0.0023624082991304807,0.002662221405024423,0.0007354461986974481
immune,seed44,source_disjoint,3,28,0.001221601008305484,0.0004731471673444232,0.00016672534791467575
immune,seed44,source_disjoint,3,29,0.0007756196878131449,0.0012732970237857022,0.0003837429673970161
immune,seed44,source_disjoint,3,30,0.0010115373428564167,0.0004890834686304135,-6.449526020183005e-05
immune,seed44,source_disjoint,3,31,0.0023010050738454524,0.0022298419199475172,0.0007274328513373063
immune,seed44,source_disjoint,3,32,0.0019261222247358711,0.0024772344486744258,0.0008518847016443509
immune,seed44,source_disjoint,3,33,-0.0005687877710628397,0.00046421953428193996,0.0001881490472692704
immune,seed44,source_disjoint,3,34,0.0009953785993601638,0.0006446431053268031,0.0001712575171956554
immune,seed44,source_disjoint,3,35,0.00031024787512523577,0.00015575516960131264,6.412173803518884e-05
immune,seed44,source_disjoint,3,36,0.001037391332450066,0.0012764809081915462,0.0005256538299566738
immune,seed44,source_disjoint,3,37,0.0007142164625280056,0.00040900562425100206,4.089657588937645e-05
immune,seed44,source_disjoint,3,38,0.0006431179911450258,0.00044901019506454753,0.0001109374703122945
immune,seed44,source_disjoint,3,39,0.00026500339333634937,5.298048846386072e-05,-2.084267306010079e-05
immune,seed44,source_disjoint,3,40,0.00031347962382444194,0.000739759577782162,0.00027347315265155436
immune,seed44,source_disjoint,3,41,0.000720679959926307,0.0004306059698857556,4.02576635767371e-05
immune,seed44,source_disjoint,3,42,-4.2012733089791254e-05,-1.3718998692180406e-05,-1.2981212169110856e-05
immune,seed44,source_disjoint,3,43,0.0038069999676824118,0.0027823252108581387,0.000679116129571472
immune,seed44,source_disjoint,3,44,0.0010147690915555119,0.0007329018653688402,0.00026666467496325175
immune,seed44,source_disjoint,3,45,0.002944123064990478,0.0016911195842908566,0.0006274946606074638
immune,seed44,source_disjoint,3,46,0.0012054422648096752,0.0008325904101074144,0.00017367753000607777
immune,seed44,source_disjoint,3,47,0.0033383964062955185,0.004661557818328499,0.0016897303294177157
immune,seed44,source_disjoint,3,48,0.00011957470187140551,0.0005678408762224141,0.0001294883334090613
immune,seed44,source_disjoint,3,49,0.0004750670587855277,0.00048295400862874427,0.00015734734781266968
immune,seed44,source_disjoint,3,50,0.0018033157741654815,0.001014835458789276,0.00014071873956639225
immune,seed44,source_disjoint,3,51,-5.170797918729875e-05,0.0006220857141184255,0.0002889840451985315
immune,seed44,source_disjoint,3,52,0.00011957470187118346,0.001764416288843329,0.0005481785351009738
immune,seed44,source_disjoint,3,53,0.0035226060821511584,0.0022020330686423617,0.0006685126677451192
immune,seed44,source_disjoint,3,54,0.0008014736774067943,0.0011534331360071315,0.0005297926217393278
immune,seed44,source_disjoint,3,55,0.0031121739973499762,0.002651747252137626,0.0008931490608604931
immune,seed44,source_disjoint,3,56,0.001315321720583018,0.0014802699808268982,0.00040550114621554223
immune,seed44,source_disjoint,3,57,0.0038231587111787757,0.00193679827986587,0.00024299851609679846
immune,seed44,source_disjoint,3,58,0.0006625084833404848,0.0008504995412096927,0.00031173820785282413
immune,seed44,source_disjoint,3,59,0.0003231748699221715,1.599006848462814e-05,-5.696688053113963e-06
immune,seed44,source_disjoint,3,60,0.00016481918366040293,0.00047067278708523563,0.0002860559638450111
immune,seed44,source_disjoint,3,61,1.2926994796935709e-05,-1.076339089245426e-06,-2.765807997101577e-06
immune,seed44,source_disjoint,3,62,0.0008661086513912508,0.0013050012652539578,0.0002778231104103579
immune,seed44,source_disjoint,3,63,0.002427043273115159,0.001227279467133524,0.0003133896860653129
immune,seed44,source_disjoint,3,64,0.0008951943896843284,0.00020443380163220892,-3.091232507701491e-05
immune,seed44,source_disjoint,3,65,0.0009048896357820579,0.000690658055755855,0.0003220865526394612
immune,seed44,source_disjoint,3,66,0.0032802249297095853,0.00302999502767598,0.0008183257640650698
immune,seed44,source_disjoint,3,67,0.0004492130691917673,0.0010043959827755744,0.0004991570953001567
immune,seed44,source_disjoint,3,68,0.0007788514365123511,0.000747593155474402,0.00020124150005540464
immune,seed44,source_disjoint,3,69,0.001460750412048184,0.0013853037013317748,0.00047628666378404794
immune,seed44,source_disjoint,3,70,0.0014122741815598694,0.0010354324206336973,0.0002855835538790319
immune,seed44,source_disjoint,3,71,9.04889635782169e-05,0.00042649905245667474,0.0001264038835592507
immune,seed44,source_disjoint,3,72,0.0010600135733445093,0.0011721893352886759,0.00021331256370196727
immune,seed44,source_disjoint,3,73,0.0008402546617974904,0.0008968819610995493,0.00031341673530793646
immune,seed44,source_disjoint,3,74,0.001958439711728044,0.002860371221918845,0.001084145152305177
immune,seed44,source_disjoint,3,75,0.0008822673948873927,0.0010689579766798296,0.0004212073048089904
immune,seed44,source_disjoint,3,76,0.001312089971883923,0.0011405750088125943,0.0002200351504210718
immune,seed44,source_disjoint,3,77,-0.00019713667065257567,0.00022567395384992528,0.00011327697033278183
immune,seed44,source_disjoint,3,78,0.002385030540025257,0.0022445893526184535,0.0007777181882270001
immune,seed44,source_disjoint,3,79,0.0013023947257861934,0.0022425270881698545,0.0008754247160529527
immune,seed44,source_disjoint,7,0,0.0012539184952976568,0.0005444369121221371,0.00016600673363159624
immune,seed44,source_disjoint,7,1,0.0006915942216333404,0.0005862529235298175,0.00031758138679005565
immune,seed44,source_disjoint,7,2,0.001425201176356361,0.0011113854832655035,0.0003333505046940466
immune,seed44,source_disjoint,7,3,0.0011925152700124064,0.0005165897285585586,0.00014297713036068305
immune,seed44,source_disjoint,7,4,0.001018000840254496,0.00045310266814274636,7.897015284896725e-05
immune,seed44,source_disjoint,7,5,0.0017322173027825016,0.0019233019116605687,0.000878448237376428
immune,seed44,source_disjoint,7,6,0.0007239117086255131,0.00035842369788463557,8.788368976531125e-05
immune,seed44,source_disjoint,7,7,0.0005784830171603472,0.00023139003892008736,5.512623600448241e-05
immune,seed44,source_disjoint,7,8,0.0011892835213133113,0.00037751256451934445,4.77416049423085e-05
immune,seed44,source_disjoint,7,9,0.0003619558543125345,0.00021136931206955367,0.00012655252083590418
immune,seed44,source_disjoint,7,10,0.003716511004104195,0.001747361215307608,0.00042081679623653945
immune,seed44,source_disjoint,7,11,0.0007271434573247193,0.0003781488158159929,0.00013074557143302745
immune,seed44,source_disjoint,7,12,0.0009048896357818359,0.0009683065957460935,0.000328088133247334
immune,seed44,source_disjoint,7,13,0.0007012894677308479,0.00030074592104184505,7.398178874895578e-05
immune,seed44,source_disjoint,7,14,0.0006689719807386751,0.00028578415463864637,6.054268406127661e-05
immune,seed44,source_disjoint,7,15,0.0005526290275666979,0.0002670119635633794,4.903045564652597e-05
immune,seed44,source_disjoint,7,16,0.0007497656982191625,0.00030037124573972784,4.2020050815799737e-05
immune,seed44,source_disjoint,7,17,-0.0003199431212229653,2.4002267894507323e-05,5.5727956158352354e-05
immune,seed44,source_disjoint,7,18,0.0007077529651293712,0.00028762331667253616,6.556863608495056e-05
immune,seed44,source_disjoint,7,19,0.0006689719807385641,0.0002629491044415233,6.261564914783468e-05
immune,seed44,source_disjoint,7,20,0.0007433022008207502,0.0004685314079636571,0.00018617869536746712
immune,seed44,source_disjoint,7,21,0.0003005526290273952,5.7021642759613744e-05,-3.147448215787274e-05
immune,seed44,source_disjoint,7,22,0.00041366383350016633,0.0011582475921025903,0.0003380393998986819
immune,seed44,source_disjoint,7,23,-0.000258539895937937,0.00020427060578243061,7.812399548901006e-05
immune,seed44,source_disjoint,7,24,0.0011698930291180742,0.0004361039298848013,0.00010995145710149257
immune,seed44,source_disjoint,7,25,0.0006334227450472962,0.00029357185095446603,6.713400176749929e-05
immune,seed44,source_disjoint,7,26,0.001108489803832824,0.00038232132919036044,7.101115335314545e-05
immune,seed44,source_disjoint,7,27,2.2622240894443202e-05,-1.0723484711649967e-05,-8.62245777763504e-06
immune,seed44,source_disjoint,7,28,0.0006689719807386751,0.00034273422330977077,7.872208537013092e-05
immune,seed44,source_disjoint,7,29,0.0009145848818794544,0.00032745905942543896,6.926805807827563e-05
immune,seed44,source_disjoint,7,30,0.0026597291794587807,0.0017835354245905877,0.00047467140853618695
immune,seed44,source_disjoint,7,31,0.0007368387034222268,0.0001418649839404762,-1.0354966514053432e-05
immune,seed44,source_disjoint,7,32,0.002517532236693154,0.0008882418540995252,0.00015774061226522806
immune,seed44,source_disjoint,7,33,0.0025789354619784044,0.0007553142923577005,6.43898403082932e-05
immune,seed44,source_disjoint,7,34,0.0016255695957081429,0.0009764165579397299,0.0003260737255573465
immune,seed44,source_disjoint,7,35,0.0003134796238242199,4.793418569254415e-05,-2.039486621890907e-06
immune,seed44,source_disjoint,7,36,0.0003813463465079936,3.800025740130497e-05,-4.531109054253801e-05
immune,seed44,source_disjoint,7,37,0.0011731247778170584,0.000477357665226108,9.865779640058636e-05
immune,seed44,source_disjoint,7,38,0.001092331060336571,0.000370303253029558,0.00010333638261139644
immune,seed44,source_disjoint,7,39,0.0012797724848915282,0.000526943191758722,9.502427501398292e-05
immune,seed44,source_disjoint,7,40,0.0010276960863521145,0.0005459388064013027,0.00012647173620891627
immune,seed44,source_disjoint,7,41,0.0007239117086254021,0.0005921207772480175,0.00034333031895103505
immune,seed44,source_disjoint,7,42,-0.00038134634650832666,0.0001100877159433411,8.161617772492469e-05
immune,seed44,source_disjoint,7,43,6.786672268355165e-05,-1.8006719494367829e-06,-2.859881804362363e-05
immune,seed44,source_disjoint,7,44,-6.463497398634388e-06,0.0005663863877784503,0.0003332422839971705
immune,seed44,source_disjoint,7,45,0.001034159583750749,0.0004930301815864735,0.00013299613542167021
immune,seed44,source_disjoint,7,46,0.0015027631451377532,0.0008955862146343696,0.00043134885463255723
immune,seed44,source_disjoint,7,47,0.000943670620172532,0.00039857298096401816,8.498517795776928e-05
immune,seed44,source_disjoint,7,48,0.0018808777429465406,0.0014332013635710017,0.0005459765907730729
immune,seed44,source_disjoint,7,49,-0.00018744142455495716,5.643749631450978e-05,0.00011585354803594905
immune,seed44,source_disjoint,7,50,0.0014122741815595363,0.001375261778854886,0.0002767167268317716
immune,seed44,source_disjoint,7,51,0.0010050738454576713,0.00032314427589380523,5.349064619583621e-05
immune,seed44,source_disjoint,7,52,0.0007562291956176859,0.00047019237935080893,9.310998030637174e-05
immune,seed44,source_disjoint,7,53,0.0013185534692822243,0.0004621493613020111,0.0001870334031625065
immune,seed44,source_disjoint,7,54,0.0007788514365122401,0.00035418939620929235,9.951678418376741e-05
immune,seed44,source_disjoint,7,55,0.0005590925249652212,0.00034973427998868933,0.00010251063647928604
immune,seed44,source_disjoint,7,56,0.0034353488672718147,0.0015048971668366051,0.00043418342861006876
immune,seed44,source_disjoint,7,57,0.0008725721487895521,0.00042341253824312863,0.00012256172681771038
immune,seed44,source_disjoint,7,58,0.0007077529651292602,0.00034392728333298983,6.883775349614263e-05
immune,seed44,source_disjoint,7,59,0.000352260608215027,0.00041152399775695736,0.000189479552055144
immune,seed44,source_disjoint,7,60,0.000998610348059148,0.00039085494333046533,0.00013062203299615827
immune,seed44,source_disjoint,7,61,0.0012280645057038964,0.0009754001987984928,0.00020470238820957665
immune,seed44,source_disjoint,7,62,0.000943670620172532,0.0006705359423008206,0.000243659698186377
immune,seed44,source_disjoint,7,63,0.0013347122127781441,0.0005827806952347081,0.0002629012893922422
immune,seed44,source_disjoint,7,64,0.00019713667065235363,5.628156505788073e-06,-6.327618022300419e-05
immune,seed44,source_disjoint,7,65,0.0006560449859418505,0.00044124555433755486,0.00011456212789470732
immune,seed44,source_disjoint,7,66,0.0009113531331801372,0.0009901403794020935,0.0003580776805745811
immune,seed44,source_disjoint,7,67,0.001315321720583018,0.00083189298009545,4.385366734660501e-05
immune,seed44,source_disjoint,7,68,-1.9390492195348052e-05,-1.4099127863542726e-06,-6.395679834236834e-06
immune,seed44,source_disjoint,7,69,-9.69524609784056e-06,5.83717802960515e-05,7.14833299225448e-05
immune,seed44,source_disjoint,7,70,0.0011763565265163756,0.0006794916011038654,0.00014021486438237085
immune,seed44,source_disjoint,7,71,0.0007659244417153044,0.0003420626348096256,8.776587474237929e-05
immune,seed44,source_disjoint,7,72,0.0008273276670004437,0.0009247599508744875,0.00029648754421063295
immune,seed44,source_disjoint,7,73,0.0013767249458681574,0.0006972906343134522,0.0001229076505809279
immune,seed44,source_disjoint,7,74,-7.433022008218604e-05,7.019857800105722e-06,-2.984166114272657e-06
immune,seed44,source_disjoint,7,75,0.0009824516045632281,0.0004043628268627364,0.0001139451213629239
immune,seed44,source_disjoint,7,76,0.002646802184662067,0.0014816130016430673,0.00034545192259405333
immune,seed44,source_disjoint,7,77,0.004017063633131701,0.0031859902692012443,0.0011603799535309378
immune,seed44,source_disjoint,7,78,0.004240054293378037,0.0031778675867649153,0.001032501908020872
immune,seed44,source_disjoint,7,79,0.001942280968231791,0.0016818565864079038,0.0004884236846944279
immune,seed44,source_disjoint,11,0,0.006175871764211638,0.004432259523394266,0.0016088894898892425
immune,seed44,source_disjoint,11,1,0.0017839252819701334,0.0008882953306081354,0.00013412379316210532
immune,seed44,source_disjoint,11,2,0.0007626926930162092,0.0003679809712937576,9.02949653412699e-05
immune,seed44,source_disjoint,11,3,0.0023171638173415943,0.0010592119808154887,0.00026970531824738186
immune,seed44,source_disjoint,11,4,0.0012733089874932269,0.00039915552024316625,5.514015290783436e-05
immune,seed44,source_disjoint,11,5,0.0011408072908251077,0.0009107839763027314,0.0003166822803167546
immune,seed44,source_disjoint,11,6,0.0020036841935171523,0.0012453172149353708,0.0003780311574363149
immune,seed44,source_disjoint,11,7,0.0026564974307599076,0.0014461434167197806,0.0005120334394553838
immune,seed44,source_disjoint,11,8,0.002498141744498028,0.0013542551279100978,0.0004129837245654966
immune,seed44,source_disjoint,11,9,0.000795010180008493,0.0004338532886194457,0.00011387856054292933
immune,seed44,source_disjoint,11,10,8.079371748048736e-05,1.7598105604865744e-05,-8.569460593382816e-06
immune,seed44,source_disjoint,11,11,0.0025950942054746573,0.001490982320811185,0.000511622801238204
immune,seed44,source_disjoint,11,12,0.0007853149339107635,0.0005635640543902865,0.0002052531777415323
immune,seed44,source_disjoint,11,13,0.0013961154380637275,0.00037123521985898966,2.755876714641281e-05
immune,seed44,source_disjoint,11,14,0.001072940568141445,0.0013247083495599443,0.00035334671923070715
immune,seed44,source_disjoint,11,15,0.00027469863943374584,0.0005298204483579205,0.0002109611424958857
immune,seed44,source_disjoint,11,16,0.0009275118766766122,0.0004482374586960436,0.00012057840997728442
immune,seed44,source_disjoint,11,17,0.0007756196878131449,0.00036433536456209614,0.00013153264659396258
immune,seed44,source_disjoint,11,18,0.0015059948938370704,0.0011801397514575318,0.0004289022636609352
immune,seed44,source_disjoint,11,19,0.0020650874188024027,0.0016182069389764075,0.0005511087022466166
immune,seed44,source_disjoint,11,20,0.0022299066024625835,0.0011569436897501673,0.0002783183691851543
immune,seed44,source_disjoint,11,21,0.001719290307985677,0.0007542586773439108,9.21217559489429e-05
immune,seed44,source_disjoint,11,22,0.00114727078822352,0.0005798201671534109,0.0001375367454221621
immune,seed44,source_disjoint,11,23,0.0007594609443170031,0.00035387396699099183,7.071565011781966e-05
immune,seed44,source_disjoint,11,24,0.0006011052580552345,0.0006542858578862942,0.00027561568387299284
immune,seed44,source_disjoint,11,25,0.002517532236693376,0.0013898678865460479,0.0003403313454794221
immune,seed44,source_disjoint,11,26,0.0008661086513912508,0.0003816057262657213,5.642744568276625e-05
immune,seed44,source_disjoint,11,27,0.0012506867465985616,0.00048804414089148596,8.643182607276367e-05
immune,seed44,source_disjoint,11,28,0.002220211356365076,0.0011071598268607152,0.000556354305708745
immune,seed44,source_disjoint,11,29,0.002401189283521288,0.0011114821469984104,0.00027908780466889826
immune,seed44,source_disjoint,11,30,0.0022137478589665527,0.0014451200318557622,0.0005251687824435469
immune,seed44,source_disjoint,11,31,0.0014510551659503435,0.0006480344022035678,0.00022979451770532844
immune,seed44,source_disjoint,11,32,0.0024335067705135716,0.0014594614929860361,0.0004572213601077568
immune,seed44,source_disjoint,11,33,0.002869792844908514,0.0014060896012919044,0.00034093966888482097
immune,seed44,source_disjoint,11,34,0.001906731732540634,0.001208744668179773,0.0004636875641187421
immune,seed44,source_disjoint,11,35,0.0008822673948873927,0.0008716543987641878,0.00013799618257617774
immune,seed44,source_disjoint,11,36,0.002071550916200815,0.0013448497351293276,0.00035248284381414474
immune,seed44,source_disjoint,11,37,0.00203276993181023,0.001745015468900546,0.00049652840773734
immune,seed44,source_disjoint,11,38,0.00017451442975791043,3.75776990583776e-05,-8.171501447717944e-07
immune,seed44,source_disjoint,11,39,1.6158743496252903e-05,3.935333087934367e-05,1.1212993681758432e-05
immune,seed44,source_disjoint,11,40,0.001331480464079271,0.000322768052598732,4.92700411884317e-05
immune,seed44,source_disjoint,11,41,0.001997220696118518,0.002743078987168024,0.0009548739868898426
immune,seed44,source_disjoint,11,42,0.0039847461461398614,0.0027991886150779965,0.0008271283282868525
immune,seed44,source_disjoint,11,43,0.001405810684161235,0.000498118505980194,9.494808284640777e-05
immune,seed44,source_disjoint,11,44,0.0028794880910060217,0.0012328882844410693,0.0003299075800355933
immune,seed44,source_disjoint,11,45,0.0011246485473291878,0.0004796466842130753,0.0001509658436161243
immune,seed44,source_disjoint,11,46,0.00099861034805937,0.0008436078129270275,0.0003504728532404966
immune,seed44,source_disjoint,11,47,0.0025239957340916774,0.001033184161603029,0.00021434588171179159
immune,seed44,source_disjoint,11,48,0.001037391332450066,0.0003644241633832812,9.362258252296196e-05
immune,seed44,source_disjoint,11,49,0.006818989755356553,0.00427387537092333,0.0015750976925742732
immune,seed44,source_disjoint,11,50,0.0031024787512522467,0.0019293363005302155,0.0004336964815886968
immune,seed44,source_disjoint,11,51,0.0023203955660409115,0.001169652005010846,0.00030226420356530004
immune,seed44,source_disjoint,11,52,0.0011892835213134223,0.000705803528256943,0.00019287379594809528
immune,seed44,source_disjoint,11,53,0.00019067317325416333,0.0002288236319173409,9.092228658627577e-05
immune,seed44,source_disjoint,11,54,0.0008596451539928385,0.0004568603845124253,8.345919851890371e-05
immune,seed44,source_disjoint,11,55,0.002439970267911984,0.0017014930474261725,0.0005720456702125176
immune,seed44,source_disjoint,11,56,0.0004524448178910845,0.00010936022368357445,2.0586161493391097e-05
immune,seed44,source_disjoint,11,57,0.0022525288433571378,0.001197505549768496,0.0002988399580313439
immune,seed44,source_disjoint,11,58,0.0022072843615681403,0.0012960594039910234,0.00030673571049438797
immune,seed44,source_disjoint,11,59,0.002294541576447151,0.000996553390271382,0.00023785606574522333
immune,seed44,source_disjoint,11,60,0.002666192676857415,0.0009191679403630637,8.439356360520622e-05
immune,seed44,source_disjoint,11,61,0.0020489286753062608,0.0012876754940429613,0.00032001582876714507
immune,seed44,source_disjoint,11,62,0.0013896519406650931,0.0006295139260096283,0.00014736828826825144
immune,seed44,source_disjoint,11,63,0.0008596451539929495,0.0004675836303651981,0.00013558297374233197
immune,seed44,source_disjoint,11,64,0.0023171638173415943,0.0019745042795920598,0.0007069816727616474
immune,seed44,source_disjoint,11,65,0.0017225220566848831,0.0010269352055799486,0.0003022160058939738
immune,seed44,source_disjoint,11,66,0.0010664770707430327,0.00042094457420516207,5.020446515494048e-05
immune,seed44,source_disjoint,11,67,0.0023397860582361485,0.001118596072787137,0.0002743061955602366
immune,seed44,source_disjoint,11,68,0.0008564134052936323,0.00029175412203408246,2.2591354528950225e-05
immune,seed44,source_disjoint,11,69,0.001092331060336793,0.0006073329480109635,0.00020014424238370965
immune,seed44,source_disjoint,11,70,0.0009048896357819469,0.0009039506399866615,0.00022394058276842266
immune,seed44,source_disjoint,11,71,0.002068319167501498,0.000978329707081782,0.0002854938691175257
immune,seed44,source_disjoint,11,72,0.0009372071227742307,0.0010478839754583524,0.00036528920544165455
immune,seed44,source_disjoint,11,73,0.0011311120447274892,0.00036663516276813635,6.593814100555595e-05
immune,seed44,source_disjoint,11,74,0.002902110331900576,0.0015998701083444478,0.0005456593485361205
immune,seed44,source_disjoint,11,75,0.0005687877710629508,0.00010513518288535195,-2.73896727572831e-05
immune,seed44,source_disjoint,11,76,0.003015221536373236,0.0018857431101660938,0.0006135288234133673
immune,seed44,source_disjoint,11,77,0.0013896519406652041,0.000524866229755172,0.00010872014466867252
immune,seed44,source_disjoint,11,78,0.0011020263064345226,0.0004588774663180084,8.264311689396009e-05
immune,seed44,source_disjoint,11,79,0.0024464337653105073,0.0010620842953467102,0.00023194147430605216
immune,seed44,target_disjoint,0,0,0.0019243266116235613,0.0011372577017139118,0.0006349550156271311
immune,seed44,target_disjoint,0,1,0.0027932960893853886,0.0021098258189188868,0.0007965735959070686
immune,seed44,target_disjoint,0,2,0.0021938330873352285,0.0008080044301803646,0.00020282531114612645
immune,seed44,target_disjoint,0,3,0.005785573595417759,0.0034171227210234023,0.0011184656615165767
immune,seed44,target_disjoint,0,4,0.0002216501856319164,0.0004206091393160194,0.00024415390387208524
immune,seed44,target_disjoint,0,5,0.0014457637108270527,0.001281676788448427,0.0004764559867040663
immune,seed44,target_disjoint,0,6,0.0027630710640718092,0.0017890896749289675,0.00046933430392401276
immune,seed44,target_disjoint,0,7,0.0019167703552950277,0.002292117845289765,0.0007886655210774807
immune,seed44,target_disjoint,0,8,0.0014684324798122095,0.0009498639099992379,0.00027004473724892564
immune,seed44,target_disjoint,0,9,0.0007934069144781564,0.0008906826976216031,0.00040601471172158066
immune,seed44,target_disjoint,0,10,0.0025615708953155014,0.0016705109321657474,0.0005951382986250919
immune,seed44,target_disjoint,0,11,0.0018915828342005447,0.0009891007188733147,0.0003722559615400023
immune,seed44,target_disjoint,0,12,0.0009117882636227037,0.0005980396686353084,0.0001994006291144712
immune,seed44,target_disjoint,0,13,0.0029922775060323703,0.003348895523266726,0.0015141368023766644
immune,seed44,target_disjoint,0,14,0.0030552463087687443,0.0028044051156633776,0.0011976712649033328
immune,seed44,target_disjoint,0,15,0.0020124829354544183,0.0015324199301434693,0.00040980245370716983
immune,seed44,target_disjoint,0,16,0.0026018709290667186,0.0016217220016875866,0.0006206044547466538
immune,seed44,target_disjoint,0,17,0.0032491902211967405,0.001932131543224025,0.000608679353152175
immune,seed44,target_disjoint,0,18,0.0011082509281601371,0.0016773570576905095,0.0008879710384105122
immune,seed44,target_disjoint,0,19,0.0015465137952053176,0.00044697338404403597,0.00010924738419998414
immune,seed44,target_disjoint,0,20,0.0011057321760507,0.0012739533930252733,0.00047190665458368697
immune,seed44,target_disjoint,0,21,0.0009848320747968264,0.0008060721563393769,0.0003913502926511103
immune,seed44,target_disjoint,0,22,0.0020930830029569636,0.001096311794575533,0.00035492360432509695
immune,seed44,target_disjoint,0,23,0.002020039191782841,0.0020846900919882505,0.0009115603764854596
immune,seed44,target_disjoint,0,24,0.005233966883447239,0.0034146512183351185,0.0010294599005420402
immune,seed44,target_disjoint,0,25,0.001271969815274554,0.0010319227366936135,0.0004901322698889765
immune,seed44,target_disjoint,0,26,0.0012770073194936504,0.0008740276554596305,0.0003767809451574178
immune,seed44,target_disjoint,0,27,0.0016497826316930198,0.0011912651448876543,0.00047603917265956475
immune,seed44,target_disjoint,0,28,0.0007606631370553618,0.00026654391095576324,3.989792073483267e-05
immune,seed44,target_disjoint,0,29,0.0033600153140128652,0.0020022975031294132,0.0004983473419156725
immune,seed44,target_disjoint,0,30,0.0003349940305573673,0.00011833795645255218,2.3852205711216712e-05
immune,seed44,target_disjoint,0,31,0.0008085194271348906,0.0002388657302423991,4.440099640909412e-05
immune,seed44,target_disjoint,0,32,0.0034280216209680026,0.002195318803206725,0.000682423808726601
immune,seed44,target_disjoint,0,33,0.0022039080957729773,0.001656637008577766,0.0006346952356282021
immune,seed44,target_disjoint,0,34,0.0013021948405881334,0.0007136759353858491,0.0002201760964808397
immune,seed44,target_disjoint,0,35,0.00416601598903843,0.001872614899105507,0.000433620002434687
immune,seed44,target_disjoint,0,36,0.0022416893774148683,0.002039484420479465,0.0011159276467062607
immune,seed44,target_disjoint,0,37,-4.030003375121716e-05,0.00038243566174017696,0.0003048777161862304
immune,seed44,target_disjoint,0,38,0.0006976943343189879,0.0002680550392025749,0.0001573271203973714
immune,seed44,target_disjoint,0,39,0.001093138415503403,0.0009048276998186444,0.0003900269198253148
immune,seed44,target_disjoint,0,40,0.00041811285016946087,0.0008172268546728367,0.0004362435881932192
immune,seed44,target_disjoint,0,41,0.002546458382658656,0.0018876770505925067,0.0004266017985704307
immune,seed44,target_disjoint,0,42,0.001715270186538831,0.001082109840738421,0.00043671560080577043
immune,seed44,target_disjoint,0,43,0.0024230395292955675,0.00121696689671702,0.00024503748058107844
