domain,seed_tag,layer,sample_size,pca_dim,bootstrap_idx,h1_observed,h1_null_mean,h1_null_std,h1_delta_observed_minus_null,h1_delta_z,p_h1_upper
immune,seed44,3,180,10,0,7.513329267501831,8.055378956099352,1.5530362064526164,-0.5420496885975208,-0.34902578960900293,0.6
immune,seed44,3,180,10,1,12.550273895263672,8.541213164726893,1.5048847252394193,4.009060730536779,2.6640317764106,0.04
immune,seed44,3,180,10,2,9.627606391906738,7.42912282794714,1.2045429554866753,2.1984835639595985,1.825159951432515,0.12
immune,seed44,3,180,10,3,13.359726428985596,8.87593188881874,1.479091280332817,4.483794540166855,3.0314522144478357,0.04
immune,seed44,3,180,14,0,17.431892156600952,10.70826600988706,1.7404618604340447,6.723626146713892,3.8631275385569173,0.04
immune,seed44,3,180,14,1,10.922167301177979,6.8181062489748,1.4752053994177445,4.104061052203178,2.7820268628633014,0.04
immune,seed44,3,180,14,2,14.600921630859375,7.657652760545413,1.4192568834433483,6.943268870313962,4.892186147849623,0.04
immune,seed44,3,180,14,3,12.065813541412354,7.121517017483711,1.709270283111898,4.944296523928642,2.892635863319649,0.04
immune,seed44,4,120,10,0,4.873475551605225,3.2229611376921334,0.964751053483756,1.6505144139130912,1.710818978888073,0.12
immune,seed44,4,120,10,1,9.684473514556885,4.966511696577072,1.3048329049435574,4.717961817979813,3.6157593792196216,0.04
immune,seed44,4,120,10,2,10.094656229019165,4.83749237159888,1.4845119018557658,5.257163857420285,3.5413416674578646,0.04
immune,seed44,4,120,10,3,4.655783653259277,3.855437864859899,0.996258609596702,0.8003457883993783,0.8033514389602283,0.24
immune,seed44,4,120,14,0,10.308997631072998,4.978357190887134,1.6419325705488634,5.3306404401858645,3.2465647691959596,0.04
immune,seed44,4,120,14,1,6.687621593475342,3.6465502232313156,1.4191235051974231,3.041071370244026,2.1429222734761493,0.08
immune,seed44,4,120,14,2,6.036425590515137,3.7394635627667108,1.1548519802470893,2.296962027748426,1.9889666078833814,0.08
immune,seed44,4,120,14,3,9.866872072219849,4.871419742703438,1.1193601472416246,4.995452329516411,4.462774860587671,0.04
immune,seed44,4,180,10,0,12.379241228103638,6.897569524745147,1.3856047792003388,5.481671703358491,3.9561581929342933,0.04
immune,seed44,4,180,10,1,12.322245359420776,8.117460265755653,1.4320198183124373,4.204785093665123,2.9362618009602595,0.04
immune,seed44,4,180,10,2,14.866682529449463,10.489706551035246,1.985204306874621,4.376975978414217,2.204798750965965,0.04
immune,seed44,4,180,10,3,11.368336200714111,7.327639075616996,1.3989570781480176,4.0406971250971155,2.8883639000261185,0.08
immune,seed44,4,180,14,0,14.48862910270691,7.774872983495395,1.6815793380651627,6.7137561192115145,3.9925300955135903,0.04
immune,seed44,4,180,14,1,9.530465126037598,6.529792999227841,1.2601300538259737,3.0006721268097563,2.381240027819315,0.04
immune,seed44,4,180,14,2,13.343039751052856,7.659086813529332,1.4501209449203576,5.683952937523524,3.9196406020575427,0.04
immune,seed44,4,180,14,3,15.464017391204834,6.595401210089524,1.2640585518862404,8.86861618111531,7.015985264974862,0.04
immune,seed44,5,120,10,0,5.304438829421997,3.5085643405715623,1.010220588837889,1.7958744888504348,1.777705292206151,0.04
immune,seed44,5,120,10,1,9.436075687408447,4.042622551321983,1.2912920865960416,5.393453136086464,4.1767878761863155,0.04
immune,seed44,5,120,10,2,6.585937023162842,5.0068331609169645,1.226651316804182,1.5791038622458773,1.2873290390888077,0.16
immune,seed44,5,120,10,3,6.216588020324707,3.7117182513078055,0.8764004432834704,2.5048697690169015,2.858133842075855,0.04
immune,seed44,5,120,14,0,9.85506296157837,4.070621843139331,1.265905808803567,5.784441118439038,4.569408777211174,0.04
immune,seed44,5,120,14,1,10.240770816802979,4.771207009752591,1.3343882520838743,5.469563807050387,4.09892982376741,0.04
immune,seed44,5,120,14,2,7.5864176750183105,5.818335264921188,1.4973305756928046,1.7680824100971222,1.1808230177215338,0.12
immune,seed44,5,120,14,3,7.483208656311035,4.261719276507695,1.2059416409822539,3.22148937980334,2.671347657012698,0.04
immune,seed44,5,180,10,0,12.523990631103516,4.360623308767875,1.0345376256667485,8.163367322335642,7.890836555300346,0.04
immune,seed44,5,180,10,1,9.025585174560547,7.377362813800573,1.3479379662842792,1.6482223607599735,1.2227731548215708,0.16
immune,seed44,5,180,10,2,14.420373678207397,8.732359873751799,1.6832403422935567,5.688013804455599,3.3792047743615723,0.04
immune,seed44,5,180,10,3,7.195060729980469,6.936263223489125,1.4826130234558368,0.2587975064913435,0.17455499326017987,0.48
immune,seed44,5,180,14,0,14.615567207336426,8.331629032890001,1.9070253493364686,6.283938174446424,3.2951518831869273,0.04
immune,seed44,5,180,14,1,13.272658109664917,7.039710904161136,1.622875442891794,6.232947205503781,3.8406811988951173,0.04
immune,seed44,5,180,14,2,13.069839477539062,7.0715963790814085,1.495465964623969,5.998243098457654,4.0109525969418796,0.04
immune,seed44,5,180,14,3,18.26624369621277,8.375052109360695,1.341543667235289,9.891191586852074,7.372992636060275,0.04
immune,seed44,6,120,10,0,6.092065334320068,5.1392911324898405,1.3875001471294994,0.9527742018302279,0.6866840361168038,0.28
immune,seed44,6,120,10,1,8.14121389389038,4.1444791952768965,1.3621280072215611,3.9967346986134844,2.934184360419805,0.04
immune,seed44,6,120,10,2,8.51403284072876,4.418707172075908,1.0120152736528372,4.095325668652852,4.046703415674943,0.04
immune,seed44,6,120,10,3,5.5401551723480225,4.44708210726579,0.8610981551506088,1.0930730650822325,1.2693942697179001,0.16
immune,seed44,6,120,14,0,10.407733917236328,5.650594333807628,1.3552778404504837,4.7571395834287005,3.510084381175582,0.04
immune,seed44,6,120,14,1,6.040889739990234,5.79937328894933,1.4233503501260116,0.24151645104090402,0.16968166049197972,0.52
immune,seed44,6,120,14,2,12.289031028747559,4.535623242457707,1.5611396920570015,7.753407786289851,4.966504804645148,0.04
immune,seed44,6,120,14,3,4.586103439331055,4.145481646060944,1.1873784519761694,0.4406217932701111,0.3710879140224337,0.28
immune,seed44,6,180,10,0,8.258383989334106,6.767723175386588,1.181526386888673,1.4906608139475184,1.2616398831440852,0.16
immune,seed44,6,180,10,1,10.429931402206421,6.328088944156964,1.085620292878717,4.101842458049457,3.778339886586262,0.04
immune,seed44,6,180,10,2,13.613198280334473,7.051377293964227,1.5327948361731034,6.561820986370246,4.280951910349629,0.04
immune,seed44,6,180,10,3,11.48142409324646,7.770092807710171,1.231922589834556,3.711331285536289,3.0126335154078774,0.04
immune,seed44,6,180,14,0,14.633862733840942,6.880118784805139,1.5330553061110272,7.753743949035804,5.057706602671354,0.04
immune,seed44,6,180,14,1,14.260355234146118,9.059219186504682,1.5837042456252846,5.201136047641436,3.2841586797058455,0.04
immune,seed44,6,180,14,2,9.995377540588379,6.336295676728089,1.2981111034462693,3.6590818638602896,2.818774025834353,0.04
immune,seed44,6,180,14,3,14.954224586486816,8.316836973031362,1.6764907391401147,6.637387613455454,3.959095898675066,0.04
immune,seed44,7,120,10,0,9.129039287567139,4.362981545428435,1.4869487765973552,4.766057742138703,3.205260203945831,0.04
immune,seed44,7,120,10,1,6.743860244750977,4.897378345330556,1.092913253222097,1.8464818994204206,1.6895045350462796,0.04
immune,seed44,7,120,10,2,5.151500701904297,2.6608390187223754,0.9400505025988443,2.4906616831819215,2.649497738309582,0.08
immune,seed44,7,120,10,3,5.921769380569458,4.283178672194481,0.862689661496776,1.6385907083749771,1.8993976392769178,0.08
immune,seed44,7,120,14,0,7.459268093109131,4.362215206027031,1.4173011968840852,3.0970528870821,2.185176229093538,0.08
immune,seed44,7,120,14,1,7.826239585876465,4.178709263602893,1.0135666667129426,3.647530322273572,3.5987078486943767,0.04
immune,seed44,7,120,14,2,6.354520797729492,3.066413030028343,0.8142694218498419,3.288107767701149,4.038107873673041,0.04
immune,seed44,7,120,14,3,4.576003074645996,3.5627983262141547,1.3629153229733262,1.0132047484318414,0.7434099027355796,0.28
immune,seed44,7,180,10,0,9.715479373931885,6.173126503825188,1.437983910433204,3.542352870106697,2.4634162051063,0.04
immune,seed44,7,180,10,1,7.425611734390259,5.34391342351834,1.3028030112076197,2.0816983108719187,1.597861143523493,0.12
immune,seed44,7,180,10,2,11.61909794807434,5.844828004638354,1.2600184173136733,5.7742699434359865,4.582686934976628,0.04
immune,seed44,7,180,10,3,7.102434873580933,6.663545221090317,1.4590602749625003,0.43888965249061584,0.3008029618249273,0.32
immune,seed44,7,180,14,0,13.149614810943604,5.389746119578679,1.1356933407778715,7.759868691364924,6.832714788322378,0.04
immune,seed44,7,180,14,1,12.48408555984497,7.960696558157603,2.0746081257934788,4.5233890016873675,2.1803582774346557,0.08
immune,seed44,7,180,14,2,9.732698440551758,9.582590440909067,1.5644998543007913,0.15010799964269061,0.0959463173704358,0.28
immune,seed44,7,180,14,3,10.077787637710571,6.117518792549769,1.3815904808274437,3.960268845160802,2.8664563756421613,0.04
immune,seed44,8,120,10,0,6.179766654968262,3.3820018817981086,0.9502900168236753,2.797764773170153,2.9441167650876805,0.04
immune,seed44,8,120,10,1,3.4151790142059326,3.422505348920822,1.2542205164358795,-0.007326334714889526,-0.0058413449732647,0.44
immune,seed44,8,120,10,2,5.433930397033691,3.547785604993502,1.0887837211861826,1.8861447920401893,1.7323411009975196,0.08
immune,seed44,8,120,10,3,8.66491436958313,3.164287450412909,0.9652686893386697,5.500626919170221,5.69854484479373,0.04
immune,seed44,8,120,14,0,8.5857253074646,3.5068974743286767,1.2893086481058287,5.078827833135923,3.9391869717605874,0.04
immune,seed44,8,120,14,1,9.814804315567017,4.17622683942318,1.1745143282557235,5.638577476143837,4.800773677846007,0.04
immune,seed44,8,120,14,2,6.242964267730713,3.274954934914907,1.17653250789282,2.968009332815806,2.5226751580446014,0.04
immune,seed44,8,120,14,3,5.124330043792725,2.9171585390965142,1.0349674760626633,2.2071715046962104,2.1325998677372686,0.04
immune,seed44,8,180,10,0,11.85207200050354,5.751344330608845,1.393368236204517,6.100727669894695,4.378403000009851,0.04
immune,seed44,8,180,10,1,11.468219757080078,6.740370646119118,1.2782700940294298,4.72784911096096,3.698630774000944,0.04
immune,seed44,8,180,10,2,17.28158140182495,8.126403172810873,2.2580259687089255,9.155178229014078,4.054505285514604,0.04
immune,seed44,8,180,10,3,17.73926544189453,8.792665792008242,1.8822586876006604,8.94659964988629,4.753119060662972,0.04
immune,seed44,8,180,14,0,9.836045265197754,6.057801723480225,1.57829029796059,3.7782435417175293,2.393883776771457,0.08
immune,seed44,8,180,14,1,12.202866792678833,7.252269317706426,1.730151766432162,4.950597474972407,2.861366018959095,0.04
immune,seed44,8,180,14,2,10.92997670173645,5.696145236492157,1.6028225564191507,5.233831465244293,3.265384206765693,0.04
immune,seed44,8,180,14,3,11.190196990966797,6.579241504271825,1.0082552212195615,4.610955486694972,4.573202682297511,0.04
immune,seed44,9,120,10,0,4.352641820907593,1.787802370886008,0.7672720482523946,2.5648394500215845,3.3428031850250277,0.04
immune,seed44,9,120,10,1,2.228196382522583,3.4220768262942634,0.9279037526713932,-1.1938804437716803,-1.2866425413712463,0.84
immune,seed44,9,120,10,2,7.259663343429565,4.344115460912387,1.2380747940588137,2.9155478825171786,2.3549044808546302,0.08
immune,seed44,9,120,10,3,10.039128303527832,4.172227668265502,1.1590790915660434,5.86690063526233,5.06169136592207,0.04
immune,seed44,9,120,14,0,5.852086067199707,2.8248374462127686,0.9071862280660544,3.0272486209869385,3.33696491855204,0.04
immune,seed44,9,120,14,1,8.27988862991333,3.8848026990890503,1.2716163206116733,4.39508593082428,3.456298771986392,0.04
immune,seed44,9,120,14,2,7.965126037597656,3.0166250045100846,1.0806395862075904,4.948501033087572,4.579233531389191,0.04
immune,seed44,9,120,14,3,5.452614784240723,3.1315765728553138,0.9649160454178934,2.321038211385409,2.4054302133350527,0.08
immune,seed44,9,180,10,0,10.027629852294922,5.335811133186023,1.1425778643904831,4.691818719108899,4.106344837605829,0.04
immune,seed44,9,180,10,1,6.208436489105225,5.936443939805031,1.4165361884531995,0.2719925493001938,0.19201242532687166,0.36
immune,seed44,9,180,10,2,10.93940258026123,6.42439204454422,0.9433447395876932,4.5150105357170105,4.786172373107428,0.04
immune,seed44,9,180,10,3,8.857277870178223,5.39902816961209,1.1689682007415687,3.4582497005661326,2.958377905758184,0.04
immune,seed44,9,180,14,0,8.60400915145874,4.611905040840308,1.1293966441720056,3.992104110618432,3.5347228342531865,0.04
immune,seed44,9,180,14,1,3.986166000366211,3.859543412923813,1.2204757683912764,0.12662258744239807,0.10374854677004547,0.48
immune,seed44,9,180,14,2,8.30641794204712,4.815333895385265,0.8943063830519334,3.491084046661854,3.9036778769759093,0.04
immune,seed44,9,180,14,3,9.695189476013184,6.878408496578534,1.5318071324966758,2.8167809794346494,1.8388613800255305,0.04
immune,seed44,10,120,10,0,5.838525056838989,2.087559034427007,0.663106752656861,3.750966022411982,5.656654832312266,0.04
immune,seed44,10,120,10,1,6.2053937911987305,2.581325570742289,0.8195091957020604,3.6240682204564414,4.422242282381613,0.04
immune,seed44,10,120,10,2,0.5076918601989746,2.069435882071654,0.7193647016175123,-1.5617440218726792,-2.171004521336741,1.0
immune,seed44,10,120,10,3,4.412808656692505,1.5969663113355637,0.44743893228611314,2.8158423453569412,6.293243917503176,0.04
immune,seed44,10,120,14,0,1.8973414897918701,2.633788585662842,0.8186621517644677,-0.7364470958709717,-0.8995738881834573,0.84
immune,seed44,10,120,14,1,4.710372686386108,2.0167764524618783,0.7146031252344403,2.69359623392423,3.769359711757741,0.04
immune,seed44,10,120,14,2,3.9901208877563477,2.8868314872185388,1.0897851824477773,1.1032894005378089,1.0123916321263497,0.16
immune,seed44,10,120,14,3,3.0172133445739746,1.813169630865256,0.5744788503778323,1.2040437137087185,2.095888666433822,0.08
immune,seed44,10,180,10,0,5.432771325111389,4.64817138761282,0.9003973495449497,0.7845999374985695,0.8713929878000021,0.28
immune,seed44,10,180,10,1,6.974943161010742,3.672103894253572,0.7436686976067692,3.30283926675717,4.44127777993735,0.04
immune,seed44,10,180,10,2,10.379901885986328,4.81914858520031,1.1004312749971865,5.560753300786018,5.053249050693316,0.04
immune,seed44,10,180,10,3,8.51626205444336,4.999465301632881,1.1632598792217892,3.516796752810478,3.023225345087943,0.04
immune,seed44,10,180,14,0,7.315731048583984,3.831950582563877,1.1357046810200702,3.4837804660201073,3.0675055946969687,0.08
immune,seed44,10,180,14,1,10.974741458892822,5.0482611283659935,1.2145515247905463,5.926480330526829,4.879562706628941,0.04
immune,seed44,10,180,14,2,8.132554769515991,4.566636922458808,1.0253053924362368,3.5659178470571833,3.4779080163679503,0.04
immune,seed44,10,180,14,3,8.813860654830933,4.480521284043789,1.183451235120464,4.333339370787144,3.661612104096912,0.04
immune,seed44,11,120,10,0,2.7900421619415283,1.8652843435605366,0.510734850746167,0.9247578183809917,1.810641696409221,0.04
immune,seed44,11,120,10,1,2.740560293197632,2.1293885409832,0.7663240374588455,0.6111717522144318,0.7975369707096224,0.28
immune,seed44,11,120,10,2,0.6207175254821777,1.1698921198646228,0.4224207333492928,-0.5491745943824451,-1.3000654317511355,0.92
immune,seed44,11,120,10,3,3.3774465322494507,2.311559227605661,0.8474675011821946,1.0658873046437898,1.2577323636589877,0.16
immune,seed44,11,120,14,0,3.50179386138916,2.0813956037163734,0.6019641643517322,1.4203982576727867,2.359606002199213,0.08
immune,seed44,11,120,14,1,1.8720757961273193,1.2942886302868526,0.38117216359001505,0.5777871658404667,1.5158167870466848,0.16
immune,seed44,11,120,14,2,2.9429728984832764,1.8533592497309048,0.5767164652241991,1.0896136487523715,1.8893402782239674,0.08
immune,seed44,11,120,14,3,3.019979953765869,2.437060167392095,0.5873376655923174,0.5829197863737741,0.9924781254977645,0.12
immune,seed44,11,180,10,0,3.0974957942962646,2.158189388612906,0.5398897608477861,0.9393064056833587,1.739811480159504,0.08
immune,seed44,11,180,10,1,5.940394639968872,3.625348549336195,0.6412273687724902,2.315046090632677,3.610335740119864,0.04
immune,seed44,11,180,10,2,4.129698276519775,3.454187241072456,0.6789782050311933,0.6755110354473195,0.9948935465776725,0.28
immune,seed44,11,180,10,3,3.920668840408325,3.367109403014183,0.7032563367268955,0.5535594373941422,0.7871375026400587,0.28
immune,seed44,11,180,14,0,4.819606423377991,3.503035264710585,0.7685644555726879,1.3165711586674056,1.7130263407424298,0.04
immune,seed44,11,180,14,1,3.93418288230896,2.8610614761710167,0.671975308339895,1.0731214061379433,1.59696553016525,0.12
immune,seed44,11,180,14,2,6.512679219245911,3.4286315788825354,0.9006682873539429,3.084047640363375,3.424177003055993,0.04
immune,seed44,11,180,14,3,7.405206799507141,3.804281455775102,0.640104328380986,3.600925343732039,5.625528805928122,0.04
