null_kind,domain,seed_tag,split_regime,transition_from,transition_to,perm_idx,null_delta_auc
interaction_partner_shuffle,immune,seed43,source_disjoint,7,11,2,-0.14529291570107894
interaction_partner_shuffle,immune,seed43,source_disjoint,7,11,3,-0.11552789614014103
interaction_partner_shuffle,immune,seed43,source_disjoint,7,11,4,-0.13462161421345087
interaction_partner_shuffle,immune,seed43,source_disjoint,7,11,5,-0.1466447384814732
interaction_partner_shuffle,immune,seed43,source_disjoint,7,11,6,-0.13471505818444596
interaction_partner_shuffle,immune,seed43,source_disjoint,7,11,7,-0.15506715506715507
interaction_partner_shuffle,immune,seed43,source_disjoint,7,11,8,-0.11873613914430248
interaction_partner_shuffle,immune,seed43,source_disjoint,7,11,9,-0.11580822805312607
interaction_partner_shuffle,immune,seed43,source_disjoint,7,11,10,-0.15872392913209232
interaction_partner_shuffle,immune,seed43,source_disjoint,7,11,11,-0.16435548578405734
interaction_partner_shuffle,immune,seed43,target_disjoint,0,3,0,-0.1409897376598973
interaction_partner_shuffle,immune,seed43,target_disjoint,0,3,1,-0.12930909879309105
interaction_partner_shuffle,immune,seed43,target_disjoint,0,3,2,-0.14709655272096556
interaction_partner_shuffle,immune,seed43,target_disjoint,0,3,3,-0.12952139192021395
interaction_partner_shuffle,immune,seed43,target_disjoint,0,3,4,-0.13294970007949702
interaction_partner_shuffle,immune,seed43,target_disjoint,0,3,5,-0.13268320445183213
interaction_partner_shuffle,immune,seed43,target_disjoint,0,3,6,-0.12284996747849974
interaction_partner_shuffle,immune,seed43,target_disjoint,0,3,7,-0.1192364674423646
interaction_partner_shuffle,immune,seed43,target_disjoint,0,3,8,-0.14285069017850693
interaction_partner_shuffle,immune,seed43,target_disjoint,0,3,9,-0.13816669075666688
interaction_partner_shuffle,immune,seed43,target_disjoint,0,3,10,-0.12222663872226636
interaction_partner_shuffle,immune,seed43,target_disjoint,0,3,11,-0.12693322251933226
interaction_partner_shuffle,immune,seed43,target_disjoint,3,7,0,-0.1525077690250778
interaction_partner_shuffle,immune,seed43,target_disjoint,3,7,1,-0.15461714967117146
interaction_partner_shuffle,immune,seed43,target_disjoint,3,7,2,-0.15005510587555104
interaction_partner_shuffle,immune,seed43,target_disjoint,3,7,3,-0.1512023921370238
interaction_partner_shuffle,immune,seed43,target_disjoint,3,7,4,-0.1586552359615524
interaction_partner_shuffle,immune,seed43,target_disjoint,3,7,5,-0.1820933005709331
interaction_partner_shuffle,immune,seed43,target_disjoint,3,7,6,-0.1596128134711281
interaction_partner_shuffle,immune,seed43,target_disjoint,3,7,7,-0.16732763604827638
interaction_partner_shuffle,immune,seed43,target_disjoint,3,7,8,-0.16286044662860444
interaction_partner_shuffle,immune,seed43,target_disjoint,3,7,9,-0.14830255835802553
interaction_partner_shuffle,immune,seed43,target_disjoint,3,7,10,-0.14089036640890373
interaction_partner_shuffle,immune,seed43,target_disjoint,3,7,11,-0.18312766495627653
interaction_partner_shuffle,immune,seed43,target_disjoint,7,11,0,-0.1620383753703838
interaction_partner_shuffle,immune,seed43,target_disjoint,7,11,1,-0.14523108332731083
interaction_partner_shuffle,immune,seed43,target_disjoint,7,11,2,-0.18768970875189706
interaction_partner_shuffle,immune,seed43,target_disjoint,7,11,3,-0.14800444460504436
interaction_partner_shuffle,immune,seed43,target_disjoint,7,11,4,-0.13433638071836373
interaction_partner_shuffle,immune,seed43,target_disjoint,7,11,5,-0.1507145696321457
interaction_partner_shuffle,immune,seed43,target_disjoint,7,11,6,-0.13612506323625062
interaction_partner_shuffle,immune,seed43,target_disjoint,7,11,7,-0.15599027968490276
interaction_partner_shuffle,immune,seed43,target_disjoint,7,11,8,-0.15630646093806455
interaction_partner_shuffle,immune,seed43,target_disjoint,7,11,9,-0.1431578376815783
interaction_partner_shuffle,immune,seed43,target_disjoint,7,11,10,-0.16149635036496357
interaction_partner_shuffle,immune,seed43,target_disjoint,7,11,11,-0.1792928380429284
interaction_partner_shuffle,immune,seed44,source_disjoint,0,3,0,-0.11649151928179824
interaction_partner_shuffle,immune,seed44,source_disjoint,0,3,1,-0.11704092487170781
interaction_partner_shuffle,immune,seed44,source_disjoint,0,3,2,-0.12001005295334721
interaction_partner_shuffle,immune,seed44,source_disjoint,0,3,3,-0.12505990858826133
interaction_partner_shuffle,immune,seed44,source_disjoint,0,3,4,-0.10926742024851843
interaction_partner_shuffle,immune,seed44,source_disjoint,0,3,5,-0.13475633277613464
interaction_partner_shuffle,immune,seed44,source_disjoint,0,3,6,-0.1060995709960606
interaction_partner_shuffle,immune,seed44,source_disjoint,0,3,7,-0.10142962348182871
interaction_partner_shuffle,immune,seed44,source_disjoint,0,3,8,-0.12316621272516859
interaction_partner_shuffle,immune,seed44,source_disjoint,0,3,9,-0.11905736028148262
interaction_partner_shuffle,immune,seed44,source_disjoint,0,3,10,-0.11453353127520538
interaction_partner_shuffle,immune,seed44,source_disjoint,0,3,11,-0.11925608145230104
interaction_partner_shuffle,immune,seed44,source_disjoint,3,7,0,-0.10396039603960394
interaction_partner_shuffle,immune,seed44,source_disjoint,3,7,1,-0.09353337931195704
interaction_partner_shuffle,immune,seed44,source_disjoint,3,7,2,-0.1235694998071235
interaction_partner_shuffle,immune,seed44,source_disjoint,3,7,3,-0.11653827720434362
interaction_partner_shuffle,immune,seed44,source_disjoint,3,7,4,-0.11490174991525126
interaction_partner_shuffle,immune,seed44,source_disjoint,3,7,5,-0.10784714835119869
interaction_partner_shuffle,immune,seed44,source_disjoint,3,7,6,-0.1066665108069248
interaction_partner_shuffle,immune,seed44,source_disjoint,3,7,7,-0.14943247571510387
interaction_partner_shuffle,immune,seed44,source_disjoint,3,7,8,-0.13282756847113264
interaction_partner_shuffle,immune,seed44,source_disjoint,3,7,9,-0.13017990110699362
interaction_partner_shuffle,immune,seed44,source_disjoint,3,7,10,-0.12079324815598425
interaction_partner_shuffle,immune,seed44,source_disjoint,3,7,11,-0.11425882848025048
interaction_partner_shuffle,immune,seed44,source_disjoint,7,11,0,-0.13323085555308778
interaction_partner_shuffle,immune,seed44,source_disjoint,7,11,1,-0.11476147614761467
interaction_partner_shuffle,immune,seed44,source_disjoint,7,11,2,-0.1305305855260851
interaction_partner_shuffle,immune,seed44,source_disjoint,7,11,3,-0.12684255438530878
interaction_partner_shuffle,immune,seed44,source_disjoint,7,11,4,-0.1331840976305424
interaction_partner_shuffle,immune,seed44,source_disjoint,7,11,5,-0.132272318140905
interaction_partner_shuffle,immune,seed44,source_disjoint,7,11,6,-0.13286848165336018
interaction_partner_shuffle,immune,seed44,source_disjoint,7,11,7,-0.11446923913170537
interaction_partner_shuffle,immune,seed44,source_disjoint,7,11,8,-0.10210761335873852
interaction_partner_shuffle,immune,seed44,source_disjoint,7,11,9,-0.1223713280418951
interaction_partner_shuffle,immune,seed44,source_disjoint,7,11,10,-0.12595999859726248
interaction_partner_shuffle,immune,seed44,source_disjoint,7,11,11,-0.13010976422317555
interaction_partner_shuffle,immune,seed44,target_disjoint,0,3,0,-0.10971939491787164
interaction_partner_shuffle,immune,seed44,target_disjoint,0,3,1,-0.10967113575740561
interaction_partner_shuffle,immune,seed44,target_disjoint,0,3,2,-0.11982310824090969
interaction_partner_shuffle,immune,seed44,target_disjoint,0,3,3,-0.10994752913098416
interaction_partner_shuffle,immune,seed44,target_disjoint,0,3,4,-0.1302953460620525
interaction_partner_shuffle,immune,seed44,target_disjoint,0,3,5,-0.11360645093359545
interaction_partner_shuffle,immune,seed44,target_disjoint,0,3,6,-0.12615821985118636
interaction_partner_shuffle,immune,seed44,target_disjoint,0,3,7,-0.12375842341709953
interaction_partner_shuffle,immune,seed44,target_disjoint,0,3,8,-0.12014776077495437
interaction_partner_shuffle,immune,seed44,target_disjoint,0,3,9,-0.11675645795310963
interaction_partner_shuffle,immune,seed44,target_disjoint,0,3,10,-0.12753141232626697
interaction_partner_shuffle,immune,seed44,target_disjoint,0,3,11,-0.1454882072160607
interaction_partner_shuffle,immune,seed44,target_disjoint,3,7,0,-0.1676918082268707
interaction_partner_shuffle,immune,seed44,target_disjoint,3,7,1,-0.15256914221535878
interaction_partner_shuffle,immune,seed44,target_disjoint,3,7,2,-0.15453899340165655
interaction_partner_shuffle,immune,seed44,target_disjoint,3,7,3,-0.14621648181945812
interaction_partner_shuffle,immune,seed44,target_disjoint,3,7,4,-0.16057138845991858
interaction_partner_shuffle,immune,seed44,target_disjoint,3,7,5,-0.15746086620805833
interaction_partner_shuffle,immune,seed44,target_disjoint,3,7,6,-0.15756177172539654
interaction_partner_shuffle,immune,seed44,target_disjoint,3,7,7,-0.14501877720061773
interaction_partner_shuffle,immune,seed44,target_disjoint,3,7,8,-0.14907254667976977
interaction_partner_shuffle,immune,seed44,target_disjoint,3,7,9,-0.16014144321212975
interaction_partner_shuffle,immune,seed44,target_disjoint,3,7,10,-0.1478134213112452
interaction_partner_shuffle,immune,seed44,target_disjoint,3,7,11,-0.18920223220553134
interaction_partner_shuffle,immune,seed44,target_disjoint,7,11,0,-0.13750350975712478
interaction_partner_shuffle,immune,seed44,target_disjoint,7,11,1,-0.14462392952407688
interaction_partner_shuffle,immune,seed44,target_disjoint,7,11,2,-0.17093833356731702
interaction_partner_shuffle,immune,seed44,target_disjoint,7,11,3,-0.1274831531658006
interaction_partner_shuffle,immune,seed44,target_disjoint,7,11,4,-0.13196248069633565
interaction_partner_shuffle,immune,seed44,target_disjoint,7,11,5,-0.14848904955777054
interaction_partner_shuffle,immune,seed44,target_disjoint,7,11,6,-0.13298031026252966
interaction_partner_shuffle,immune,seed44,target_disjoint,7,11,7,-0.14536536571669234
interaction_partner_shuffle,immune,seed44,target_disjoint,7,11,8,-0.1591192264495297
interaction_partner_shuffle,immune,seed44,target_disjoint,7,11,9,-0.13783254948757528
interaction_partner_shuffle,immune,seed44,target_disjoint,7,11,10,-0.14331654499508628
interaction_partner_shuffle,immune,seed44,target_disjoint,7,11,11,-0.12297750245682992
interaction_partner_shuffle,lung,seed42_main,source_disjoint,0,3,0,-0.11442999260603626
interaction_partner_shuffle,lung,seed42_main,source_disjoint,0,3,1,-0.08738320898030527
interaction_partner_shuffle,lung,seed42_main,source_disjoint,0,3,2,-0.10116286885796877
interaction_partner_shuffle,lung,seed42_main,source_disjoint,0,3,3,-0.10533877797943136
interaction_partner_shuffle,lung,seed42_main,source_disjoint,0,3,4,-0.09397055858035896
interaction_partner_shuffle,lung,seed42_main,source_disjoint,0,3,5,-0.10972474289171208
interaction_partner_shuffle,lung,seed42_main,source_disjoint,0,3,6,-0.10443133696309748
interaction_partner_shuffle,lung,seed42_main,source_disjoint,0,3,7,-0.09908751764468648
interaction_partner_shuffle,lung,seed42_main,source_disjoint,0,3,8,-0.10851482153660008
interaction_partner_shuffle,lung,seed42_main,source_disjoint,0,3,9,-0.09838173018753782
interaction_partner_shuffle,lung,seed42_main,source_disjoint,0,3,10,-0.10938025139477048
interaction_partner_shuffle,lung,seed42_main,source_disjoint,0,3,11,-0.10218794111716079
interaction_partner_shuffle,lung,seed42_main,source_disjoint,3,7,0,-0.11017006116824635
interaction_partner_shuffle,lung,seed42_main,source_disjoint,3,7,1,-0.10818713450292394
interaction_partner_shuffle,lung,seed42_main,source_disjoint,3,7,2,-0.09875983061101046
interaction_partner_shuffle,lung,seed42_main,source_disjoint,3,7,3,-0.11855548833770257
interaction_partner_shuffle,lung,seed42_main,source_disjoint,3,7,4,-0.10366673388451975
interaction_partner_shuffle,lung,seed42_main,source_disjoint,3,7,5,-0.11084223969886398
interaction_partner_shuffle,lung,seed42_main,source_disjoint,3,7,6,-0.1125142837937756
interaction_partner_shuffle,lung,seed42_main,source_disjoint,3,7,7,-0.09234892787524362
interaction_partner_shuffle,lung,seed42_main,source_disjoint,3,7,8,-0.12440344155407679
interaction_partner_shuffle,lung,seed42_main,source_disjoint,3,7,9,-0.09110539759360092
interaction_partner_shuffle,lung,seed42_main,source_disjoint,3,7,10,-0.10964072057538488
interaction_partner_shuffle,lung,seed42_main,source_disjoint,3,7,11,-0.11093466424682397
interaction_partner_shuffle,lung,seed42_main,source_disjoint,7,11,0,-0.12416817906836064
interaction_partner_shuffle,lung,seed42_main,source_disjoint,7,11,1,-0.1173371647509579
interaction_partner_shuffle,lung,seed42_main,source_disjoint,7,11,2,-0.12137023593466445
interaction_partner_shuffle,lung,seed42_main,source_disjoint,7,11,3,-0.1181185722928011
interaction_partner_shuffle,lung,seed42_main,source_disjoint,7,11,4,-0.1266384351683808
interaction_partner_shuffle,lung,seed42_main,source_disjoint,7,11,5,-0.12021913020098152
interaction_partner_shuffle,lung,seed42_main,source_disjoint,7,11,6,-0.13069671304698538
interaction_partner_shuffle,lung,seed42_main,source_disjoint,7,11,7,-0.12198359884385312
interaction_partner_shuffle,lung,seed42_main,source_disjoint,7,11,8,-0.13209988572964992
interaction_partner_shuffle,lung,seed42_main,source_disjoint,7,11,9,-0.10327182899778198
interaction_partner_shuffle,lung,seed42_main,source_disjoint,7,11,10,-0.12301707333467782
interaction_partner_shuffle,lung,seed42_main,source_disjoint,7,11,11,-0.12551253612959612
interaction_partner_shuffle,lung,seed42_main,target_disjoint,0,3,0,-0.10773102837475756
interaction_partner_shuffle,lung,seed42_main,target_disjoint,0,3,1,-0.10183970672316955
interaction_partner_shuffle,lung,seed42_main,target_disjoint,0,3,2,-0.10593168084844007
interaction_partner_shuffle,lung,seed42_main,target_disjoint,0,3,3,-0.1101357638538547
interaction_partner_shuffle,lung,seed42_main,target_disjoint,0,3,4,-0.11090370968284402
interaction_partner_shuffle,lung,seed42_main,target_disjoint,0,3,5,-0.10946311057298841
interaction_partner_shuffle,lung,seed42_main,target_disjoint,0,3,6,-0.10571867397616574
interaction_partner_shuffle,lung,seed42_main,target_disjoint,0,3,7,-0.099788114216527
interaction_partner_shuffle,lung,seed42_main,target_disjoint,0,3,8,-0.1033475711611117
interaction_partner_shuffle,lung,seed42_main,target_disjoint,0,3,9,-0.11058419937443242
interaction_partner_shuffle,lung,seed42_main,target_disjoint,0,3,10,-0.1065482796892342
interaction_partner_shuffle,lung,seed42_main,target_disjoint,0,3,11,-0.10858305586385497
interaction_partner_shuffle,lung,seed42_main,target_disjoint,3,7,0,-0.09971524344443328
interaction_partner_shuffle,lung,seed42_main,target_disjoint,3,7,1,-0.09823540622652716
interaction_partner_shuffle,lung,seed42_main,target_disjoint,3,7,2,-0.10613908227670699
interaction_partner_shuffle,lung,seed42_main,target_disjoint,3,7,3,-0.0989865357234947
interaction_partner_shuffle,lung,seed42_main,target_disjoint,3,7,4,-0.1083420217715444
interaction_partner_shuffle,lung,seed42_main,target_disjoint,3,7,5,-0.10805053868316905
interaction_partner_shuffle,lung,seed42_main,target_disjoint,3,7,6,-0.11210327470038894
interaction_partner_shuffle,lung,seed42_main,target_disjoint,3,7,7,-0.10676689200551581
interaction_partner_shuffle,lung,seed42_main,target_disjoint,3,7,8,-0.11257973744100269
interaction_partner_shuffle,lung,seed42_main,target_disjoint,3,7,9,-0.11447437751544287
interaction_partner_shuffle,lung,seed42_main,target_disjoint,3,7,10,-0.11049451227031681
interaction_partner_shuffle,lung,seed42_main,target_disjoint,3,7,11,-0.10999002230966703
interaction_partner_shuffle,lung,seed42_main,target_disjoint,7,11,0,-0.09858294375497478
interaction_partner_shuffle,lung,seed42_main,target_disjoint,7,11,1,-0.11414926176302442
interaction_partner_shuffle,lung,seed42_main,target_disjoint,7,11,2,-0.11138017242345777
interaction_partner_shuffle,lung,seed42_main,target_disjoint,7,11,3,-0.1167165551183309
interaction_partner_shuffle,lung,seed42_main,target_disjoint,7,11,4,-0.11118958732721218
interaction_partner_shuffle,lung,seed42_main,target_disjoint,7,11,5,-0.1092893418087647
interaction_partner_shuffle,lung,seed42_main,target_disjoint,7,11,6,-0.10315138062085905
interaction_partner_shuffle,lung,seed42_main,target_disjoint,7,11,7,-0.11112792744313271
interaction_partner_shuffle,lung,seed42_main,target_disjoint,7,11,8,-0.10206952992746565
interaction_partner_shuffle,lung,seed42_main,target_disjoint,7,11,9,-0.0981681408984405
interaction_partner_shuffle,lung,seed42_main,target_disjoint,7,11,10,-0.10163791073890971
interaction_partner_shuffle,lung,seed42_main,target_disjoint,7,11,11,-0.1118173970560209
interaction_partner_shuffle,lung,seed43,source_disjoint,0,3,0,-0.09384696365248246
interaction_partner_shuffle,lung,seed43,source_disjoint,0,3,1,-0.09422789228723405
interaction_partner_shuffle,lung,seed43,source_disjoint,0,3,2,-0.09119431515957466
interaction_partner_shuffle,lung,seed43,source_disjoint,0,3,3,-0.08589594414893631
interaction_partner_shuffle,lung,seed43,source_disjoint,0,3,4,-0.0825229942375888
interaction_partner_shuffle,lung,seed43,source_disjoint,0,3,5,-0.09115968528368812
interaction_partner_shuffle,lung,seed43,source_disjoint,0,3,6,-0.0819689162234043
interaction_partner_shuffle,lung,seed43,source_disjoint,0,3,7,-0.08280695921985826
interaction_partner_shuffle,lung,seed43,source_disjoint,0,3,8,-0.08203125000000011
interaction_partner_shuffle,lung,seed43,source_disjoint,0,3,9,-0.09715757978723427
interaction_partner_shuffle,lung,seed43,source_disjoint,0,3,10,-0.09027316046099298
interaction_partner_shuffle,lung,seed43,source_disjoint,0,3,11,-0.09318207003546097
interaction_partner_shuffle,lung,seed43,source_disjoint,3,7,0,-0.09645113031914898
interaction_partner_shuffle,lung,seed43,source_disjoint,3,7,1,-0.08837544326241142
interaction_partner_shuffle,lung,seed43,source_disjoint,3,7,2,-0.11142508865248246
interaction_partner_shuffle,lung,seed43,source_disjoint,3,7,3,-0.10465148492907805
interaction_partner_shuffle,lung,seed43,source_disjoint,3,7,4,-0.09163757757092206
interaction_partner_shuffle,lung,seed43,source_disjoint,3,7,5,-0.10695090868794321
interaction_partner_shuffle,lung,seed43,source_disjoint,3,7,6,-0.08616605718085102
interaction_partner_shuffle,lung,seed43,source_disjoint,3,7,7,-0.09607712765957455
interaction_partner_shuffle,lung,seed43,source_disjoint,3,7,8,-0.10278839760638292
interaction_partner_shuffle,lung,seed43,source_disjoint,3,7,9,-0.08703873005319152
interaction_partner_shuffle,lung,seed43,source_disjoint,3,7,10,-0.09483737810283699
interaction_partner_shuffle,lung,seed43,source_disjoint,3,7,11,-0.09605634973404265
interaction_partner_shuffle,lung,seed43,source_disjoint,7,11,0,-0.08686558067375905
interaction_partner_shuffle,lung,seed43,source_disjoint,7,11,1,-0.09395777925531923
interaction_partner_shuffle,lung,seed43,source_disjoint,7,11,2,-0.10005956338652489
interaction_partner_shuffle,lung,seed43,source_disjoint,7,11,3,-0.08856937056737602
interaction_partner_shuffle,lung,seed43,source_disjoint,7,11,4,-0.09620872118794332
interaction_partner_shuffle,lung,seed43,source_disjoint,7,11,5,-0.11294187721631221
interaction_partner_shuffle,lung,seed43,source_disjoint,7,11,6,-0.08876329787234061
interaction_partner_shuffle,lung,seed43,source_disjoint,7,11,7,-0.10089760638297895
interaction_partner_shuffle,lung,seed43,source_disjoint,7,11,8,-0.09072334884751776
interaction_partner_shuffle,lung,seed43,source_disjoint,7,11,9,-0.11028230274822703
interaction_partner_shuffle,lung,seed43,source_disjoint,7,11,10,-0.11625941932624118
interaction_partner_shuffle,lung,seed43,source_disjoint,7,11,11,-0.11206920434397172
interaction_partner_shuffle,lung,seed43,target_disjoint,0,3,0,-0.10534063804412652
interaction_partner_shuffle,lung,seed43,target_disjoint,0,3,1,-0.10162616775988853
interaction_partner_shuffle,lung,seed43,target_disjoint,0,3,2,-0.11011727290797058
interaction_partner_shuffle,lung,seed43,target_disjoint,0,3,3,-0.11249627310673815
interaction_partner_shuffle,lung,seed43,target_disjoint,0,3,4,-0.10337780759292392
interaction_partner_shuffle,lung,seed43,target_disjoint,0,3,5,-0.11572003577817525
interaction_partner_shuffle,lung,seed43,target_disjoint,0,3,6,-0.10921039554760492
interaction_partner_shuffle,lung,seed43,target_disjoint,0,3,7,-0.11483179288411849
interaction_partner_shuffle,lung,seed43,target_disjoint,0,3,8,-0.09499229775392559
interaction_partner_shuffle,lung,seed43,target_disjoint,0,3,9,-0.0969551282051282
interaction_partner_shuffle,lung,seed43,target_disjoint,0,3,10,-0.10158889882727096
interaction_partner_shuffle,lung,seed43,target_disjoint,0,3,11,-0.10389957264957261
interaction_partner_shuffle,lung,seed43,target_disjoint,3,7,0,-0.10469464321208499
interaction_partner_shuffle,lung,seed43,target_disjoint,3,7,1,-0.10235912343470477
interaction_partner_shuffle,lung,seed43,target_disjoint,3,7,2,-0.11159560723514206
interaction_partner_shuffle,lung,seed43,target_disjoint,3,7,3,-0.10968246869409659
interaction_partner_shuffle,lung,seed43,target_disjoint,3,7,4,-0.10699289405684742
interaction_partner_shuffle,lung,seed43,target_disjoint,3,7,5,-0.11028498310475043
interaction_partner_shuffle,lung,seed43,target_disjoint,3,7,6,-0.10325978930630086
interaction_partner_shuffle,lung,seed43,target_disjoint,3,7,7,-0.09874403697078116
interaction_partner_shuffle,lung,seed43,target_disjoint,3,7,8,-0.10558288610614186
interaction_partner_shuffle,lung,seed43,target_disjoint,3,7,9,-0.11094961240310075
interaction_partner_shuffle,lung,seed43,target_disjoint,3,7,10,-0.09488049095607232
interaction_partner_shuffle,lung,seed43,target_disjoint,3,7,11,-0.11217327569071744
interaction_partner_shuffle,lung,seed43,target_disjoint,7,11,0,-0.10486856489763463
interaction_partner_shuffle,lung,seed43,target_disjoint,7,11,1,-0.1037939773404889
interaction_partner_shuffle,lung,seed43,target_disjoint,7,11,2,-0.10677549194991043
interaction_partner_shuffle,lung,seed43,target_disjoint,7,11,3,-0.11002410057642609
interaction_partner_shuffle,lung,seed43,target_disjoint,7,11,4,-0.11489390777181463
interaction_partner_shuffle,lung,seed43,target_disjoint,7,11,5,-0.10990608228980314
interaction_partner_shuffle,lung,seed43,target_disjoint,7,11,6,-0.11978856092228185
interaction_partner_shuffle,lung,seed43,target_disjoint,7,11,7,-0.11980098389982097
interaction_partner_shuffle,lung,seed43,target_disjoint,7,11,8,-0.10709848936593114
interaction_partner_shuffle,lung,seed43,target_disjoint,7,11,9,-0.12057741999602456
interaction_partner_shuffle,lung,seed43,target_disjoint,7,11,10,-0.11739092625720515
interaction_partner_shuffle,lung,seed43,target_disjoint,7,11,11,-0.116844315245478
interaction_partner_shuffle,lung,seed44,source_disjoint,0,3,0,-0.09325689635599965
interaction_partner_shuffle,lung,seed44,source_disjoint,0,3,1,-0.10347372005903055
interaction_partner_shuffle,lung,seed44,source_disjoint,0,3,2,-0.10600664093540701
interaction_partner_shuffle,lung,seed44,source_disjoint,0,3,3,-0.1046727778408445
interaction_partner_shuffle,lung,seed44,source_disjoint,0,3,4,-0.09064593029855827
interaction_partner_shuffle,lung,seed44,source_disjoint,0,3,5,-0.11454194573731402
interaction_partner_shuffle,lung,seed44,source_disjoint,0,3,6,-0.1075604495402428
interaction_partner_shuffle,lung,seed44,source_disjoint,0,3,7,-0.08754540810534672
interaction_partner_shuffle,lung,seed44,source_disjoint,0,3,8,-0.10558093994778062
interaction_partner_shuffle,lung,seed44,source_disjoint,0,3,9,-0.0949880803723464
interaction_partner_shuffle,lung,seed44,source_disjoint,0,3,10,-0.1118316494494267
interaction_partner_shuffle,lung,seed44,source_disjoint,0,3,11,-0.10059314337609249
interaction_partner_shuffle,lung,seed44,source_disjoint,3,7,0,-0.09503774548756971
interaction_partner_shuffle,lung,seed44,source_disjoint,3,7,1,-0.09228487910091965
interaction_partner_shuffle,lung,seed44,source_disjoint,3,7,2,-0.0952293109320016
interaction_partner_shuffle,lung,seed44,source_disjoint,3,7,3,-0.08776535361562066
interaction_partner_shuffle,lung,seed44,source_disjoint,3,7,4,-0.08731127256215254
interaction_partner_shuffle,lung,seed44,source_disjoint,3,7,5,-0.1044102622318086
interaction_partner_shuffle,lung,seed44,source_disjoint,3,7,6,-0.07993245544329675
interaction_partner_shuffle,lung,seed44,source_disjoint,3,7,7,-0.08989385855375198
interaction_partner_shuffle,lung,seed44,source_disjoint,3,7,8,-0.09753519128164401
interaction_partner_shuffle,lung,seed44,source_disjoint,3,7,9,-0.09763452151209018
interaction_partner_shuffle,lung,seed44,source_disjoint,3,7,10,-0.09023441934385301
interaction_partner_shuffle,lung,seed44,source_disjoint,3,7,11,-0.10295578385741866
interaction_partner_shuffle,lung,seed44,source_disjoint,7,11,0,-0.09232035418322182
interaction_partner_shuffle,lung,seed44,source_disjoint,7,11,1,-0.11797593370416615
interaction_partner_shuffle,lung,seed44,source_disjoint,7,11,2,-0.08914178680894547
interaction_partner_shuffle,lung,seed44,source_disjoint,7,11,3,-0.08748155295720306
interaction_partner_shuffle,lung,seed44,source_disjoint,7,11,4,-0.08948234759904661
interaction_partner_shuffle,lung,seed44,source_disjoint,7,11,5,-0.09920252014984687
interaction_partner_shuffle,lung,seed44,source_disjoint,7,11,6,-0.10861051197638782
interaction_partner_shuffle,lung,seed44,source_disjoint,7,11,7,-0.09654898399364298
interaction_partner_shuffle,lung,seed44,source_disjoint,7,11,8,-0.09422181859461909
interaction_partner_shuffle,lung,seed44,source_disjoint,7,11,9,-0.10588602565557959
interaction_partner_shuffle,lung,seed44,source_disjoint,7,11,10,-0.1037007605857646
interaction_partner_shuffle,lung,seed44,source_disjoint,7,11,11,-0.10424707685321843
interaction_partner_shuffle,lung,seed44,target_disjoint,0,3,0,-0.11696339385392807
interaction_partner_shuffle,lung,seed44,target_disjoint,0,3,1,-0.11212174628356553
interaction_partner_shuffle,lung,seed44,target_disjoint,0,3,2,-0.1123215230037018
interaction_partner_shuffle,lung,seed44,target_disjoint,0,3,3,-0.11273282801574713
interaction_partner_shuffle,lung,seed44,target_disjoint,0,3,4,-0.11759797872965516
interaction_partner_shuffle,lung,seed44,target_disjoint,0,3,5,-0.1164463246959282
interaction_partner_shuffle,lung,seed44,target_disjoint,0,3,6,-0.11049415359304327
interaction_partner_shuffle,lung,seed44,target_disjoint,0,3,7,-0.11837358246665497
interaction_partner_shuffle,lung,seed44,target_disjoint,0,3,8,-0.11513014865738291
interaction_partner_shuffle,lung,seed44,target_disjoint,0,3,9,-0.1026617310065221
interaction_partner_shuffle,lung,seed44,target_disjoint,0,3,10,-0.10341383159997664
interaction_partner_shuffle,lung,seed44,target_disjoint,0,3,11,-0.11353193489629243
interaction_partner_shuffle,lung,seed44,target_disjoint,3,7,0,-0.11072330924261109
interaction_partner_shuffle,lung,seed44,target_disjoint,3,7,1,-0.12352077090310831
interaction_partner_shuffle,lung,seed44,target_disjoint,3,7,2,-0.11427815970386046
interaction_partner_shuffle,lung,seed44,target_disjoint,3,7,3,-0.1126388154415654
interaction_partner_shuffle,lung,seed44,target_disjoint,3,7,4,-0.12048886538574544
interaction_partner_shuffle,lung,seed44,target_disjoint,3,7,5,-0.11717492214583702
interaction_partner_shuffle,lung,seed44,target_disjoint,3,7,6,-0.11671073506081442
interaction_partner_shuffle,lung,seed44,target_disjoint,3,7,7,-0.12111757447558602
interaction_partner_shuffle,lung,seed44,target_disjoint,3,7,8,-0.1042305658381808
interaction_partner_shuffle,lung,seed44,target_disjoint,3,7,9,-0.11262118808390631
interaction_partner_shuffle,lung,seed44,target_disjoint,3,7,10,-0.11356131382572432
interaction_partner_shuffle,lung,seed44,target_disjoint,3,7,11,-0.12386744227040358
interaction_partner_shuffle,lung,seed44,target_disjoint,7,11,0,-0.099336036194841
interaction_partner_shuffle,lung,seed44,target_disjoint,7,11,1,-0.11208061578236073
interaction_partner_shuffle,lung,seed44,target_disjoint,7,11,2,-0.09934778776661368
interaction_partner_shuffle,lung,seed44,target_disjoint,7,11,3,-0.0999647452846818
interaction_partner_shuffle,lung,seed44,target_disjoint,7,11,4,-0.0972501322051822
interaction_partner_shuffle,lung,seed44,target_disjoint,7,11,5,-0.1001175157177272
