domain,perm_idx,null_top1_retrieval,null_mutual_top1,null_distance_spearman,null_knn_jaccard,null_edge_transfer_auc
immune,103,0.0035714285714285713,0.0035714285714285713,0.0070822467433686,0.016938178780284044,0.4807381287182261
immune,104,0.0035714285714285713,0.0035714285714285713,0.04023295154064896,0.02074303405572755,0.49076906435911305
immune,105,0.0035714285714285713,0.0035714285714285713,-0.0024801310324008095,0.02557128114403656,0.4764512709572742
immune,106,0.0035714285714285713,0.0035714285714285713,-0.019578502330835596,0.021825396825396824,0.4582974580854516
immune,107,0.0035714285714285713,0.0035714285714285713,-0.043661446102754464,0.019193817878028402,0.5240151433207139
immune,108,0.0,0.0,0.04028095748841597,0.014895080839353286,0.47201297998918335
immune,109,0.0035714285714285713,0.0035714285714285713,0.0005847528894039488,0.019569757727652463,0.4774489994591671
immune,110,0.0035714285714285713,0.0035714285714285713,-0.002850286558169217,0.018362081674775172,0.5209951325040563
immune,111,0.010714285714285714,0.010714285714285714,0.04906405691802437,0.020989974937343357,0.47925840995132507
immune,112,0.010714285714285714,0.010714285714285714,-0.002439760640167351,0.020266352154897044,0.4778634937804218
immune,113,0.0,0.0,-0.02789481488229957,0.019469015676446016,0.5299772850189292
immune,114,0.007142857142857143,0.007142857142857143,-0.04968057461480461,0.0187453928939997,0.5120796106003245
immune,115,0.0035714285714285713,0.0035714285714285713,0.025369553567834876,0.021449456975772767,0.5120977825851811
immune,116,0.0,0.0,0.030779253607795563,0.02136960047176765,0.49305873445105464
immune,117,0.0035714285714285713,0.0035714285714285713,-0.026639530934484554,0.019066968892820283,0.500598377501352
immune,118,0.0035714285714285713,0.0035714285714285713,-0.017308131018727854,0.0164406113322522,0.4802474851270957
immune,119,0.0035714285714285713,0.0035714285714285713,-0.009968515584287246,0.016353383458646616,0.5044568956192537
immune,120,0.0035714285714285713,0.0035714285714285713,-0.013117307269173546,0.02157845594378102,0.492935857220119
immune,121,0.0,0.0,0.008395780351867867,0.021365914786967418,0.5259465657111952
immune,122,0.0035714285714285713,0.0035714285714285713,0.004166581531868622,0.016987321244287187,0.47738756084369927
immune,123,0.0,0.0,0.0438032706669789,0.01913484692122463,0.4813274202271498
immune,124,0.0035714285714285713,0.0035714285714285713,0.050356799851148555,0.02218782249742002,0.47606619794483507
immune,125,0.0035714285714285713,0.0035714285714285713,-0.05150426469830074,0.017150719937097644,0.5185471065440779
immune,126,0.0035714285714285713,0.0035714285714285713,-0.02163384376276755,0.016854636591478695,0.4691868036776636
immune,127,0.007142857142857143,0.007142857142857143,0.03781753588245934,0.020262666470096807,0.47572698756084375
immune,128,0.0,0.0,0.008017682471731744,0.02069757727652464,0.5322349378042186
immune,129,0.0035714285714285713,0.0035714285714285713,-0.05904072836503226,0.016854636591478695,0.50096354786371
immune,130,0.0035714285714285713,0.0035714285714285713,-0.05798216686384076,0.012890068308024962,0.48457241752298535
immune,131,0.0035714285714285713,0.0035714285714285713,0.048344085077398714,0.019005847953216373,0.4973464575446188
immune,132,0.010714285714285714,0.010714285714285714,-0.007054073534744249,0.022149737087817582,0.48338777717685233
immune,133,0.0035714285714285713,0.0035714285714285713,0.0002726292554452769,0.022305764411027565,0.4982230394808005
immune,134,0.0,0.0,-0.00011089436851982341,0.01931298835323603,0.46156581936181723
immune,135,0.0,0.0,-0.008940713541790962,0.017355889724310774,0.46716106003244995
immune,136,0.007142857142857143,0.007142857142857143,0.04002218535892116,0.02032532311170082,0.5075798810167659
immune,137,0.0,0.0,0.004661462566912732,0.01953167231805003,0.5047632233639805
immune,138,0.0035714285714285713,0.0035714285714285713,-0.03727841901773811,0.020951889527740918,0.502901027582477
immune,139,0.0,0.0,0.04630199908218662,0.017777286353137745,0.4814736614386154
immune,140,0.0035714285714285713,0.0035714285714285713,0.042851171299589055,0.018637279473192787,0.5030567874526771
immune,141,0.0,0.0,0.06596917956873002,0.019239274657231315,0.5206022714981071
immune,142,0.010714285714285714,0.010714285714285714,0.008226254300090366,0.02017543859649123,0.4995755543537047
immune,143,0.0,0.0,0.07163403671280726,0.0214703425229741,0.5124724716062736
immune,144,0.007142857142857143,0.007142857142857143,-0.009571645656773469,0.018504594820384294,0.49125538128718227
immune,145,0.007142857142857143,0.007142857142857143,-0.02063383937926228,0.015225563909774434,0.5048886965927528
immune,146,0.0,0.0,-0.01591605912824929,0.01472799646174259,0.5124300703082747
immune,147,0.0,0.0,-0.01240135563389832,0.014473684210526314,0.4964880475932937
immune,148,0.0,0.0,0.026341452232957974,0.018779792618801906,0.4984315846403462
immune,149,0.017857142857142856,0.017857142857142856,-0.03765405516254337,0.022936016511867906,0.48561946998377503
immune,150,0.0035714285714285713,0.0035714285714285713,-0.027047101008410634,0.021578455943781022,0.4940668469442942
immune,151,0.0,0.0,0.0528092742509842,0.020604206594918666,0.5179976203353164
immune,152,0.0035714285714285713,0.0035714285714285713,-0.0037925394611731983,0.02110545972775075,0.5044655489453759
immune,153,0.0,0.0,0.007438316157569718,0.01882156371320458,0.5114479177934018
immune,154,0.0035714285714285713,0.0035714285714285713,0.029671964980985083,0.01860902255639098,0.49750567874526774
immune,155,0.0035714285714285713,0.0035714285714285713,0.0019295317128443321,0.023912415843530394,0.4969795565170362
immune,156,0.007142857142857143,0.007142857142857143,0.009028921141838606,0.016952921519484986,0.5069654948620876
immune,157,0.0,0.0,0.020895969107452814,0.01652046783625731,0.5022814494321255
immune,158,0.0035714285714285713,0.0035714285714285713,0.028066834242031508,0.020050125313283207,0.501029313142239
immune,159,0.0,0.0,-0.006217739095058409,0.019423558897243107,0.4956149269875609
immune,160,0.0,0.0,0.001971676093897754,0.021223401641358296,0.4754544077879934
immune,161,0.0035714285714285713,0.0035714285714285713,0.010242680597877689,0.020370779890903728,0.5118001081665765
immune,162,0.007142857142857143,0.007142857142857143,-0.01258459952098341,0.01679566563467492,0.49649064359113027
immune,163,0.0,0.0,-0.03862997455052991,0.02173202614379085,0.48385592212006495
immune,164,0.0035714285714285713,0.0035714285714285713,0.04885137192558611,0.017021720969089393,0.495363115197404
immune,165,0.0,0.0,-0.06209143628627875,0.01683375104427736,0.49273769605191997
immune,166,0.0,0.0,0.034926060256060716,0.022650990220649665,0.4985821525148729
immune,167,0.0035714285714285713,0.0035714285714285713,0.006319239548218591,0.025563909774436087,0.5000203353163872
immune,168,0.007142857142857143,0.007142857142857143,0.07800780499655527,0.01997764017887857,0.5135515413737155
immune,169,0.007142857142857143,0.007142857142857143,-0.015187201287027946,0.0195906432748538,0.5099474310438075
immune,170,0.0035714285714285713,0.0035714285714285713,0.013212176309595352,0.01881787802840434,0.5112289886425094
immune,171,0.0035714285714285713,0.0035714285714285713,-0.0067949445510256355,0.021447921273772666,0.49945267712276903
immune,172,0.0,0.0,-0.006809206591848698,0.021261487050960735,0.4810124391563007
immune,173,0.0,0.0,0.012242933615024782,0.020617720772519537,0.46700356949702543
immune,174,0.0035714285714285713,0.0035714285714285713,0.031984449530333546,0.019113961374023294,0.5088744186046512
immune,175,0.0,0.0,0.033449448241562076,0.014686225367339916,0.46667906976744183
immune,176,0.0,0.0,-0.006457720866074818,0.024384490638360606,0.5191961060032451
immune,177,0.0035714285714285713,0.0035714285714285713,0.01745589115473246,0.020659491866922206,0.5191459167117362
immune,178,0.0035714285714285713,0.0035714285714285713,0.01569593180332825,0.019155732468425966,0.518143861546782
immune,179,0.0035714285714285713,0.0035714285714285713,-0.029152193343945747,0.016712123445869573,0.5044646836127638
lung,0,0.0,0.0,-0.0640183133535957,0.02014472455648926,0.4958185930059489
lung,1,0.007142857142857143,0.007142857142857143,0.0017528160980741507,0.016979949874686717,0.5113924960228562
lung,2,0.007142857142857143,0.007142857142857143,-0.05796450531429799,0.023264042459088898,0.5072406972094456
lung,3,0.0035714285714285713,0.0035714285714285713,-0.038626831135709035,0.02027986633249791,0.5032638860703822
lung,4,0.0035714285714285713,0.0035714285714285713,-0.04488749286140301,0.021268858420561206,0.5245870989505397
lung,5,0.007142857142857143,0.007142857142857143,-0.03552416876493249,0.017296918767507,0.4817077998593445
lung,6,0.0035714285714285713,0.0035714285714285713,0.06335232429603932,0.02005381099808344,0.50241156967936
lung,7,0.0,0.0,-0.03132787991098302,0.01915204678362573,0.48537056467790624
lung,8,0.0,0.0,0.0576134087399763,0.019360902255639096,0.5163300759898946
lung,9,0.0035714285714285713,0.0035714285714285713,-0.0030025475406086446,0.018880534670008352,0.46436073276587647
lung,10,0.007142857142857143,0.007142857142857143,0.019384347992506757,0.02057594967811686,0.49568884929302987
lung,11,0.007142857142857143,0.007142857142857143,0.004382793325623714,0.016607695709862893,0.4840917574151859
lung,12,0.0,0.0,-0.03640351759213937,0.01679566563467492,0.4753856216021286
lung,13,0.0035714285714285713,0.0035714285714285713,0.045421316074436655,0.019465329991645783,0.5020409684070732
lung,14,0.007142857142857143,0.007142857142857143,0.037938521337609984,0.019611528822055135,0.5044428904770111
lung,15,0.007142857142857143,0.007142857142857143,0.04529961790222734,0.018462823725981622,0.5014075529470786
lung,16,0.0,0.0,0.004987995747441119,0.022083394761413338,0.5121516630815263
lung,17,0.007142857142857143,0.007142857142857143,-0.03529897858513865,0.018858113420806916,0.47553266447677023
lung,18,0.007142857142857143,0.007142857142857143,0.11869858417317504,0.021422428620571032,0.5296856941920727
lung,19,0.0,0.0,-0.016796267075307483,0.016865693645879403,0.5079586124209312
lung,20,0.0,0.0,-0.010438868739740481,0.017425917735515255,0.5162049897435932
lung,21,0.007142857142857143,0.007142857142857143,0.04782678385740625,0.02132782937736498,0.5094875921762545
lung,22,0.0035714285714285713,0.0035714285714285713,-0.021106472585643965,0.018758907071600568,0.5051162270794424
lung,23,0.0,0.0,0.014355224301505844,0.021080888495749177,0.4920347340553294
lung,24,0.007142857142857143,0.007142857142857143,-0.01228199245738184,0.017976313332350485,0.5100371732371323
lung,25,0.0,0.0,-0.02663328480063993,0.018884220354808585,0.5170426683823887
lung,26,0.0,0.0,0.04125828423374711,0.019486215538847117,0.4811309393511351
lung,27,0.0,0.0,-0.02440942400030679,0.017860828541943093,0.4979789921641451
lung,28,0.0,0.0,-0.042880903017688446,0.014452798663324978,0.5248871728711885
lung,29,0.0035714285714285713,0.0035714285714285713,0.03755922296337908,0.02377512408472161,0.5084389968349188
lung,30,0.0,0.0,-0.05609437777662543,0.016165413533834588,0.501366966452268
lung,31,0.007142857142857143,0.007142857142857143,-0.005706383217343777,0.020967553688141922,0.49931901184526833
lung,32,0.010714285714285714,0.010714285714285714,0.04114126708849532,0.018483709273182956,0.512273422565958
lung,33,0.007142857142857143,0.007142857142857143,0.00830233535360282,0.017659344439530194,0.485385867782507
lung,34,0.007142857142857143,0.007142857142857143,0.005711670098177494,0.020600520910118433,0.5004354731287464
lung,35,0.0,0.0,0.013258413714754969,0.023294756499090866,0.5140924959563209
lung,36,0.0,0.0,-0.015921491365852348,0.020154553049289894,0.5031101896720012
lung,37,0.0,0.0,-0.015035031933153191,0.018403852769177845,0.5041448126134841
lung,38,0.0035714285714285713,0.0035714285714285713,0.03388382479891074,0.023499926286303995,0.5095900564418419
lung,39,0.0,0.0,0.023647378325249404,0.02413017838714433,0.5016816781251434
lung,40,0.0,0.0,0.008318943189686803,0.020116467639687455,0.496589071054976
lung,41,0.0,0.0,-0.04930694941579175,0.01890142021720969,0.48306977616880786
lung,42,0.0035714285714285713,0.0035714285714285713,0.0541815827780178,0.01923927465723131,0.5063956996945367
lung,43,0.0,0.0,0.020400361675912353,0.02261904761904762,0.48749303875078764
lung,44,0.007142857142857143,0.007142857142857143,-0.06572616965338905,0.02040732959850607,0.5000868284847997
lung,45,0.0035714285714285713,0.0035714285714285713,-0.02154900982327367,0.01723057644110276,0.5237587352449794
lung,46,0.007142857142857143,0.007142857142857143,0.06193823372682136,0.02058332104771733,0.5045593271424513
lung,47,0.010714285714285714,0.010714285714285714,0.023301797692854235,0.01627721263944174,0.5065753448355016
lung,48,0.0035714285714285713,0.0035714285714285713,-0.00618044995558895,0.01731780431470834,0.5089639598579605
lung,49,0.0035714285714285713,0.0035714285714285713,-0.051228557755568845,0.023562582927908006,0.5088854482778351
lung,50,0.007142857142857143,0.007142857142857143,-0.05142398209896106,0.02255485527544351,0.5129101647878225
lung,51,0.0,0.0,0.01148924150732679,0.021198830409356724,0.499132713180564
lung,52,0.0,0.0,-0.01673363624004209,0.01811514079315937,0.5037901797981721
lung,53,0.0,0.0,-0.03266770970885802,0.0189640768588137,0.4921944186250759
lung,54,0.0,0.0,-0.020180250682278456,0.020304437564499483,0.4920733244930181
lung,55,0.0,0.0,-0.0444082653380663,0.016353383458646616,0.4877811363287054
lung,56,0.007142857142857143,0.007142857142857143,0.01633650875131645,0.016694923583468475,0.5065021560743677
lung,57,0.0,0.0,0.002187668340389502,0.017923485183547104,0.5297123082870303
lung,58,0.0035714285714285713,0.0035714285714285713,0.06673088767924598,0.018386652906776747,0.4967866807100375
lung,59,0.0035714285714285713,0.0035714285714285713,0.007839881432746549,0.020805690697331566,0.4924266266035824
lung,60,0.0035714285714285713,0.0035714285714285713,0.04936367525915472,0.021035431716546267,0.501426182813549
lung,61,0.010714285714285714,0.010714285714285714,-0.039876044305400905,0.021244287188559634,0.4904412151197335
lung,62,0.0,0.0,-0.004303030188800835,0.019890412305272984,0.48692682388056124
lung,63,0.0035714285714285713,0.0035714285714285713,-0.016164259171728486,0.021101774042950515,0.4729963412272956
lung,64,0.0,0.0,-0.052417343202450235,0.01887439186200796,0.4929442707505109
lung,65,0.0035714285714285713,0.0035714285714285713,-0.022988932850305295,0.01882156371320458,0.5161990015722276
lung,66,0.0,0.0,0.055241514130119684,0.014832424197749274,0.5115415349546196
lung,67,0.0035714285714285713,0.0035714285714285713,-0.009222263507675854,0.021077202810948943,0.5334382815811167
lung,68,0.0035714285714285713,0.0035714285714285713,-0.043476842053372815,0.021136173767752713,0.47723663190644083
lung,69,0.0035714285714285713,0.0035714285714285713,0.0011863874760759106,0.01927736006683375,0.5038267741787389
lung,70,0.0,0.0,0.04928245229583779,0.01675389454027225,0.5082094502659081
lung,71,0.007142857142857143,0.007142857142857143,0.03061609317354156,0.02045063639490884,0.48813643449639144
lung,72,0.0035714285714285713,0.0035714285714285713,-0.005923643697657142,0.019026733500417708,0.5188617417727515
lung,73,0.0,0.0,-0.010114052483971172,0.017502088554720133,0.5055680013413504
lung,74,0.0,0.0,-0.01297614108824531,0.0183375104427736,0.5018313824092808
lung,75,0.0,0.0,0.01311770451029038,0.021297115337363014,0.5068627770610453
lung,76,0.007142857142857143,0.007142857142857143,0.0010739296511292737,0.023078529657477025,0.4907100174788069
lung,77,0.0035714285714285713,0.0035714285714285713,0.009612426292780366,0.01871345029239766,0.5032625553656345
lung,78,0.0,0.0,-0.010133046555308611,0.02297778760627058,0.5121423481482911
lung,79,0.0,0.0,0.013829452582803667,0.01599832915622389,0.5265811600152499
lung,80,0.007142857142857143,0.007142857142857143,-0.06666577077321947,0.017188805346700083,0.5071136149060222
lung,81,0.0035714285714285713,0.0035714285714285713,0.021006765459964633,0.01779817190033908,0.483935399607309
lung,82,0.0035714285714285713,0.0035714285714285713,-0.034485574256931106,0.021512113617376774,0.49525370884047043
lung,83,0.0035714285714285713,0.0035714285714285713,-0.0318074290993377,0.018233082706766917,0.5085527720908631
lung,84,0.007142857142857143,0.007142857142857143,-0.03592772498923503,0.016562238930659983,0.5276171136614807
lung,85,0.0035714285714285713,0.0035714285714285713,0.007316639880996943,0.014494569757727652,0.4970801011069467
lung,86,0.0035714285714285713,0.0035714285714285713,0.02655687261180824,0.017296918767507004,0.4915623338698291
lung,87,0.0035714285714285713,0.0035714285714285713,0.006166361821529554,0.016332497911445282,0.48368988458132367
lung,88,0.0035714285714285713,0.0035714285714285713,0.035615774329565496,0.020659491866922206,0.49768091430061817
lung,89,0.0,0.0,-0.024981077996578907,0.019117647058823527,0.48142103298617467
lung,90,0.007142857142857143,0.007142857142857143,-0.034332334687058194,0.020948203842940685,0.49782529576576406
lung,91,0.0,0.0,-0.05207864461485082,0.018591822693989873,0.5056751230735553
lung,92,0.0,0.0,0.04380220440371754,0.019047619047619046,0.5215324662017629
lung,93,0.0,0.0,0.10245525172648229,0.021919996068602877,0.4893586868073266
lung,94,0.0035714285714285713,0.0035714285714285713,0.013235792822611094,0.01512113617376775,0.4675910185413746
lung,95,0.0035714285714285713,0.0035714285714285713,-0.020162976680467216,0.017606516290726817,0.5044628510482294
lung,96,0.0035714285714285713,0.0035714285714285713,-0.053761081294257565,0.017133520074696547,0.49684789312844024
lung,97,0.010714285714285714,0.010714285714285714,0.04760206717978572,0.021644798270185266,0.4859900077380481
lung,98,0.0035714285714285713,0.0035714285714285713,-0.006364026207631217,0.01952798663324979,0.5024840930881199
lung,99,0.0035714285714285713,0.0035714285714285713,0.08161973955705182,0.024547889331171063,0.5218578235126213
lung,100,0.0035714285714285713,0.0035714285714285713,-0.013898874969766377,0.01963610005405671,0.5091209830182113
lung,101,0.0035714285714285713,0.0035714285714285713,0.027810830087044644,0.017627401837928155,0.498324975398596
lung,102,0.0,0.0,-0.0187672993674545,0.017735515258735072,0.4850432113099258
lung,103,0.007142857142857143,0.007142857142857143,0.002556096442364183,0.023854980588726718,0.4835368535353166
lung,104,0.0,0.0,-0.0010426774218209535,0.019577129097252934,0.4734008754706536
lung,105,0.0,0.0,0.06218931098756929,0.020211066882893508,0.48608049566090444
lung,106,0.0,0.0,0.02672716936076431,0.0181077694235589,0.5034748027729226
lung,107,0.0,0.0,-0.013654431484450242,0.024485232689567055,0.5020489526355605
lung,108,0.0035714285714285713,0.0035714285714285713,-0.023942349710694824,0.019928497714875426,0.4969776368413594
lung,109,0.0035714285714285713,0.0035714285714285713,0.01694284949379035,0.014578111946532997,0.4875901801973834
lung,110,0.0,0.0,-0.0204465735487246,0.021073517126148706,0.49711203802089604
lung,111,0.010714285714285714,0.010714285714285714,0.01682463970497944,0.017067177748292302,0.5132421756224206
lung,112,0.0,0.0,-0.012670596911720072,0.020634920634920634,0.501032959560548
lung,113,0.0035714285714285713,0.0035714285714285713,0.014427123931916551,0.019444444444444445,0.5083990756924821
lung,114,0.0,0.0,-0.02392890770909205,0.016189984765836163,0.49589976599557006
lung,115,0.007142857142857143,0.007142857142857143,0.007246361339104497,0.019005847953216377,0.4911757641405677
lung,116,0.0,0.0,-0.03164279936135014,0.0210265246449457,0.494641584656442
lung,117,0.0035714285714285713,0.0035714285714285713,-0.01263781186511151,0.017355889724310774,0.47293712486601464
lung,118,0.0,0.0,0.039723047582186755,0.01867536488279522,0.4958598448531334
lung,119,0.010714285714285714,0.010714285714285714,0.012489940599009399,0.01633096220944518,0.49461297450436237
lung,120,0.0,0.0,0.035050125742451914,0.02012015332448769,0.5169854480782295
lung,121,0.0035714285714285713,0.0035714285714285713,-0.009831498900539207,0.020321637426900584,0.5191591542839045
lung,122,0.0,0.0,0.0006167544027949293,0.02220870804462136,0.5143519833821592
lung,123,0.0,0.0,0.031853775826841214,0.026657329598506068,0.4973821710847173
lung,124,0.0035714285714285713,0.0035714285714285713,-0.028975351688260858,0.019486215538847117,0.4869740638991113
lung,125,0.0,0.0,0.03826201695539115,0.01758563074352548,0.5072300515714625
lung,126,0.010714285714285714,0.010714285714285714,0.01897346291330062,0.018929677134011495,0.5129134915496922
lung,127,0.0035714285714285713,0.0035714285714285713,0.002614003629793891,0.02162022703818369,0.5069898593644687
lung,128,0.0,0.0,-0.07526095715881811,0.017213376578701655,0.4995412395381656
lung,129,0.0,0.0,-0.03894287917961233,0.022539191115042507,0.5077629988229916
lung,130,0.0,0.0,0.055949738275188565,0.02001572558848101,0.509244073207391
lung,131,0.0,0.0,-0.05070351192514527,0.01892599144921126,0.4939828858062374
lung,132,0.0,0.0,0.06589545197629114,0.017826428817140895,0.48403387175865276
lung,133,0.0035714285714285713,0.0035714285714285713,-0.014077341609136639,0.019469015676446016,0.5054276119904482
lung,134,0.0035714285714285713,0.0035714285714285713,0.0018180793794856424,0.0210563172637476,0.512689267799673
lung,135,0.0,0.0,0.05326703083981692,0.017822743132340654,0.494949642805578
lung,136,0.007142857142857143,0.007142857142857143,0.0851413719824099,0.017919799498746867,0.5007515155063698
lung,137,0.0035714285714285713,0.0035714285714285713,-0.031022343933607387,0.016774780087473587,0.5017561975910252
lung,138,0.0,0.0,0.05713831264010582,0.021189001916556094,0.4929609045598594
lung,139,0.0,0.0,0.054647523359278104,0.016879207823480267,0.5171630971620725
lung,140,0.007142857142857143,0.007142857142857143,-0.03649153907716073,0.01849108064278343,0.4971812346677863
lung,141,0.0,0.0,0.06482418411003697,0.015288220551378446,0.48825619792370134
lung,142,0.0,0.0,0.0383797426068452,0.01670843776106934,0.4851696282609751
lung,143,0.0,0.0,-0.01107000254389614,0.020781119465329994,0.49797500004990136
lung,144,0.0,0.0,0.007158658404763332,0.020692355889724307,0.4792280315616553
lung,145,0.0,0.0,0.005854508350301387,0.019799498746867168,0.5101462910264591
lung,146,0.007142857142857143,0.007142857142857143,-0.0358964705318039,0.018529166052385866,0.5081775133519588
lung,147,0.0035714285714285713,0.0035714285714285713,-0.02848504144191347,0.01844193817878028,0.49621115090657586
lung,148,0.007142857142857143,0.007142857142857143,-0.036760032518521675,0.016917293233082706,0.5080304704773172
lung,149,0.007142857142857143,0.007142857142857143,0.02405437516836058,0.019054990417219517,0.5178025007934327
lung,150,0.007142857142857143,0.007142857142857143,0.04192057916689127,0.023120300751879697,0.5017362370198069
lung,151,0.007142857142857143,0.007142857142857143,0.03733492659761637,0.01670843776106934,0.48956561139562316
lung,152,0.0035714285714285713,0.0035714285714285713,-0.09009878679155651,0.015626074991400066,0.5262238657904419
lung,153,0.0,0.0,0.03535219446543682,0.024314462627156124,0.48420486731875634
lung,154,0.0,0.0,0.0063147488398663165,0.018337510442773597,0.48784101804236035
lung,155,0.0,0.0,-0.0011352554972187893,0.019423558897243107,0.5261480156198123
lung,156,0.0,0.0,-0.045820416451430195,0.01846282372598162,0.48603259028998047
lung,157,0.0035714285714285713,0.0035714285714285713,-0.05530695816736456,0.016628581257064227,0.49224897751973934
lung,158,0.007142857142857143,0.007142857142857143,-0.0031984639717187358,0.015977443609022552,0.514769824672996
lung,159,0.0,0.0,-0.032270325452085795,0.020196324143692563,0.4883167449897302
lung,160,0.0035714285714285713,0.0035714285714285713,0.02733608269050769,0.019611528822055135,0.5029179028359314
lung,161,0.0,0.0,-0.0638579964869045,0.019677871148459383,0.5183081685976301
lung,162,0.0,0.0,-0.019427316438701277,0.019531672318050027,0.4978958231174021
lung,163,0.010714285714285714,0.010714285714285714,0.042575503551346074,0.02005381099808344,0.5081249505144172
lung,164,0.0,0.0,0.043046700332803216,0.020955575212541155,0.4847657593699912
lung,165,0.0035714285714285713,0.0035714285714285713,0.007508069069309284,0.01927736006683375,0.4840491748632534
lung,166,0.0035714285714285713,0.0035714285714285713,-0.04020260926675625,0.023642439431913114,0.48874523191855024
lung,167,0.0035714285714285713,0.0035714285714285713,-0.042386085097976124,0.01783625730994152,0.47160109729913513
lung,168,0.0,0.0,0.038299367797654624,0.01932281684603666,0.4996989280507903
lung,169,0.0,0.0,-0.011393086640483845,0.017032778023490097,0.5134956748768932
lung,170,0.007142857142857143,0.007142857142857143,-0.04903799300182422,0.01710894884269497,0.49389173253100704
lung,171,0.0,0.0,0.018546159984192474,0.022487591527839208,0.49390304352136416
lung,172,0.010714285714285714,0.010714285714285714,-0.016778865826741877,0.0185672514619883,0.5065174591789685
lung,173,0.007142857142857143,0.007142857142857143,-0.004673993139001014,0.014202172096908938,0.4949922253575105
lung,174,0.007142857142857143,0.007142857142857143,-0.015921080753628275,0.023528183203105804,0.4891923487138406
lung,175,0.0035714285714285713,0.0035714285714285713,0.012160632350906093,0.016311612364243944,0.5019405001986077
lung,176,0.010714285714285714,0.010714285714285714,0.0177541352445021,0.017425917735515255,0.5032978190414535
lung,177,0.0,0.0,0.031050390445539686,0.020892918570937148,0.48235319166207025
lung,178,0.0035714285714285713,0.0035714285714285713,-0.027337210533650774,0.019765099022064966,0.4967767004244283
lung,179,0.0035714285714285713,0.0035714285714285713,0.026799478799241078,0.022709961177453435,0.4984061483882172
