domain,seed_tag,split_regime,layer,perm_idx,null_delta_best_diffusion_minus_best_baseline
external_lung,seed43,source_disjoint,0,127,0.008726520869915433
external_lung,seed43,source_disjoint,0,128,-0.005828449370215816
external_lung,seed43,source_disjoint,0,129,0.030275820391781227
external_lung,seed43,source_disjoint,0,130,0.02839159882328779
external_lung,seed43,source_disjoint,0,131,-0.0003705730770108273
external_lung,seed43,source_disjoint,0,132,-0.014493208060629481
external_lung,seed43,source_disjoint,0,133,0.0014718402468967273
external_lung,seed43,source_disjoint,0,134,0.03521299400241734
external_lung,seed43,source_disjoint,0,135,0.008971669213168887
external_lung,seed43,source_disjoint,0,136,0.007832394548204835
external_lung,seed43,source_disjoint,0,137,0.003579355848973398
external_lung,seed43,source_disjoint,0,138,-0.00947146777344493
external_lung,seed43,source_disjoint,0,139,0.005647913768595192
external_lung,seed43,source_disjoint,0,140,0.011898246334177243
external_lung,seed43,source_disjoint,0,141,0.004507688916254415
external_lung,seed43,source_disjoint,0,142,-0.010641148434471281
external_lung,seed43,source_disjoint,0,143,0.010701960426596102
external_lung,seed43,source_disjoint,0,144,-0.018483995043822588
external_lung,seed43,source_disjoint,0,145,0.004980882229975669
external_lung,seed43,source_disjoint,0,146,-0.017477746611631817
external_lung,seed43,source_disjoint,0,147,-0.0014613881857501454
external_lung,seed43,source_disjoint,0,148,0.020538300152790123
external_lung,seed43,source_disjoint,0,149,0.014050420742970526
external_lung,seed43,source_disjoint,0,150,-0.01637742962912281
external_lung,seed43,source_disjoint,0,151,0.004233084764315553
external_lung,seed43,source_disjoint,0,152,-0.017367524875905538
external_lung,seed43,source_disjoint,0,153,0.020115466770047052
external_lung,seed43,source_disjoint,0,154,0.016151285033408513
external_lung,seed43,source_disjoint,0,155,0.0068727052974846825
external_lung,seed43,source_disjoint,0,156,-0.012484511945755727
external_lung,seed43,source_disjoint,0,157,0.008371150790935977
external_lung,seed43,source_disjoint,0,158,0.008677111126314085
external_lung,seed43,source_disjoint,0,159,-0.0036344667168364264
external_lung,seed43,source_disjoint,0,160,-0.01117135299080979
external_lung,seed43,source_disjoint,0,161,-0.0019820908683191307
external_lung,seed43,source_disjoint,0,162,0.01318480004256839
external_lung,seed43,source_disjoint,0,163,0.01000167232978355
external_lung,seed43,source_disjoint,0,164,0.0016894331562182785
external_lung,seed43,source_disjoint,0,165,-0.0163479738204374
external_lung,seed43,source_disjoint,0,166,-0.0026168160361222936
external_lung,seed43,source_disjoint,0,167,-0.006122057269693559
external_lung,seed43,source_disjoint,0,168,-0.00200679574011986
external_lung,seed43,source_disjoint,0,169,0.0009653903749820003
external_lung,seed43,source_disjoint,0,170,-0.003711431894369621
external_lung,seed43,source_disjoint,0,171,-0.020067007213822596
external_lung,seed43,source_disjoint,0,172,0.004192226707106617
external_lung,seed43,source_disjoint,0,173,0.0015269511147598669
external_lung,seed43,source_disjoint,0,174,0.016774607952688203
external_lung,seed43,source_disjoint,0,175,0.015213450092358194
external_lung,seed43,source_disjoint,0,176,0.01087679490395499
external_lung,seed43,source_disjoint,0,177,0.02525788085410441
external_lung,seed43,source_disjoint,0,178,0.012071180436782236
external_lung,seed43,source_disjoint,0,179,0.010831185909861374
external_lung,seed43,source_disjoint,3,0,0.008684712625329771
external_lung,seed43,source_disjoint,3,1,-0.0014423844382110973
external_lung,seed43,source_disjoint,3,2,0.015182093908918781
external_lung,seed43,source_disjoint,3,3,-0.01387178551610374
external_lung,seed43,source_disjoint,3,4,-0.006799540869459553
external_lung,seed43,source_disjoint,3,5,-0.015202047843834832
external_lung,seed43,source_disjoint,3,6,0.008517479646986292
external_lung,seed43,source_disjoint,3,7,0.017663983337514122
external_lung,seed43,source_disjoint,3,8,-0.005919667358403102
external_lung,seed43,source_disjoint,3,9,-0.00964915281293477
external_lung,seed43,source_disjoint,3,10,-0.024034989699968867
external_lung,seed43,source_disjoint,3,11,-0.002986438925756063
external_lung,seed43,source_disjoint,3,12,0.01618454159160193
external_lung,seed43,source_disjoint,3,13,0.030764216703533964
external_lung,seed43,source_disjoint,3,14,0.015087075171223763
external_lung,seed43,source_disjoint,3,15,0.0027184860854559956
external_lung,seed43,source_disjoint,3,16,0.007335446550059688
external_lung,seed43,source_disjoint,3,17,-0.0006784337871428292
external_lung,seed43,source_disjoint,3,18,0.0030824078508281394
external_lung,seed43,source_disjoint,3,19,-0.0021721283437092787
external_lung,seed43,source_disjoint,3,20,-0.029658198596763385
external_lung,seed43,source_disjoint,3,21,0.008401556786998388
external_lung,seed43,source_disjoint,3,22,-0.010002622517160387
external_lung,seed43,source_disjoint,3,23,0.0009102795071188052
external_lung,seed43,source_disjoint,3,24,0.01680501394875078
external_lung,seed43,source_disjoint,3,25,-0.004282494507916956
external_lung,seed43,source_disjoint,3,26,0.012202306294801346
external_lung,seed43,source_disjoint,3,27,0.020502193032465976
external_lung,seed43,source_disjoint,3,28,-0.0004978981855221498
external_lung,seed43,source_disjoint,3,29,0.01837757405760415
external_lung,seed43,source_disjoint,3,30,0.00398033492204658
external_lung,seed43,source_disjoint,3,31,0.007322143926782321
external_lung,seed43,source_disjoint,3,32,-0.008989722773330877
external_lung,seed43,source_disjoint,3,33,-0.013549671995317536
external_lung,seed43,source_disjoint,3,34,0.0125263201903415
external_lung,seed43,source_disjoint,3,35,-0.01611707828783837
external_lung,seed43,source_disjoint,3,36,-0.01592989137457912
external_lung,seed43,source_disjoint,3,37,0.03373545263125888
external_lung,seed43,source_disjoint,3,38,0.013535419184663167
external_lung,seed43,source_disjoint,3,39,0.028821083517669654
external_lung,seed43,source_disjoint,3,40,0.005755284942190686
external_lung,seed43,source_disjoint,3,41,-0.019091164777694125
external_lung,seed43,source_disjoint,3,42,-0.006332048679999591
external_lung,seed43,source_disjoint,3,43,0.017497700546547756
external_lung,seed43,source_disjoint,3,44,0.004043997476302352
external_lung,seed43,source_disjoint,3,45,0.011764269914027126
external_lung,seed43,source_disjoint,3,46,0.011529573631920198
external_lung,seed43,source_disjoint,3,47,0.006896459981908465
external_lung,seed43,source_disjoint,3,48,-0.012235562852994541
external_lung,seed43,source_disjoint,3,49,0.006387159547862786
external_lung,seed43,source_disjoint,3,50,-0.016048664796698087
external_lung,seed43,source_disjoint,3,51,0.015454797686103694
external_lung,seed43,source_disjoint,3,52,-0.010853040219531374
external_lung,seed43,source_disjoint,3,53,-0.005879759488571112
external_lung,seed43,source_disjoint,3,54,0.0038948180581210856
external_lung,seed43,source_disjoint,3,55,0.011268272103258758
external_lung,seed43,source_disjoint,3,56,-0.021154971760431185
external_lung,seed43,source_disjoint,3,57,-0.0008133603946698376
external_lung,seed43,source_disjoint,3,58,0.00879018342417126
external_lung,seed43,source_disjoint,3,59,0.0016172189155700956
external_lung,seed43,source_disjoint,3,60,0.020538300152790123
external_lung,seed43,source_disjoint,3,61,-0.0013682698228090207
external_lung,seed43,source_disjoint,3,62,0.012554825811650017
external_lung,seed43,source_disjoint,3,63,0.007154910948439119
external_lung,seed43,source_disjoint,3,64,-0.0004209330079891771
external_lung,seed43,source_disjoint,3,65,-0.002617766223499296
external_lung,seed43,source_disjoint,3,66,0.0030786071013204075
external_lung,seed43,source_disjoint,3,67,-0.002076159418637369
external_lung,seed43,source_disjoint,3,68,0.02084806123767602
external_lung,seed43,source_disjoint,3,69,0.0075653918952817145
external_lung,seed43,source_disjoint,3,70,0.0025170463615424854
external_lung,seed43,source_disjoint,3,71,0.011374693089477195
external_lung,seed43,source_disjoint,3,72,-0.0056422126443334
external_lung,seed43,source_disjoint,3,73,0.010910051462148351
external_lung,seed43,source_disjoint,3,74,0.0075558900215121905
external_lung,seed43,source_disjoint,3,75,0.0008855746353181315
external_lung,seed43,source_disjoint,3,76,0.004855457496218185
external_lung,seed43,source_disjoint,3,77,0.010768473542982826
external_lung,seed43,source_disjoint,3,78,0.006288340060659925
external_lung,seed43,source_disjoint,3,79,0.026967267945238793
external_lung,seed43,source_disjoint,3,80,-0.0011829832843037735
external_lung,seed43,source_disjoint,3,81,-0.014664241788480692
external_lung,seed43,source_disjoint,3,82,-0.004026894103517309
external_lung,seed43,source_disjoint,3,83,-0.002231990148457208
external_lung,seed43,source_disjoint,3,84,-0.006033689843637169
external_lung,seed43,source_disjoint,3,85,-0.00535525605649434
external_lung,seed43,source_disjoint,3,86,-0.008680911875821873
external_lung,seed43,source_disjoint,3,87,-0.0066114037688234095
external_lung,seed43,source_disjoint,3,88,0.0024999429887573865
external_lung,seed43,source_disjoint,3,89,0.004008840543355152
external_lung,seed43,source_disjoint,3,90,-0.006544890652436686
external_lung,seed43,source_disjoint,3,91,0.020130669768078258
external_lung,seed43,source_disjoint,3,92,0.015813968514591048
external_lung,seed43,source_disjoint,3,93,-0.01828730625679381
external_lung,seed43,source_disjoint,3,94,0.009717566304075165
external_lung,seed43,source_disjoint,3,95,0.005044544784231386
external_lung,seed43,source_disjoint,3,96,0.0036335165294595906
external_lung,seed43,source_disjoint,3,97,0.0011544776629951459
external_lung,seed43,source_disjoint,3,98,0.0027583939552878745
external_lung,seed43,source_disjoint,3,99,-0.0047547376342614855
external_lung,seed43,source_disjoint,3,100,-0.017359923376889963
external_lung,seed43,source_disjoint,3,101,0.010439708710557716
external_lung,seed43,source_disjoint,3,102,-0.0022595455823888333
external_lung,seed43,source_disjoint,3,103,0.004902966865065805
external_lung,seed43,source_disjoint,3,104,-0.008318890485203734
external_lung,seed43,source_disjoint,3,105,-0.006759632999627452
external_lung,seed43,source_disjoint,3,106,-0.0004541895661824835
external_lung,seed43,source_disjoint,3,107,0.010473915456127969
external_lung,seed43,source_disjoint,3,108,0.008738873305815908
external_lung,seed43,source_disjoint,3,109,0.000761100088937483
external_lung,seed43,source_disjoint,3,110,0.00031071127226289796
external_lung,seed43,source_disjoint,3,111,0.01054993044628405
external_lung,seed43,source_disjoint,3,112,-0.00982113672816265
external_lung,seed43,source_disjoint,3,113,0.008155458256368153
external_lung,seed43,source_disjoint,3,114,0.02437800734304818
external_lung,seed43,source_disjoint,3,115,-0.012939651699315102
external_lung,seed43,source_disjoint,3,116,0.03739557440727315
external_lung,seed43,source_disjoint,3,117,-0.0035841067858581876
external_lung,seed43,source_disjoint,3,118,-0.02840680182131916
external_lung,seed43,source_disjoint,3,119,0.010242069736151937
external_lung,seed43,source_disjoint,3,120,0.0027346392708641476
external_lung,seed43,source_disjoint,3,121,0.0021749789058402857
external_lung,seed43,source_disjoint,3,122,0.01575125614771239
external_lung,seed43,source_disjoint,3,123,0.0038131019437033786
external_lung,seed43,source_disjoint,3,124,-0.0037475390146937126
external_lung,seed43,source_disjoint,3,125,0.008024332398348988
external_lung,seed43,source_disjoint,3,126,0.025643656929146497
external_lung,seed43,source_disjoint,3,127,0.009899052093072735
external_lung,seed43,source_disjoint,3,128,0.007568242457412611
external_lung,seed43,source_disjoint,3,129,0.009598792881956308
external_lung,seed43,source_disjoint,3,130,-0.0059538741039733
external_lung,seed43,source_disjoint,3,131,0.025416562146055255
external_lung,seed43,source_disjoint,3,132,0.007892256352952765
external_lung,seed43,source_disjoint,3,133,0.010725715111019829
external_lung,seed43,source_disjoint,3,134,-0.0007449469035293865
external_lung,seed43,source_disjoint,3,135,0.004847855997202721
external_lung,seed43,source_disjoint,3,136,-0.0034786359870166983
external_lung,seed43,source_disjoint,3,137,-0.007529284774957623
external_lung,seed43,source_disjoint,3,138,0.021178726444854856
external_lung,seed43,source_disjoint,3,139,-0.002837259507574852
external_lung,seed43,source_disjoint,3,140,-0.00792456272376918
external_lung,seed43,source_disjoint,3,141,0.0006318746056721558
external_lung,seed43,source_disjoint,3,142,0.015922289875563544
external_lung,seed43,source_disjoint,3,143,-0.01816378189779022
external_lung,seed43,source_disjoint,3,144,0.010878695278708883
external_lung,seed43,source_disjoint,3,145,0.017208843583954803
external_lung,seed43,source_disjoint,3,146,-0.022593555449134606
external_lung,seed43,source_disjoint,3,147,-0.01584532469803046
external_lung,seed43,source_disjoint,3,148,0.025733924729956725
external_lung,seed43,source_disjoint,3,149,0.020202884008726496
external_lung,seed43,source_disjoint,3,150,0.018185636207460165
external_lung,seed43,source_disjoint,3,151,-0.010864442468054625
external_lung,seed43,source_disjoint,3,152,-0.008274231678487065
external_lung,seed43,source_disjoint,3,153,0.00036772251488004226
external_lung,seed43,source_disjoint,3,154,0.006479327723427075
external_lung,seed43,source_disjoint,3,155,-0.0008048087082772604
external_lung,seed43,source_disjoint,3,156,0.00826758036684827
external_lung,seed43,source_disjoint,3,157,0.007443767911032073
external_lung,seed43,source_disjoint,3,158,0.0069183142915783535
external_lung,seed43,source_disjoint,3,159,-0.006473626599165394
external_lung,seed43,source_disjoint,3,160,-0.008014830524579297
external_lung,seed43,source_disjoint,3,161,0.009659604874081129
external_lung,seed43,source_disjoint,3,162,0.01158088375027555
external_lung,seed43,source_disjoint,3,163,0.008261879242586478
external_lung,seed43,source_disjoint,3,164,0.0006138210455102766
external_lung,seed43,source_disjoint,3,165,0.0009397353158042687
external_lung,seed43,source_disjoint,3,166,0.00548353135238272
external_lung,seed43,source_disjoint,3,167,0.007829543986074161
external_lung,seed43,source_disjoint,3,168,0.012438902951662167
external_lung,seed43,source_disjoint,3,169,-0.000533055118469461
external_lung,seed43,source_disjoint,3,170,0.0024039740636853657
external_lung,seed43,source_disjoint,3,171,0.0025018433635112247
external_lung,seed43,source_disjoint,3,172,-0.004019292604501679
external_lung,seed43,source_disjoint,3,173,0.006706422506518317
external_lung,seed43,source_disjoint,3,174,0.011092487438522869
external_lung,seed43,source_disjoint,3,175,-0.01777610544799424
external_lung,seed43,source_disjoint,3,176,0.014731705092244085
external_lung,seed43,source_disjoint,3,177,0.016952292992178097
external_lung,seed43,source_disjoint,3,178,0.01058603756660803
external_lung,seed43,source_disjoint,3,179,0.019116819836871857
external_lung,seed43,source_disjoint,7,0,-0.015261909648582705
external_lung,seed43,source_disjoint,7,1,0.013626637172850398
external_lung,seed43,source_disjoint,7,2,-0.003523294793733256
external_lung,seed43,source_disjoint,7,3,0.014637636541925958
external_lung,seed43,source_disjoint,7,4,0.0004541895661823725
external_lung,seed43,source_disjoint,7,5,0.0016884829688414982
external_lung,seed43,source_disjoint,7,6,-0.0039119214309061845
external_lung,seed43,source_disjoint,7,7,-0.009075239637256538
external_lung,seed43,source_disjoint,7,8,-0.007545437960365775
external_lung,seed43,source_disjoint,7,9,-0.002781198452334821
external_lung,seed43,source_disjoint,7,10,-0.011536224943558993
external_lung,seed43,source_disjoint,7,11,0.011362340653576941
external_lung,seed43,source_disjoint,7,12,-0.016147484283900893
external_lung,seed43,source_disjoint,7,13,-0.0010376046156302943
external_lung,seed43,source_disjoint,7,14,0.006046992466914425
external_lung,seed43,source_disjoint,7,15,0.01578926364279032
external_lung,seed43,source_disjoint,7,16,0.015315120141692007
external_lung,seed43,source_disjoint,7,17,-0.004105759655803953
external_lung,seed43,source_disjoint,7,18,0.0034263756812843438
external_lung,seed43,source_disjoint,7,19,-0.004606508403457221
external_lung,seed43,source_disjoint,7,20,-0.006492630346704331
external_lung,seed43,source_disjoint,7,21,0.004205529330383984
external_lung,seed43,source_disjoint,7,22,0.0072784353074426544
external_lung,seed43,source_disjoint,7,23,0.011838384529429202
external_lung,seed43,source_disjoint,7,24,0.013936398257736404
external_lung,seed43,source_disjoint,7,25,0.007850448108366936
external_lung,seed43,source_disjoint,7,26,0.014088428238048512
external_lung,seed43,source_disjoint,7,27,0.012701154667700387
external_lung,seed43,source_disjoint,7,28,0.008525081146001978
external_lung,seed43,source_disjoint,7,29,0.0004883963117527368
external_lung,seed43,source_disjoint,7,30,-0.023183621810221045
external_lung,seed43,source_disjoint,7,31,0.004172272772190677
external_lung,seed43,source_disjoint,7,32,0.01444949944128976
external_lung,seed43,source_disjoint,7,33,0.005615607397778888
external_lung,seed43,source_disjoint,7,34,0.0027355894582412055
external_lung,seed43,source_disjoint,7,35,0.012528220565095394
external_lung,seed43,source_disjoint,7,36,-0.0011250218543097379
external_lung,seed43,source_disjoint,7,37,0.02475618191907425
external_lung,seed43,source_disjoint,7,38,0.004916269488343117
external_lung,seed43,source_disjoint,7,39,0.012604235555251475
external_lung,seed43,source_disjoint,7,40,0.010397900465971777
external_lung,seed43,source_disjoint,7,41,-0.023420218467081755
external_lung,seed43,source_disjoint,7,42,-0.02585744908896037
external_lung,seed43,source_disjoint,7,43,-0.011574232438636922
external_lung,seed43,source_disjoint,7,44,0.004825051500155886
external_lung,seed43,source_disjoint,7,45,-0.019186183515389144
external_lung,seed43,source_disjoint,7,46,0.012035073316458034
external_lung,seed43,source_disjoint,7,47,0.005468328354351515
external_lung,seed43,source_disjoint,7,48,0.02224103593228577
external_lung,seed43,source_disjoint,7,49,-0.0025769081662904147
external_lung,seed43,source_disjoint,7,50,0.0025255980479351736
external_lung,seed43,source_disjoint,7,51,-0.02188661604068326
external_lung,seed43,source_disjoint,7,52,-0.0009254825051501214
external_lung,seed43,source_disjoint,7,53,0.00510915752586405
external_lung,seed43,source_disjoint,7,54,-0.012313478217904517
external_lung,seed43,source_disjoint,7,55,0.024790388664644558
external_lung,seed43,source_disjoint,7,56,0.004734783699345435
external_lung,seed43,source_disjoint,7,57,0.008032884084741454
external_lung,seed43,source_disjoint,7,58,0.006452722476872341
external_lung,seed43,source_disjoint,7,59,-0.0018015552666985624
external_lung,seed43,source_disjoint,7,60,-0.010984166077550483
external_lung,seed43,source_disjoint,7,61,-0.007856149232628562
external_lung,seed43,source_disjoint,7,62,0.0026310688467766075
external_lung,seed43,source_disjoint,7,63,-0.0022709478309120845
external_lung,seed43,source_disjoint,7,64,-0.012106337369729214
external_lung,seed43,source_disjoint,7,65,-0.01760507172014314
external_lung,seed43,source_disjoint,7,66,-0.006719725129795573
external_lung,seed43,source_disjoint,7,67,0.003963231549261481
external_lung,seed43,source_disjoint,7,68,0.010158453246980281
external_lung,seed43,source_disjoint,7,69,-0.0037741442612483356
external_lung,seed43,source_disjoint,7,70,-0.009969365958967136
external_lung,seed43,source_disjoint,7,71,1.425281065431383e-05
external_lung,seed43,source_disjoint,7,72,-0.008864298039573448
external_lung,seed43,source_disjoint,7,73,-0.004576102407394811
external_lung,seed43,source_disjoint,7,74,0.011582784125029388
external_lung,seed43,source_disjoint,7,75,0.014596778484717188
external_lung,seed43,source_disjoint,7,76,0.0025864100400598833
external_lung,seed43,source_disjoint,7,77,-0.0030405996062424223
external_lung,seed43,source_disjoint,7,78,-0.016858224441859915
external_lung,seed43,source_disjoint,7,79,-0.0035251951684872607
external_lung,seed43,source_disjoint,7,80,-0.02864719922768777
external_lung,seed43,source_disjoint,7,81,0.02196928234247797
external_lung,seed43,source_disjoint,7,82,0.0037237843302699303
external_lung,seed43,source_disjoint,7,83,-0.001470890059519725
external_lung,seed43,source_disjoint,7,84,0.017852120438150376
external_lung,seed43,source_disjoint,7,85,0.0047357338867224374
external_lung,seed43,source_disjoint,7,86,-0.0002451483432532875
external_lung,seed43,source_disjoint,7,87,0.0020267496750360214
external_lung,seed43,source_disjoint,7,88,-0.00939355240853501
external_lung,seed43,source_disjoint,7,89,0.010491018828913123
external_lung,seed43,source_disjoint,7,90,0.01594984530949506
external_lung,seed43,source_disjoint,7,91,0.01071146230036557
external_lung,seed43,source_disjoint,7,92,0.006707372693895319
external_lung,seed43,source_disjoint,7,93,0.014174895289351008
external_lung,seed43,source_disjoint,7,94,0.006700721382256636
external_lung,seed43,source_disjoint,7,95,0.014742157153390667
external_lung,seed43,source_disjoint,7,96,-0.003323755444573695
external_lung,seed43,source_disjoint,7,97,-0.001735992337688952
external_lung,seed43,source_disjoint,7,98,0.01603536217342061
external_lung,seed43,source_disjoint,7,99,0.004051598975317927
external_lung,seed43,source_disjoint,7,100,-0.020238040941673696
external_lung,seed43,source_disjoint,7,101,0.012229861728732971
external_lung,seed43,source_disjoint,7,102,0.00044943862929769374
external_lung,seed43,source_disjoint,7,103,-0.03208497715749559
external_lung,seed43,source_disjoint,7,104,0.0071929184435171045
external_lung,seed43,source_disjoint,7,105,0.004795595691470367
external_lung,seed43,source_disjoint,7,106,0.004671121145089774
external_lung,seed43,source_disjoint,7,107,0.0005102506214224034
external_lung,seed43,source_disjoint,7,108,-0.001294155207406833
external_lung,seed43,source_disjoint,7,109,0.01824549801220804
external_lung,seed43,source_disjoint,7,110,-0.0036534704643755855
external_lung,seed43,source_disjoint,7,111,-0.006824245741260171
external_lung,seed43,source_disjoint,7,112,-0.00011592285998796026
external_lung,seed43,source_disjoint,7,113,-0.01970118507369656
external_lung,seed43,source_disjoint,7,114,0.006571495898991309
external_lung,seed43,source_disjoint,7,115,0.010009273828799015
external_lung,seed43,source_disjoint,7,116,-0.01022781692549779
external_lung,seed43,source_disjoint,7,117,-0.0014642387478809304
external_lung,seed43,source_disjoint,7,118,-0.0005188023078149806
external_lung,seed43,source_disjoint,7,119,-0.0016504754737634575
external_lung,seed43,source_disjoint,7,120,0.00673777868995773
external_lung,seed43,source_disjoint,7,121,0.018164732085167223
external_lung,seed43,source_disjoint,7,122,-0.0019364818742255707
external_lung,seed43,source_disjoint,7,123,-0.01757751628621157
external_lung,seed43,source_disjoint,7,124,0.004934323048505274
external_lung,seed43,source_disjoint,7,125,-0.006188570386080117
external_lung,seed43,source_disjoint,7,126,0.023006886958108097
external_lung,seed43,source_disjoint,7,127,-0.01482482345518532
external_lung,seed43,source_disjoint,7,128,0.001604866479669842
external_lung,seed43,source_disjoint,7,129,0.016884829688414482
external_lung,seed43,source_disjoint,7,130,-0.011451658267010223
external_lung,seed43,source_disjoint,7,131,-0.007019034153534998
external_lung,seed43,source_disjoint,7,132,0.020096463022508004
external_lung,seed43,source_disjoint,7,133,-0.012831330338342717
external_lung,seed43,source_disjoint,7,134,-0.0030852584129591465
external_lung,seed43,source_disjoint,7,135,0.04692595379808906
external_lung,seed43,source_disjoint,7,136,-0.008897554597766644
external_lung,seed43,source_disjoint,7,137,0.007308841303504954
external_lung,seed43,source_disjoint,7,138,0.0192042370755513
external_lung,seed43,source_disjoint,7,139,-0.006146762141494233
external_lung,seed43,source_disjoint,7,140,-0.01184218527893699
external_lung,seed43,source_disjoint,7,141,0.0168829293136607
external_lung,seed43,source_disjoint,7,142,-0.0026700265292316505
external_lung,seed43,source_disjoint,7,143,0.004760438758523278
external_lung,seed43,source_disjoint,7,144,-0.002759344142664988
external_lung,seed43,source_disjoint,7,145,0.008426261658799061
external_lung,seed43,source_disjoint,7,146,0.0023346103851680233
external_lung,seed43,source_disjoint,7,147,-0.013886988514134946
external_lung,seed43,source_disjoint,7,148,0.006691219508487056
external_lung,seed43,source_disjoint,7,149,0.023596003131817533
external_lung,seed43,source_disjoint,7,150,-0.009627298503264825
external_lung,seed43,source_disjoint,7,151,0.01262133892803663
external_lung,seed43,source_disjoint,7,152,0.003897668620251926
external_lung,seed43,source_disjoint,7,153,-0.005389462802064537
external_lung,seed43,source_disjoint,7,154,-0.014796317833876915
external_lung,seed43,source_disjoint,7,155,0.0013901241324788538
external_lung,seed43,source_disjoint,7,156,0.012795223218018514
external_lung,seed43,source_disjoint,7,157,0.028468564000820984
external_lung,seed43,source_disjoint,7,158,0.004345206874795782
external_lung,seed43,source_disjoint,7,159,0.016342272696175608
external_lung,seed43,source_disjoint,7,160,0.017631676966697818
external_lung,seed43,source_disjoint,7,161,-0.006947770100263706
external_lung,seed43,source_disjoint,7,162,0.002162626469939921
external_lung,seed43,source_disjoint,7,163,-0.013458454007130305
external_lung,seed43,source_disjoint,7,164,-0.020358714738546335
external_lung,seed43,source_disjoint,7,165,0.00662280601734655
external_lung,seed43,source_disjoint,7,166,-3.5156932947200126e-05
external_lung,seed43,source_disjoint,7,167,-0.013022318001109756
external_lung,seed43,source_disjoint,7,168,0.008309388611434154
external_lung,seed43,source_disjoint,7,169,-0.011499167635857732
external_lung,seed43,source_disjoint,7,170,-0.013943999756752035
external_lung,seed43,source_disjoint,7,171,0.008572590514849487
external_lung,seed43,source_disjoint,7,172,0.02319217349661362
external_lung,seed43,source_disjoint,7,173,-0.0015336024263984394
external_lung,seed43,source_disjoint,7,174,0.014560671364392985
external_lung,seed43,source_disjoint,7,175,0.011923901393354752
external_lung,seed43,source_disjoint,7,176,-0.007665161569861523
external_lung,seed43,source_disjoint,7,177,0.006796690307328546
external_lung,seed43,source_disjoint,7,178,0.004909618176704489
external_lung,seed43,source_disjoint,7,179,0.009612095505233675
external_lung,seed43,source_disjoint,11,0,0.01384613045692612
external_lung,seed43,source_disjoint,11,1,0.015771210082628273
external_lung,seed43,source_disjoint,11,2,0.02904532773863
external_lung,seed43,source_disjoint,11,3,0.0073791551693994095
external_lung,seed43,source_disjoint,11,4,0.017088169787082053
external_lung,seed43,source_disjoint,11,5,0.005401815237964902
external_lung,seed43,source_disjoint,11,6,-0.011730063168456817
external_lung,seed43,source_disjoint,11,7,0.0062123250705038435
external_lung,seed43,source_disjoint,11,8,0.008960266964645469
external_lung,seed43,source_disjoint,11,9,-0.010399800840725892
external_lung,seed43,source_disjoint,11,10,-0.006690269321110165
external_lung,seed43,source_disjoint,11,11,-0.012356236649867292
external_lung,seed43,source_disjoint,11,12,-0.0039641817366384835
external_lung,seed43,source_disjoint,11,13,0.0228501060409112
external_lung,seed43,source_disjoint,11,14,0.00842721184617612
external_lung,seed43,source_disjoint,11,15,-0.009543682014093169
external_lung,seed43,source_disjoint,11,16,0.0016590271601559237
external_lung,seed43,source_disjoint,11,17,0.004720530888691288
external_lung,seed43,source_disjoint,11,18,0.015721800339026926
external_lung,seed43,source_disjoint,11,19,-0.0003629715779952525
external_lung,seed43,source_disjoint,11,20,-0.0008057588956542072
external_lung,seed43,source_disjoint,11,21,0.018608469590203236
external_lung,seed43,source_disjoint,11,22,0.006808092555851908
external_lung,seed43,source_disjoint,11,23,0.013156294421259873
external_lung,seed43,source_disjoint,11,24,0.003715232643877464
external_lung,seed43,source_disjoint,11,25,0.021610111513990615
external_lung,seed43,source_disjoint,11,26,-0.025021284197243754
external_lung,seed43,source_disjoint,11,27,0.024164215183234083
external_lung,seed43,source_disjoint,11,28,-0.001980190493565237
external_lung,seed43,source_disjoint,11,29,-0.018586615280533292
external_lung,seed43,source_disjoint,11,30,0.009284280860185679
external_lung,seed43,source_disjoint,11,31,-0.010842588158384847
external_lung,seed43,source_disjoint,11,32,0.007089348019429453
external_lung,seed43,source_disjoint,11,33,0.01688007875152986
external_lung,seed43,source_disjoint,11,34,-0.008489924213054834
external_lung,seed43,source_disjoint,11,35,0.02021523644462686
external_lung,seed43,source_disjoint,11,36,0.0023935220025388393
external_lung,seed43,source_disjoint,11,37,-0.0005435071796158208
external_lung,seed43,source_disjoint,11,38,-0.003943277614345597
external_lung,seed43,source_disjoint,11,39,-0.021148320448792557
external_lung,seed43,source_disjoint,11,40,-0.01837187293334247
external_lung,seed43,source_disjoint,11,41,0.021979734403624385
external_lung,seed43,source_disjoint,11,42,0.030668247778461888
external_lung,seed43,source_disjoint,11,43,0.009629198878018719
external_lung,seed43,source_disjoint,11,44,-0.01461293167012534
external_lung,seed43,source_disjoint,11,45,0.007992976214909464
external_lung,seed43,source_disjoint,11,46,0.019478841227490107
external_lung,seed43,source_disjoint,11,47,-0.012752464786055906
external_lung,seed43,source_disjoint,11,48,0.003955630050246017
external_lung,seed43,source_disjoint,11,49,0.005715377072358696
external_lung,seed43,source_disjoint,11,50,0.0089156081579288
external_lung,seed43,source_disjoint,11,51,0.003831155503865369
external_lung,seed43,source_disjoint,11,52,0.02092787697734
external_lung,seed43,source_disjoint,11,53,0.012898793642106221
external_lung,seed43,source_disjoint,11,54,-0.006353902989669535
external_lung,seed43,source_disjoint,11,55,-0.0012532971501980628
external_lung,seed43,source_disjoint,11,56,-0.013708353287268271
external_lung,seed43,source_disjoint,11,57,0.005584251214339475
