domain,seed_tag,split_regime,layer,n_edges,n_positive,n_unique_genes,pca_dim,knn_k,used_component_bridging,diffusion_t,auc_diffusion,auc_euclidean,auc_geodesic,best_diffusion_t,best_diffusion_auc,best_baseline_auc,delta_best_diffusion_minus_best_baseline,p_delta_best_diffusion_upper,null_mean_delta,null_std_delta,is_best_t
lung,seed43,source_disjoint,7,1472,579,318,24,24,True,2,0.563154800240597,0.5492131276266954,0.5492131276266954,1,0.5708214146876396,0.5492131276266954,0.021608287060944198,0.07734806629834254,0.002529455198893368,0.012763955921447322,False
lung,seed43,source_disjoint,7,1472,579,318,24,24,True,4,0.5571553456455602,0.5492131276266954,0.5492131276266954,1,0.5708214146876396,0.5492131276266954,0.021608287060944198,0.07734806629834254,0.002529455198893368,0.012763955921447322,False
lung,seed43,source_disjoint,7,1472,579,318,24,24,True,8,0.5575537620371069,0.5492131276266954,0.5492131276266954,1,0.5708214146876396,0.5492131276266954,0.021608287060944198,0.07734806629834254,0.002529455198893368,0.012763955921447322,False
lung,seed43,source_disjoint,11,1472,579,318,24,24,True,1,0.566546174719126,0.540239088516131,0.540239088516131,2,0.5679203244579313,0.540239088516131,0.027681235941800275,0.03314917127071823,0.0043803346482793395,0.010944624338143062,False
lung,seed43,source_disjoint,11,1472,579,318,24,24,True,2,0.5679203244579313,0.540239088516131,0.540239088516131,2,0.5679203244579313,0.540239088516131,0.027681235941800275,0.03314917127071823,0.0043803346482793395,0.010944624338143062,True
lung,seed43,source_disjoint,11,1472,579,318,24,24,True,4,0.5618338371560031,0.540239088516131,0.540239088516131,2,0.5679203244579313,0.540239088516131,0.027681235941800275,0.03314917127071823,0.0043803346482793395,0.010944624338143062,False
lung,seed43,source_disjoint,11,1472,579,318,24,24,True,8,0.5601444356122364,0.540239088516131,0.540239088516131,2,0.5679203244579313,0.540239088516131,0.027681235941800275,0.03314917127071823,0.0043803346482793395,0.010944624338143062,False
lung,seed43,target_disjoint,0,1806,903,320,24,24,True,1,0.5329466562179226,0.5244049305317945,0.5244049305317945,8,0.5379809396266169,0.5244049305317945,0.013576009094822372,0.2430939226519337,0.0048924186785063925,0.011187665084353093,False
lung,seed43,target_disjoint,0,1806,903,320,24,24,True,2,0.5330361818424865,0.5244049305317945,0.5244049305317945,8,0.5379809396266169,0.5244049305317945,0.013576009094822372,0.2430939226519337,0.0048924186785063925,0.011187665084353093,False
lung,seed43,target_disjoint,0,1806,903,320,24,24,True,4,0.5345384954053731,0.5244049305317945,0.5244049305317945,8,0.5379809396266169,0.5244049305317945,0.013576009094822372,0.2430939226519337,0.0048924186785063925,0.011187665084353093,False
lung,seed43,target_disjoint,0,1806,903,320,24,24,True,8,0.5379809396266169,0.5244049305317945,0.5244049305317945,8,0.5379809396266169,0.5244049305317945,0.013576009094822372,0.2430939226519337,0.0048924186785063925,0.011187665084353093,True
lung,seed43,target_disjoint,3,1806,903,320,24,24,True,1,0.5192099915502527,0.524720109785396,0.524720109785396,8,0.5316184883904888,0.524720109785396,0.006898378605092792,0.34806629834254144,0.0034016739520357996,0.009637963426389421,False
lung,seed43,target_disjoint,3,1806,903,320,24,24,True,2,0.5284636299084263,0.524720109785396,0.524720109785396,8,0.5316184883904888,0.524720109785396,0.006898378605092792,0.34806629834254144,0.0034016739520357996,0.009637963426389421,False
lung,seed43,target_disjoint,3,1806,903,320,24,24,True,4,0.5287438573770954,0.524720109785396,0.524720109785396,8,0.5316184883904888,0.524720109785396,0.006898378605092792,0.34806629834254144,0.0034016739520357996,0.009637963426389421,False
lung,seed43,target_disjoint,3,1806,903,320,24,24,True,8,0.5316184883904888,0.524720109785396,0.524720109785396,8,0.5316184883904888,0.524720109785396,0.006898378605092792,0.34806629834254144,0.0034016739520357996,0.009637963426389421,True
lung,seed43,target_disjoint,7,1806,903,320,24,24,True,1,0.5189708477586095,0.5277038884780522,0.5277038884780522,4,0.5279939269740708,0.5277038884780522,0.00029003849601860754,0.574585635359116,0.0019011829237433886,0.010724293896334277,False
lung,seed43,target_disjoint,7,1806,903,320,24,24,True,2,0.5250702408239301,0.5277038884780522,0.5277038884780522,4,0.5279939269740708,0.5277038884780522,0.00029003849601860754,0.574585635359116,0.0019011829237433886,0.010724293896334277,False
lung,seed43,target_disjoint,7,1806,903,320,24,24,True,4,0.5279939269740708,0.5277038884780522,0.5277038884780522,4,0.5279939269740708,0.5277038884780522,0.00029003849601860754,0.574585635359116,0.0019011829237433886,0.010724293896334277,True
lung,seed43,target_disjoint,7,1806,903,320,24,24,True,8,0.5279896346496054,0.5277038884780522,0.5277038884780522,4,0.5279939269740708,0.5277038884780522,0.00029003849601860754,0.574585635359116,0.0019011829237433886,0.010724293896334277,False
lung,seed43,target_disjoint,11,1806,903,320,24,24,True,1,0.5296060014054297,0.507814483283849,0.507814483283849,1,0.5296060014054297,0.507814483283849,0.021791518121580644,0.055248618784530384,0.0033520260657194426,0.01090704945525058,True
lung,seed43,target_disjoint,11,1806,903,320,24,24,True,2,0.5279252497826245,0.507814483283849,0.507814483283849,1,0.5296060014054297,0.507814483283849,0.021791518121580644,0.055248618784530384,0.0033520260657194426,0.01090704945525058,False
lung,seed43,target_disjoint,11,1806,903,320,24,24,True,4,0.5257171554397855,0.507814483283849,0.507814483283849,1,0.5296060014054297,0.507814483283849,0.021791518121580644,0.055248618784530384,0.0033520260657194426,0.01090704945525058,False
lung,seed43,target_disjoint,11,1806,903,320,24,24,True,8,0.5253241011565976,0.507814483283849,0.507814483283849,1,0.5296060014054297,0.507814483283849,0.021791518121580644,0.055248618784530384,0.0033520260657194426,0.01090704945525058,False
lung,seed44,source_disjoint,0,1595,642,317,24,24,True,1,0.5707750242716065,0.5398438444917346,0.5398438444917346,8,0.5862287643872605,0.5398438444917346,0.046384919895525845,0.0055248618784530384,0.003969061465187813,0.013114280991041354,False
lung,seed44,source_disjoint,0,1595,642,317,24,24,True,2,0.5831723398482574,0.5398438444917346,0.5398438444917346,8,0.5862287643872605,0.5398438444917346,0.046384919895525845,0.0055248618784530384,0.003969061465187813,0.013114280991041354,False
lung,seed44,source_disjoint,0,1595,642,317,24,24,True,4,0.5846474324399421,0.5398438444917346,0.5398438444917346,8,0.5862287643872605,0.5398438444917346,0.046384919895525845,0.0055248618784530384,0.003969061465187813,0.013114280991041354,False
lung,seed44,source_disjoint,0,1595,642,317,24,24,True,8,0.5862287643872605,0.5398438444917346,0.5398438444917346,8,0.5862287643872605,0.5398438444917346,0.046384919895525845,0.0055248618784530384,0.003969061465187813,0.013114280991041354,True
lung,seed44,source_disjoint,3,1595,642,317,24,24,True,1,0.5707848309813573,0.5429362269664905,0.5429362269664905,8,0.5787797511057066,0.5429362269664905,0.0358435241392161,0.016574585635359115,0.005469129385733133,0.012389688661279194,False
lung,seed44,source_disjoint,3,1595,642,317,24,24,True,2,0.574906100754136,0.5429362269664905,0.5429362269664905,8,0.5787797511057066,0.5429362269664905,0.0358435241392161,0.016574585635359115,0.005469129385733133,0.012389688661279194,False
lung,seed44,source_disjoint,3,1595,642,317,24,24,True,4,0.5756170872110697,0.5429362269664905,0.5429362269664905,8,0.5787797511057066,0.5429362269664905,0.0358435241392161,0.016574585635359115,0.005469129385733133,0.012389688661279194,False
lung,seed44,source_disjoint,3,1595,642,317,24,24,True,8,0.5787797511057066,0.5429362269664905,0.5429362269664905,8,0.5787797511057066,0.5429362269664905,0.0358435241392161,0.016574585635359115,0.005469129385733133,0.012389688661279194,True
lung,seed44,source_disjoint,7,1595,642,317,24,24,True,1,0.5769303690918659,0.5515571420632663,0.5515571420632663,1,0.5769303690918659,0.5515571420632663,0.025373227028599565,0.04419889502762431,0.003791006121202957,0.01282040525262059,True
lung,seed44,source_disjoint,7,1595,642,317,24,24,True,2,0.5743871623631556,0.5515571420632663,0.5515571420632663,1,0.5769303690918659,0.5515571420632663,0.025373227028599565,0.04419889502762431,0.003791006121202957,0.01282040525262059,False
lung,seed44,source_disjoint,7,1595,642,317,24,24,True,4,0.5738314488106095,0.5515571420632663,0.5515571420632663,1,0.5769303690918659,0.5515571420632663,0.025373227028599565,0.04419889502762431,0.003791006121202957,0.01282040525262059,False
lung,seed44,source_disjoint,7,1595,642,317,24,24,True,8,0.5740471964251274,0.5515571420632663,0.5515571420632663,1,0.5769303690918659,0.5515571420632663,0.025373227028599565,0.04419889502762431,0.003791006121202957,0.01282040525262059,False
lung,seed44,source_disjoint,11,1595,642,317,24,24,True,1,0.578192982972283,0.5449858293044101,0.5449858293044101,1,0.578192982972283,0.5449858293044101,0.03320715366787297,0.011049723756906077,0.004608027627317425,0.011428756514414185,True
lung,seed44,source_disjoint,11,1595,642,317,24,24,True,2,0.5698866998133456,0.5449858293044101,0.5449858293044101,1,0.578192982972283,0.5449858293044101,0.03320715366787297,0.011049723756906077,0.004608027627317425,0.011428756514414185,False
lung,seed44,source_disjoint,11,1595,642,317,24,24,True,4,0.5698245906515904,0.5449858293044101,0.5449858293044101,1,0.578192982972283,0.5449858293044101,0.03320715366787297,0.011049723756906077,0.004608027627317425,0.011428756514414185,False
lung,seed44,source_disjoint,11,1595,642,317,24,24,True,8,0.572738000673394,0.5449858293044101,0.5449858293044101,1,0.578192982972283,0.5449858293044101,0.03320715366787297,0.011049723756906077,0.004608027627317425,0.011428756514414185,False
lung,seed44,target_disjoint,0,1860,951,320,24,24,True,1,0.5302894642776581,0.5261776440525231,0.5261776440525231,1,0.5302894642776581,0.5261776440525231,0.00411182022513501,0.5469613259668509,0.004305724415180143,0.012036099706380348,True
lung,seed44,target_disjoint,0,1860,951,320,24,24,True,2,0.5089790261886336,0.5261776440525231,0.5261776440525231,1,0.5302894642776581,0.5261776440525231,0.00411182022513501,0.5469613259668509,0.004305724415180143,0.012036099706380348,False
lung,seed44,target_disjoint,0,1860,951,320,24,24,True,4,0.5042575761256461,0.5261776440525231,0.5261776440525231,1,0.5302894642776581,0.5261776440525231,0.00411182022513501,0.5469613259668509,0.004305724415180143,0.012036099706380348,False
lung,seed44,target_disjoint,0,1860,951,320,24,24,True,8,0.5044536525156196,0.5261776440525231,0.5261776440525231,1,0.5302894642776581,0.5261776440525231,0.00411182022513501,0.5469613259668509,0.004305724415180143,0.012036099706380348,False
lung,seed44,target_disjoint,3,1860,951,320,24,24,True,1,0.5105314422083639,0.5185890828830517,0.5185890828830517,1,0.5105314422083639,0.5185890828830517,-0.008057640674687838,0.8895027624309392,0.004794469399037117,0.010240700964890647,True
lung,seed44,target_disjoint,3,1860,951,320,24,24,True,2,0.5061576084001671,0.5185890828830517,0.5185890828830517,1,0.5105314422083639,0.5185890828830517,-0.008057640674687838,0.8895027624309392,0.004794469399037117,0.010240700964890647,False
lung,seed44,target_disjoint,3,1860,951,320,24,24,True,4,0.5031707692325489,0.5185890828830517,0.5185890828830517,1,0.5105314422083639,0.5185890828830517,-0.008057640674687838,0.8895027624309392,0.004794469399037117,0.010240700964890647,False
lung,seed44,target_disjoint,3,1860,951,320,24,24,True,8,0.5025478362767928,0.5185890828830517,0.5185890828830517,1,0.5105314422083639,0.5185890828830517,-0.008057640674687838,0.8895027624309392,0.004794469399037117,0.010240700964890647,False
lung,seed44,target_disjoint,7,1860,951,320,24,24,True,1,0.5029897311497711,0.5114748067866723,0.5114748067866723,1,0.5029897311497711,0.5114748067866723,-0.008485075636901263,0.850828729281768,0.0028384901231097567,0.011710847873953831,True
lung,seed44,target_disjoint,7,1860,951,320,24,24,True,2,0.4981167412219666,0.5114748067866723,0.5114748067866723,1,0.5029897311497711,0.5114748067866723,-0.008485075636901263,0.850828729281768,0.0028384901231097567,0.011710847873953831,False
lung,seed44,target_disjoint,7,1860,951,320,24,24,True,4,0.49585578957475135,0.5114748067866723,0.5114748067866723,1,0.5029897311497711,0.5114748067866723,-0.008485075636901263,0.850828729281768,0.0028384901231097567,0.011710847873953831,False
lung,seed44,target_disjoint,7,1860,951,320,24,24,True,8,0.49778879044581636,0.5114748067866723,0.5114748067866723,1,0.5029897311497711,0.5114748067866723,-0.008485075636901263,0.850828729281768,0.0028384901231097567,0.011710847873953831,False
lung,seed44,target_disjoint,11,1860,951,320,24,24,True,1,0.5011643120147977,0.4998311082422648,0.4998311082422648,1,0.5011643120147977,0.4998311082422648,0.0013332037725329315,0.5303867403314917,0.003710715153767974,0.010502724840139348,True
lung,seed44,target_disjoint,11,1860,951,320,24,24,True,2,0.48495128166865054,0.4998311082422648,0.4998311082422648,1,0.5011643120147977,0.4998311082422648,0.0013332037725329315,0.5303867403314917,0.003710715153767974,0.010502724840139348,False
lung,seed44,target_disjoint,11,1860,951,320,24,24,True,4,0.4844868293348788,0.4998311082422648,0.4998311082422648,1,0.5011643120147977,0.4998311082422648,0.0013332037725329315,0.5303867403314917,0.003710715153767974,0.010502724840139348,False
lung,seed44,target_disjoint,11,1860,951,320,24,24,True,8,0.48713993376204073,0.4998311082422648,0.4998311082422648,1,0.5011643120147977,0.4998311082422648,0.0013332037725329315,0.5303867403314917,0.003710715153767974,0.010502724840139348,False
