domain,split_regime,perm_idx,null_interaction_coef,null_auc_delta
lung,source_disjoint,124,0.08920261366436956,0.00027665995975867386
lung,source_disjoint,125,0.02934783026830088,-2.7945450479238687e-06
lung,source_disjoint,126,0.01988964720857961,-5.93840822715741e-05
lung,source_disjoint,127,0.04194128670736566,0.00022635814889326866
lung,source_disjoint,128,0.0012026068534056542,9.431589537145513e-06
lung,source_disjoint,129,-0.05577685060486334,0.00019631678962661603
lung,source_disjoint,130,0.014652364549049017,-4.1918175720523365e-06
lung,source_disjoint,131,0.03334918245940124,4.4014084507049134e-05
lung,source_disjoint,132,0.040849677647827654,0.00013134361725908317
lung,source_disjoint,133,0.042884901018397065,4.85552202101891e-05
lung,source_disjoint,134,0.04321959513652143,0.00024382405544365326
lung,source_disjoint,135,-0.049573412884377666,4.121953945901424e-05
lung,source_disjoint,136,-0.043644696553991884,0.000339537223339903
lung,source_disjoint,137,-0.07798296175609543,0.00032556449809972854
lung,source_disjoint,138,-0.06438954722620086,-7.894589760792936e-05
lung,source_disjoint,139,0.08243013236776069,0.00046179856919281725
lung,source_disjoint,140,0.004455869361046172,-1.3972725241284678e-06
lung,source_disjoint,141,0.0036602773893387305,1.362340710919785e-05
lung,source_disjoint,142,-0.07022694804822198,3.912363067293256e-05
lung,source_disjoint,143,0.024652565439996225,-2.2007042253413545e-05
lung,source_disjoint,144,-0.0854917739020408,0.00030390677397706956
lung,source_disjoint,145,0.0856602555313029,0.00037377040017894103
lung,source_disjoint,146,-0.0011559450515858196,6.287726358134016e-06
lung,source_disjoint,147,0.0006830373995032554,2.7945450482569356e-06
lung,source_disjoint,148,-0.037501128829974445,1.956181533646628e-05
lung,source_disjoint,149,0.06214698525321828,5.100044712713636e-05
lung,source_disjoint,150,-0.07937002022583975,1.5719315895501573e-05
lung,source_disjoint,151,-0.03868998678257826,0.00019561815336466282
lung,source_disjoint,152,-0.013888287930067404,6.9863626200872275e-06
lung,source_disjoint,153,-0.03929193915942348,7.684998882151461e-06
lung,source_disjoint,154,0.0012076326984502886,1.1102230246251565e-16
lung,source_disjoint,155,0.02403783523931775,7.580203442880684e-05
lung,source_disjoint,156,0.04875217396586677,0.00023683769282356604
lung,source_disjoint,157,-0.06064048506424148,0.00013204225352103638
lung,source_disjoint,158,0.00020113004632578072,2.794545048034891e-06
lung,source_disjoint,159,-0.0024243532461914654,-6.98636262019825e-06
lung,source_disjoint,160,0.04986919572289503,0.0003101945003353146
lung,source_disjoint,161,-0.011008486661378991,6.287726358245038e-06
lung,source_disjoint,162,-0.13854269171903244,0.000401715850659512
lung,source_disjoint,163,0.049820127615275024,0.00011457634697065178
lung,source_disjoint,164,-0.03751047278890205,0.0001355354348311355
lung,source_disjoint,165,0.08910528000139009,0.00029622177509514014
lung,source_disjoint,166,-0.07781769231615189,0.00048415492957754047
lung,source_disjoint,167,0.041442135721359706,-4.995249273409552e-05
lung,source_disjoint,168,-0.020461022256533266,0.0001309942991283286
lung,source_disjoint,169,0.012351306073909572,7.615135255989447e-05
lung,source_disjoint,170,0.07785114427932724,0.0004684356136820389
lung,source_disjoint,171,-0.010270854690966006,-2.864408674263519e-05
lung,source_disjoint,172,-0.0013084586387063476,7.684998882262484e-06
lung,source_disjoint,173,0.018683777781072972,7.894589760770732e-05
lung,source_disjoint,174,0.10365889355645269,0.0010346803040465202
lung,source_disjoint,175,0.013228188649798257,-7.056226246371367e-05
lung,source_disjoint,176,-0.011604821105290555,-9.082271406213316e-05
lung,source_disjoint,177,0.04074212571422768,8.732953275214506e-05
lung,source_disjoint,178,0.02672836683390689,-1.6068634026256134e-05
lung,source_disjoint,179,0.019538992887447836,1.3972725240174455e-06
lung,target_disjoint,0,0.07758850922061243,5.496386126124797e-05
lung,target_disjoint,1,-0.021445020562179916,-3.060487729311667e-05
lung,target_disjoint,2,0.09334974908874805,0.0005146616099913626
lung,target_disjoint,3,0.0677134608096264,-3.435241328808569e-05
lung,target_disjoint,4,0.030367362939347674,0.00020736365839468807
lung,target_disjoint,5,-0.054253250052961485,6.932941590898078e-05
lung,target_disjoint,6,-0.06734983968708923,-0.00013740965315311993
lung,target_disjoint,7,0.02497163349721248,4.4970431941182554e-05
lung,target_disjoint,8,0.024505810163754457,0.00022828740103386647
lung,target_disjoint,9,0.024700793671692287,0.00010742936519236856
lung,target_disjoint,10,-0.04999541203694507,-0.00019861940773924225
lung,target_disjoint,11,0.018276438725811802,5.9335986588693324e-05
lung,target_disjoint,12,-0.0063831824620585445,-3.122946662570403e-05
lung,target_disjoint,13,-0.05313471960406091,-0.00011679820518006867
lung,target_disjoint,14,-0.02950292984891595,-5.621303992731086e-06
lung,target_disjoint,15,0.04923067525800606,0.00026919800231350877
lung,target_disjoint,16,-0.02172546406558518,-1.686391197774917e-05
lung,target_disjoint,17,-0.026791903032230533,-0.0001698882984436656
lung,target_disjoint,18,-0.004631025841510299,4.4345842608484176e-05
lung,target_disjoint,19,0.04736597632489965,0.00013647276915440543
lung,target_disjoint,20,-0.054034108391953065,3.310323462324405e-05
lung,target_disjoint,21,0.012004719716703683,-2.373439463543292e-05
lung,target_disjoint,22,0.04641251944959124,0.00012928999183026146
lung,target_disjoint,23,0.1480745839084316,0.0018075615282951984
lung,target_disjoint,24,0.07973075076622568,0.0006839253191026629
lung,target_disjoint,25,0.061129373071419024,0.0005783697219078343
lung,target_disjoint,26,-0.000136350670778753,1.8737679975400212e-06
lung,target_disjoint,27,-0.05187703322263895,-2.6232751965560297e-05
lung,target_disjoint,28,-0.04090034701647611,0.00025795539432826864
lung,target_disjoint,29,-0.042708738986228796,0.00011305066918498863
lung,target_disjoint,30,0.07683746973222949,0.000632708993836606
lung,target_disjoint,31,-0.03559527788139359,-0.00024296525034783745
lung,target_disjoint,32,0.0652597052708966,0.0005271533966416664
lung,target_disjoint,33,0.02128668588599637,0.00022235380237489721
lung,target_disjoint,34,0.04500181579289355,0.0001973702290744006
lung,target_disjoint,35,0.06315557970011582,0.0004084814234640577
lung,target_disjoint,36,-0.09547859579949187,-0.0002679488236484451
lung,target_disjoint,37,0.04766595447767925,0.0007657465216619475
lung,target_disjoint,38,-0.03966808665255525,6.0585165253868034e-05
lung,target_disjoint,39,0.012520813808015997,0.00010493100786224119
lung,target_disjoint,40,-0.05133045094485437,-0.00012616704516765775
lung,target_disjoint,41,-0.07031578451254651,-0.00021048660505706973
lung,target_disjoint,42,-0.05748288031470396,0.0001105523118550833
lung,target_disjoint,43,-0.018564857778156287,-0.0001292899918304835
lung,target_disjoint,44,-0.011299450807618037,-3.1229466626037095e-06
lung,target_disjoint,45,0.04338509107537977,0.00032666022090466207
lung,target_disjoint,46,0.023979445109017495,0.00011804738384502134
lung,target_disjoint,47,-0.05073031341321858,-4.5595021273547864e-05
lung,target_disjoint,48,-0.08994078186417327,-6.870482657683752e-06
lung,target_disjoint,49,0.011192243661819616,0.00011055231185497227
lung,target_disjoint,50,-0.002134222836781871,9.993429320176439e-06
lung,target_disjoint,51,-0.1280634505002746,0.0008019727029477952
lung,target_disjoint,52,0.01868648982569058,-5.621303992620064e-06
lung,target_disjoint,53,-0.04003449843310001,0.00015614733312852014
lung,target_disjoint,54,0.005202939018799689,6.245893325096397e-06
lung,target_disjoint,55,-0.010306047663746692,-2.4983573300718653e-05
lung,target_disjoint,56,0.04358242095234361,0.00033665365022506055
lung,target_disjoint,57,-0.017151721472744158,4.6219610605913175e-05
lung,target_disjoint,58,-0.07133236413855154,-0.0002045530063982115
lung,target_disjoint,59,-0.05754160790577777,-0.00024421442901301216
lung,target_disjoint,60,-0.0003800813385082941,-1.8737679975400212e-06
lung,target_disjoint,61,-0.020703121040634653,-4.934255726862791e-05
lung,target_disjoint,62,-0.011015946533794188,3.99737172809278e-05
lung,target_disjoint,63,-0.11705058609339154,0.000495299340683486
lung,target_disjoint,64,0.05737749518488843,0.000497173108680915
lung,target_disjoint,65,0.014531201526514546,0.00012554245583540347
lung,target_disjoint,66,-0.1250717863965207,0.0005340238792993501
lung,target_disjoint,67,-0.025393182463666956,2.1860626638114944e-05
lung,target_disjoint,68,-0.06228963234162395,0.00016114404778855285
lung,target_disjoint,69,-0.07149417570496992,3.060487729311667e-05
lung,target_disjoint,70,0.016520734739399797,7.682448789936291e-05
lung,target_disjoint,71,-0.003909078594211735,2.5608162632972942e-05
lung,target_disjoint,72,-0.01859937774189909,-1.311637598289117e-05
lung,target_disjoint,73,-0.06647529819335522,2.623275196567132e-05
lung,target_disjoint,74,0.03659885315937978,0.0002279751063676283
lung,target_disjoint,75,-0.07185988135797815,0.0006227155645162075
lung,target_disjoint,76,0.038705617593791236,0.0007969759882877625
lung,target_disjoint,77,0.024906950715992957,6.0585165253868034e-05
lung,target_disjoint,78,-0.06935237399245013,-0.00014552931447575634
lung,target_disjoint,79,-0.06070010081625628,4.37212532757858e-05
lung,target_disjoint,80,0.02170410267207888,-5.121632526616793e-05
lung,target_disjoint,81,0.03811400342034073,0.000231098053030232
lung,target_disjoint,82,0.040182360340687236,0.0003834978501635611
lung,target_disjoint,83,-0.07087927940637995,-0.0004428338367522544
lung,target_disjoint,84,0.062062479954833806,0.0004946747513510097
lung,target_disjoint,85,0.016864294790850314,9.181463187957206e-05
lung,target_disjoint,86,-0.08598945900040486,0.00019299810374684423
lung,target_disjoint,87,0.02557005049758603,8.057202389433193e-05
lung,target_disjoint,88,-0.0034150888547394205,1.1242607985240127e-05
lung,target_disjoint,89,-0.09800744714730236,0.000554010737939814
lung,target_disjoint,90,-0.057593343828148943,-3.2478645290767716e-05
lung,target_disjoint,91,0.051930915559978176,0.0005958582232182819
lung,target_disjoint,92,-0.08267089854682136,0.00018925056775165316
lung,target_disjoint,93,0.02624866838012829,0.0003097963089268019
lung,target_disjoint,94,0.009282595547857533,7.182777323888612e-05
lung,target_disjoint,95,0.04010609313415333,0.00023609476769026472
lung,target_disjoint,96,-0.017716160195372498,-2.1236037305416566e-05
lung,target_disjoint,97,0.013939421961524263,9.74359358720811e-05
lung,target_disjoint,98,-0.01985165012542316,-2.498357330060763e-05
lung,target_disjoint,99,-0.07190383183215292,4.2472074610944155e-05
lung,target_disjoint,100,-0.10318268973303009,-3.9349127948340445e-05
lung,target_disjoint,101,0.04130983848530003,0.00014552931447575634
lung,target_disjoint,102,-0.07199069297888153,8.057202389433193e-05
lung,target_disjoint,103,-0.038860619206932234,0.0001217949198402124
lung,target_disjoint,104,0.00621100195717472,1.6863911977971213e-05
lung,target_disjoint,105,-0.013781756121099714,-3.8724538615975135e-05
lung,target_disjoint,106,-0.017360853816816624,7.182777323910816e-05
lung,target_disjoint,107,0.041153000935306897,4.62196106060242e-05
lung,target_disjoint,108,-0.04555722120927195,-0.00033727823955742586
lung,target_disjoint,109,-0.0680939603187142,0.0002535832690004902
lung,target_disjoint,110,-0.01632227254995487,7.24523625715845e-05
lung,target_disjoint,111,0.011963818110649718,-4.9342557268516885e-05
lung,target_disjoint,112,-0.06265974768735223,0.00035539133020046076
lung,target_disjoint,113,-0.04943597517130449,0.0001823800850939694
lung,target_disjoint,114,-0.054423229469914645,-0.0001714497717751895
lung,target_disjoint,115,-0.03605484783831556,6.245893325207419e-06
lung,target_disjoint,116,-0.04842254165824824,0.00012366868783753038
lung,target_disjoint,117,0.05245236291033381,3.99737172809278e-05
lung,target_disjoint,118,0.04290904341522619,0.0003122946662570403
lung,target_disjoint,119,-0.03165450871019378,-8.119661322636418e-06
lung,target_disjoint,120,-0.02837525494409442,0.00012054574117525974
lung,target_disjoint,121,0.020296460956612764,0.00012804081316519778
lung,target_disjoint,122,-0.02945026334929823,3.99737172809278e-05
lung,target_disjoint,123,-0.0058778039090234165,-4.372125327667398e-06
lung,target_disjoint,124,-0.0227743755789635,-6.683105857896443e-05
lung,target_disjoint,125,-0.04019061852296442,-0.00018050631709654041
lung,target_disjoint,126,-0.0244179658968099,-0.00018737679975422417
lung,target_disjoint,127,-0.036586316194504906,9.056545321450837e-05
lung,target_disjoint,128,-0.016251910060731727,2.498357330016354e-06
lung,target_disjoint,129,-0.009730897473611541,6.62064692464881e-05
lung,target_disjoint,130,0.04422907518686387,0.000577745132575358
lung,target_disjoint,131,-0.02688619240754142,3.122946662492687e-06
lung,target_disjoint,132,-0.00018117708705181392,5.621303992620064e-06
lung,target_disjoint,133,0.009617527954144054,2.9980287960529317e-05
lung,target_disjoint,134,-0.11356873449778289,0.0003666339381858119
lung,target_disjoint,135,-0.023179288853292717,-0.0001542735651308691
lung,target_disjoint,136,-0.025543455089264464,3.7475359950800424e-05
lung,target_disjoint,137,0.06237543360547264,0.0003379028288899022
lung,target_disjoint,138,-0.04616168573315674,0.0002454636076779648
lung,target_disjoint,139,0.00988668065426794,3.372782395572038e-05
lung,target_disjoint,140,-0.020738819999245428,5.6837629258899014e-05
lung,target_disjoint,141,-0.0012043120465329486,2.498357330016354e-06
lung,target_disjoint,142,0.062141672470207424,0.0006876728550975209
lung,target_disjoint,143,-0.10000954797020083,0.0006595663351346426
lung,target_disjoint,144,-0.024578072823203546,-0.00013303752782556355
lung,target_disjoint,145,0.03305246352402997,0.00012117033050762505
lung,target_disjoint,146,-0.0018593326271303951,-1.0305723986414606e-05
lung,target_disjoint,147,-0.009211599513015607,4.497043194107153e-05
lung,target_disjoint,148,-0.07416067141479281,6.43327012490591e-05
lung,target_disjoint,149,0.004610354891980682,-3.7475359950800424e-06
lung,target_disjoint,150,-0.003680268152997755,-3.7475359950800424e-05
lung,target_disjoint,151,-0.024842723199913288,-3.0604877293227695e-05
lung,target_disjoint,152,0.03015695994614256,0.000434714175429729
lung,target_disjoint,153,-0.03563471201410609,2.2485215970369232e-05
lung,target_disjoint,154,0.006699247769876817,-5.371468259607326e-05
lung,target_disjoint,155,0.08220798239315372,0.0002685734129809214
lung,target_disjoint,156,-0.05243571312368009,-0.00020986201572470442
lung,target_disjoint,157,-0.004451392184766124,3.809994928338778e-05
lung,target_disjoint,158,-0.057630779212125005,0.00017176206644131664
lung,target_disjoint,159,0.0029625318695621046,0.0
lung,target_disjoint,160,0.00529475519545153,3.9349127948340445e-05
lung,target_disjoint,161,-0.02870653297725685,-7.99474345618556e-05
lung,target_disjoint,162,-0.04101805982187115,-8.681791721942833e-05
lung,target_disjoint,163,4.958032944149936e-05,-2.498357330016354e-06
lung,target_disjoint,164,0.021058034116252802,8.556873855436464e-05
lung,target_disjoint,165,-0.04102304928659646,1.8113090642812857e-05
lung,target_disjoint,166,-0.05857737753025053,0.0003051118889328963
lung,target_disjoint,167,0.027370873195116104,0.00020111776506959167
lung,target_disjoint,168,-0.029677957325245048,-0.0001061801865274159
lung,target_disjoint,169,0.025123642399081707,8.744250655334795e-06
lung,target_disjoint,170,0.000887868172749527,6.870482657683752e-06
lung,target_disjoint,171,-0.022807650224776276,-5.996057592128068e-05
lung,target_disjoint,172,0.007991526034773598,-3.1229466626037095e-06
lung,target_disjoint,173,-0.03843767220446422,-8.244579189176093e-05
lung,target_disjoint,174,-0.01941954731040025,-0.00010368182919728852
lung,target_disjoint,175,0.029908349708806816,0.00025202179566918836
lung,target_disjoint,176,0.04051115895932018,0.00034602249021276066
lung,target_disjoint,177,-0.009193884855217434,7.05785945741555e-05
lung,target_disjoint,178,0.01312281500574199,-6.745564791144076e-05
lung,target_disjoint,179,0.003972662618313032,3.7475359950800424e-06
