domain,seed_tag,split_regime,layer,n_edges,n_positive,n_points,edge_auc_local_linearity,twonn_mean,twonn_var,twonn_skew,pr_mean,pr_var,pr_skew
immune,seed44,source_disjoint,4,1229,306,240,0.5711147225231733,23.403692142842154,891.6097883806297,1.5722573767631938,4.739593153871054,6.107824875332011,-1.225655201504444
immune,seed44,source_disjoint,5,1229,306,240,0.5847601951578754,21.87471196300463,802.391349358333,1.7880511716363285,4.730017613148347,6.0643282142157915,-1.2357602185852654
immune,seed44,source_disjoint,6,1229,306,240,0.5868633115940489,24.376484899869812,987.5669561167082,1.562069061798529,4.67597978071361,6.012168526629647,-1.1885875790772906
immune,seed44,source_disjoint,7,1229,306,240,0.5756679342014884,23.72888241936558,1006.3282368832542,1.625994494521592,4.703685667392635,6.025507843231491,-1.2203009232293796
immune,seed44,source_disjoint,8,1229,306,240,0.6047787479021944,26.90803412215575,631.3719759511088,1.5817262181512137,4.716628488731123,6.082828887544608,-1.2083841717942685
immune,seed44,source_disjoint,9,1229,306,240,0.6010292524377031,18.893549749721547,654.7639968945629,2.0887368814615783,4.679289122017128,5.981965482975267,-1.207641948227592
immune,seed44,source_disjoint,10,1229,306,240,0.5978108469823465,19.478417673035004,654.2258355692691,1.9993676284092987,4.640796004689025,5.9542857074946,-1.1759335864050067
immune,seed44,source_disjoint,11,1229,306,240,0.6178400215268482,20.85190004501457,718.0013236278268,1.9281926635332418,4.551298772010301,5.727244733648106,-1.1812774095872796
immune,seed44,target_disjoint,0,1467,358,228,0.5855040778596652,18.324194205173104,616.4624087344218,2.0392641555838864,4.6087852874090505,7.48350686311935,-0.9848662127740127
immune,seed44,target_disjoint,1,1467,358,228,0.5808771302345965,26.533366002651658,690.1495884783632,1.695845298555871,4.601598770675222,7.435222538672399,-0.9957230294750069
immune,seed44,target_disjoint,2,1467,358,228,0.5602687004750366,18.977549017737594,724.4501620517235,2.0451721100872007,4.554694851096206,7.327759035442904,-0.9770593972646163
immune,seed44,target_disjoint,3,1467,358,228,0.5820684999823688,27.381651478732714,602.3058925181421,1.5028598888531717,4.501865945548752,7.144951105673845,-0.9805769725387857
